odour stim,19/03/2021 Female 7,22/03/2021 Male 1,22/03/2021 Male 2,22/03/2021 Male 7,22/03/2021 Female 11,29/03/2021 Female 3,29/03/2021 Female 5,31/03/2021 Female 1,31/03/2021 Female 4,31/03/2021 Female 9,31/03/2021 Female 10,31/03/2021 Female 13,08/04/2021 Female 1,08/04/2021 Female 5,08/04/2021 Female 7,08/04/2021 Female 8,08/04/2021 Female 9,08/04/2021 Female 13,08/04/2021 Female 14,08/04/2021 Female 15,28/06/2021 Male 14,28/06/2021 Male 15,28/06/2021 Male 16,28/06/2021 Male 18,02/07/2021 Male 1,05/07/2021 Male 1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
5,8.1529,7.3718,8.1201,16.1407,10.7979,5.1563,11.9512,7.8533,16.0852,8.2227,10.9321,5.3263,12.0644,11.5873,9.8035,4.9718,20.2615,11.3283,9.1891,5.4451,9.1358,8.1614,9.4749,5.7077,3.723,10.9648
5,7.7441,6.5488,9.1315,16.6563,12.0219,5.3402,12.1546,7.9835,16.4662,7.993,11.1213,5.5189,12.1206,11.5367,10.5253,4.8589,19.4745,11.4709,9.883,5.1509,9.0425,7.6705,10.0339,5.5937,3.7589,10.7377
5,7.9188,7.0571,6.7938,16.2297,11.3771,5.3448,11.2522,8.0254,16.7158,8.1675,10.9862,5.4411,12.6462,12.1415,10.5019,4.6555,20.2586,11.2721,9.8883,5.4712,8.9576,7.6208,10.5656,5.4608,3.369,11.1884
5,8.2609,6.5604,6.9143,15.9058,12.295,5.5894,12.1737,8.2265,16.7367,8.6441,11.4639,5.7123,11.9299,12.0334,10.2268,4.4596,20.241,11.1609,10.3685,5.121,8.7767,7.763,10.463,5.397,3.6238,11.2405
5,7.9431,7.1724,7.593,15.8502,12.2494,5.3259,11.5358,8.1871,16.2871,7.9041,11.4895,5.5871,12.2054,11.7276,10.7751,4.7097,19.684,11.0725,11.1465,5.0683,9.0841,7.8405,10.319,5.6699,3.7945,10.925
5,7.5153,6.6356,7.4657,15.6224,12.4669,5.3069,12.1138,8.4478,16.2738,8.1368,10.9043,5.3952,12.6323,10.931,9.6218,4.4661,19.9847,10.3156,10.3829,5.1876,8.973,8.5797,10.3886,5.8885,3.5896,10.8794
5,7.0724,6.8831,6.7381,14.6314,12.1604,5.8733,12.6911,8.1401,16.8169,8.3517,11.1713,5.8241,13.4333,10.8168,10.3603,4.8562,19.7067,11.0345,11.8195,4.9302,8.9005,8.2947,10.1139,6.0139,3.4856,11.4407
5,7.0399,7.3792,7.6331,16.7306,11.9343,5.4626,12.5082,8.3816,16.1186,8.3384,11.0117,5.8146,12.4378,11.1475,10.1672,5.0739,19.016,10.096,11.9473,5.817,9.076,8.5356,10.7014,5.6643,3.5106,11.2986
5,7.7688,7.2709,7.4778,15.3849,12.4121,6.1083,12.2617,8.3728,15.7975,8.2615,11.1226,6.1866,12.286,11.7706,10.564,3.984,19.1765,10.3076,11.5577,6.0279,8.6749,7.8172,10.1075,5.6326,3.7427,11.2981
5,7.9663,7.284,6.7082,14.8936,11.6821,5.5813,12.4765,7.8192,16.2844,8.3678,11.5012,6.1763,12.9778,11.5979,11.1542,5.0657,18.327,10.4749,9.9624,6.0179,8.5484,7.7987,10.134,5.6646,3.5139,10.691
5.5,7.8534,7.0287,6.2228,15.3001,11.3672,6.0117,12.622,8.3177,15.912,8.3421,11.679,6.4127,12.4906,11.3005,9.4086,4.652,18.9047,10.6104,10.9919,7.2382,9.0231,7.4744,9.8264,5.7516,3.6085,10.1193
5.5,7.8793,7.325,6.4952,14.7075,11.4789,5.5144,12.9141,8.4816,16.182,8.8138,11.5966,6.4011,13.1705,12.4047,10.424,4.6333,19.7436,10.5903,9.2282,7.6293,9.0536,7.4791,9.6134,5.9346,3.4248,10.4933
5.5,7.9819,6.7893,6.0528,15.0135,11.5693,5.8918,13.6869,8.2875,15.5833,8.6214,11.2131,6.0548,14.0867,11.1028,9.8894,5.0741,19.4487,10.9219,10.0903,8.636,9.0215,7.2399,9.8694,5.7913,3.285,10.0799
5.5,8.1533,7.3712,6.2363,15.2697,11.1736,6.016,13.2826,8.5218,14.7683,8.3567,11.2626,5.9365,13.1753,12.743,10.8283,5.0637,19.4099,10.7878,8.768,8.5618,8.5724,7.2986,9.7283,6.0214,3.446,9.8184
5.5,8.3367,7.4286,5.7128,15.0575,10.7259,5.741,12.5722,8.7459,15.6406,8.4204,11.1597,5.7305,13.6749,10.834,10.9086,5.5978,19.0417,10.5717,9.0458,8.4906,8.5376,7.6847,9.9582,5.5463,3.4543,10.0016
5.5,8.1466,7.4096,5.2608,14.7479,9.9871,5.8042,12.367,8.577,15.7054,8.5205,11.0396,5.7219,13.0051,12.3426,10.2267,5.1351,18.458,10.9748,9.2133,8.2383,8.5197,8.1418,10.1444,5.872,3.9665,10.0987
5.5,7.974,7.4725,5.2386,15.0279,10.1834,5.6874,11.8528,8.568,15.5264,8.395,11.811,5.6922,12.867,12.4709,10.8358,5.2274,20.0729,10.7307,9.8839,7.5028,8.4757,8.1764,10.1557,5.7591,3.9638,10.1026
5.5,8.0252,7.9632,5.3559,14.8712,9.5547,5.8874,11.6425,8.6197,15.287,8.4911,11.6454,6.2682,13.1046,12.5805,10.2351,5.1511,20.2667,10.8419,8.7752,7.7921,8.635,7.9891,9.8261,5.7329,3.8883,10.4768
5.5,7.719,8.1872,4.3303,13.8087,10.1387,6.099,12.0272,7.9845,15.9955,8.2193,11.5947,6.1282,13.526,12.4491,10.4965,5.2903,20.1942,10.4305,10.0976,7.1072,8.6587,7.8243,9.9982,6.1261,3.5832,10.4205
6,8.4171,8.0847,4.941,14.5138,9.4012,5.8296,11.141,8.4409,14.5817,8.3475,11.1534,5.9056,13.646,12.2523,11.0643,4.5733,20.5893,10.8722,9.0697,7.5891,8.0534,7.8162,10.1333,5.8493,3.8538,10.635
6,8.2194,8.2052,5.3448,14.0537,10.4553,5.3105,11.9683,8.445,14.1779,8.5126,11.6508,5.4731,13.29,11.9845,10.7784,4.68,21.144,9.996,8.4629,7.1037,8.2853,8.0858,10.2276,5.9102,3.7456,10.3684
6,8.1488,8.0734,4.7774,13.4762,10.4672,5.5249,12.277,8.7023,14.0142,8.7793,11.5962,5.2865,13.4298,13.0243,11.2742,5.2324,21.0927,10.0265,7.5707,6.3553,7.6518,8.1633,10.1521,5.8328,4.0159,10.5892
6,8.1742,8.6446,4.7992,13.0482,10.8131,5.4278,12.0431,8.9826,13.9982,8.9157,11.6129,4.9954,13.5045,13.4123,11.237,4.7999,21.2164,10.4614,9.4521,6.781,7.807,8.4221,9.8458,5.5501,3.8077,10.8072
6,7.9447,8.4406,4.6004,13.0773,11.3577,5.4702,12.3208,8.9025,14.8407,8.8977,11.7538,4.3351,13.4102,13.0086,9.8307,4.9043,21.0758,10.3224,8.6886,6.5396,7.6596,9.4899,9.9427,5.6508,3.6578,10.9248
6,7.8503,8.4365,4.6128,12.4658,11.2087,5.4136,12.0016,8.9819,14.566,8.9548,11.1678,4.3886,13.3854,11.7667,10.7549,5.6292,20.6417,9.9707,8.0254,6.9852,7.5449,9.7631,9.585,5.9383,3.7223,10.9156
6,7.8467,8.6005,4.9116,12.5494,11.5186,5.474,11.9476,8.8845,14.6567,8.865,11.1368,4.944,13.2563,12.3009,10.9857,4.544,20.888,10.6094,7.0831,7.4295,7.5499,10.1985,9.3822,5.5671,3.8747,10.8689
6,7.3658,8.5597,5.1362,12.1868,11.5696,5.235,12.1361,8.7787,14.6054,8.591,11.7081,5.4423,13.2697,12.2697,9.9584,5.0431,20.7436,10.6071,7.8264,8.0971,7.5997,10.4245,9.5108,5.7371,4.0347,10.56
6,7.2951,8.6517,4.8046,13.3561,11.322,5.3962,10.0605,8.5254,14.9283,9.0865,11.6323,5.4853,12.4507,12.9418,10.3098,5.1945,20.3714,10.8432,8.121,7.8056,8.1149,9.8705,9.7932,5.457,3.8086,10.2181
6,7.4342,8.5318,3.7096,14.4387,10.7652,5.3396,11.6558,8.3765,14.9904,8.974,11.6787,5.5397,13.202,12.6227,10.527,5.1285,19.8421,10.5761,7.8226,7.6876,8.0204,10.1458,9.6152,5.5037,3.7774,10.0211
6,7.4469,8.7974,3.5691,13.9257,10.4187,5.3051,11.3871,8.1082,14.7244,8.9125,11.8433,5.3329,13.5292,13.2015,10.293,5.018,20.3668,10.9333,8.0754,7.1953,7.9396,9.8231,9.2175,5.4267,3.9313,9.9892
6,8.2133,8.3655,4.2404,14.1173,10.2872,5.176,11.2859,8.1926,14.351,9.0006,11.0429,5.4902,13.1421,12.5751,10.3242,5.3436,19.2947,11.0903,8.4344,6.719,7.7452,10.2862,9.7219,5.4668,3.9553,10.6184
6,7.8816,8.5589,4.1982,14.2513,10.8423,5.1478,9.9211,8.3032,14.4906,8.8224,11.7085,5.3081,12.9626,11.9957,9.9211,5.1363,19.4673,11.0704,8.5812,6.6418,8.1112,9.9672,9.5713,5.2917,4.0035,10.3247
6,8.3537,7.6592,3.9685,14.1871,9.9652,5.5128,11.4234,8.4175,13.7696,9.2751,11.7529,5.1908,13.5477,11.4657,10.2517,5.1194,19.1765,11.2236,8.5232,6.5492,8.2004,9.9461,9.6443,5.4731,4.1069,10.5382
6,8.3405,7.9426,3.8723,14.0741,10.1456,4.9868,11.0911,8.642,14.8168,8.9534,11.606,5.0993,13.3124,11.7752,10.376,5.2149,19.5331,11.157,8.3024,6.6893,8.1814,9.8271,9.6472,5.1772,4.094,10.2505
6,8.3948,7.5071,3.7759,14.6526,10.242,5.3969,11.9447,7.9121,14.1584,8.9359,11.9466,4.819,13.2869,11.6625,10.5809,5.0243,20.2058,11.0132,8.2335,6.1645,8.05,9.5486,9.4929,5.015,4.0434,10.8217
6,8.2516,8.0525,2.6297,14.4835,10.8371,5.3961,11.9475,6.7322,14.259,8.9587,12.2425,5.2558,13.3486,11.7598,10.3217,5.1072,19.0465,11.0924,8.8396,5.9052,8.4803,9.6718,9.2727,5.353,4.1381,10.2528
6,7.9494,8.1982,3.4922,14.698,10.9561,5.4341,11.7969,8.3577,14.1495,8.7911,12.0935,5.2493,12.4569,9.6091,10.1687,4.9149,19.9367,11.2398,8.3382,5.8203,8.9104,10.1002,9.32,5.467,4.0549,10.6073
6,7.6738,8.323,3.1565,14.2543,9.9955,5.3053,11.913,9.6035,14.6256,8.9621,12.4894,5.2109,13.1615,11.2817,9.7707,4.5915,19.8126,11.385,8.7,6.3169,8.9764,9.5028,9.2497,5.4357,4.1923,10.5554
6,7.1079,8.0508,4.1391,14.3779,9.9761,5.5352,11.4017,10.0241,15.1026,9.1745,12.2567,5.8945,12.617,10.7017,10.3529,4.94,18.5956,11.0628,9.2443,6.1893,8.8654,9.0664,9.4176,5.3988,4.1181,10.164
6,7.262,8.1786,5.4806,14.4736,10.459,5.4069,11.2575,11.0188,14.4745,9.2733,11.493,5.4438,13.1415,10.5836,10.4191,4.728,19.1193,10.8785,8.2953,5.8378,8.4122,8.9278,9.4593,5.4332,3.6228,10.4486
6,7.282,7.9512,6.7723,14.3477,10.2252,5.5623,11.3237,10.9394,14.5736,8.9678,11.9714,5.2069,12.0103,9.8376,10.6336,4.0017,18.076,10.45,8.5995,6.0075,8.5871,8.3397,9.5217,5.451,3.9548,10.1661
6,7.3626,8.3243,5.9241,13.6915,10.2435,5.3591,11.3243,10.8309,15.0034,9.3661,11.8926,5.0414,13.1073,10.1192,10.3969,4.4372,18.001,10.3913,8.0869,5.8101,8.2241,8.0852,9.4488,5.5202,3.8363,10.3086
6,7.2788,8.5107,4.8452,12.9898,10.6386,5.3299,12.7461,10.4999,15.1372,8.8922,10.8487,5.46,12.5917,10.717,8.8952,4.5903,17.834,10.6142,8.1181,5.4884,8.6523,7.8677,9.2355,5.7105,3.7777,10.4868
6.5,7.1278,8.6639,4.3199,13.3243,10.9496,5.4063,12.2442,9.7605,15.2765,8.7944,10.8406,5.2817,12.8635,10.1168,10.7581,4.94,17.0591,10.527,7.5405,5.924,8.5891,7.8622,9.2058,5.8071,3.9804,10.636
6.5,6.8899,8.5168,4.7453,13.1407,11.51,5.9836,12.483,9.2361,15.4028,8.8694,10.9308,4.9292,12.2105,9.9296,10.2231,4.441,17.4091,10.7893,7.7325,5.3022,8.6361,7.4122,8.7897,5.6188,3.8483,10.1464
6.5,6.5599,7.4519,4.3616,14.0427,10.9627,5.1984,12.714,8.7502,15.0509,8.767,11.1957,4.6565,12.2915,10.1798,10.027,4.9664,17.3556,10.5025,7.437,5.399,8.3168,7.7113,8.76,5.7149,3.808,10.3058
6.5,6.7617,8.1572,4.3049,14.3989,10.241,5.1388,12.7463,8.724,15.3859,8.5348,11.238,4.5066,12.8679,10.5629,10.8227,4.2017,16.8519,10.6989,8.5014,4.8735,8.1929,8.1225,8.1777,6.0609,3.7348,10.028
6.5,6.7386,7.8188,5.4164,14.0833,10.1018,5.0134,13.4788,8.5959,14.9337,8.6821,11.7421,4.4798,12.3079,9.7188,10.5549,4.3142,16.7702,10.7938,8.1796,5.3506,8.1071,8.0339,8.4312,5.7839,3.703,9.9769
6.5,6.7228,7.5734,5.3263,14.7297,10.0324,5.1993,13.7439,8.3699,15.5387,8.4995,10.8689,4.0187,12.0743,9.6147,10.7194,4.1106,17.3766,10.6958,7.8872,5.5781,8.0494,7.9835,8.5637,5.3608,3.5525,9.7475
6.5,6.7593,6.8706,4.8419,14.4667,10.1023,4.9969,13.277,8.2715,15.6433,8.9355,10.8522,4.1157,12.3622,9.503,10.5126,4.447,16.8112,10.3432,7.3898,5.2576,8.2183,7.963,8.6696,5.6117,3.6694,10.0283
6.5,7.1264,7.3087,6.1417,14.0543,9.414,5.0575,12.343,9.0257,16.0615,8.8531,10.5963,4.0303,12.2775,10.105,9.7813,4.2657,17.7691,10.8513,8.206,5.4657,8.2064,7.8471,8.7251,5.3775,3.7436,10.3391
6.5,7.497,7.254,5.4322,13.9881,9.2665,5.3793,13.072,8.6868,16.6517,8.6467,10.4162,4.6312,11.7683,9.7881,9.7431,4.3317,16.8878,10.7142,7.7236,5.3854,7.6859,7.8325,8.4305,5.6555,3.7504,10.5823
7,7.8834,7.4221,4.892,14.2784,9.7738,5.407,12.4413,8.168,16.4097,8.9394,10.5854,4.6917,11.5783,9.7139,10.0761,4.1612,16.996,10.8532,7.5351,5.8884,7.8367,7.7363,8.8573,5.3472,4.0468,10.8106
7,7.8649,7.5352,4.9486,14.0655,9.1921,5.582,12.5075,8.227,16.357,8.3903,10.746,4.396,12.3986,8.7068,10.5677,3.9865,17.7812,11.1308,7.5267,5.5237,7.8698,7.8157,8.7935,5.4271,4.0528,10.0723
7,8.5174,7.0924,4.9936,14.8572,9.1622,5.6138,12.2964,8.1785,16.47,8.9081,10.5815,4.6776,11.7621,9.3034,9.9777,4.2569,18.3334,11.0721,6.7602,6.1007,7.7864,8.2076,8.5905,5.3837,3.6955,9.9387
7,8.7536,7.1226,4.8717,14.5752,9.6499,5.5902,12.4582,8.4344,16.6832,8.8496,10.9968,4.1859,11.4417,9.4345,10.0573,4.5944,16.8882,10.9046,6.8768,6.7007,7.7628,8.1829,8.3217,5.1313,3.6217,10.2197
7,8.6801,7.2507,5.4051,14.8455,8.5457,5.3665,12.987,8.4995,15.8851,8.7501,10.8518,4.2169,11.3963,9.5271,10.0612,4.2263,16.9754,10.3871,7.0318,6.4273,7.296,8.2049,8.4673,5.3329,3.7521,9.8149
7,8.37,7.595,5.4448,14.6226,8.2104,5.2827,12.1012,8.3784,15.2432,9.0586,10.3868,3.7687,11.3382,9.0672,9.9657,4.5484,17.6045,10.6125,6.5427,5.5428,7.2314,7.9878,8.8597,5.1696,3.942,10.0295
7,8.2989,6.7762,5.8241,14.0789,8.742,5.5894,12.2558,7.9245,16.0236,9.0866,10.7626,3.8846,12.1326,9.177,10.5476,4.5142,17.3301,10.5765,6.7459,5.7587,7.5389,8.4389,8.8835,5.2942,3.9996,9.4933
7,8.2835,7.3793,5.0309,14.034,8.9263,5.2938,12.5043,8.1946,15.8182,9.2879,10.4498,4.195,11.9925,9.3521,10.1908,4.4013,17.1106,10.0652,6.9726,6.2057,7.5213,8.2252,9.3423,5.3655,4.0078,9.021
7,8.3203,7.3711,5.5212,13.9639,8.2635,5.5084,12.1582,7.9811,15.7843,8.9397,10.9689,4.4771,11.7884,9.3695,9.8582,4.6724,18.2367,10.033,6.341,6.1105,7.2575,8.1746,9.9451,5.4235,3.7327,8.8994
7,8.3525,7.1207,5.5348,13.4637,7.6393,5.1497,12.8507,8.333,15.2648,9.3656,10.7832,4.891,12.4454,9.7518,9.2006,4.5408,18.9108,10.3377,7.3234,5.6573,7.4492,8.2746,9.9402,4.887,3.614,9.3187
7,7.9638,7.5195,4.9211,12.7722,7.64,4.7927,13.0041,7.8682,15.6703,8.8014,10.9511,4.6151,12.1169,9.5795,8.8253,4.309,18.6027,10.239,6.944,5.9331,7.8689,8.5413,9.4728,4.9292,4.0174,9.5142
7,7.4595,7.5769,5.283,13.1515,6.9493,4.9804,14.1516,7.7246,15.4413,8.9496,11.2203,4.6826,12.0237,9.6071,8.0116,4.769,18.6764,9.7916,6.8191,5.8398,7.9743,7.955,9.6882,5.1671,3.6562,9.828
7,7.2019,7.2214,5.3982,13.1969,7.2195,4.8233,14.4427,8.1671,15.5744,9.3278,11.3727,4.694,11.7469,8.598,9.7046,4.53,19.2779,10.0878,7.3239,5.5749,7.4561,7.907,9.3239,4.9661,3.4314,9.4954
7,7.1376,7.2129,5.1806,12.8333,7.2617,5.0668,15.2943,8.4984,15.4532,9.1382,11.7484,4.6927,12.3534,9.004,8.0423,3.7843,19.3243,9.5651,6.4417,5.5018,7.9837,7.7296,9.5197,4.7877,3.23,10.0162
7,7.2404,7.8028,5.6238,13.6425,7.7567,5.4573,14.9617,8.3141,16.379,8.947,11.0255,4.6311,12.4669,9.4054,8.138,3.9421,18.8281,9.7354,7.3296,5.2143,8.0081,8.5289,8.275,4.6843,3.6018,9.664
7,6.9609,7.6718,7.0941,13.8756,7.6673,5.4956,13.875,8.4002,15.8485,9.0435,11.1489,4.3686,12.4347,10.338,9.7386,3.9861,19.1343,9.6553,6.761,5.5159,8.0482,8.3414,8.5216,4.6122,3.6196,9.5523
7,7.071,7.5198,6.5611,13.1374,8.4993,5.4252,14.1455,8.3798,15.6737,9.1904,11.1006,4.5988,11.7528,9.9439,9.6595,4.03,18.6755,9.8663,6.6647,5.0525,8.0081,7.9825,8.5833,4.3815,3.5763,9.827
7,7.29,7.4846,4.572,13.1539,9.5068,5.6314,13.4795,8.2409,16.2438,8.5545,11.0874,4.5369,12.4636,10.1293,9.594,3.1552,18.6948,9.7238,6.1186,5.1626,8.1873,8.2459,9.1756,4.8724,3.8267,10.0729
7,7.3162,7.3636,6.4136,12.4448,9.0986,5.7061,13.4858,7.5032,16.5624,8.2545,10.8721,4.3421,12.5069,10.1018,9.1402,3.4637,18.8099,9.2053,6.5598,5.0668,7.9135,8.4792,7.8843,5.0615,4.021,9.716
7,7.6616,7.4304,6.3694,11.1197,9.5552,5.5989,12.3166,7.1986,16.7167,8.5718,11.1354,4.4789,11.5989,10.3545,8.4088,3.9927,18.6064,9.4232,6.715,5.4017,7.319,8.13,8.4652,4.6945,3.678,9.8753
7,7.862,6.6892,5.2741,11.85,9.8853,5.6863,12.9266,7.4759,16.193,8.7659,10.1399,4.3178,11.3206,10.7765,9.7494,3.9123,18.4722,9.3313,6.1468,5.3645,7.5089,7.7122,8.6682,4.5847,3.6852,9.8556
7,7.1359,6.3813,5.6277,10.9229,10.4198,5.5217,12.649,7.4759,16.163,7.82,10.9224,4.6382,11.101,10.0962,8.413,4.057,18.5268,9.538,6.4629,5.5312,7.3724,8.0577,9.141,4.5388,3.5583,10.2787
7,7.3927,6.8923,6.1424,11.6851,10.002,5.5932,12.7657,7.4422,16.3319,7.9226,11.129,4.5194,11.9691,9.8846,9.1786,4.0519,19.2605,9.239,6.7088,5.8502,7.3709,8.1844,9.0879,4.6826,3.8119,9.6124
7,6.9824,7.2724,5.1223,11.8717,9.5801,5.5808,13.1925,7.9007,16.3569,7.6629,10.9214,4.4184,12.1865,10.095,9.0884,3.9799,17.8898,9.7964,6.3111,6.3216,7.4918,7.6426,9.0675,4.9567,3.6435,10.0053
7.5,6.5627,6.853,5.4248,12.8093,10.2519,5.5294,13.9178,7.704,16.4117,7.7058,11.2813,4.575,12.1793,10.698,8.1699,4.3521,17.9505,10.1138,6.4279,6.2078,7.1231,7.6522,8.8813,4.7534,3.8048,9.9005
7.5,6.9371,6.535,5.433,12.7103,10.2817,5.1519,14.2439,7.5015,15.8937,8.0281,11.4339,4.3797,12.1826,8.7065,8.6551,4.5144,17.58,9.7004,5.9858,6.1822,7.4197,7.2561,8.7495,4.8964,3.9659,9.9945
7.5,7.0683,6.5879,4.2841,12.3154,9.7166,5.185,14.9878,7.572,16.2282,8.2559,11.5241,4.3418,12.4111,9.4473,9.2286,3.7117,18.0252,9.6168,6.0295,6.8219,7.5165,7.1079,8.9826,4.9144,3.7866,9.8059
7.5,7.1589,6.4405,4.6831,12.0586,9.5354,5.2324,14.4833,7.9327,15.9998,8.2595,11.4231,4.4859,13.1232,9.8089,8.5843,3.9113,17.9323,9.7604,5.3352,6.9662,7.0427,7.2582,8.9954,5.0507,3.7749,10.245
7.5,6.8553,6.3312,4.3921,11.8181,8.7229,5.1379,15.0167,7.2915,15.8614,8.1968,11.9004,4.7504,12.5656,9.7661,8.2803,3.8243,18.4007,9.1472,6.0044,7.1383,6.9725,7.1489,9.8937,5.2364,3.8707,10.2803
7.5,6.8864,6.805,4.0372,11.0871,8.3226,5.4482,15.0246,6.8681,14.9698,8.588,11.0004,4.6733,12.6233,8.8576,8.7322,3.7781,18.3559,9.3314,4.9056,8.2505,6.8276,6.9269,10.3305,4.6363,3.5653,10.4784
7.5,8.0129,6.7755,3.6392,12.0255,7.691,4.716,14.6019,7.3474,14.9709,8.7362,11.33,4.2195,12.1731,9.2554,9.1634,3.8206,18.2833,8.5443,5.9279,7.9129,7.2243,6.4797,10.6523,4.7413,3.5002,10.3787
7.5,7.6771,6.9326,3.3494,11.6945,8.3088,4.3416,15.5505,7.3136,14.6848,8.6216,11.2169,4.4848,11.7704,9.7423,9.7911,3.9818,18.4039,9.1591,5.229,7.6097,7.1475,6.4806,10.7444,4.5939,3.6703,10.8556
7.5,7.7044,6.9198,3.4962,11.824,8.6477,4.7271,15.2739,7.0073,14.8962,8.3246,10.7498,4.1501,12.1161,9.4862,8.5714,3.4566,17.3574,9.3684,5.7829,6.5717,7.0487,6.528,10.0714,4.2877,3.4942,10.5502
8,7.7318,6.3983,4.0311,11.8392,9.0767,4.7992,14.2304,7.2427,14.4156,7.8827,10.5381,4.629,11.1742,9.4513,9.8912,3.6365,17.7681,9.0583,5.9998,6.9075,7.3163,6.967,10.0975,4.3071,3.5434,10.6504
8,8.0435,6.9828,3.3029,11.8596,7.4312,4.9283,15.1213,7.1493,14.5368,7.5323,10.7348,3.9712,12.0872,9.1303,9.7981,3.2782,17.744,8.4323,6.0139,6.6045,7.0555,6.9795,9.781,4.4165,3.4103,10.1638
8,8.4336,6.7899,3.7891,12.3537,7.4146,4.9535,15.5949,6.8997,15.0207,7.7461,11.2108,4.525,10.9022,9.91,9.8901,3.1424,16.4023,9.0014,5.4354,6.8769,6.9692,7.0871,9.6469,4.877,3.4992,10.5562
8,8.5398,6.626,4.4071,11.7212,7.4441,5.1081,15.5054,7.2109,15.3394,7.9062,11.3969,4.4791,11.1065,8.9729,7.9731,3.6655,16.7046,9.3006,5.431,6.6372,7.0717,7.8425,9.1818,4.4128,3.7685,10.5639
8,8.2648,6.6989,3.7237,12.202,7.0482,5.2834,15.7863,6.8394,15.0928,7.7428,11.4455,4.357,10.0854,8.9311,9.822,3.5313,15.706,9.7342,5.84,6.9793,7.0955,7.5302,9.2467,4.1234,3.8017,11.2038
8,8.0399,6.5443,3.7146,11.8329,7.186,5.5089,14.978,6.9787,15.2569,7.7516,11.382,4.2354,10.9927,8.4172,9.4732,3.464,16.7849,10.1274,6.1985,6.467,6.6678,8.0159,7.7091,4.4748,3.6452,10.8989
8,8.4942,6.3831,3.4534,12.0599,8.1789,5.083,15.9313,6.9704,15.2934,7.6834,11.3631,4.3129,11.3206,8.0378,9.2047,3.4962,15.2286,10.1471,5.7566,6.4934,6.6975,8.499,8.8142,4.2185,3.706,11.0648
8,8.1731,6.2859,3.499,11.793,7.6439,4.9336,16.0638,7.6198,14.8424,7.5895,11.3569,4.413,10.5477,8.3737,9.0555,3.4907,14.6776,10.3615,5.2236,6.1146,6.6379,9.163,8.8986,4.3209,3.7405,10.7686
8,8.137,6.3105,4.5235,11.8127,7.6078,4.9208,15.5907,7.3311,14.5422,7.8072,11.0349,4.5607,9.5514,8.0591,8.682,3.5158,14.5355,10.0115,5.6654,6.1187,6.7861,9.2412,8.6913,4.4202,3.7278,11.3058
8,8.5998,6.0698,4.9491,12.1645,7.2107,5.3781,14.1701,7.404,14.9222,7.3831,11.2805,4.2487,10.3969,8.3787,9.5105,3.2568,14.573,9.8787,5.8779,5.2726,6.9027,9.0287,8.9218,4.0987,3.6317,11.0183
8,8.817,6.1351,3.6982,11.3868,7.2288,5.2656,14.4822,7.6593,14.6233,7.6676,10.8192,4.4661,10.2726,8.0692,10.1492,3.1576,13.982,9.9172,5.0832,5.4417,7.2969,8.8532,8.7318,4.2968,3.7364,11.0425
8,8.9554,5.9039,4.7957,10.9063,6.5037,5.1864,14.9597,7.472,15.308,7.7236,10.2902,4.0297,10.1104,9.1099,9.5898,2.9587,14.6208,9.4208,6.0467,5.4865,7.3035,8.0629,8.9772,4.0985,3.7958,11.4956
8,8.6728,6.1412,5.8068,10.6132,6.5867,5.6875,13.3671,7.6472,14.8904,7.7282,10.4825,4.1129,10.5226,9.2735,8.7023,3.4911,14.4455,9.5997,5.4597,4.6541,7.4968,8.0968,8.8607,3.7962,3.902,11.3378
8,8.5705,5.7504,4.7734,10.6445,6.111,4.9329,14.3751,7.3827,15.4228,7.9767,10.3791,3.7599,10.3507,9.6395,9.3925,3.1728,14.6339,9.6024,5.4878,5.1044,7.234,7.5335,8.9964,3.5488,3.8873,11.677
8,8.7007,5.4981,5.1145,10.8588,6.52,5.6852,14.6497,7.3289,15.4299,8.109,10.5956,4.023,10.0601,8.3985,9.114,3.028,14.7372,10.1043,5.1397,5.1741,7.6081,6.922,8.785,3.667,4.0707,11.1588
8,8.0677,5.9903,5.9445,10.9159,6.7401,4.7824,14.249,7.6095,14.9009,8.4819,10.5737,3.8318,10.6494,9.2329,9.0326,2.3843,14.0844,9.8261,5.6461,5.2568,7.9061,6.9616,9.0012,3.3751,3.7969,11.5845
8,7.531,6.5154,6.058,11.2822,6.4926,5.1936,13.6711,7.206,14.6958,8.0024,10.4894,3.8718,10.7139,9.5592,9.1626,2.8135,13.7253,9.9963,5.3165,5.1653,7.4754,6.9761,8.9187,3.2354,3.9302,11.5758
8,8.0453,5.9191,5.1105,11.2298,6.825,5.0465,13.0185,7.2357,15.2092,7.8093,10.5535,4.1891,10.5028,9.2573,9.361,2.9808,13.6594,9.4323,5.408,4.6692,7.9466,6.8057,9.09,3.0768,4.0818,11.5392
