odour stim,09/04/2021 Male 1,09/04/2021 Male 3,16/04/2021 Female 5,21/04/2021 Female 1,21/04/2021 Female 4,21/04/2021 Female 11,22/04/2021 Female 1,22/04/2021 Female 8,22/04/2021 Female 13,23/04/2021 Female 4,23/04/2021 Female 6,23/04/2021 Female 7,23/04/2021 Female 10,23/04/2021 Female 11
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,3.2423,18.3881,14.9763,5.6344,16.4839,8.7095,3.1854,4.8944,3.3559,2.6958,3.7447,4.061,8.8087,6.2491
0,3.3484,17.3882,15.3456,5.517,15.7882,8.6575,2.9458,5.0982,3.6964,2.5054,3.7567,4.1202,9.2013,6.4226
0,3.3336,18.3766,15.6763,5.1852,17.0479,8.5004,2.8477,4.9933,3.46,2.7385,3.9723,4.0489,8.8201,6.5864
0,3.1163,18.171,15.2384,5.1197,17.2909,8.0647,3.089,4.954,3.47,2.6511,3.7969,3.6493,8.8675,5.6183
0,3.3984,17.3882,15.0815,6.0904,16.4804,7.5583,2.9021,4.7766,3.6148,2.6675,3.9132,4.1364,8.3984,5.5679
0,3.1316,17.2774,14.2351,5.9595,16.8293,8.3997,2.9321,5.026,3.5223,2.6904,3.6088,3.753,8.4816,5.2569
0,3.0259,17.1866,13.1647,6.7893,16.4414,8.2302,2.9658,4.8647,3.2424,2.5578,3.8436,3.7941,8.7062,5.3979
0,3.2144,17.993,13.3664,7.0002,16.1336,8.3656,2.6216,4.8256,3.4587,2.4299,3.6343,3.669,8.9725,5.1052
0,3.1883,17.8577,13.4763,5.9527,16.5141,7.3162,2.8253,5.0741,3.1928,2.7308,3.7226,3.5955,9.2289,5.4586
0,3.2897,17.0478,13.1245,6.3153,16.8499,8.3355,2.6947,5.2978,3.2746,2.4547,3.8913,3.7624,8.7057,6.1861
0,3.1241,16.9293,12.5263,5.7448,15.9614,8.1552,2.7553,5.0592,3.3632,2.5599,3.7651,3.6432,8.6277,6.1518
0,3.1829,17.1833,12.6592,5.713,17.0263,9.2293,2.7554,5.0763,3.5001,2.4379,3.4779,3.5418,9.0038,6.3859
0,3.3141,17.2524,12.7983,5.4685,16.3485,9.5897,2.6334,5.1814,3.4906,2.5052,3.6642,3.6207,8.8657,6.081
0,3.278,16.3374,12.5843,5.5929,16.5518,8.7435,2.5071,5.1622,3.5106,2.9351,3.6622,3.4622,9.0771,5.4278
0,3.233,16.7011,13.0342,5.3122,16.1949,10.093,2.6216,5.4568,3.0289,2.798,3.6069,3.6306,8.6117,6.0666
0,3.132,16.8467,13.8035,5.3189,15.2901,9.1732,2.5522,5.3579,3.5642,3.0652,3.6694,3.6908,8.6191,5.3661
0,3.5456,16.5272,13.8443,5.3974,15.5457,9.7057,2.5748,5.1029,3.1226,2.9796,3.5629,3.8971,8.7558,5.333
0,3.559,16.6445,14.3505,5.1541,15.8478,9.4002,2.661,5.0081,3.1058,2.9107,3.4148,3.9292,8.4814,5.0648
0,3.5509,16.9385,14.5589,4.9959,15.7444,9.3911,2.5465,5.1575,3.2961,2.7091,3.4726,4.0899,8.4922,5.2565
0,3.4523,17.0739,14.6847,4.9746,15.6612,9.0973,2.565,5.0296,3.2335,2.6286,3.3514,3.7894,8.5651,5.6186
0,3.844,16.2146,14.4708,4.6986,16.412,9.3608,2.455,5.2596,3.4269,2.5517,3.2961,3.7551,8.2174,5.6772
0,3.4271,17.3384,14.656,4.3501,14.8798,10.4061,2.3051,5.0218,3.1303,2.5844,3.4103,3.915,8.628,5.6196
0,3.473,16.3437,14.2179,4.4433,15.0214,9.4861,2.2846,5.6584,3.3648,2.6257,3.06,3.044,8.7691,5.9792
0,3.4391,16.6825,13.83,4.4959,16.1152,9.5511,2.2896,5.2998,3.0832,2.6952,3.3094,3.874,8.7295,6.5253
0,3.4052,15.735,13.9173,4.3095,16.1271,9.5153,2.5188,5.2752,3.4535,2.8065,3.2465,3.7078,8.2963,6.617
0,3.4969,15.613,14.1696,4.2324,16.2619,8.7107,2.0337,5.2666,3.422,2.6113,3.4954,3.6348,8.4558,6.1887
0,3.5057,15.1713,13.8073,3.6412,15.7383,9.7681,1.9385,5.5191,3.3535,2.9408,3.6252,3.5613,8.3345,6.5701
0,3.5564,15.7557,14.1451,4.247,15.1509,9.3437,2.2333,5.0534,3.2931,2.5401,3.2535,3.7187,8.4618,6.0715
0,3.5064,15.0528,14.6252,4.0727,14.8169,10.1912,2.2804,5.4346,3.4889,2.4865,2.9677,3.3966,8.6995,5.7789
0,3.4953,16.0012,14.8797,3.6793,15.1545,9.0219,2.0007,5.3993,3.5635,2.5785,3.1457,3.6422,8.9429,6.1764
0,3.0475,15.3882,14.5657,3.6374,15.5637,10.2772,2.5054,5.3575,3.1262,2.3733,3.1864,3.9466,8.7326,6.0818
0,3.5404,16.4958,14.5878,4.0648,16.044,9.5549,2.1527,5.5578,3.3929,2.3,3.1932,3.5822,8.3079,6.0608
0,3.5696,16.1089,14.7405,4.3118,15.4874,9.7616,2.1033,5.4456,3.4022,2.3826,3.051,4.037,8.507,6.3243
0,3.3257,16.4174,14.5018,4.3511,16.3855,9.1663,2.1512,5.3231,3.1986,2.5516,3.1178,3.7287,8.1017,5.9372
0,3.65,16.2125,14.7298,4.2573,16.6301,10.2037,2.1725,5.4624,3.267,2.5765,3.2842,3.9726,8.3028,6.1335
0,3.4084,16.1214,15.0075,4.2555,16.7727,8.5354,2.2571,5.0276,3.2123,2.5374,3.3717,3.7736,8.5703,6.01
0,3.4352,15.7293,15.2004,5.0673,16.827,8.9918,2.4295,5.116,3.1843,2.6782,3.2214,4.0365,8.2741,6.6372
0,3.4409,16.7014,15.1307,4.8726,16.0354,8.8823,2.0356,5.5918,3.463,2.6879,3.3825,4.27,8.3721,6.5778
0,3.6486,16.8668,14.5357,4.9662,13.758,9.2086,2.2136,5.4824,3.2958,2.4869,3.3996,4.2271,7.9204,5.8834
0,3.5288,16.4829,15.0727,4.7612,15.197,9.0406,1.8244,5.3672,3.4418,2.4023,3.2846,4.3567,8.1411,6.3426
0,3.3884,17.6897,15.0935,5.1505,15.2653,8.2422,1.8821,5.5146,3.5744,2.3886,3.2509,4.2666,7.9261,5.9241
0,3.4659,17.0982,14.6435,5.0985,15.9864,9.2543,2.0543,5.4039,3.3093,2.5403,3.2067,4.0935,8.2945,5.5415
0,3.0962,17.768,14.859,4.9872,16.673,9.6013,2.0441,5.7353,3.4212,2.4911,3.2834,4.0133,8.5297,5.5164
0,3.4047,17.6381,14.4625,4.9265,16.4706,9.2303,2.0938,5.6142,3.4025,2.5559,3.282,4.1172,8.365,5.691
0,3.2851,16.5188,14.6905,5.4988,16.4459,8.6276,1.9645,5.9043,3.0284,2.374,3.2304,4.0612,7.9983,6.2172
0,3.1201,17.0235,14.6779,5.0785,16.3228,9.2377,2.2055,6.0173,3.4103,2.3822,3.3858,4.1876,8.1871,6.3334
0,3.3079,17.2972,14.4552,5.5347,15.5495,8.6379,1.7954,5.9087,3.2641,2.5241,3.3886,4.3624,7.8451,6.4655
0,3.2813,17.4161,14.3017,5.4983,15.4121,9.0309,1.9096,6.1086,3.0329,2.4741,3.2332,4.1977,7.8766,6.24
0,3.2892,17.1869,14.2707,5.8529,15.4662,9.0211,1.917,5.891,3.3856,2.4006,3.3943,4.6043,8.1925,6.8073
0,3.4658,17.1816,14.2953,5.4819,15.9789,9.3442,1.8662,5.7682,3.3621,2.225,3.6306,4.5153,8.2263,6.2755
0,3.6096,17.4882,13.7244,5.1366,17.1598,8.545,1.9851,6.1546,3.5183,2.4441,3.5483,4.3373,8.4354,6.4204
0,3.3085,17.2384,14.0583,5.2689,16.306,9.6111,2.1341,6.006,3.4482,2.5805,3.7627,4.3351,8.5941,6.6439
0,3.423,15.5163,13.6965,5.179,15.6196,9.7026,1.9587,5.7278,3.3684,2.522,3.6528,4.167,8.9406,6.2299
0,3.5115,16.6825,13.9431,5.2905,17.1268,9.4834,2.068,5.7025,3.1727,2.4995,3.4607,4.04,8.667,6.5161
0,3.2701,17.4503,14.1145,5.3291,16.5529,9.9976,2.1582,5.2612,3.0932,2.405,3.6157,4.0714,8.5127,6.525
0,3.2735,17.4511,13.8004,4.8945,16.7744,8.9135,2.2814,5.5277,3.2662,2.3568,3.301,4.5626,8.5477,6.4906
0,3.5107,17.3336,14.2438,5.4213,17.103,8.8916,2.0362,5.5302,3.1364,2.2395,3.424,4.2867,8.891,6.2012
0,3.1482,17.7157,14.2516,5.2658,16.3492,9.0464,2.0344,5.5267,3.282,2.4347,3.4698,4.4748,9.127,6.4449
0,3.1497,17.8584,14.2173,5.1265,16.0661,9.099,1.801,5.6379,3.237,2.2137,3.6996,4.503,8.8364,6.1359
0,3.1347,16.8591,14.093,5.1435,17.1016,9.667,2.1277,5.964,3.2523,2.4229,3.3389,4.2496,8.7114,5.5628
0,3.025,16.7878,14.4695,5.1098,16.7016,9.4274,1.8657,5.9011,3.0885,2.3712,3.6491,4.2576,9.0222,5.0886
0,3.3472,17.6079,14.7231,5.6649,17.0491,8.8398,1.9469,5.8619,3.4587,2.5407,3.2901,4.0424,8.7441,5.6033
0,3.254,17.8887,15.3617,5.9755,16.0643,8.0853,1.9867,5.1079,3.2726,2.3948,3.2787,3.8048,8.7992,5.1124
0,3.1083,17.169,14.1076,5.49,15.3388,8.4601,2.0133,5.8075,3.6821,2.2555,3.3718,4.0231,8.6456,5.0046
0,3.145,17.3265,13.6088,5.2599,15.3698,8.4512,2.1442,6.0459,3.2622,2.3017,3.3901,3.6066,8.7969,5.1425
0,3.0586,17.6523,13.4565,5.6042,13.582,8.1895,1.9918,5.8922,3.3993,2.269,3.2012,3.5784,8.568,4.6703
0,3.0015,16.7302,13.435,6.5567,13.459,8.3735,1.8249,5.9424,3.6533,2.1925,3.322,3.6046,8.6948,4.482
0,3.0434,16.6978,13.6561,6.1333,14.5231,9.6619,2.0002,6.0274,3.7424,2.4483,3.0551,3.4142,8.5169,4.788
0,3.031,17.4905,13.2329,6.4967,13.9538,8.7478,1.8005,5.9962,3.6054,2.3928,3.0788,3.8669,8.6547,4.6757
0,3.1078,17.2304,13.2119,6.1621,14.7448,8.6405,1.8964,5.8689,3.4042,2.4034,3.0613,3.8984,8.2277,5.3303
0,3.1145,18.4038,13.1775,5.9061,15.6848,10.0865,1.8502,5.8218,3.2725,2.3212,2.9043,3.9789,8.1223,4.768
0,3.0875,17.2806,13.2821,5.6699,15.9976,9.3052,1.384,5.7617,3.2917,2.2254,3.0085,4.2146,7.8631,4.7722
0,2.9319,17.9613,13.7376,6.0432,16.0803,9.1523,1.7558,5.9052,3.6177,2.3588,2.8972,4.3728,7.7232,4.9133
0,3.1259,17.243,13.5134,5.7824,15.6055,8.942,1.8931,5.7592,3.407,2.3335,3.2102,4.1769,7.6667,5.455
0,3.1864,17.0115,13.3217,5.7238,15.2297,9.6781,1.8778,5.9315,3.454,2.2786,2.9551,4.1439,8.0389,5.6081
0,3.1154,17.2181,12.9946,5.6555,15.9244,8.4106,1.8288,5.6595,3.3843,2.4132,2.9514,4.4055,8.3791,5.4425
0,2.967,16.1011,12.9246,5.6365,16.2034,7.81,1.8144,5.827,3.4021,2.3306,3.0202,4.6436,8.4832,5.5754
0,3.0584,16.3093,12.4142,6.149,15.8567,9.2222,1.9676,5.4142,3.5267,2.2309,2.8602,4.854,8.9035,5.3498
0,3.1051,16.0825,12.9341,5.2829,16.2139,9.2665,1.6736,5.6872,3.2883,2.4228,2.8835,4.5709,8.7357,5.7631
0,2.9741,14.9951,13.2844,5.108,17.1734,8.9204,1.8797,5.6891,3.3379,2.2372,2.9732,4.842,7.7798,4.9687
0,3.1558,15.3055,13.4659,4.9739,15.9812,8.162,1.8973,5.5993,3.5771,2.4497,2.9896,4.3653,8.2136,5.3973
0,3.2171,15.3393,13.7054,5.5451,16.4711,8.9682,1.6396,5.4836,3.4474,2.3276,2.9875,4.6773,8.1671,5.8177
0,3.3396,15.7561,13.0323,5.5853,16.1645,8.1719,2.0116,5.3323,3.5545,2.4189,3.1655,4.6033,8.4547,6.1637
0,3.3137,16.4222,14.2027,5.693,15.69,9.3203,1.7913,5.3631,3.2412,2.3855,3.1894,4.4966,8.1851,6.484
0,3.1557,15.6865,13.5686,4.7538,15.7307,7.1557,2.0123,5.2397,3.2965,2.3568,2.8995,4.2569,8.4219,6.2747
0,3.2043,16.5056,13.5276,5.1009,15.5693,8.5116,1.6057,5.5135,3.3869,2.3755,2.9578,4.2708,7.8253,6.3079
0,3.0719,16.2991,13.475,5.5602,15.1248,8.2914,1.8783,5.5428,3.4694,2.5852,3.1117,4.3494,7.9685,6.2327
0,3.0793,15.7186,13.4506,5.1956,15.5351,8.3177,1.8458,5.635,3.3968,2.4379,3.2255,4.1991,8.0769,6.5087
0,3.0804,15.8903,13.7937,5.1375,15.3386,8.4116,1.6854,5.4601,3.4092,2.3329,3.0315,4.1472,8.3775,6.4185
0,3.2691,16.3406,13.6636,5.1149,15.8267,8.1055,1.9398,5.657,3.3547,2.4166,3.0604,4.2967,7.8059,5.6344
0,3.1187,16.3743,13.6709,4.7222,16.1961,7.938,1.8881,5.7625,2.9834,2.2793,3.0214,3.9421,7.8226,5.5512
0,3.048,16.5425,13.9687,4.4597,15.1631,7.2125,1.8986,5.7303,3.3237,2.3585,3.0915,4.131,8.5744,5.0642
0,3.0009,15.0636,13.5507,4.7976,16.4552,8.331,1.9411,5.7652,2.9552,2.3093,3.0823,4.0081,8.6245,5.2179
0,2.9194,16.2019,13.5477,5.0401,16.8494,8.3084,2.035,5.8727,3.2275,2.3294,2.8968,3.8709,8.6718,5.4634
0,3.0697,16.7005,13.3628,4.2398,15.3188,8.0719,1.9552,5.9422,3.4192,2.3023,2.9823,3.8359,8.4758,5.8236
0,3.1608,15.7204,12.6385,4.7114,16.6424,7.5286,1.9878,6.0472,3.4634,2.3639,3.014,3.9825,8.5428,5.9246
0,3.3569,15.2649,12.5237,5.0996,16.0057,7.9702,2.0448,5.9591,2.9501,2.3463,3.1995,3.4354,8.1326,6.1833
0,3.2866,16.3605,12.3587,4.7753,15.6974,7.4285,2.0514,6.2804,3.3081,2.4758,3.1461,3.6828,8.3054,6.0604
0,3.091,16.1469,11.9136,4.9122,16.3612,9.0597,2.1859,5.9687,3.3722,2.5089,3.187,3.686,8.5483,6.1529
0,3.0625,16.2906,12.0574,5.3562,15.8149,8.4804,1.9694,6.2464,3.1889,2.3215,3.2,3.5849,8.3729,7.1733
0,3.0891,16.0444,12.2281,4.951,15.8209,8.1884,1.8429,5.7149,3.2534,2.656,3.0544,3.4167,8.4289,6.4814
0,3.2007,17.1644,12.3708,4.8725,14.9823,7.6351,2.1068,5.6001,3.1765,2.6196,3.2032,3.3079,8.239,6.9177
0,3.233,17.6899,12.7679,4.8395,14.402,8.9787,1.8533,5.967,3.3739,2.3621,3.1423,3.5446,8.5412,6.663
0,3.4251,17.5768,12.8957,5.2687,14.4906,8.3424,1.9235,6.0096,2.9282,2.328,3.0664,3.4997,8.5244,5.6064
0,3.0792,17.1641,12.2664,4.85,13.8289,8.4539,1.7584,5.777,3.1045,2.2726,3.0034,3.5985,8.6217,6.0379
0,3.1876,16.5161,12.6005,4.6097,13.5184,8.6335,1.8641,5.7819,3.2023,2.4775,2.9966,3.5481,8.5037,5.3456
0,3.3231,17.4003,13.5482,4.3359,14.1559,8.8104,1.8358,5.3902,3.0597,2.5035,3.0677,3.6239,8.2918,5.2696
0,3.3806,15.9098,13.3454,4.4718,14.6472,9.062,2.1124,5.7232,2.666,2.374,2.9346,4.0064,8.5132,5.5999
0,3.295,16.6677,13.5907,4.5118,14.9704,8.7708,1.8624,5.4387,3.4314,2.3672,3.0187,3.8343,8.8739,5.1918
0,3.349,16.3738,13.5868,5.324,15.7794,9.668,1.9847,6.0049,3.3784,2.4218,2.9074,3.8039,8.5053,5.4361
0,3.2549,15.9247,14.3655,5.0478,15.1795,9.4606,1.6715,5.7038,2.9964,2.3569,3.1713,3.6179,8.613,4.9286
0,3.0284,15.8482,14.4382,5.5081,14.2186,8.9219,2.1787,6.07,3.183,2.2212,3.0239,3.9179,8.4887,4.7051
0,3.274,16.4157,14.7422,5.7166,14.8162,8.8748,2.0213,6.1209,3.1803,2.1928,3.1177,4.2404,8.9228,5.0208
0,3.0367,16.3908,14.2617,5.4956,14.1754,9.1196,1.8494,6.1519,3.2672,1.982,2.971,3.976,8.5408,6.096
0,3.2267,16.3916,14.8132,5.1416,13.7448,9.1954,1.8354,6.4332,3.0767,2.3074,3.0284,4.0936,8.247,5.1814
0,3.2044,15.0858,14.3506,5.0054,14.0962,8.0037,1.901,6.2776,2.9655,2.3874,2.9693,4.2438,8.3057,5.2911
0,3.0888,14.6262,14.5252,5.5272,15.2201,8.0167,2.1341,6.2061,2.9626,2.1858,2.978,4.2235,8.3314,5.7659
0,3.1762,14.8103,14.0772,5.3459,14.9338,8.4132,1.9731,5.9098,2.8424,2.1514,3.0992,4.2672,8.3023,5.1538
0,2.9197,14.5369,14.4538,5.0654,14.7965,8.3296,1.7785,5.4937,3.0001,2.2866,3.1939,4.2234,8.6715,4.6165
0,3.0046,14.7226,14.4934,5.2055,14.6806,7.8881,2.0329,5.4695,3.046,2.2766,3.2986,4.2058,8.0478,4.5668
0,3.0488,15.7198,14.0796,5.5759,14.7049,8.6494,1.911,5.5982,2.9851,2.1849,3.1038,4.3153,8.1449,4.6061
0,2.7825,15.1764,14.0982,5.445,15.0257,7.8589,1.6778,5.4738,3.1003,2.0788,3.2425,4.2216,8.6222,4.3926
0,2.9247,15.3084,14.0834,5.2909,14.4798,8.4296,1.7971,5.5722,3.314,2.2042,3.2272,4.2003,8.2813,4.2317
0,3.0761,14.1419,14.1891,5.76,14.7895,8.4947,1.4409,5.7075,3.1168,2.2494,3.086,4.4868,8.0612,4.5556
0,2.7375,13.8195,13.7812,5.7446,14.8756,8.9137,1.7959,5.6409,3.2145,2.1396,3.1152,4.2223,8.4614,5.1878
0,2.802,15.1415,13.784,5.7455,14.4887,8.3779,1.7028,5.507,3.2204,2.0944,3.1869,4.8055,7.9146,5.4109
0,2.8544,14.7029,14.2625,5.7876,14.9953,8.2977,1.578,5.5536,2.9672,2.0674,3.0841,5.1522,8.4762,4.7343
0,2.9669,15.9335,14.6404,5.6064,15.3226,7.8509,1.6342,5.6199,3.1623,2.1062,3.0643,5.1325,8.272,5.4187
0,3.0274,16.0242,13.9595,5.5171,15.7897,7.6156,1.7604,5.4875,3.1105,2.0744,2.9349,5.2045,8.291,5.6165
0,3.0028,16.4959,14.6243,5.3904,15.55,7.0126,1.7611,5.3988,2.9345,2.3107,2.7911,4.8377,8.4162,5.6542
0,3.0403,16.8294,13.8841,4.7087,15.3565,6.9534,1.6139,5.3236,3.129,2.2564,2.8691,4.8544,8.1129,5.7696
0,2.9054,16.4385,14.4787,4.7002,14.5279,6.3567,1.9995,5.3762,3.0532,2.3789,3.1222,4.8075,8.4577,5.3174
0,2.9137,16.1385,14.78,4.2982,15.1387,7.2237,1.9349,5.4427,3.2978,2.2927,3.156,4.8971,7.8451,5.4489
0,2.6742,15.7779,14.4113,4.9546,14.3665,7.2447,2.1342,5.6543,3.1957,2.187,2.9513,4.8235,8.1953,5.5457
0,2.9521,15.4646,14.0443,4.8411,13.8295,6.7184,1.6242,5.6774,3.0392,2.2564,2.9848,4.6163,8.2268,5.3875
0,3.1081,16.0549,13.9816,4.8958,13.774,6.93,2.0114,5.6027,3.0447,2.2805,2.9689,4.6903,8.372,5.5965
0,2.6839,17.5091,14.0492,5.1536,14.2804,6.364,1.9219,5.4609,2.4378,2.2315,2.8965,4.4339,8.9483,5.647
0,2.9374,17.5285,13.7174,5.1662,14.0534,6.8285,1.9252,5.3776,3.1381,2.2694,2.9162,4.5216,8.7568,5.9747
0,3.0818,17.1255,14.6162,4.9849,13.7445,6.8382,1.7394,5.0287,3.1234,2.1436,2.7473,4.3453,8.5941,5.5428
0,2.7823,17.0767,13.8574,5.1762,14.1956,7.3946,1.7172,5.2508,3.1712,2.1603,2.9469,4.4319,8.7798,6.0214
0,2.8648,17.1704,14.2372,4.5765,13.6329,7.1767,1.8236,5.6531,3.1447,2.3396,3.0166,4.469,8.3886,5.8004
0.5,3.0274,17.34,14.1253,5.2513,12.934,7.1089,1.7374,5.5069,3.4278,1.9296,2.8922,4.3221,8.5101,5.9977
0.5,3.1122,16.5661,14.6295,4.9174,13.0154,7.1522,2.2059,5.3757,3.3703,2.0879,3.1588,4.4344,8.4646,6.3726
0.5,3.2051,16.0439,14.2781,5.3154,12.4114,7.3759,1.9487,5.3198,3.4455,2.0552,3.2192,4.324,8.4753,6.6576
0.5,3.3424,16.2168,13.3888,5.4481,12.8735,7.1953,1.8873,5.4476,3.2565,2.2936,3.2645,4.2266,8.3753,6.2268
0.5,3.0844,16.195,12.4118,4.8867,13.2357,6.7433,1.8202,5.332,3.4659,2.16,3.348,4.0639,8.6183,5.7425
0.5,3.1181,15.9497,12.6383,5.9023,13.6337,7.7956,2.0353,4.8726,3.1788,2.2287,3.2343,4.1042,8.2675,6.1974
0.5,3.0786,16.299,12.2778,5.3151,13.9041,7.4475,1.6701,5.0468,3.0915,2.2761,3.1492,4.2645,9.0265,5.7619
0.5,3.0016,16.2769,12.7217,5.8565,13.6433,8.2537,2.0122,5.3667,3.0646,2.203,3.1265,4.5543,8.1869,6.1704
0.5,2.9122,16.32,12.8351,5.1068,14.3346,7.8534,1.7567,5.2522,3.0671,2.3384,3.2974,4.3694,8.6747,5.7892
0.5,3.0639,17.0287,12.0961,5.4418,14.6375,7.9729,1.8896,5.1555,2.9478,2.1054,3.2005,4.3884,8.6918,5.8999
0.5,3.1152,17.3886,12.1122,5.4705,14.602,8.9168,1.7427,5.2936,2.8615,2.0808,3.2324,4.2317,7.8672,5.7624
0.5,3.1166,16.2343,13.1906,4.7229,14.2462,7.9747,1.6992,5.0498,3.3912,2.3052,3.1315,4.2192,8.0532,5.1594
0.5,2.8972,15.7766,14.2176,5.1172,14.2184,8.6103,1.5197,5.1596,3.2777,2.2817,3.244,4.8086,8.2515,5.582
1,3.1611,16.3689,13.7523,5.1558,13.5881,7.5086,1.7117,5.4379,3.1811,2.1533,3.2066,4.4694,7.8231,5.7138
1,3.2171,17.0105,13.9754,5.4101,14.4985,8.6041,1.7867,5.1663,2.9547,2.2826,3.35,4.4344,7.9131,5.8427
1,3.526,17.7071,14.5329,5.4381,15.6336,9.8114,2.2971,5.4162,3.3915,2.991,3.8809,5.4029,8.3591,6.76
1,3.5265,19.7322,15.8913,5.3937,15.75,11.0283,2.6168,6.0122,3.4682,3.5079,4.2076,5.462,9.8629,6.6463
1,3.9001,19.9562,17.0179,6.7749,17.6434,11.3687,2.6869,5.8305,3.8319,3.9907,4.3207,5.9785,10.135,7.6482
1,4.1378,21.0553,17.2674,6.432,18.0468,12.3032,2.9318,6.4966,4.0205,4.1287,4.2264,6.4676,10.388,7.4374
1,3.7951,21.4766,17.9842,7.2798,17.72,13.0477,2.9096,6.8615,4.2659,4.0116,4.3031,6.8006,10.9195,8.0108
1,4.0444,21.242,17.4434,7.173,18.7543,13.7322,3.2282,6.8701,4.5418,4.2449,4.0956,7.1399,11.2451,8.1726
1,4.139,21.6437,18.6848,7.9263,19.0634,11.5173,3.0925,7.0103,4.6523,4.3985,4.0892,6.4919,11.0071,8.5235
1,4.3176,20.8891,18.5537,7.8201,19.7071,13.2806,3.177,7.1025,4.8982,3.857,4.1573,6.7947,11.254,8.1526
1,4.2101,21.663,18.594,7.8619,19.2741,12.0693,3.0969,7.6586,4.8651,3.9292,4.0972,6.7402,10.9778,8.5719
1,4.1387,21.1029,18.3758,7.9413,19.6356,12.3881,3.0153,7.2584,5.0034,3.8703,3.8008,6.3093,11.034,8.295
1,4.0827,20.7606,18.9081,8.0576,18.5693,12.3438,3.1525,7.1987,4.7739,3.6383,3.6639,6.5425,10.8347,7.4515
1,4.2853,21.7748,18.5308,7.9514,19.6999,11.6136,3.1053,7.2108,4.8723,3.6689,3.6915,6.4307,10.8824,8.1865
1,4.2648,21.5502,18.8421,8.341,19.6664,11.5297,2.7138,7.5778,4.6283,3.5993,3.7439,6.5456,10.698,8.0948
1,4.1712,21.8845,18.9238,7.8659,19.2056,12.075,3.0073,7.1011,4.8259,3.4796,3.7954,6.3566,10.8414,7.8863
1.5,4.1343,22.0024,18.5645,8.2337,19.5612,11.0663,3.0214,6.7079,4.782,3.4616,3.7445,6.1186,10.0777,7.4641
1.5,3.9391,21.2737,18.7693,7.3423,19.6154,11.5704,2.8131,6.974,4.9155,3.2632,3.6877,6.0214,9.8759,8.0963
1.5,4.1805,21.2729,18.3436,7.6157,19.4299,10.8205,2.8713,7.3239,4.6069,3.3288,3.6954,5.5498,9.632,7.7633
1.5,4.2516,20.7636,17.9912,7.5641,19.3963,11.0985,2.7325,7.3181,4.577,3.3098,3.6232,5.133,9.9195,7.956
1.5,3.9986,20.6546,18.2085,7.41,19.2975,12.188,2.8855,7.4555,4.6465,3.294,3.7255,5.3174,10.1849,7.5986
1.5,4.2143,20.9907,17.8462,7.6633,19.2034,10.4128,3.1585,7.3248,4.5198,3.3006,3.5089,5.0983,9.7711,7.4223
1.5,4.1065,20.4918,18.475,7.2673,19.7009,10.4174,3.0354,7.1622,4.475,3.2551,3.2992,5.2764,10.1606,8.1213
1.5,3.8669,20.8921,18.4245,7.7731,18.6768,11.1049,3.0215,7.063,4.5879,3.2364,3.337,5.2278,10.1355,7.4746
1.5,4.2257,21.82,17.8196,7.554,18.7582,10.63,2.9134,6.9555,4.2794,3.1641,3.3998,5.3402,10.011,7.8286
2,4.4073,20.9614,18.2298,7.0278,19.0839,10.6265,3.1937,7.2096,4.3567,3.2205,3.3852,5.1232,9.9783,7.4327
2,3.9721,20.1703,17.9436,7.2864,17.8044,10.8652,2.9429,7.2388,4.0866,3.1523,3.1568,5.0083,10.0713,7.5905
2,4.1598,20.8873,17.327,7.1408,18.1541,10.6162,2.8103,6.9745,4.2419,2.9496,3.1736,5.2281,10.0265,7.589
2,4.2444,20.2386,17.4216,6.7218,18.9485,10.9323,2.8286,7.0556,4.0947,3.2806,3.0155,5.3473,10.2256,7.3625
2,4.2723,20.6898,17.9488,7.0988,18.0226,10.3865,3.0365,6.8461,3.9865,3.0368,3.1986,5.5249,9.7898,7.4942
2,4.2244,20.8771,18.128,7.1278,18.3945,11.1803,2.887,7.0955,4.1394,2.9461,3.0718,5.2771,9.7932,7.337
2,4.1625,20.5333,17.8789,6.7721,18.7043,10.5751,2.9652,6.8457,4.0737,2.8806,3.0642,5.5498,9.9719,6.4067
2,3.9206,20.8609,18.1544,6.9759,17.4891,11.2452,2.709,6.8481,4.2563,2.8659,2.8052,5.3238,9.4162,7.2134
2,4.2264,20.0322,18.0198,6.7859,18.0459,10.7553,2.6955,6.973,3.9617,2.81,3.0493,5.1345,9.4873,7.1016
2,4.1981,20.0411,17.7639,6.6191,17.4869,11.2465,2.8417,6.6158,3.8458,2.7403,3.1326,5.3917,9.4767,7.0211
2,3.9155,20.8953,17.797,6.7274,16.7699,9.7464,2.5547,7.0261,4.0264,2.5307,3.1837,5.2431,9.7411,7.5906
2,4.1805,20.3217,17.339,6.3724,17.9687,9.9001,2.5546,6.7212,3.9849,2.7015,3.2289,4.9507,9.8574,7.1487
2,4.2694,20.0356,17.6837,6.3435,17.3759,9.2238,2.7642,6.6828,4.2764,2.495,3.301,5.0293,9.9295,7.5646
