odour stim,09/04/2021 Female 5,12/04/2021 Female 3,14/04/2021 Female 3,14/04/2021 Female 5,16/04/2021 Female 4,22/04/2021 Female 2,22/04/2021 Female 3,22/04/2021 Female 10,22/04/2021 Female 11,23/04/2021 Female 2,23/04/2021 Female 3
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,6.95,8.4999,2.2468,9.5595,6.5251,6.4099,7.1231,10.3032,5.2782,5.2915,4.1969
0,6.0449,8.2969,2.9216,9.3705,6.2236,6.4721,7.5471,10.2331,5.3621,5.1202,4.2301
0,6.1867,8.0507,2.2079,9.6277,5.824,6.3818,7.6725,10.402,5.4613,5.4868,4.2339
0,6.1571,9.2598,2.6593,9.5408,6.0542,6.6153,7.8628,10.2595,5.4019,5.4398,4.4389
0,5.8545,8.2455,2.4972,9.1601,6.2234,6.4949,7.0779,9.8351,5.5279,5.2379,4.6902
0,6.2848,7.8646,2.5782,9.415,6.4448,6.569,7.1057,9.6991,5.3886,4.8352,4.2397
0,6.2113,8.0383,3.0203,10.4686,6.5723,6.1936,6.8654,10.3314,5.4591,4.9246,4.4351
0,6.0881,7.3107,3.0726,10.3778,6.7934,6.3683,6.557,10.5908,5.9232,4.5427,4.6621
0,6.6723,6.798,2.2261,10.546,6.7799,6.2464,7.5789,10.8226,5.4222,4.7916,4.3144
0,6.6059,5.9348,3.3229,9.7782,6.3015,6.5542,6.9651,10.1317,5.3521,4.8759,4.223
0,6.9335,7.0697,3.2539,9.2429,6.2775,6.5043,6.8559,10.6539,5.559,4.9274,4.241
0,7.4719,6.579,2.5485,10.0978,6.5233,6.1742,7.6132,10.9304,5.4029,4.7676,4.3665
0,6.7082,7.1744,2.6425,9.2872,6.2904,6.5378,6.7572,11.6282,5.5896,5.0478,4.5037
0,7.1012,7.0293,2.7805,8.8052,5.9148,6.5978,6.935,10.5691,5.3948,4.9585,4.4031
0,7.5942,7.1173,2.7124,9.525,6.1267,6.9954,6.5384,10.6238,5.3685,5.2755,4.0995
0,6.9852,7.6814,2.5917,9.5818,6.587,6.8418,7.0395,11.169,5.4453,5.3088,4.5737
0,7.1181,7.2725,2.1038,10.164,6.2525,6.4647,7.2302,10.8534,5.4243,5.0887,4.2839
0,7.0565,7.6608,2.4506,9.2118,6.4504,6.914,7.1842,10.805,5.5706,4.7818,4.3979
0,6.713,7.465,2.4366,9.7215,6.1864,6.989,7.1352,10.353,5.4777,4.7701,4.4363
0,6.9228,7.3303,2.2093,10.1109,6.3272,6.4856,6.8993,11.1189,5.5756,5.0006,4.4776
0,5.9854,7.797,2.3213,10.6327,6.4832,6.5933,6.6199,11.0287,5.5968,4.856,4.4086
0,6.1004,7.5762,2.0425,10.4844,6.1236,6.7659,6.8877,11.0832,5.4217,4.6246,4.5217
0,6.5707,7.9401,2.6225,10.3048,6.0096,7.1325,7.1588,10.7109,5.5943,4.8084,4.6235
0,6.7052,8.164,2.2897,9.7055,6.1547,7.1951,6.9666,10.8984,5.6665,4.4233,4.1657
0,6.4881,8.4586,2.1346,10.0079,6.0722,6.4497,7.736,10.6859,5.289,4.5465,3.997
0,6.9142,8.4515,2.2156,10.0726,6.8008,7.1777,7.1782,11.0554,4.7579,4.2453,4.0606
0,7.21,9.6371,1.8799,9.6598,6.0005,7.1814,7.3269,10.5906,4.6933,4.6186,3.9072
0,7.2734,9.2661,2.1212,10.1531,6.0122,6.5215,7.7283,11.0924,4.659,4.295,4.4513
0,6.4147,8.7446,2.2531,9.6433,5.7499,6.8183,7.5234,10.8626,4.6374,4.1027,4.2835
0,6.8684,8.8956,2.1873,10.653,6.0258,6.7297,7.2545,11.0106,4.3098,4.3224,4.1125
0,6.3949,8.7082,2.1356,10.6305,6.1316,6.8598,6.5614,10.2413,4.7413,4.0792,4.3766
0,6.6558,9.5192,2.3601,10.1369,5.795,6.4638,7.2243,10.4585,5.1246,4.2606,4.2873
0,6.1066,9.469,2.1533,10.3088,6.5235,6.4402,6.9251,11.1679,5.3856,4.1244,3.8915
0,6.1732,9.1284,1.7238,9.7807,5.8607,5.7883,6.9344,10.0708,5.6237,4.4968,3.9665
0,6.6473,8.8988,2.0311,10.0342,6.3313,6.1215,7.2906,10.3689,5.7601,4.0849,3.7719
0,6.5619,8.7284,2.2891,10.6452,5.9719,5.8796,7.1627,11.0417,5.2314,4.5056,4.4931
0,6.8829,8.4685,2.0977,10.0919,5.7456,5.6525,6.9794,10.4884,5.7046,4.2032,4.5727
0,6.5564,9.3811,2.3021,10.3047,5.5148,5.4308,7.538,10.8366,5.8276,4.3974,4.7523
0,6.4524,8.762,2.1645,11.1778,5.5053,5.0333,7.5208,11.1566,5.6638,4.3698,4.3995
0,6.3619,8.0451,2.0969,10.8411,5.9748,5.6466,7.4814,10.4901,5.6902,4.5567,4.6352
0,6.6048,9.4858,2.4653,10.7773,6.3248,5.1223,7.1361,10.8967,5.8853,4.3865,4.9642
0,6.8519,8.8156,1.9678,10.7308,6.6833,5.0898,6.6741,11.1858,5.7902,4.5262,4.5617
0,6.9242,8.9656,2.3542,10.3065,6.8096,5.3448,7.5533,11.2026,5.7154,4.5512,4.0658
0,5.8573,9.4172,2.556,10.2826,6.6508,5.4043,6.845,11.3039,5.6667,4.4898,4.7792
0,5.7875,8.5551,2.499,10.5241,6.6908,5.5044,7.3537,11.2781,5.7035,4.6189,5.1409
0,5.8458,8.908,2.3115,10.2386,6.8259,5.4029,6.793,11.4958,5.6893,4.341,4.9082
0,5.7477,8.7956,2.0132,10.2418,6.6971,5.2631,6.7763,11.3341,5.6311,4.5241,5.2967
0,5.8771,8.7198,2.3744,9.8885,6.9099,5.4595,6.5186,10.4354,5.6046,4.9663,4.7918
0,6.6006,8.6684,1.9365,10.0188,5.9786,5.2296,6.2349,10.4392,5.5849,4.8286,5.1363
0,6.9846,8.7422,2.3617,9.8766,5.9954,5.0005,6.3384,10.4309,5.5846,5.0068,4.4081
0,7.0846,8.6547,2.0231,9.813,6.0704,5.1922,7.5148,11.0763,5.7194,5.1518,4.4159
0,6.9707,8.5433,2.5724,9.7774,6.2583,4.8446,6.8795,10.7006,6.0805,5.5918,4.7884
0,6.7303,8.389,2.2625,9.7038,5.6751,4.8268,6.7543,10.5835,6.1687,5.6426,5.1156
0,6.7921,8.0971,2.3779,9.0742,6.0179,4.7799,7.277,10.8398,5.416,5.2836,4.9266
0,7.3625,8.2831,2.3038,8.9509,6.2044,4.6306,7.2112,11.2024,5.6219,5.5564,4.7391
0,6.7163,8.5353,2.6669,8.43,5.999,4.9469,7.449,11.5387,5.5462,5.1152,4.9993
0,6.1697,8.2343,2.2371,9.1401,5.9998,4.2907,6.8102,10.6062,5.2501,5.181,5.2041
0,6.4991,8.5702,2.3813,9.7139,6.5802,4.8069,7.2648,10.6684,5.3205,5.2598,5.2877
0,5.9508,8.381,2.2289,9.9555,6.7254,4.6644,6.9859,11.2789,5.3068,5.0183,4.9344
0,6.6083,8.1726,2.3006,9.8956,6.7711,5.2552,6.752,11.3328,5.3494,5.2496,4.3797
0,5.9753,8.2875,2.5023,10.4564,7.299,5.123,6.6477,11.522,4.9362,5.5042,4.4302
0,6.5146,7.6912,1.9865,10.1333,6.8985,5.6282,7.13,11.3655,4.784,5.6269,4.6413
0,5.8914,8.2166,2.8072,9.7913,6.3256,5.4647,6.4144,11.1117,4.8662,5.3617,4.5265
0,6.0663,7.8274,2.806,9.8107,6.7187,5.6605,7.2992,11.5513,5.0335,5.3099,4.0753
0,6.3627,8.0945,2.0316,10.1794,6.7779,5.1241,6.7776,11.3485,5.084,5.0856,4.2405
0,7.0742,8.8074,2.7291,10.1206,6.1874,5.2972,6.7304,11.0174,5.1056,5.0078,4.858
0,7.2995,8.6382,2.962,9.4975,6.276,5.3277,7.1521,11.0739,4.9873,4.705,4.6518
0,6.8692,8.1324,2.4238,8.752,6.4548,5.1866,6.9057,11.4004,4.7227,5.0639,4.6477
0,6.8587,8.0013,2.4551,9.0655,6.3419,5.5241,7.3565,11.3983,4.8631,5.2327,4.5311
0,6.4266,7.634,2.3987,9.6884,6.4174,5.8915,6.9985,11.4498,4.7883,5.0352,5.2462
0,6.3752,7.542,2.4363,9.366,6.3369,6.0799,7.2904,10.929,5.0539,5.2353,5.3674
0,7.6207,7.8941,2.5316,9.1179,6.2649,6.0678,7.0871,11.355,5.1609,5.1018,5.4777
0,6.9694,7.0545,3.1984,9.2029,6.4035,5.8423,6.6435,11.6698,5.2035,5.0951,4.9386
0,6.7648,7.4271,2.633,8.7258,6.4425,6.1451,6.6205,11.407,5.195,5.207,4.8072
0,6.0265,8.1483,2.6686,8.145,6.204,5.9554,6.6506,11.0566,5.4538,5.2039,5.3993
0,7.2149,7.5299,2.7818,8.5996,6.2309,6.0636,6.6134,10.8914,5.2963,5.6087,4.9608
0,7.0696,7.8842,2.5551,7.8135,6.112,5.8768,7.1717,11.2677,5.0871,5.0561,5.4087
0,6.8021,7.8927,2.5189,8.5246,6.5957,5.6779,6.8289,10.9731,5.2798,4.969,4.7264
0,6.2833,8.1315,2.599,7.7396,6.791,6.0628,6.4276,11.091,5.3931,4.5239,5.2314
0,6.363,7.4174,1.9609,7.7574,6.4732,6.0885,6.7386,11.5206,5.1308,4.7261,5.4692
0,5.7689,7.3826,2.389,8.2934,6.6763,5.7984,6.5725,10.5712,5.2358,4.6925,4.8028
0,6.096,7.7986,2.5152,8.7898,6.5584,5.8267,6.1098,10.5023,5.0985,4.7972,4.7102
0,5.8729,7.5045,2.5099,8.178,6.053,5.9788,5.809,11.4726,4.8639,5.0195,3.8069
0,5.5199,7.3615,2.1837,7.7303,5.8186,5.2044,6.6854,10.8437,4.9362,4.84,3.5429
0,5.6689,7.2254,2.1693,7.8538,5.8652,4.7379,6.8453,10.6983,4.6206,5.1673,3.7858
0,5.7022,7.7182,2.2199,7.4816,5.7963,4.9364,6.1535,10.8968,4.4367,4.5849,3.913
0,5.3779,8.0075,1.8949,7.6802,5.5974,5.1548,6.6752,11.0792,4.434,4.5324,4.5325
0,5.3957,8.3857,2.2066,7.9328,5.8704,5.0793,6.6799,10.7736,4.6667,4.3407,4.9587
0,4.9818,7.2484,2.5073,6.9692,5.7187,4.4656,6.1718,11.4605,4.5781,4.3345,5.7659
0,5.3322,7.2279,2.4173,7.774,5.8575,4.3337,6.5348,11.1921,4.3741,4.67,5.9968
0,5.2552,7.718,2.1222,8.368,5.9676,4.6823,6.7302,11.3405,4.5183,4.6291,6.8314
0,5.7149,8.4142,2.6311,7.9864,6.1323,4.4482,6.0763,10.6658,4.6434,4.4961,7.276
0,5.4702,8.1088,2.4257,7.3645,6.1426,4.3754,6.9229,10.0116,4.8035,4.7678,7.4228
0,5.6669,8.4499,2.121,7.6866,6.1606,4.4272,6.1778,10.79,4.5702,4.7279,7.8167
0,4.7871,8.6634,1.8835,8.5418,5.9791,4.4738,6.6958,10.512,5.0428,4.5923,8.0308
0,5.2858,8.5646,1.5874,8.6362,6.0633,4.7387,6.03,10.3536,5.0841,4.4068,8.397
0,5.6509,9.1072,2.0065,9.2693,5.9001,4.4295,6.1538,10.3723,5.0952,4.5788,7.9006
0,6.1118,8.6449,2.0683,8.9851,5.8263,4.344,6.8371,11.1561,4.9556,4.7692,8.0324
0,5.91,8.2995,1.8007,9.2948,6.161,4.8802,5.7006,10.6402,4.9259,4.733,7.2244
0,6.3069,8.0337,2.0044,9.5893,6.1376,4.9423,6.4687,10.7482,4.4587,4.7461,7.6929
0,6.435,8.0328,2.1685,10.0221,5.8233,4.9671,6.4637,10.4775,4.9385,5.1543,7.6653
0,6.6065,7.0056,2.1726,9.8359,6.4349,4.6905,6.0887,10.8725,5.0058,4.5755,8.1023
0,6.5598,7.6984,2.0444,8.6394,6.5158,5.3697,6.338,10.9468,4.9104,4.521,8.4592
0,6.3705,7.6648,1.7196,9.3166,6.7604,5.5596,5.846,10.8696,5.0571,4.6182,8.4158
0,6.2882,7.1605,1.9319,9.3008,6.5702,5.4013,6.3376,10.4205,5.087,4.7409,8.1845
0,6.2726,7.0291,2.0135,9.1937,7.5077,5.2734,6.4373,11.1489,5.1749,5.0654,8.0223
0,5.6843,7.5822,2.1543,9.4608,6.8815,5.5131,6.8023,10.7337,5.1429,4.1402,8.0717
0,6.0076,7.191,1.6299,9.7434,5.9276,5.4661,6.0571,11.0779,5.0498,4.2136,7.93
0,6.3109,7.5098,1.4751,9.4888,5.9232,5.4934,6.393,11.3955,4.3733,4.1274,8.1788
0,5.9069,7.3796,1.9848,9.197,6.0564,5.9751,6.1979,11.0701,4.5018,4.1839,8.5349
0,5.933,7.6142,1.9124,8.5517,6.1828,6.2683,6.8366,11.1636,4.9085,3.9836,8.1585
0,5.7513,7.7328,2.1496,9.2158,6.457,6.3664,6.7125,10.9094,4.7319,3.926,8.1962
0.5,6.2342,7.8386,1.8364,8.545,6.1372,6.3367,7.2033,11.591,4.7454,4.4208,7.9511
0.5,6.0837,7.6218,1.8476,9.6579,6.4188,6.083,7.3907,11.0883,4.7945,4.0925,8.3239
0.5,6.0428,8.1867,1.8606,8.2872,5.7732,6.1798,6.9704,11.6066,4.9862,4.5404,8.0117
0.5,6.151,8.2259,1.4525,9.6934,5.9499,6.2077,6.9186,11.4641,4.9053,4.3369,8.1632
0.5,6.7005,7.5984,1.7687,10.7279,5.6231,6.0393,6.9478,11.0257,5.0439,4.1183,7.9994
0.5,6.8655,7.8423,1.4287,10.4615,5.2943,6.3704,7.4103,11.203,4.8962,4.1929,7.5911
0.5,6.4727,7.7121,2.087,9.5494,6.152,6.4543,7.0375,10.9011,4.6525,4.1101,7.5418
0.5,6.2014,8.0278,1.8282,9.778,6.0457,6.3954,7.577,11.07,4.6234,4.5428,7.3098
0.5,6.6457,8.583,1.8713,10.2625,6.6504,6.5314,6.9026,11.0558,4.8272,4.6634,7.6799
0.5,6.9699,7.6276,1.9567,10.5338,5.6504,6.0704,7.2331,11.1704,4.8848,4.9492,7.2764
0.5,6.8433,8.1515,2.1483,10.1954,5.672,6.1083,6.6299,11.6013,5.1932,4.6655,7.5122
0.5,6.6225,7.7758,1.7513,10.305,5.6732,6.2434,7.0893,11.0455,4.7172,5.0147,7.0622
0.5,5.8138,7.2522,1.4037,9.9856,5.3128,6.0243,6.4292,11.0829,4.8678,5.1174,7.5481
1,6.3451,7.4888,1.9565,10.3906,5.4158,5.7284,6.6615,11.0748,4.8163,4.9995,7.6088
1,6.2436,7.0841,2.3068,9.411,5.1641,5.7298,7.4518,11.3757,4.859,5.3545,7.7042
1,9.8325,7.2921,2.3975,10.6524,6.5024,6.1525,7.9314,11.4227,5.265,9.3009,10.5247
1,11.2611,7.3618,2.6863,12.012,7.1227,6.8879,8.695,12.1137,5.519,10.5604,12.3213
1,12.2533,8.0485,3.2303,13.3427,8.7125,7.0272,8.922,11.7765,5.6327,10.741,12.7559
1,13.1843,8.1848,3.0588,13.6978,10.4008,7.2619,9.5648,12.4149,6.3876,10.6085,13.404
1,12.2938,8.7687,2.6216,14.205,11.4731,7.3815,9.6783,12.5976,6.5857,9.6369,13.3612
1,12.046,8.5295,3.0336,14.606,12.583,7.6277,9.7592,12.2818,7.2277,9.5217,12.6911
1,12.4069,8.9013,2.8495,14.9716,14.611,7.4707,9.7615,14.29,7.058,9.2646,13.6621
1,11.86,8.5741,3.2865,16.229,14.815,7.5314,9.869,12.3948,7.2581,8.5439,13.3125
1,11.4489,9.2062,3.3873,16.3369,14.5997,7.7374,9.9491,13.0074,7.7263,8.4502,13.389
1,11.2967,8.9651,3.5068,16.8088,13.8261,8.2416,10.2258,13.4849,7.4329,8.1645,12.6421
1,10.4891,8.9452,3.1996,17.3483,14.4135,8.4346,9.9571,12.9745,7.3557,7.8226,13.1769
1,10.581,9.0822,3.4672,17.5023,14.6709,8.8231,9.281,12.8164,7.5229,7.3078,12.6674
1,10.5335,8.4819,3.0542,18.3015,14.7482,8.004,9.9193,12.792,7.771,6.7217,11.8626
1,10.4679,8.4514,3.2297,17.7871,14.9582,8.3443,8.8146,13.6318,7.4138,7.6931,11.3418
1.5,9.9782,8.8769,3.5752,17.4496,15.5751,8.326,9.5607,12.707,7.5025,7.334,11.1339
1.5,9.4842,7.9673,3.2789,17.1826,15.601,8.2224,8.9275,12.5995,7.4329,7.0457,11.1593
1.5,10.1504,8.1621,2.9323,16.8634,15.6068,8.1006,8.9162,12.4899,7.6525,7.1045,10.767
1.5,9.8457,8.3854,3.2705,17.3462,15.953,8.1105,8.917,12.5369,7.4565,7.1456,10.4727
1.5,10.4399,7.9473,3.4595,17.7666,15.7112,8.1746,8.5031,12.5968,7.7792,7.2322,9.6267
1.5,10.4036,7.8629,2.785,18.287,15.056,7.9091,8.6018,12.431,7.4113,7.0708,9.6895
1.5,9.7226,7.7824,3.2194,17.1994,15.2306,7.8619,8.5789,12.8019,7.9339,6.5094,9.1605
1.5,9.6168,7.2536,3.2972,17.6632,15.6267,8.1992,8.4789,12.1569,7.9783,6.144,8.8457
1.5,9.5986,7.7916,3.068,17.6657,15.7403,8.2518,8.6618,11.9605,7.7011,6.1542,9.3821
2,9.833,8.1965,3.2497,18.4633,16.5696,8.4273,8.7775,12.047,7.4836,5.6642,9.054
2,9.8579,8.4008,3.5734,16.9771,15.9444,8.2415,8.5909,12.0023,7.5674,5.7381,8.5131
2,9.0121,8.6025,3.0344,16.8948,15.4338,8.016,9.0374,12.0177,7.3667,5.7446,8.4652
2,9.4354,8.71,2.879,16.7605,15.4667,8.1041,8.6263,12.2722,7.3523,5.8619,8.8117
2,9.0549,8.3011,2.8358,17.5806,14.6198,8.3817,8.0084,12.279,7.5766,5.5994,8.5077
2,9.6028,8.8162,2.95,16.954,14.4467,8.121,7.8433,12.1283,7.1942,5.8408,8.6256
2,9.4583,8.5806,3.0878,17.1658,14.1457,7.9786,7.6207,11.566,7.1037,5.5662,7.5837
2,9.8898,9.3359,3.336,16.8637,13.9919,7.9955,8.0568,12.3144,7.2267,5.4464,8.0269
2,10.2672,8.8681,3.0413,17.6639,13.9996,8.5233,7.7469,11.9662,7.3446,5.5983,8.8323
2,10.4627,7.85,2.8276,17.4084,14.4959,8.1643,7.5143,11.8726,7.2829,5.6156,7.719
2,9.8845,8.129,3.1828,17.715,13.9658,8.1555,7.6671,12.3036,7.2737,5.1084,7.6974
2,9.6219,8.1811,3.2418,16.5795,13.3723,8.7356,7.4219,11.5367,7.3762,5.3344,7.7793
2,10.2446,8.4562,2.7983,16.2137,13.5573,8.5646,7.4654,12.4032,7.0827,5.41,9.0156
2,10.0068,8.1801,3.1683,16.1146,13.6662,8.5402,8.2444,11.5873,7.3305,4.9132,8.7182
2,9.8029,8.0431,3.4569,15.8054,13.9507,7.832,7.9387,12.3875,7.5506,5.307,8.3168
2,9.4724,7.7069,3.437,15.5111,14.1215,7.7566,8.3112,12.1205,7.4624,5.1035,8.639
2,9.2715,8.439,3.0071,16.0643,13.6462,8.6647,8.487,12.419,7.4911,5.3413,8.914
2,9.9688,8.6836,3.263,15.5532,13.5268,8.622,7.8297,12.5865,7.6439,5.2709,8.8787
2,9.892,8.5575,3.2689,15.1413,13.0442,8.2508,7.7971,11.8992,7.927,4.8572,9.2703
2,9.7481,7.817,2.6789,15.1981,12.2502,8.0488,8.4436,11.9435,7.7993,5.0637,8.6752
2,9.495,8.5952,2.8001,15.4943,11.9208,8.09,7.9569,12.3959,8.288,4.8738,8.6324
2,9.9978,8.3585,3.2786,15.7868,12.4905,8.4795,8.7837,12.2855,7.7881,5.0459,8.5524
2,9.7581,7.9964,2.8785,15.4269,11.8665,8.2549,8.2178,12.028,7.9108,5.1549,8.9815
2.5,9.7822,8.6165,3.3986,15.6919,12.194,7.7324,7.7992,11.5963,8.1611,5.3313,8.237
2.5,9.3466,8.6401,2.9095,15.581,12.3102,8.213,8.9108,11.7211,7.9644,5.2401,8.4467
2.5,10.2905,8.7157,3.6895,15.7871,12.1949,8.4744,8.4218,11.6217,7.6613,5.4018,8.2202
2.5,10.4579,8.2275,2.8613,15.1047,11.7385,7.952,8.2595,11.4337,7.6369,5.5622,8.3904
2.5,9.907,8.4432,2.8444,16.0319,11.918,8.6135,8.5875,12.1475,7.5024,5.2145,8.7654
2.5,9.6328,8.2342,3.3509,16.3225,12.3303,8.4503,8.3459,12.0277,7.3219,5.5988,8.1478
2.5,9.6961,8.0149,2.6605,16.1539,11.8139,8.5068,8.3014,12.5036,7.7224,5.3164,8.2298
2.5,9.8805,8.3556,2.9596,15.9607,12.238,8.4185,7.8231,12.766,8.1828,5.5558,8.5087
2.5,9.568,8.5635,2.7896,15.6538,12.156,8.1564,8.4865,12.3968,7.5611,5.215,8.4503
3,9.5105,8.8346,2.9848,16.4862,12.2563,7.8965,8.6003,12.0466,7.8572,5.4389,8.7302
3,9.6665,8.4735,2.6789,15.1142,12.054,8.352,8.0514,12.3766,7.7168,5.521,9.2444
3,9.2858,8.2117,2.8716,15.0868,11.7364,8.2273,7.6786,11.7458,7.7866,5.5908,8.9399
3,8.8168,8.4275,3.0128,14.7132,11.8232,8.0624,8.3422,11.6998,7.7648,5.8434,8.5916
3,9.8276,9.617,3.1085,15.2607,11.9844,7.842,7.9456,11.9622,7.4618,4.8713,9.2063
3,8.9452,9.463,3.2456,15.8217,12.5216,8.5024,7.5171,11.9207,7.8109,5.2019,8.5851
3,9.6559,8.97,2.9386,15.8597,14.5729,8.4351,7.2026,11.9288,7.5967,5.2276,8.5604
3,9.4842,8.9045,3.0454,16.1876,13.366,8.1002,7.1403,11.8167,7.8993,5.3521,8.448
3,9.3605,9.084,2.6663,16.8583,12.5144,8.2132,7.9908,12.4397,7.7592,5.1443,8.5298
3,9.8838,8.6992,2.8493,17.8396,12.7145,8.5141,6.8061,11.7539,8.0104,4.8913,8.5109
3,10.0897,9.2772,2.6986,16.6953,11.6391,8.2625,6.6639,11.6,7.9287,4.8099,9.3017
3,10.4458,9.2848,3.1849,17.0626,11.4072,7.9471,7.095,12.0314,7.9615,4.6205,8.7674
3,10.0662,9.3924,2.7802,16.8592,10.5519,7.6948,7.7838,11.8557,7.922,4.7087,8.9987
3,9.8171,8.7735,3.2589,16.1216,10.9277,7.8852,7.9158,12.2767,7.9098,4.6552,9.4393
3,9.5661,9.7279,2.7107,16.5715,10.5441,8.1131,7.2978,12.2647,7.9273,4.8596,8.7339
3,9.5047,9.6316,3.4624,14.9078,10.8116,8.3929,7.8621,11.8889,7.9674,4.6542,8.9152
3,9.7235,8.9085,2.7839,15.29,10.4504,8.0028,8.1628,11.5292,7.9421,4.732,8.6928
3,9.5845,9.3512,3.834,15.1223,10.4249,7.6963,8.3205,11.6055,8.261,4.4957,7.7777
3,9.0882,9.8941,3.039,14.8955,10.6177,8.3488,7.8026,12.2384,8.326,4.9377,7.9292
3,9.525,9.1348,3.5029,14.5761,10.2473,8.2975,7.9465,11.7945,8.4905,5.0232,7.9415
3,9.6941,9.0891,3.224,15.2276,10.2729,8.2702,7.802,11.3111,8.7295,4.6985,7.7479
3,9.244,9.1392,3.0483,15.0107,10.618,8.3532,7.8394,11.9734,8.4378,4.9306,7.5376
3,9.6422,9.0793,3.22,15.2865,10.8598,8.1758,7.9611,11.5173,7.7797,4.6326,8.3025
3,9.3229,9.0449,3.3858,15.0758,10.65,7.9691,7.7602,12.4092,7.9751,4.6711,7.9307
3.5,10.1758,9.1771,3.1025,13.9799,10.9686,7.6927,7.2977,11.5266,7.8373,4.4638,8.3535
3.5,10.2087,9.2733,3.0331,14.5868,11.1291,8.078,6.9827,11.9903,7.9584,4.4807,7.9789
3.5,9.6296,9.5227,3.136,13.9563,11.0391,8.2479,7.5146,11.8507,8.2596,4.657,8.32
3.5,9.6871,9.3818,3.6037,14.2709,11.1747,8.3807,7.1767,11.8428,7.5338,4.6861,8.8906
3.5,10.0008,8.5288,3.305,13.991,10.2833,8.3659,7.6406,12.4249,7.5371,4.3231,8.6668
3.5,10.1714,8.2528,3.5604,14.6317,10.1978,8.3036,7.8106,11.8163,7.7575,4.4658,8.6768
3.5,10.0191,8.5009,3.0795,14.6582,10.1728,8.0789,7.6066,12.0174,7.8959,4.4575,8.3638
3.5,9.7409,8.8832,3.0104,13.7625,10.5276,7.3339,7.5082,11.952,7.5202,4.4287,8.5081
3.5,9.7634,7.8367,3.7444,12.7271,9.8778,7.6572,7.8475,12.2668,7.806,4.4433,8.4992
4,9.5386,8.4324,3.5494,13.4329,10.6605,7.6665,7.5172,12.2237,7.5083,4.5943,8.3292
4,9.7993,8.6241,4.0367,14.0896,10.7441,7.4076,7.7477,12.1868,7.5818,4.4084,8.3927
4,9.899,8.9492,3.8613,12.0287,10.1125,7.8477,7.7333,12.6459,7.6998,5.1702,7.8141
4,9.7087,8.6668,3.7747,12.6618,10.8644,7.9582,7.2445,12.3316,7.5053,4.7934,7.9034
4,9.7426,8.6523,4.2418,12.6496,11.0029,7.8355,8.1227,12.345,7.6451,4.9406,6.758
4,9.8029,8.537,4.3373,14.218,12.368,7.464,7.5278,12.356,8.0949,4.2789,6.65
4,9.5367,7.9396,4.0182,14.1746,13.0237,7.6541,7.7125,12.0827,8.0029,4.4848,6.8097
4,9.7262,8.3018,4.0431,14.0677,12.6068,7.6813,7.0602,12.1589,7.5658,4.6163,6.797
4,9.6277,7.4497,3.6164,14.806,12.2574,7.2587,7.5647,12.2205,7.7125,4.4975,7.3506
4,9.515,7.3944,3.5813,15.0628,11.902,7.278,7.6117,12.071,7.7457,4.4101,7.1181
4,10.0763,7.4824,3.329,14.2858,11.2558,7.8243,6.7199,12.1163,7.3016,4.5912,7.5177
4,9.6798,7.4891,3.4364,14.844,11.1617,8.0898,7.4007,11.7943,7.6647,4.3866,7.876
4,10.0269,7.5036,3.413,14.9631,9.8849,8.0316,7.225,11.9096,7.8932,4.8719,7.8907
4,9.7045,8.6966,3.7389,15.3103,9.9701,7.4571,7.3728,11.5907,8.0989,4.9334,7.8394
4,9.3969,7.8409,3.4964,15.5276,10.1635,7.4586,7.6089,12.2178,7.5265,5.135,7.7784
4,9.5825,8.5561,2.4893,15.8786,10.5865,7.6189,7.5735,12.2443,7.9391,5.0556,8.0401
4,9.3341,8.4546,3.0157,15.4646,10.2564,7.4021,7.7623,12.32,7.7347,5.5003,7.9162
4,9.7916,8.0739,3.0873,15.2955,10.9997,7.5009,7.1902,12.1173,7.6682,5.5479,8.2177
4,9.8211,8.4772,3.1226,15.351,11.0392,7.781,7.456,12.1385,7.7325,5.4918,8.0007
4,9.6753,8.6062,2.8471,15.0559,10.9468,7.8881,7.883,12.3974,7.9438,5.3073,8.4943
4,9.6462,8.3122,3.4359,14.9886,11.1689,7.8448,7.5132,12.1277,7.8197,5.0932,8.3158
4,9.8091,8.8367,3.446,15.655,10.2954,7.5167,7.2363,11.8788,7.9147,5.0453,8.0047
4,9.5633,8.2699,3.2336,14.9226,10.7704,7.4609,6.6589,12.2096,8.1948,5.0316,8.2184
4,9.6605,8.6078,3.3908,15.53,10.7226,7.7902,6.9754,11.9428,8.2176,4.6489,7.9316
4.5,9.2734,8.2481,3.1196,15.3621,10.9695,7.4911,7.8468,11.9556,8.4178,4.6246,7.6248
4.5,9.451,8.2853,2.956,14.5202,11.0442,7.7692,8.0572,11.9879,8.4673,4.6209,7.5283
4.5,9.0313,7.5754,3.1619,13.5821,11.5384,7.3068,8.2933,12.4355,8.221,4.7742,6.6813
4.5,9.1336,8.8291,3.0733,13.9541,11.4491,7.6434,8.6308,12.1893,8.3229,4.9003,7.0527
4.5,9.2491,8.4545,2.9034,14.3585,10.5383,7.8187,7.9593,12.4137,8.3677,4.4418,7.6598
