odour stim,08/06/2021 Male 1,08/06/2021 Male 10,09/06/2021 Male 1,09/06/2021 Male 3,09/06/2021 Female 4,09/06/2021 Male 5,09/06/2021 Male 9,09/06/2021 Female 11,09/06/2021 Male 12,10/06/2021 Male 5,14/06/2021 Female 2,15/06/2021 Female 1,21/06/2021 Female 1,29/09/2021-male1,29/09/2021-male7,30/09/2021-female10,01/10/2021-male8,08/10/2021-female6,13/10/2021-female4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
4.5,4.0061,4.4493,6.4861,32.7934,19.754,1.667,5.2367,23.0567,8.0579,8.0998,6.1335,8.0579,4.1238,3.596,8.3459,6.0753,8.2341,20.3992,18.5744
4.5,4.2204,4.7251,5.7929,38.8154,18.1718,1.544,5.6264,23.187,7.4757,7.8163,6.3653,7.4757,4.3337,3.8369,8.7293,6.1364,9.4624,23.5389,17.9616
4.5,3.846,3.9033,5.7395,36.589,17.9683,1.6865,5.3204,21.7258,7.5154,6.3252,5.5721,7.5154,4.4389,4.3977,8.3944,5.8861,6.5048,18.9504,20.756
5,3.5619,4.1179,5.471,38.7174,17.2917,1.5178,4.8482,20.0029,7.0389,6.1384,6.138,7.0389,4.4303,4.5237,8.0251,5.8341,10.6707,18.7901,22.8176
5,3.7084,3.5546,5.358,43.6073,16.1849,1.4071,4.5223,18.8239,7.3618,5.143,5.5959,7.3618,3.2138,4.1173,9.793,5.5824,6.3747,19.1115,21.9104
5,3.6097,3.9829,5.4406,44.6635,15.6317,1.5939,4.4785,18.924,7.9807,6.4059,5.8845,7.9807,3.2355,4.0857,10.463,6.4437,8.173,17.874,22.6272
5,3.6762,3.8377,6.1157,43.4381,15.2155,1.5855,5.1132,20.2129,7.8248,6.6854,5.2838,7.8248,3.0314,3.5429,12.9588,7.4721,8.1579,22.9641,23.036
5,3.8617,3.997,6.5906,44.453,14.8907,1.5028,4.3207,20.2446,7.308,6.5099,5.7528,7.308,2.934,3.9052,13.3891,11.8527,6.7333,17.3473,24.3752
5,3.5487,3.9312,7.1433,49.0978,14.5165,1.3197,5.0123,20.5972,6.5206,6.563,5.044,6.5206,3.0373,3.974,12.7446,12.5291,11.3931,14.0725,24.4592
5,3.4699,3.7285,8.566,45.7609,14.2257,1.3891,4.4138,19.8183,6.2435,5.6002,5.5614,6.2435,2.8106,3.8454,12.779,11.203,6.4278,17.6534,26.3272
5,3.3857,3.8496,8.457,45.4639,14.3171,1.4545,5.3884,18.8859,6.0976,4.6184,4.9965,6.0976,2.901,4.0261,12.7217,12.3242,7.7734,21.4832,26.0256
5,3.4748,3.852,8.3022,47.0293,14.3847,1.7907,4.7537,17.693,6.1185,5.0822,4.6165,6.1185,2.8906,3.6035,13.6552,10.3958,5.3222,22.7481,27.396
5,3.3655,3.1959,8.7195,47.9176,14.4066,1.8253,5.2522,16.2784,6.0642,5.3832,3.8169,6.0642,3.3252,3.8381,12.9804,12.4469,5.2991,22.945,27.176
5,3.1731,2.9937,10.0611,48.8354,14.932,1.8613,4.9326,15.2689,6.1359,5.9175,4.197,6.1359,3.1021,3.0552,13.1144,14.4044,6.8207,20.6328,27.9992
5,3.1628,3.3073,10.13,45.6413,14.1282,1.7911,5.0738,13.9328,6.6031,5.3278,4.5562,6.6031,3.213,2.6989,13.0282,14.4095,5.0815,20.0427,26.1608
5,3.1765,3.0657,9.5076,42.7073,13.9181,1.9564,5.2242,13.6862,6.118,5.4688,5.6235,6.118,3.267,2.43,12.7294,16.5873,7.0139,20.8221,24.904
5,2.9459,3.4451,9.035,42.7009,15.1481,1.8573,4.7395,12.8257,6.0749,6.4319,5.6193,6.0749,4.2581,2.1017,11.7698,12.2313,4.03,21.8802,23.2976
5,3.2525,3.7496,9.1461,36.5242,14.8108,1.8903,5.9408,12.8339,5.8836,9.358,6.0276,5.8836,4.8172,2.1909,10.4495,10.9025,5.2751,19.6634,22.8056
5,3.1942,3.0813,9.2112,35.3064,14.5399,2.1192,4.9612,12.185,5.5139,11.8003,6.1288,5.5139,5.8801,2.5005,10.659,9.691,3.9823,27.3427,22.2624
5,2.946,3.6885,10.6647,35.1842,13.5829,1.9428,5.3327,11.522,5.3812,10.9704,6.2885,5.3812,7.1246,2.7132,9.3533,9.2185,4.4098,35.0153,22.2544
5,3.1548,3.3417,11.1168,32.9544,13.5272,1.895,5.0462,11.8629,4.9085,12.0665,5.4255,4.9085,8.0551,4.343,8.5828,9.4393,5.8668,38.1573,21.4776
5,3.1934,2.8361,11.2368,33.8066,13.5334,1.9588,5.2242,11.6884,5.1213,12.8932,5.4862,5.1213,7.8886,4.8022,8.1808,9.1268,5.1715,36.2832,21.9496
5,3.3489,3.4287,10.4727,31.5864,13.2327,1.7916,6.3967,11.1687,4.773,14.0445,5.6464,4.773,9.4556,4.0908,7.6718,10.0102,9.047,35.4634,21.06
5,3.1025,2.9335,9.2825,32.0992,13.2065,1.983,5.6807,11.6332,5.0089,14.1187,5.2003,5.0089,8.3884,4.5107,7.9887,9.9723,4.6616,35.3664,22.0824
5,3.221,2.9815,8.4696,33.0889,13.3576,2.0585,6.5323,11.5419,4.895,17.1965,5.4015,4.895,11.1032,5.8192,6.8837,8.3098,6.5873,41.3252,21.3416
5,3.2049,2.7628,8.4478,38.311,13.0509,2.5043,6.2601,11.6136,4.8468,17.7793,4.9978,4.8468,11.0163,9.1587,8.0787,10.8687,4.8346,43.1588,20.536
5,3.1575,2.5647,8.8657,38.6565,12.8397,2.5532,6.6788,11.264,4.9439,16.8465,4.6657,4.9439,11.2627,9.7478,6.447,11.3477,5.0991,41.8031,21.188
5.5,3.3171,2.9649,9.7085,34.9127,12.5909,2.3865,7.5916,11.521,4.7385,17.6263,5.0358,4.7385,11.8665,9.6796,8.4548,12.205,6.6731,50.1084,20.724
5.5,3.115,3.4792,9.5223,36.396,12.5778,2.3838,7.19,11.2502,4.9095,17.5902,3.5076,4.9095,11.1319,8.3296,6.1646,14.2051,6.3758,50.216,21.1992
5.5,3.5263,3.216,8.4634,35.7612,12.0678,2.67,9.8187,10.6784,5.7675,18.7555,3.5309,5.7675,9.6085,9.5566,7.7554,15.0049,10.0089,52.2115,22.5272
5.5,3.4779,3.3399,8.4893,34.0644,11.6855,2.5053,8.5171,11.1043,5.5937,17.7166,3.7223,5.5937,10.0163,9.1096,6.7279,16.1771,6.3648,49.9099,23.4848
5.5,3.5687,3.0062,7.6343,35.3304,12.3787,2.467,8.4539,10.5172,5.3392,17.0114,4.685,5.3392,10.7536,7.2679,6.1969,11.6346,8.0514,52.1908,22.656
5.5,3.3203,3.2224,7.2422,31.6717,14.161,2.2928,7.0028,10.5092,4.6945,14.2617,4.2767,4.6945,11.175,7.6846,7.0725,14.0069,7.2907,51.2618,23.192
5.5,3.6423,2.9501,6.6937,28.8331,15.4794,2.328,7.9147,10.3356,4.5142,13.3595,4.2745,4.5142,9.5099,8.0171,6.0095,15.0571,6.9482,51.2221,23.5192
5.5,3.1027,3.0053,6.9784,28.8024,14.969,2.606,7.287,10.3851,4.7322,13.6736,4.9118,4.7322,8.8079,6.172,7.5266,12.7644,9.0217,50.529,23.048
5.5,3.1176,2.9232,6.6575,24.9871,16.1823,2.9422,8.0113,10.8182,5.4197,15.7635,4.817,5.4197,9.4579,7.8226,6.1951,13.3829,6.4052,55.4382,21.3512
6,3.759,3.0614,6.2046,28.0825,15.3433,2.9136,7.058,10.0973,5.5818,15.0201,4.5631,5.5818,10,7.4027,7.6294,11.8942,8.6113,62.3,20.896
6,3.6072,3.772,6.4349,35.1494,15.0328,3.6242,7.1011,10.4288,5.9962,15.1258,4.5446,5.9962,10.1358,7.8736,6.351,11.5297,5.1783,66.8603,20.4496
6,4.2349,3.3401,6.5206,44.5926,14.6156,3.4166,6.8989,10.3716,6.3059,11.1731,3.5305,6.3059,9.4237,7.1561,6.4091,11.4027,5.4986,67.3366,20.5704
6,3.9129,3.2596,6.1502,48.1121,14.6693,3.1869,6.1402,10.5776,6.0663,9.4862,4.2365,6.0663,10.0687,6.9966,6.4239,10.5113,5.6931,66.445,22.0576
6,5.2601,3.1263,6.3218,43.8781,14.7966,3.3625,8.8129,10.6579,6.1547,8.5291,4.338,6.1547,7.2794,6.5197,6.2377,12.0806,5.0183,65.2122,22.1664
6,5.8039,2.8095,6.7045,40.4096,13.3893,2.9477,9.3122,9.8837,6.866,8.1003,5.4691,6.866,8.3135,6.0539,7.1707,9.0684,7.0654,75.1046,24.5008
6,5.9532,2.9719,6.5711,38.0656,13.6143,3.0622,10.4392,10.4069,7.4855,7.8197,5.4189,7.4855,7.3624,5.606,6.1743,8.6148,4.4521,65.0542,25.7744
6,6.7074,3.7559,5.8476,34.5494,14.4312,3.087,9.3045,10.0852,7.632,7.1315,8.7228,7.632,6.9484,5.4532,7.2322,9.2131,5.2814,72.8557,26.02
6,6.8958,3.9943,6.0286,35.2107,14.6876,2.7346,10.451,10.4679,7.1915,6.412,9.2535,7.1915,6.7986,4.8123,6.2411,8.0249,4.3554,74.2176,26.8
6,6.356,4.0881,5.5887,35.0435,14.215,2.6897,15.1659,10.5446,8.4081,6.1415,9.9393,8.4081,7.449,4.8773,7.5367,9.91,4.5874,63.8427,33.6256
6,6.3362,3.9757,5.4404,34.7807,14.2741,2.4172,8.1438,12.6414,9.9429,6.1806,8.7776,9.9429,6.7385,4.952,6.2773,7.6676,6.0096,75.7954,37.548
6,6.8836,3.5006,5.3969,46.5176,15.5091,2.7369,10.6621,12.3438,9.6686,5.3495,9.7614,9.6686,5.4967,4.8338,6.7692,7.7017,4.3539,61.6519,34.9864
6,6.4143,3.4629,4.9129,48.0972,16.5134,2.6482,10.2954,12.1146,9.5774,5.1792,9.6197,9.5774,5.6519,4.5226,6.0604,8.1996,7.3029,64.684,35.0144
6,7.2181,3.2565,4.9464,44.5986,15.9496,2.708,11.5601,12.2944,9.2896,5.0215,10.1555,9.2896,6.6217,4.3854,6.3882,6.7305,4.9758,50.4115,33.3576
6,7.672,2.6308,4.7983,43.1796,15.58,2.6661,8.601,11.8159,9.9985,4.9026,12.1322,9.9985,5.674,4.0257,6.3851,7.0325,6.0673,52.3229,35.3544
6,7.4337,2.2808,4.8208,41.2377,16.2843,2.5284,9.0901,11.8537,8.9448,5.2186,13.2559,8.9448,6.2064,4.1902,6.1383,6.3397,5.0456,44.6779,35.2976
6,7.9317,2.8304,4.4393,40.8603,16.3631,3.1223,7.8913,11.4807,8.7438,5.0335,11.5315,8.7438,5.7986,3.8061,6.965,5.7053,4.7833,42.9611,39.4544
6,7.5569,2.5937,4.3386,39.2059,16.9713,3.5535,7.2721,11.7954,8.8802,5.7704,10.991,8.8802,6.4463,4.0961,5.8508,7.2693,7.076,39.3099,38.9368
6,6.8264,3.4057,4.4713,36.8661,18.0641,3.2073,6.9967,11.7179,8.4249,5.3551,11.083,8.4249,5.7031,3.4714,6.7135,6.493,5.1049,42.0305,35.8736
6,6.2093,3.2088,4.5596,38.2569,17.8451,2.8493,6.1139,11.6421,8.4239,4.6817,13.1063,8.4239,5.7637,3.6249,5.7078,6.9934,6.562,39.9389,32.6648
6,5.9465,2.843,4.2704,43.5406,19.401,3.2845,7.0889,12.053,8.4076,4.8594,12.3365,8.4076,4.9069,3.6369,6.7898,7.067,3.9543,36.6901,31.1616
6,5.9047,2.958,4.3455,48.5334,19.8823,3.146,5.9812,12.3098,8.3827,6.053,15.0453,8.3827,4.6717,3.9408,5.9796,6.9468,4.7821,34.2328,32.6616
6,5.3212,2.7389,4.8111,46.4746,18.6867,3.0274,6.6166,12.5943,8.9582,6.9242,14.6057,8.9582,4.4098,2.7968,6.864,9.7066,4.7995,32.9679,31.2448
6,5.6796,2.7849,4.8636,41.9135,19.608,2.6579,5.4841,12.4856,9.3512,7.9907,17.1614,9.3512,4.4505,3.5607,5.5128,8.201,3.9711,35.6229,30.1512
6.5,5.5873,2.4614,4.6988,36.7661,19.8963,2.5184,5.6489,12.8276,10.5493,8.3,14.6207,10.5493,4.2367,3.0265,6.4487,9.0071,6.4884,47.9344,35.7152
6.5,5.4376,2.3172,4.6826,36.0382,19.1559,2.5996,5.2573,12.3384,10.5537,7.6666,13.57,10.5537,4.0807,3.6104,5.7899,6.9713,3.8799,44.945,34.316
6.5,5.4414,2.3194,4.5625,32.0926,18.3313,2.8546,4.8422,13.4332,11.2,8.43,11.6396,11.2,4.064,2.8343,5.259,6.4353,4.8182,33.6626,35.516
6.5,5.3796,2.1977,4.4349,29.6417,16.6119,2.9514,5.7412,13.814,11.6085,8.0971,15.0352,11.6085,4.7443,3.7931,6.0107,7.589,4.8107,40.3748,33.7048
6.5,5.2431,2.0468,4.8843,26.8515,16.2338,2.8091,5.1559,14.6363,11.5937,8.5186,16.351,11.5937,4.5782,2.6091,5.5549,5.9093,5.3567,51.8015,30.3
6.5,5.1166,1.7505,5.1098,24.3684,15.4175,2.6345,5.7435,15.2444,13.1844,8.6926,18.1961,13.1844,4.5223,3.4642,6.4603,6.4975,8.3986,69.4756,30.8352
6.5,5.2466,1.656,5.638,22.8269,15.4844,2.9931,4.851,15.6497,12.2652,10.0806,18.7884,12.2652,4.5743,2.6301,4.8104,8.5804,5.7406,56.3053,32.4008
6.5,6.8637,1.6773,6.6925,20.7335,15.874,2.3494,5.6754,14.9434,12.8421,9.9812,20.3174,12.8421,6.5235,3.0595,7.043,10.7562,9.1021,64.0802,32.9624
6.5,6.6418,1.5741,6.9622,18.8565,16.9085,2.6096,4.8733,15.6139,12.1768,8.9235,18.5629,12.1768,6.2026,2.6637,4.7686,10.8194,8.2689,71.8718,29.6064
7,6.4968,1.5154,6.7105,17.9574,16.6795,2.8372,5.4774,16.3657,12.689,8.7806,18.4237,12.689,5.6554,3.1508,6.2768,8.6587,8.5536,96.3214,30.0272
7,6.2641,1.5418,6.485,16.2405,16.9199,2.7363,5.6046,18.3558,12.1202,7.4961,15.1601,12.1202,6.7683,1.8893,5.2792,8.8396,13.3558,53.6595,30.1128
7,5.5562,1.4263,6.1993,15.8439,16.4183,3.0478,5.1,19.4391,13.7942,7.3547,14.3386,13.7942,6.8743,1.7277,4.9589,7.597,9.9477,57.2206,30.64
7,5.1869,1.5149,5.5185,14.3734,18.8738,3.165,5.4927,18.0144,14.8439,6.6625,15.2815,14.8439,6.4792,1.7224,5.4151,6.4528,12.8584,85.2053,29.0504
7,5.2564,1.4455,5.3934,14.4958,18.9123,3.0782,4.3042,18.5886,13.2893,6.1692,17.4687,13.2893,6.5087,2.1759,5.1274,7.1394,10.2655,64.1634,26.5488
7,5.4373,1.5793,5.2307,13.7926,18.6646,3.0231,5.1818,17.8305,14.1295,6.0246,15.6138,14.1295,6.5126,2.1261,7.0327,5.7712,10.5398,65.5214,25.5368
7,5.215,1.4512,5.0346,12.3827,19.8978,2.9022,4.4239,17.9198,13.707,5.0194,16.2108,13.707,6.5142,2.5493,5.5719,6.769,13.9614,34.1656,23.4736
7,5.1084,1.3039,4.7833,12.6937,20.4684,3.1433,5.3747,16.5423,13.7741,5.6786,14.7617,13.7741,6.7171,2.1259,7.6012,5.4654,8.5259,55.287,23.5616
7,5.6291,1.1798,4.9147,11.8769,19.6325,3.2757,4.2582,15.6349,13.1684,5.4781,15.1524,13.1684,6.7171,3.1105,5.9947,5.4039,9.7411,37.4458,22.688
7,6.1124,1.1421,4.5054,11.5326,20.3127,3.2003,4.73,16.0637,12.3353,5.5709,13.3548,12.3353,7.3939,2.2104,6.7177,5.8885,11.8276,39.1,23.3328
7,6.3606,1.2524,4.6196,12.0528,20.1311,2.6953,4.0605,16.5712,12.1668,5.7721,13.8314,12.1668,6.1572,2.2601,5.8398,6.0654,12.4223,42.2718,24.3288
7,5.5829,1.3776,4.6092,11.1722,18.9341,2.6691,4.5656,18.0396,12.3931,5.5575,11.4232,12.3931,6.657,2.847,6.2827,7.5184,21.3153,45.2008,23.4728
7,5.5647,0.9554,4.2188,10.989,19.1128,2.7103,4.4694,16.978,12.557,5.3575,10.7146,12.557,6.0904,3.058,6.9101,8.2915,12.0662,66.7023,23.512
7,5.2306,1.2173,4.1828,10.8382,18.6823,2.9112,3.9804,17.8723,12.4421,5.2688,8.1984,12.4421,6.5475,2.934,6.2679,9.2059,15.8629,46.7145,21.8456
7,4.7565,1.1819,4.4897,11.3608,18.0078,3.0583,4.417,20.5532,12.8592,6.4981,7.6045,12.8592,7.1257,3.271,6.9398,9.5521,18.2036,59.5916,23.0464
7,4.7788,1.3729,4.2454,10.6999,17.3436,3.2368,4.9411,19.5582,12.5153,5.4846,7.3592,12.5153,7.6865,3.5488,6.2205,9.2838,14.1253,43.9634,22.192
7,4.5494,1.1287,4.156,10.1673,17.6011,3.0121,6.2518,18.0083,12.0552,5.3777,7.6819,12.0552,7.0442,3.186,6.7561,9.4433,18.5499,51.0015,21.4472
7,4.505,1.238,4.0846,10.5903,23.6261,3.2618,5.5557,18.306,11.7036,5.2774,6.6888,11.7036,6.2856,3.4174,5.9648,7.1097,12.9813,43.1687,20.764
7,4.2804,1.0928,4.0613,9.4801,26.7587,3.2929,6.8063,17.0595,10.5391,3.1441,7.4887,10.5391,7.4078,3.5879,6.9504,7.4382,15.7131,44.2695,20.8904
7,4.2437,1.0719,4.1996,9.9222,25.7748,3.2409,6.78,17.7101,12.3734,3.2573,6.095,12.3734,7.9849,3.0494,6.2362,6.0066,18.3474,38.8481,22.0792
7,4.7012,1.3653,4.3654,9.7493,23.8482,3.0483,9.4488,17.0268,11.5198,4.1961,6.1923,11.5198,7.2511,2.9419,7.1393,6.1569,11.5866,33.4221,21.9152
7,4.6914,1.1791,3.922,9.5729,27.3502,2.8525,8.836,16.8044,11.0128,5.5323,6.269,11.0128,7.1199,3.3377,6.3744,6.4474,12.3607,35.0221,23.7184
7,4.4568,1.1212,3.8056,9.4804,31.0693,2.7051,9.018,17.6295,10.4191,5.5893,6.0973,10.4191,6.6449,3.5629,6.6994,5.7631,13.4398,53.3687,23.088
7,6.1375,1.2171,4.1637,8.9556,28.5743,2.6915,8.7618,16.8019,9.9379,5.1917,4.2304,9.9379,6.9142,3.6031,6.201,6.5925,10.649,58.5313,22.4328
7.5,7.9718,1.2059,4.327,9.1069,26.1545,2.8229,8.5381,16.0919,9.41,4.6484,4.5233,9.41,6.4742,3.4846,5.9497,5.7632,13.3805,62.6527,21.1992
7.5,14.2545,1.0649,4.1381,8.8876,30.3223,2.8368,9.2498,16.0301,8.9299,4.4444,4.4743,8.9299,7.1785,3.2848,5.9588,5.5845,9.0708,76.9656,21.4928
7.5,17.5058,1.1175,3.9908,8.8515,30.9433,2.7672,8.7556,15.9225,8.6733,4.231,6.0188,8.6733,6.7827,2.7468,5.4807,6.1535,8.6118,67.0328,21.1936
7.5,16.073,1.1366,4.0167,8.3177,29.6968,2.1833,9.6804,14.578,8.2042,3.7177,6.0082,8.2042,6.9853,3.1658,6.3436,5.3943,11.0007,44.9893,20.564
7.5,14.7363,1.2856,4.1502,8.184,29.722,2.2427,9.3155,14.7192,7.6091,3.8745,6.176,7.6091,6.2103,2.7512,5.4537,6.0448,7.9732,43.5435,25.1656
7.5,14.0211,1.2569,3.9338,8.4136,32.0963,2.0206,10.0573,14.744,7.5642,3.8343,5.8496,7.5642,6.2518,2.6358,6.9168,5.0031,12.9208,45.0221,24.1008
7.5,12.276,1.0967,3.8128,8.9752,30.0571,1.9662,10.8686,14.0257,7.1911,3.6291,5.5763,7.1911,5.9728,2.3398,5.2521,4.7954,9.4332,51.842,24.236
7.5,10.6467,1.0497,4.0828,9.2354,28.4413,2.2726,10.8708,12.8101,7.0176,2.7942,5.3209,7.0176,5.44,2.6841,7.0553,5.3053,10.6543,60.5443,25.0152
7.5,9.4051,1.1622,4.069,8.8085,26.5016,1.9261,13.1254,12.9774,6.8168,3.1803,5.8066,6.8168,4.7765,2.4089,5.1669,5.0936,14.998,94.7489,25.72
8,8.2517,1.1128,4.0863,8.506,25.6071,2.1116,15.6496,13.9286,6.9071,3.7219,5.1225,6.9071,4.5258,2.3271,6.9089,5.571,8.3257,152.1855,28.2904
8,7.4461,1.3304,4.2477,8.1425,24.0141,2.216,15.8217,13.2309,6.721,3.3149,5.2477,6.721,3.9802,2.0639,5.883,4.4953,9.434,106.1863,28.4952
8,6.9286,1.3661,4.3839,8.763,23.2825,1.8051,14.8423,12.6812,6.4746,3.1824,5.0669,6.4746,4.0415,2.6894,5.7,4.7479,8.3141,85.8718,30.1872
8,6.1446,1.4603,4.4068,8.4822,21.6025,1.6078,14.3116,12.0207,6.8423,2.9358,5.9809,6.8423,4.208,2.3958,6.4158,4.3453,7.3332,59.3511,29.3592
8,6.2867,1.0653,5.0362,8.2535,21.3914,1.2486,14.6357,12.1989,6.696,3.1468,5.441,6.696,3.7901,2.7424,5.3454,4.1625,11.6997,48.4847,28.2856
8,6.0371,1.2813,4.9922,8.3888,21.6239,1.5263,13.2387,11.3223,6.4544,3.3301,4.4315,6.4544,3.5297,2.11,6.939,6.0501,6.2755,55.8366,27.4384
8,6.1849,1.2239,4.9148,8.2761,22.2269,1.7477,13.1347,11.084,6.1729,3.3478,3.3476,6.1729,3.7765,2.3606,5.539,5.1186,6.2987,71.1489,25.3656
8,5.6915,1.4277,4.7873,9.0649,21.9149,1.8499,14.3038,10.4781,5.9229,2.4148,4.1862,5.9229,4.1385,3.8419,7.3173,6.531,6.832,85.2985,27.8304
8,5.1523,1.2086,4.6122,9.6113,20.5897,1.877,15.9706,10.7624,5.7798,2.7851,4.7916,5.7798,4.0008,3.3426,5.6846,5.7796,5.2233,29.5374,28.8144
8,5.1572,1.2074,5.0697,10.3966,19.9799,1.4545,15.6246,10.0862,6.1668,2.949,4.6465,6.1668,4.0186,2.807,7.3132,5.4515,8.3106,57.7031,35.9984
8,4.8851,1.4568,4.8793,10.2022,18.9856,1.4571,15.4487,10.2388,6.1994,3.6169,4.4468,6.1994,3.5014,3.4041,8.184,5.6903,4.9437,32.8382,41.8168
8,4.168,1.555,4.9713,9.227,21.9023,1.8268,16.3829,10.438,5.8575,3.4223,4.7627,5.8575,3.787,2.6502,10.3688,6.8415,5.3984,39.5534,39.7496
8,4.3094,2.174,4.6972,9.6141,25.2474,1.5806,16.2459,12.1298,6.1646,3.7275,4.5638,6.1646,3.2549,3.2651,13.2696,7.299,5.4739,32.684,37.0096
8,4.2503,2.6483,4.7981,10.6635,24.6903,1.3653,16.3002,11.9892,5.9167,3.8711,4.4596,5.9167,3.2386,2.8177,12.9302,5.8988,4.7444,30.4008,35.0856
8,4.3255,2.44,4.9795,10.9983,22.5233,1.5785,15.4181,11.5459,6.7753,4.3521,4.549,6.7753,2.8851,3.7924,13.3289,5.3566,6.579,26.0847,33.4096
8,3.9996,2.3878,5.1559,14.1552,23.4071,1.5338,14.8724,12.2761,6.5765,5.5164,4.2409,6.5765,2.9399,2.0666,13.9625,5.8362,3.9502,33.5672,32.1744
8,3.8815,2.2603,4.702,15.7656,22.7752,1.4457,15.0116,11.2741,6.0784,5.2974,4.6423,6.0784,2.967,3.0138,9.64,5.348,5.2662,44.0328,30.664
8,4.1949,2.2057,4.5731,17.3119,21.8378,1.2929,15.7207,11.0455,6.3221,4.8361,4.1957,6.3221,2.5871,2.3287,11.7833,6.2564,3.9998,20.1718,28.9744
8,3.9707,2.0199,4.5542,18.1866,20.9336,1.2224,17.1362,10.297,5.7692,3.6875,5.2299,5.7692,2.4715,3.0605,10.3659,5.4247,4.4499,31.2992,28.0056
8,3.996,1.9702,4.6227,19.7194,20.5516,1.4823,17.3468,10.7919,5.7556,4.1418,5.5632,5.7556,2.6147,2.7862,9.6954,5.3666,4.7356,20.8733,27.0256
8,3.5547,1.9438,4.4035,20.327,19.3829,1.4378,18.1077,10.2744,5.6259,3.9476,4.9394,5.6259,2.3737,3.3225,8.8761,5.9126,4.6584,26.7405,25.196
8,3.8234,2.119,4.5504,21.3123,20.6527,1.5329,15.1276,10.1156,5.5211,4.1732,3.8262,5.5211,2.4218,2.1817,8.1937,5.8094,7.3967,33.9649,25.508
8,3.9988,2.0435,4.7432,25.225,26.2241,1.677,13.5626,10.0361,5.9971,4.5045,3.6332,5.9971,2.2903,3.2543,7.2297,6.1926,4.2264,36.9557,23.0256
8,3.7816,2.3047,4.6675,23.5844,28.3434,1.2086,12.8104,10.4252,5.8747,4.5382,4.1223,5.8747,2.4622,2.6114,8.3044,5.032,6.844,29.0664,29.2936
8.5,3.6463,1.9113,4.7979,22.3332,31.9835,1.6953,14.385,9.8816,5.8914,4.1611,4.6593,5.8914,2.7144,2.1675,6.9343,6.3709,4.7989,27.5145,28.884
8.5,3.8083,1.8124,4.6051,21.3251,38.5196,1.3303,15.3349,10.1046,6.079,4.2196,4.7603,6.079,2.877,2.3623,8.192,5.336,5.1841,30.1214,27.5936
8.5,3.5428,1.9076,4.9565,18.7049,41.5376,1.5465,15.1255,10.4674,6.2511,4.1442,4.8646,6.2511,3.0671,3.4957,7.0048,5.7003,4.8539,20.4069,28.0648
8.5,3.5201,2.1868,5.3555,18.8009,39.9427,1.3638,18.3039,10.2497,6.4989,3.5423,4.7304,6.4989,3.0155,2.5379,8.2494,6.3437,5.0544,26.2771,28.204
8.5,3.4217,2.3922,5.8189,19.8553,35.207,1.4173,16.7784,10.0317,5.95,3.9696,4.4636,5.95,2.7462,3.0285,7.1118,6.9632,6.9797,18.4893,26.3808
8.5,3.3334,2.2764,5.8321,20.1723,36.078,1.2911,18.9445,10.0724,6.1831,3.8534,4.6248,6.1831,3.1048,2.4056,7.7891,9.6,5.4701,24.5664,24.9048
8.5,3.4794,2.3401,6.0033,22.4281,35.2241,1.0841,15.5125,10.3855,5.4973,3.2513,4.6101,5.4973,3.0093,2.1781,6.8284,7.6549,7.5942,23.8405,24.388
8.5,3.4555,2.1816,6.2462,19.7368,31.9558,0.9432,18.2895,10.462,5.3986,3.2485,4.0166,5.3986,2.8801,2.6841,6.304,7.4143,3.9231,22.2412,23.3336
8.5,3.4194,2.1381,6.1377,21.1411,32.1188,1.1829,18.4112,10.7408,5.4919,3.3778,4.3285,5.4919,2.7443,2.8084,6.6344,7.4091,5.0299,33.0191,23.8184
9,3.1645,1.979,6.6574,22.5616,32.6796,1.4583,17.0149,10.1118,5.1942,3.1916,3.183,5.1942,2.9111,2.299,5.8103,7.5309,4.3559,21.1489,23.936
9,3.3417,1.8669,5.6968,29.5898,31.7345,1.1439,14.8287,11.5659,5.4475,2.9949,3.1029,5.4475,3.2359,2.2939,7.3251,10.8028,4.5693,30.3359,22.8704
9,3.0802,1.9647,5.896,37.5049,31.5824,1.3295,12.5659,11.0926,5.2437,3.4624,3.3877,5.2437,2.6589,2.318,5.5581,9.904,5.425,22.1977,22.696
9,3.2585,1.8019,5.9866,37.6752,29.6905,1.2291,11.8966,11.8472,5.2499,4.0788,5.0991,5.2499,2.7233,2.4046,7.385,10.7931,4.3711,19.345,23.0144
9,3.3978,1.5994,6.2131,35.606,29.1625,1.399,9.5483,11.372,5.3861,5.1022,5.5509,5.3861,2.8875,2.3213,5.8597,9.9303,6.2676,27.9374,22.376
9,3.6372,1.5379,6.0309,30.9881,31.8429,1.3141,9.8854,11.2607,5.1203,5.5776,5.3527,5.1203,2.7974,2.4807,7.6171,9.3008,4.0106,22.4458,24.524
