odour stim;29/09/2020 Female1;29/09/2020 Male3;29/09/2020 Female5;30/09/2020 Female1;30/09/2020 Male5;30/09/2020 Male6;21/10/2020 Male1;21/10/2020 Male2;30/10/2020 Male5;02/11/2020 Male5;03/11/2020 Male4;06/10/2020 Male1;06/11/2020 Female2;06/11/2020 Female3;11/11/2020 Female4;11/11/2020 Male5;11/11/2020 Female6
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
0.5;3.1016;5.615;3.3498;1.6877;4.9259;6.1662;5.7858;5.7278;7.5402;5.0057;4.5828;6.4792;3.179;4.7299;3.502;12.0698;4.9936
0.5;3.5257;6.0955;3.7375;1.7167;4.0002;5.6642;4.9441;5.012;7.6363;4.6669;5.1571;6.7426;3.3651;4.2501;2.6194;11.9684;5.4893
0.5;4.1634;6.3471;3.8374;1.8628;4.4593;5.7327;5.4748;4.9429;7.6938;4.8436;5.4377;7.0008;3.6817;5.0337;3.8181;12.7127;5.3503
0.5;4.0376;6.2652;3.4646;1.9421;4.2244;5.385;5.4493;5.7876;7.7708;4.7507;6.1118;7.2503;4.0251;4.2737;2.8889;12.9433;5.5937
0.5;3.6249;6.3393;4.1133;1.8592;4.3414;5.3779;4.508;7.7615;7.5972;4.7293;6.5327;7.0443;3.6566;5.4613;4.4762;13.1939;5.5339
0.5;3.8678;7.2577;3.8549;1.7613;4.3514;5.3123;4.5282;5.3838;7.5978;4.6552;6.9778;7.3827;3.6521;4.4673;4.0983;12.8398;5.4188
0.5;3.6032;7.4886;3.9397;2.0749;3.7446;5.5563;4.3954;4.836;7.9575;4.7656;6.4289;7.5002;3.6895;5.0819;3.6813;13.4987;5.2579
0.5;3.5517;7.3351;4.0796;2.4329;3.8943;5.9457;4.69;4.995;8.0696;4.5972;6.3725;6.8363;3.4371;4.9523;3.8989;13.1692;5.0772
0.5;3.9717;7.374;3.7834;3.2446;3.9062;6.0043;3.9971;5.4745;8.7824;4.534;6.3343;6.9274;3.5003;5.6381;4.301;13.313;4.9532
0.5;4.0152;7.0691;3.7022;3.9548;3.7298;5.8985;5.5214;5.0107;8.7167;4.656;6.2213;6.6662;3.1566;4.8863;3.2513;12.6481;4.5418
0.5;3.9314;6.3653;3.8896;4.1488;3.6665;5.5081;5.833;5.8094;8.1854;4.6866;6.1285;6.7156;3.383;4.2186;3.0694;13.0693;4.4554
0.5;3.5549;5.8707;3.8225;5.2196;3.5221;5.4978;6.0001;6.3956;7.9851;4.5305;6.2827;6.6074;3.2401;3.7343;2.8302;13.1765;4.4502
0.5;3.6874;5.3117;3.5514;5.8039;3.8645;5.3184;6.2412;6.0743;7.6871;4.7538;5.6451;6.4839;3.3079;2.9505;2.5826;13.1397;4.2411
0.5;3.2753;4.6829;3.5286;5.9932;3.5986;5.1096;6.0826;6.8775;8.2712;4.6886;5.3186;6.2908;3.1931;2.8325;2.6277;12.4137;4.3914
0.5;2.9535;4.5216;3.8922;6.0969;4.1054;5.5482;6.2129;5.9699;8.0109;4.2847;5.1823;6.2919;3.5993;2.5747;2.7762;12.7404;4.3752
0.5;2.9168;4.6054;4.2644;6.2552;5.049;5.4715;6.0279;6.3535;7.6729;4.521;4.9252;6.2345;4.0078;3.0826;2.6705;13.8506;4.234
0.5;3.0257;4.1893;3.8815;6.1422;4.7682;5.4241;6.4248;5.4352;7.2941;4.4563;5.3129;5.6836;3.8327;2.8909;2.2566;13.204;4.0562
0.5;3.1435;3.8203;3.9953;6.6682;4.6792;5.3517;7.0195;5.9989;7.4439;4.5914;5.9193;5.8811;3.481;3.004;2.6612;14.0085;3.9449
0.5;2.5863;3.4152;4.0407;6.6724;4.5676;5.6504;6.149;5.29;7.6849;5.0884;6.2448;6.1616;3.4505;2.6429;2.6448;13.76;3.9687
0.5;2.7045;3.7993;4.2949;6.4911;4.4652;5.4688;6.7895;4.6896;7.5795;5.0209;6.5184;6.0385;3.1329;2.9381;2.4039;13.9269;3.6623
0.5;3.4066;3.8851;4.3216;5.8613;4.3571;5.3431;6.5336;5.0333;7.6339;5.0631;6.7871;6.0064;3.0181;2.6697;2.8109;13.058;3.7023
0.5;3.3546;4.0998;4.8137;6.1734;5.171;5.6909;6.2802;5.0861;7.4852;4.8419;6.7095;6.4558;2.9795;2.6457;3.562;13.2968;4.098
0.5;2.9724;3.6664;4.8442;6.4657;5.2876;5.4477;6.199;5.6312;7.2194;4.7757;6.5101;6.2349;3.1149;2.9163;3.6003;14.1584;3.6035
0.5;2.7932;3.2378;4.6796;6.4572;4.7064;5.5111;6.3295;4.8966;7.0111;4.8781;6.1939;6.1896;3.3357;3.057;3.8209;14.5315;4.1078
0.5;2.9328;3.0543;5.35;6.4335;4.8305;5.6659;6.7743;4.6374;7.1111;5.4415;6.1464;6.3427;3.0718;1.9493;3.187;14.4958;4.0128
0.5;3.0411;3.6787;5.2981;6.1766;5.1145;5.9258;6.3722;4.5373;7.1886;5.5718;6.1944;6.3348;2.9279;3.1466;3.849;14.2234;4.1896
0.5;2.8441;3.6153;5.9139;6.4549;5.1335;6.1961;5.7053;4.6436;7.3989;5.7268;5.9772;6.5645;2.9854;4.4528;3.2357;14.6853;4.5649
0.5;2.6034;3.3259;5.9716;6.3763;4.9912;6.6302;5.568;4.388;7.6979;5.8601;6.0494;6.9415;2.9791;4.0209;3.9383;14.183;4.8169
0.5;2.6896;3.4806;7.2875;5.3447;5.5247;6.7889;4.8834;5.6013;8.0014;6.0081;6.2642;7.1234;2.9739;4.5032;3.5623;14.0275;5.6866
0.5;2.5044;3.2634;8.0515;5.4621;5.8177;7.0697;4.88;4.7009;7.8825;6.4765;6.1752;7.1158;3.1102;3.119;4.1808;14.1852;5.5437
0.5;2.5638;3.5103;8.4937;5.9472;6.0641;7.6576;4.3028;5.2149;8.1665;6.7194;5.8566;6.9032;2.8443;3.4942;2.9977;14.4121;5.6138
0.5;2.5921;3.5251;8.1149;5.8264;5.6758;7.524;4.5246;4.6797;8.4647;7.1625;6.0254;7.1012;2.8639;3.7363;3.8058;14.1638;5.5924
0.5;3.121;3.4765;7.9889;6.6054;5.7938;7.3767;4.6531;4.1635;8.8304;7.7954;5.9198;7.1537;2.5334;4.448;2.8427;13.9944;5.4711
0.5;3.1748;3.4363;6.8463;7.2097;5.4817;8.0276;4.0643;4.715;10.1352;8.241;5.8469;7.632;2.4987;4.144;4.2075;14.5454;5.7797
0.5;2.7775;3.3696;6.552;6.9613;5.4656;9.0288;5.059;4.7145;9.9139;8.1752;5.7321;7.9322;2.4937;4.3279;2.7243;14.8293;4.8063
0.5;2.1846;2.9072;5.9337;6.9105;5.136;9.8834;4.8376;5.3605;9.6149;7.193;5.5147;7.7484;2.282;3.9838;3.8856;15.3508;4.146
0.5;2.5835;2.8395;5.9294;6.7552;4.9084;10.014;4.3631;4.5937;9.4035;6.764;5.2929;7.6988;2.3242;3.7943;2.4424;15.5561;3.47
0.5;3.586;2.9808;6.4108;6.4735;4.7697;9.8565;4.3399;4.8701;8.5911;6.2888;4.9309;7.4913;2.2737;3.8576;4.0623;15.5282;3.1179
0.5;3.907;3.4169;7.3045;6.2284;4.2827;9.8044;4.4468;4.8445;8.7919;6.8703;4.4665;7.3296;2.1687;3.4289;2.6599;16.2944;3.1637
0.5;4.7816;2.8954;7.8844;6.0144;3.8669;10.0672;4.6562;4.7339;8.527;7.3675;4.1553;7.0854;2.0318;4.4482;3.3903;16.0503;3.1763
0.5;4.8896;3.445;7.4828;5.8837;4.3647;10.0866;4.7988;4.3012;8.179;7.8558;4.0671;6.8676;2.1086;4.8263;2.4888;16.1383;3.2662
0.5;5.1691;3.0639;7.5838;6.1567;4.1614;10.4971;3.5826;4.7362;8.0187;8.6377;4.4059;6.3396;2.099;3.4822;3.2792;15.7462;3.1909
0.5;6.1065;3.1149;7.9452;6.1185;3.1447;9.9824;3.9625;4.591;7.7183;8.765;4.6851;6.399;2.148;3.6629;2.5477;15.878;3.3305
0.5;5.8926;3.2815;7.8247;6.2333;3.7509;8.8179;4.0015;4.2532;7.4648;8.6458;4.8544;6.0297;1.9868;4.0908;2.7876;15.3308;3.1392
0.5;5.2476;3.3545;8.3125;6.7331;3.4447;8.7705;3.8066;4.0719;7.5816;8.3572;4.8761;6.0879;1.9456;3.9793;2.0657;15.158;3.39
0.5;4.5464;2.8616;7.6261;6.9961;3.564;8.4662;3.9027;4.3867;7.1208;7.566;4.5073;5.9898;1.932;3.6813;2.1038;15.0687;3.481
0.5;4.6364;3.347;6.502;7.0406;3.5941;8.4493;3.555;4.0389;7.1778;7.0953;4.7053;6.1764;2.0773;3.7331;1.9475;14.5084;3.6496
0.5;4.138;3.2167;6.6012;5.9375;3.4725;8.3438;3.3341;4.4001;7.1242;6.8056;4.7335;6.0733;2.0061;3.9688;2.0468;15.1493;3.7409
0.5;4.3688;3.2057;5.5748;5.2949;3.6414;8.71;3.3977;4.3656;7.27;6.5568;4.8661;6.5086;1.9833;3.0156;2.4398;14.8232;3.8326
0.5;4.4879;3.1048;5.0109;4.6351;3.2707;8.7098;4.3045;4.6506;7.3921;5.9654;4.9204;6.3667;2.1646;3.6722;2.656;14.5523;4.3723
0.5;5.0597;3.1968;5.36;4.8768;3.6142;8.5189;3.1272;4.1494;6.9777;6.1756;5.1573;6.2823;2.2631;3.8124;1.9067;14.6307;4.9047
0.5;5.2482;2.9931;4.5467;4.8009;3.6296;8.3695;3.448;4.2433;6.3716;5.527;6.279;6.0257;2.2954;3.4956;2.9424;15.3795;4.4981
0.5;5.5067;3.4252;4.3661;4.9845;2.9892;8.2517;3.5249;3.6696;6.7038;5.4559;7.1854;5.6972;2.2594;3.6261;2.9534;15.1272;4.1821
0.5;5.4194;3.1089;4.6863;5.0029;3.5309;8.7536;2.8177;4.5238;6.8191;5.5506;7.9065;5.1915;2.5851;3.4891;2.3699;15.8471;3.9367
0.5;5.506;3.7663;4.3983;5.2125;3.7699;8.2344;2.984;3.9715;6.7764;5.4396;7.9528;5.6664;2.733;4.247;2.881;15.4486;3.3349
0.5;5.5865;3.0016;4.2311;5.041;2.9271;8.8147;2.9422;4.7074;6.5909;5.1435;8.2138;5.5402;2.8631;3.7316;2.002;16.4209;3.2488
0.5;4.8497;3.5285;3.9077;4.4671;3.3942;8.8907;3.2772;3.541;6.2826;5.3399;8.0356;5.1391;3.0111;4.7553;2.5478;15.7302;3.3729
0.5;4.6774;3.092;4.2274;4.0327;3.3582;8.4561;2.9225;3.7958;6.3959;5.0323;8.1398;4.858;3.1765;4.954;2.6105;15.0388;3.6503
0.5;4.5696;3.4824;4.1394;4.188;3.7954;8.53;2.793;3.8079;6.5592;5.0442;7.7891;4.9194;3.2234;4.4967;3.1639;15.0608;3.5268
0.5;4.9804;3.3766;4.5823;4.2004;3.4062;9.0791;3.703;3.5174;6.4531;4.7333;7.2996;4.6936;3.406;3.5032;2.5261;15.8027;3.5615
0.5;4.3463;3.5438;3.9159;4.5756;3.8917;9.3693;3.3619;4.2884;6.3902;4.7537;7.4497;4.6799;3.7797;3.8284;3.739;16.5053;3.7831
0.5;3.7936;3.7771;4.3956;4.8096;3.8342;9.1513;3.1623;4.3596;6.3529;4.5248;7.1128;4.1675;4.4419;4.3534;3.0232;15.3982;3.8364
0.5;3.3382;3.5324;4.8235;4.9834;3.6773;8.6646;3.2592;4.7289;6.1226;4.5852;6.9156;4.3673;4.6032;4.7287;4.8254;15.9423;4.2384
0.5;3.2939;3.1634;4.1591;5.1261;3.7417;8.8593;3.382;4.5038;6.6321;4.8843;5.9556;4.5808;4.3818;3.7276;3.2807;16.2484;4.0385
0.5;3.1204;3.2998;3.8579;5.1726;3.0895;8.2431;3.2907;4.3765;5.9697;4.6585;5.5091;4.4638;4.3501;3.6866;4.1874;16.4121;4.296
0.5;2.7308;3.3124;3.8678;4.6;3.384;8.1829;3.3585;4.5487;6.1644;4.6534;5.5709;3.9183;4.2061;4.1489;2.6241;15.8466;4.3776
0.5;2.758;3.5928;4.5064;4.027;3.4007;7.5739;3.9175;4.5228;6.9206;4.3705;5.3949;4.1753;4.2005;4.4079;4.1656;16.3592;4.5374
0.5;2.7623;3.5935;3.2845;3.9737;3.549;7.2184;4.3245;5.1131;6.5916;4.7406;4.6638;4.1456;4.0017;4.1058;2.2791;18.0247;3.8198
0.5;2.4815;2.9888;4.423;3.7838;3.6735;6.7263;3.6707;5.7672;6.9529;4.3944;4.3631;4.2994;4.1868;2.5203;3.095;18.8743;3.8563
0.5;2.2965;3.3019;4.7746;3.107;3.6807;6.5586;3.1104;5.6767;6.9414;4.1928;4.3319;4.1804;4.6586;3.0751;2.5783;18.2857;3.5189
0.5;2.2751;3.7456;4.9214;3.0338;4.1566;6.6722;3.5347;5.67;7.0968;4.0545;4.2373;3.9386;4.763;3.2299;3.2145;18.1463;3.4312
0.5;2.1054;4.1879;4.8674;2.8147;4.8803;7.2312;3.923;5.5046;7.3227;4.0776;4.2749;4.0713;4.7491;3.7684;1.5882;17.4743;3.1407
5;2.4798;3.8656;5.5917;2.9014;5.0562;7.0536;3.5892;5.3601;7.5224;4.0276;4.2331;3.9161;5.1981;3.3082;2.1549;18.0008;3.1015
5;2.3023;4.7627;6.19;2.7348;5.3465;7.7158;4.3823;5.9324;7.5307;3.7663;4.2262;4.2518;4.9722;3.7263;1.4194;17.2651;3.4187
5;2.2914;5.9315;6.6055;2.7429;5.0281;8.1303;3.8359;5.865;7.1759;4.353;4.2123;4.3744;4.7578;3.6152;1.9151;18.3107;4.3778
5;2.3992;6.039;6.5964;2.8324;5.4453;8.1674;4.3797;5.9894;7.3657;5.0999;4.4546;4.3837;6.1315;3.8769;1.2416;18.3434;4.8903
5;2.3524;6.2952;7.077;2.5506;6.4962;8.2525;4.1739;6.1341;7.1909;6.3239;4.5713;4.8195;6.4892;4.0586;1.8913;18.6155;5.7387
5;2.2535;7.1045;7.3888;2.4096;7.6144;9.0996;4.2083;6.8404;7.5533;6.2847;4.5171;4.7519;6.8117;5.0599;1.5553;18.8737;6.3932
5;2.7464;7.2344;6.572;2.3241;8.2446;8.9353;4.55;6.8841;8.3676;6.2907;4.4356;4.8331;6.7682;7.4735;2.34;18.3211;6.3035
5;2.8426;7.2625;6.5741;2.0515;8.3819;9.3102;4.9388;4.8042;8.9765;5.8707;4.4528;4.7273;6.4912;5.8612;2.1499;19.1088;5.916
5;5.4253;6.9119;6.463;2.0505;7.8653;9.4997;4.5311;3.9762;8.7899;6.1967;5.3956;4.9485;6.1436;6.0326;2.3998;18.3163;6.2778
5;7.8062;6.8533;6.7475;2.1043;7.9175;8.9825;4.8096;5.5004;8.7355;6.5477;6.1127;4.8456;5.8769;4.0457;2.8505;17.4955;6.1396
5;9.3681;6.8937;6.9781;2.1099;7.1856;8.6322;4.5834;5.7739;8.57;8.2548;6.6995;4.6557;5.4005;5.5838;2.532;17.404;5.8288
5;9.7513;6.4978;7.6853;1.8082;6.7756;8.2604;3.9033;5.8531;8.9818;8.6848;6.4807;5.0939;5.4235;4.7224;3.6469;17.1559;5.9759
5;9.7297;6.7277;6.9392;1.8658;7.4795;8.5865;4.1785;5.8022;9.4402;9.0685;5.9971;5.4314;5.3342;4.6658;2.8231;16.7721;6.1394
5;8.8063;6.9066;7.9225;1.4593;7.7046;7.7469;3.29;5.1076;9.3316;9.2649;6.307;5.8079;5.251;3.7342;4.0314;17.7904;6.1984
5;8.1059;6.7269;8.5065;1.6175;7.6077;7.2578;3.5999;5.2651;9.333;9.4476;6.5657;5.9949;5.1604;3.9636;2.9601;17.7653;5.6179
5;7.3678;6.9777;9.4316;1.4306;7.2353;7.471;3.791;6.0748;9.5773;8.9803;6.4465;6.5572;5.037;3.57;3.8183;17.891;5.4768
5;7.0393;6.3879;8.5679;1.4642;6.7933;7.3678;3.6869;6.5657;9.6204;8.9207;6.7505;6.6639;5.0017;3.2811;2.9187;16.6079;5.2328
5;6.5173;5.8927;8.8362;2.1988;7.1948;7.2129;2.9505;6.5856;8.7419;8.9547;7.0399;6.3196;4.8547;3.1436;3.0823;17.1318;5.2172
5;6.0484;5.9613;7.9392;1.9049;6.7738;7.5877;3.6654;6.9679;8.3097;9.0221;7.1754;6.0661;5.3645;2.561;2.6221;16.8229;5.2277
5;5.7164;5.9481;8.0164;2.7698;6.1446;7.3964;3.2327;7.1645;9.0945;8.4788;7.264;6.5209;5.1959;3.0661;3.0265;17.4143;5.2417
5;5.7815;5.6969;6.5555;2.9112;6.2781;6.4907;3.4302;7.5892;8.6072;8.4761;7.7585;6.8423;5.2283;2.3186;3.3952;16.7673;4.7126
5;5.4747;5.4039;6.0448;3.7394;5.8823;6.2108;3.8186;7.8703;8.2698;8.0014;7.787;7.3245;5.1595;2.5228;2.6751;17.4056;4.6756
5;5.2591;5.7309;6.1151;4.2947;6.4879;6.296;3.5806;7.1585;8.729;7.5507;7.6485;7.3226;5.2736;2.1424;3.5576;17.0826;4.7549
5;4.9687;5.097;5.5431;4.4431;6.1098;6.0911;3.1813;7.5218;8.5168;7.0042;7.1385;7.0229;4.8764;2.4239;2.4291;17.1244;4.3764
5;4.4517;5.6701;5.2502;4.9337;6.4037;5.7734;4.0414;7.4278;8.718;6.6329;6.5875;6.7865;4.5685;2.4734;3.7903;17.086;3.2335
5;4.6841;5.4232;5.4504;5.2913;6.6719;5.8266;4.5506;8.1165;8.4666;6.264;5.705;6.5207;4.5024;2.1147;2.2482;17.6183;3.5055
5;3.9158;5.453;5.9357;5.5541;6.6565;5.7996;4.2918;8.0271;8.4679;6.1336;5.5092;6.3358;4.3832;2.3139;2.73;17.1748;3.5932
5;3.8676;5.2455;4.8758;5.7673;5.9633;5.3845;4.0948;7.7788;8.5902;5.6177;4.5339;6.0985;4.4281;2.0496;2.0012;17.0601;3.4837
5;3.485;5.4831;5.3202;6.4764;5.2496;5.7325;4.2833;8.9244;8.7577;5.5856;4.9191;6.0897;4.354;2.436;2.3628;17.3281;3.2277
1;3.1422;5.3406;4.308;6.4403;4.9482;5.9959;4.5329;9.8066;8.6564;5.1537;4.3255;5.9979;4.3841;2.0223;1.8694;16.6255;3.3936
1;3.0422;5.7012;4.2556;6.8861;4.8948;5.534;5.3105;9.2938;8.1505;4.937;4.4014;5.8761;4.3367;2.506;1.7313;16.4086;3.2953
1;3.9583;5.9556;4.0104;7.1393;4.228;5.5383;5.9386;10.5673;8.252;5.1436;4.3241;5.6876;4.1628;2.9866;1.6121;15.8078;3.2524
1;4.131;5.8348;4.0636;7.0521;4.4922;5.8978;6.1224;11.578;7.9282;5.674;4.4682;5.4901;4.1116;4.2306;1.556;16.152;2.8667
1;3.135;6.6921;4.0132;6.9574;4.6509;5.7261;6.6841;11.9599;7.7581;5.951;4.4158;5.4827;3.887;3.1676;0.9374;15.8619;3.0448
1;2.9847;7.402;4.0492;6.7876;4.3809;5.679;6.5695;11.858;8.0223;6.5562;4.2667;5.9799;3.9133;2.6491;0.9768;14.9958;4.0615
1;2.8023;7.0939;3.9486;6.9954;4.0385;5.5782;6.9858;12.7611;7.6033;8.1948;4.5552;6.4867;3.6022;2.7059;1.0875;14.4658;4.7062
1;3.333;6.8212;3.7189;9.3243;3.5392;5.452;7.9176;11.6627;7.347;9.2236;5.3003;6.4018;3.1437;3.1794;0.8069;15.9538;5.6636
1;3.0998;6.8639;3.4928;10.1462;4.0444;5.3653;7.864;12.1853;7.7093;9.3697;6.6853;6.8621;2.8284;3.0872;1.1622;17.8255;7.0682
1;3.1813;7.0538;3.5572;8.7386;3.7632;5.9439;8.1106;12.1512;7.4229;9.5616;7.1013;7.2738;2.8137;4.6278;0.7783;17.7507;7.2066
1;3.1274;6.8135;3.7582;8.592;3.7905;6.9247;7.147;10.697;7.0536;10.7833;7.5895;7.8645;2.5634;8.9009;1.536;18.7585;6.96
1;4.7485;6.9004;3.4315;7.7553;3.7641;7.1055;7.3228;11.2771;7.0267;11.429;8.1496;7.8937;2.523;6.8883;0.8684;19.8768;6.9215
1;4.9717;6.4737;3.6136;7.1672;3.512;8.5306;7.5418;10.098;6.9406;11.6215;7.8697;8.4164;2.4825;5.6721;1.22;20.3397;6.164
1;4.1335;5.718;3.9382;6.8651;3.6332;8.8746;7.9565;10.3352;6.643;11.7971;8.4862;7.7763;2.2004;3.6728;0.8477;19.4422;5.5943
1;4.0426;5.9879;3.318;6.1286;3.8601;8.4233;6.2878;10.705;6.6701;11.2893;8.4874;7.8074;2.2537;3.2314;1.166;19.7557;6.3489
1;4.1775;5.9816;3.5679;5.5593;3.8841;7.9718;7.8329;10.5234;6.4187;10.9495;7.6854;7.9556;2.1654;2.7823;0.7265;19.8882;5.5311
1;4.04;5.8461;3.3551;5.6298;4.0452;8.359;7.2621;10.7548;6.8306;10.0688;7.5257;7.8668;2.2068;3.0092;0.8993;19.8805;4.9815
1;4.0789;5.351;3.4509;5.9226;3.7118;7.6294;6.6476;10.8397;6.6723;9.4585;7.914;7.6455;2.1956;3.295;0.6733;19.8772;4.5863
1;3.9622;5.3922;3.2721;5.3237;3.6172;7.9775;5.9062;9.8176;6.4513;8.6983;7.8486;7.4673;1.977;3.0138;0.8959;20.5844;4.7416
1;3.7345;5.0429;3.5112;5.2871;3.4266;7.7709;6.0603;10.0861;6.9043;7.8656;7.8151;7.9033;2.1064;3.4237;0.9348;19.8392;4.2817
1;3.9216;4.9422;3.363;5.1941;3.2295;7.9545;5.7479;9.6065;6.9091;7.6854;7.612;8.3669;1.9532;2.7661;1.1153;19.7183;4.2034
1;3.9365;5.2431;3.6243;4.5343;3.3892;8.0809;5.1868;8.9669;6.7957;7.0386;7.6628;7.9308;1.9331;2.9944;0.6366;18.4769;4.0455
1;4.7299;5.2867;3.288;4.2257;3.4775;7.9475;5.5185;8.7188;6.69;6.6253;7.2419;7.6701;1.9959;2.6038;0.5916;18.6618;4.1605
1;4.7335;5.5807;3.3062;4.5919;3.7434;7.6559;5.4337;9.1133;6.7555;6.9826;7.5275;7.9241;2.083;2.6758;0.5321;18.3266;4.3928
1;4.1816;4.6668;3.8137;4.639;2.863;7.4968;4.9855;8.0685;6.9363;6.6747;7.0596;7.9348;1.8955;2.4139;0.7025;17.3561;4.0135
1;3.7153;4.5134;3.5929;4.5059;3.3923;7.1907;5.0987;8.161;6.7996;6.4997;6.7345;8.1915;1.8908;2.6917;0.9339;16.4281;4.0506
1;4.0202;4.1461;3.7598;4.009;3.4215;7.1036;5.2205;7.2486;6.5302;6.7024;6.5312;7.5212;1.878;2.4704;0.287;16.7872;4.0517
1;4.0731;4.1623;3.7046;3.8643;3.8999;7.5763;4.3565;7.3737;6.5593;6.6945;6.1178;7.2403;1.8224;2.4142;0.6885;16.257;3.7659
1;3.7771;3.728;4.1783;3.7147;3.4391;8.1722;4.6318;6.5968;6.3267;6.6154;5.9928;7.1952;2.0505;2.4226;0.8523;15.9046;3.8009
1;3.3209;3.6336;4.0923;4.2001;3.506;8.7241;4.6163;6.7095;6.2732;6.5008;5.9179;6.9098;2.0042;2.3378;1.1747;15.8458;3.1719
1;3.2159;3.6783;3.9946;4.3674;3.4637;9.3571;4.3407;6.4405;5.9382;6.5313;5.4134;7.1721;1.979;2.662;0.9553;16.4581;3.2314
1;3.0105;3.509;4.7487;4.9879;3.5051;10.3617;4.6079;5.3102;6.5058;6.0934;5.1788;7.4262;2.0169;2.3867;1.3166;16.2233;3.3512
1;2.6262;3.4661;5.9642;5.4008;3.5289;11.4291;4.8569;4.8765;6.3122;6.3457;5.5596;7.5848;1.7006;3.1508;0.7335;16.1326;3.3067
1;2.5013;3.3553;7.0134;5.5753;3.3173;12.1717;4.998;5.5455;5.8946;6.0416;5.005;7.584;2.1204;2.666;0.7743;15.7059;3.3752
1;2.5573;3.6631;7.0948;5.6326;2.6956;12.5322;4.5036;4.9842;5.9399;6.0778;4.6658;7.2065;2.0905;3.2997;0.8861;15.9892;3.2117
1;2.9293;3.3988;5.95;6.6418;3.7731;13.1674;4.3518;4.2168;6.254;6.0352;4.8118;7.2472;2.5297;2.6622;1.2571;16.7098;3.2316
1;2.8728;3.5239;6.8058;6.5388;3.4195;12.7486;5.1988;5.3234;6.9158;6.2925;5.2928;7.406;2.5777;3.1315;0.907;16.562;3.0375
1;2.6748;4.0023;6.9177;7.5994;3.5471;11.65;4.8377;4.0086;7.9834;7.0238;5.6063;7.4201;2.5004;2.9513;1.2268;17.9123;3.1238
1;2.8015;4.4672;7.8778;7.2567;3.7909;11.117;5.4317;4.6221;9.9372;7.8013;6.2744;7.5313;2.8995;3.0366;0.997;18.2244;2.8488
1;2.5355;4.3057;7.2535;7.0707;3.6322;10.4888;4.9417;4.5878;10.7642;9.2554;7.1096;7.8495;2.8633;2.8183;1.0515;18.3912;3.842
1;2.7196;5.0504;7.7389;7.282;3.7981;10.0804;4.6073;4.5401;10.9664;9.2768;7.4441;8.2227;3.0039;2.7537;0.7873;18.5801;3.5399
1;3.0515;5.1462;8.7409;7.9967;3.2225;9.902;4.713;4.63;10.1995;10.1103;7.8458;8.6492;3.3495;2.9156;0.424;18.3219;3.6385
1;2.9549;4.6218;10.0853;7.2595;3.0796;9.3796;4.7789;5.4951;9.7174;9.7345;8.3184;8.457;3.933;2.7505;1.3518;19.1597;4.3149
1;2.33;4.1742;9.5436;6.3376;3.3859;8.7888;4.2567;4.4491;9.5253;10.0784;8.2236;8.4607;4.6723;3.0389;2.692;18.8723;4.0563
1;2.5813;4.4302;9.4953;6.1217;3.5839;8.3332;4.7559;4.3224;9.3986;9.9053;8.1394;8.8694;5.2164;2.4364;3.5592;18.4739;3.5145
1;2.6159;3.9743;10.1634;5.984;3.0156;8.1085;4.1951;4.5855;9.0557;10.3151;7.8887;9.0975;5.3255;2.8416;3.3698;19.4457;4.2397
1;2.5396;3.7432;8.9852;5.5598;3.3637;8.2102;4.5016;4.4553;9.0911;10.5522;7.8229;8.8892;5.1274;2.4118;4.406;19.8494;3.7451
1;2.3799;3.4513;8.1264;4.8171;3.6705;8.4463;4.9076;4.4;9.1709;10.0879;7.6269;8.3738;4.8161;2.8448;3.3049;18.8;3.6261
1;2.6976;3.7924;7.335;4.515;3.3827;7.3962;4.3876;3.9619;8.7962;9.8001;7.8677;8.4773;4.7928;2.6832;5.2753;17.9532;3.8222
1;2.5018;3.6358;7.264;3.9792;3.2665;6.7403;4.6981;4.8105;8.8641;9.036;7.9602;8.4586;4.2897;3.169;4.1088;18.2223;3.6225
1;2.555;3.4777;5.6685;4.3441;3.2224;6.6309;4.4183;4.1311;8.4701;8.7366;7.9041;7.9203;4.0988;3.3184;4.4146;17.7529;3.4138
1;2.6307;3.8368;5.7955;4.5618;3.0323;6.6279;4.1575;4.7019;8.7678;8.5598;7.3577;7.6746;3.6871;2.9285;3.208;17.3264;3.5918
1;2.7086;3.5167;4.7869;4.6438;2.83;6.3019;4.0436;4.3466;8.8439;8.2691;7.3715;7.1982;3.2456;3.4274;3.6797;16.2387;3.7857
1;3.0963;3.6235;4.494;4.9869;3.1682;6.3986;4.3756;4.1099;9.3739;7.8639;7.632;6.8916;3.3897;2.6545;3.5372;15.9545;3.6205
1;3.2299;4.046;4.4377;5.2519;2.6369;6.594;4.0969;4.844;8.7304;7.6022;7.3987;6.7028;3.713;3.0665;3.4394;16.1847;3.4491
1;2.7976;3.7931;4.5337;5.326;3.5513;6.8985;3.9675;5.401;8.6448;7.6398;7.4474;6.8813;3.8575;2.7285;3.5737;15.9231;3.316
1;3.0338;3.6974;4.3509;5.2029;3.3993;7.2705;4.1657;5.1427;8.5989;7.7872;7.3877;6.9991;4.0832;2.9489;3.3268;16.199;3.3115
