odour stim;16/11/2020 Female5;16/10/2020 Female10;17/11/2020 Male10;18/11/2020 Female4;18/11/2020 Male9;19/11/2020 Male5;19/11/2020 Male9;20/11/2020 Male8;23/11/2020 Female4;23/11/2020 Female8;25/11/2020 Female5;16/02/2021 Male4;17/02/2021 Male3
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
0.5;2.9598;12.3691;13.0414;7.8118;7.818;11.1314;26.289;12.3136;8.2548;5.6361;10.5735;10.4492;13.8773
0.5;3.016;11.9937;13.5158;7.1474;8.2376;10.769;22.9588;11.7386;8.0156;5.5548;11.1414;11.6253;15.0678
0.5;3.137;12.9415;11.056;6.9864;8.3246;11.1356;21.1955;11.5591;9.0887;4.5426;11.7004;10.294;13.9246
0.5;3.292;12.9124;11.3964;7.8443;8.0119;10.3929;17.4758;13.6297;9.0206;3.6521;11.2361;11.4418;16.0939
0.5;3.3482;12.5515;11.1203;7.4592;6.5994;10.3865;15.1702;14.4237;9.1099;4.1374;11.2601;12.0188;15.5669
0.5;2.8661;12.7719;11.4443;7.0155;6.007;10.8279;19.0991;14.2619;9.0966;4.2538;10.4366;12.2821;13.7557
0.5;2.7425;12.5249;12.6552;7.296;5.8373;9.352;19.2851;12.3244;10.0601;3.8442;9.4665;12.4347;14.1985
0.5;3.1462;12.5218;12.8183;7.1968;5.6511;9.4908;17.8051;12.4158;10.3211;4.9055;9.885;12.4433;14.5343
0.5;2.987;13.3749;11.635;6.4402;6.4456;10.3845;16.0847;13.1017;10.2129;5.0022;9.8344;11.5575;13.2642
0.5;3.1502;13.9538;12.8085;6.8855;5.9453;11.2633;12.5413;13.1682;10.1402;5.7886;11.1228;9.7461;14.1237
0.5;3.1446;14.0643;13.2239;6.8832;5.2828;11.6008;11.1389;12.9125;10.1661;4.9431;11.309;9.8631;14.5687
0.5;3.4009;13.9256;12.755;8.0381;5.9889;11.1855;11.4821;12.0959;10.3708;4.5886;10.8763;8.9633;14.2193
0.5;3.3748;12.4041;9.6763;8.0691;6.7391;11.479;12.3113;12.0786;9.8163;4.9224;11.9051;8.9178;15.2561
0.5;2.9403;13.4275;13.1911;9.0283;6.7145;12.7404;12.1355;10.9423;8.3741;5.1662;11.933;9.4324;14.3128
0.5;3.103;13.4042;13.8808;9.1082;6.3163;12.7044;10.9734;11.3204;8.2219;4.4954;12.2269;10.305;15.3296
0.5;3.0768;13.6209;14.8269;8.2646;4.1328;12.169;10.5336;11.6748;8.2164;4.8167;11.7908;9.2002;15.9447
0.5;2.9132;12.6183;12.6927;7.8966;4.2778;12.5881;9.3307;11.3555;9.5533;4.9092;10.7484;11.6815;15.3533
0.5;3.1502;11.8813;11.7867;8.3976;4.4999;12.4326;10.5521;12.365;10.3184;5.3565;11.1815;12.1561;16.5006
0.5;3.6427;11.2613;12.7669;9.419;4.7211;13.5441;9.6678;12.0717;10.9651;6.1171;11.1544;11.2038;16.9872
0.5;3.7105;11.8623;13.003;9.0259;4.7148;14.0223;8.3176;11.7968;10.7687;5.3429;10.4534;10.6154;18.556
0.5;3.4045;12.1863;10.8206;7.5405;4.8158;13.5886;7.9299;11.7175;10.9538;5.4433;10.3114;10.8132;19.6511
0.5;3.462;12.6601;4.2371;7.2139;4.958;13.6235;8.0928;11.4052;10.7121;6.2374;10.439;10.978;17.4351
0.5;2.9329;11.4408;4.6611;6.4455;5.118;12.9105;7.9103;11.5952;10.5343;5.5195;10.8116;10.4591;15.8885
0.5;3.0264;11.5392;8.4948;8.5819;5.3852;12.7132;9.1972;12.0147;10.2985;4.6723;10.7903;10.2857;17.6871
0.5;3.6011;10.803;12.5979;11.857;5.5089;12.0377;8.1424;12.8688;10.2463;5.3462;10.6886;11.5184;21.4489
0.5;3.8622;10.4669;12.5952;11.0633;5.9396;12.2337;8.8388;13.5888;9.7394;5.9638;10.7919;11.8192;22.0336
0.5;3.7312;10.5553;13.4237;10.2924;4.9031;12.4854;8.6102;13.1578;9.7621;5.9106;11.5833;14.6728;22.4262
0.5;2.6901;10.5784;13.9069;9.779;5.1254;12.9372;7.512;13.2277;9.3875;5.99;12.3068;13.2716;25.9405
0.5;2.7706;11.2683;13.4301;8.4005;5.2106;13.0329;6.3918;12.2626;9.2627;5.8469;12.7184;11.036;30.2058
0.5;3.3058;10.967;13.4645;8.4096;5.871;13.6837;6.5178;12.2283;9.0364;4.7382;12.6195;11.8965;32.2705
0.5;3.187;11.1143;13.3221;9.7783;6.1854;13.4132;6.3403;12.9451;8.959;5.0561;12.974;12.058;33.2206
0.5;3.3728;10.4063;12.0916;10.7676;6.265;15.5043;7.1453;12.6143;8.7615;6.2789;12.9691;12.5815;35.3869
0.5;2.9163;10.3064;13.3527;11.6206;6.8147;16.4927;6.6885;13.526;8.4695;5.6947;12.0082;10.1256;33.9225
5;3.062;9.4745;15.5364;11.885;7.1758;15.206;7.2093;12.3527;7.9167;6.2742;11.9932;10.3269;34.1424
5;3.6071;12.0277;21.0055;14.7792;7.6059;18.7422;8.7719;13.9447;10.044;7.8122;13.74;12.8617;37.9905
5;6.6744;17.6048;24.7065;18.9977;7.1123;32.565;18.811;14.6147;13.6799;8.6743;16.5982;14.7525;50.6815
5;7.3176;18.9918;25.9002;18.9988;8.823;38.3283;32.509;13.6714;15.6879;8.486;17.2022;20.3496;61.4871
5;7.5522;19.727;26.325;19.3908;11.4792;39.1585;39.0699;13.3811;15.7654;6.9525;21.3017;22.9886;65.4581
5;7.4317;18.2992;24.4187;19.1416;16.3783;40.7459;40.2114;13.3374;16.156;6.8181;22.5029;25.4682;66.3043
5;7.1162;18.9815;21.8064;18.2592;15.2133;39.6077;39.7311;13.0947;15.7859;5.9544;22.8028;26.8;73.5105
5;6.7012;19.3751;19.7716;17.5239;15.6627;39.6742;39.5288;12.7831;16.471;4.9658;23.1122;24.8751;73.7094
5;6.5961;18.9825;17.9123;17.9067;16.6203;39.805;40.4417;13.2547;15.6522;4.8983;24.183;24.8122;73.792
5;6.6041;19.9572;22.4305;18.2664;17.2335;39.1231;36.9101;12.8583;15.435;6.0479;25.4321;27.8003;75.5795
5;6.5535;21.1347;18.3485;18.9248;15.3488;38.6384;37.295;12.7433;16.7501;6.0394;24.2343;27.5744;70.9419
5;6.2882;20.218;19.6229;18.8553;14.439;39.3654;39.0443;14.9189;16.838;5.5567;24.0512;25.5897;75.5626
5;7.02;17.9149;23.924;18.9329;13.2609;37.4994;38.3594;14.0364;16.9683;5.9927;20.9091;25.8421;73.0152
5;6.5524;15.395;23.9574;18.3082;10.4218;40.2143;35.8418;14.5704;17.6361;6.1268;19.3675;27.336;70.0286
5;7.7137;14.8367;19.331;18.5155;10.6958;40.4586;33.7476;14.6666;15.5648;8.6747;20.9307;27.9421;73.6551
5;8.2783;13.528;16.9251;19.1007;9.9331;40.7065;33.9948;13.6745;15.0845;9.2873;20.0276;25.726;72.4171
5;7.5941;11.9483;11.4365;18.8855;10.1675;38.112;32.3299;13.9807;14.3101;8.64;16.4398;29.1642;74.085
5;7.149;10.1224;17.4912;18.4179;8.0677;38.4612;29.594;13.3547;13.2673;9.7167;14.1133;29.0838;69.261
5;6.3943;11.6849;17.279;18.9775;7.4602;37.2537;25.0736;13.2929;12.8479;11.2594;13.6895;27.6972;71.3061
5;6.76;12.2006;16.9416;17.9167;8.5265;37.171;23.8817;13.0321;12.3707;11.4038;11.4792;27.1585;70.9106
5;6.2443;13.0533;18.0778;17.9293;8.4871;36.8998;21.9482;12.3866;12.4261;10.3199;9.6827;28.8971;69.854
5;6.8551;12.1813;15.274;17.1103;9.1798;35.2824;23.4858;12.0546;12.0111;9.8901;9.8672;27.9427;70.4303
5;6.8698;12.0224;15.0813;15.7693;11.1364;32.2214;21.9459;11.6393;12.0219;9.413;9.7587;27.7435;68.9406
5;6.6284;11.5065;14.7671;14.5681;11.9704;32.6873;22.7969;12.6978;12.2696;8.8247;8.5493;28.5091;67.2333
5;6.4738;10.6778;13.7175;16.1607;11.0671;33.4796;22.9494;13.2492;11.707;8.8349;7.6718;27.6714;69.3604
5;6.3038;9.4426;13.412;16.4278;9.8088;32.0702;21.7555;11.9639;12.1148;8.7469;6.9794;28.2945;66.6416
5;6.3318;9.0543;12.6248;17.4996;8.9268;31.7182;21.1787;11.9952;11.8289;8.581;6.1842;26.7886;67.7182
5;6.7927;9.1775;11.8765;17.7858;9.5373;30.8772;22.2239;12.8422;11.6179;7.439;6.1815;27.8415;64.6441
5;6.1863;9.3789;11.6378;17.298;9.6057;29.2976;23.0061;13.5042;12.4594;10.2775;7.2615;28.2359;66.1073
1;5.4233;9.1947;12.8617;16.0498;10.1773;29.174;21.3487;13.1525;12.0948;11.6726;7.8898;27.9999;66.4626
1;6.6253;10.5002;13.1046;15.9592;10.5837;29.8659;21.3212;13.8112;10.1677;11.4601;7.1866;29.1426;64.4437
1;6.0271;9.5865;13.2706;16.9872;10.4087;29.5091;20.6997;12.4934;10.0995;10.2577;6.942;29.4973;65.3773
1;6.1455;9.6515;14.1156;16.5592;9.8331;30.2257;20.3512;12.9291;8.5081;9.4975;8.4201;27.8204;62.4432
1;5.7726;10.0388;16.9316;16.675;9.0681;30.971;19.7587;13.8945;9.9048;11.4759;10.3708;29.1994;65.968
1;5.8696;14.1576;23.3711;17.7538;13.2848;35.9195;27.6369;16.1953;10.841;17.519;14.2028;30.7177;64.6748
1;6.0849;17.4123;24.6005;17.7354;12.2452;35.7365;32.0023;14.7874;12.015;18.0447;18.7301;29.1178;67.8806
1;5.4654;18.98;25.7699;16.969;14.568;32.5788;34.7036;13.3775;12.4001;15.8274;20.9303;28.3398;72.8265
1;5.4902;18.9354;26.0749;18.0179;12.6529;31.7602;35.18;17.1618;13.4643;16.6063;22.5976;29.5382;71.7957
1;6.0711;18.711;27.4046;17.3081;15.1788;29.278;36.6827;23.9112;15.4271;18.7319;24.9134;27.5873;73.549
1;7.606;17.908;27.9712;15.9459;13.3615;28.0016;36.2398;29.8177;16.6003;20.179;26.0147;30.1557;70.4441
1;7.072;16.7115;25.5828;17.0883;15.3728;25.6174;31.8057;32.2938;17.0062;21.6164;24.9533;28.417;69.9767
1;7.2691;15.5799;23.1378;15.6758;14.8933;27.8044;29.9905;35.6689;17.1867;20.3042;23.969;27.2485;73.7942
1;6.5036;15.2958;21.7175;15.914;16.1307;29.6261;29.5368;37.6985;16.9409;16.6527;25.6161;29.1985;69.2634
1;6.1464;14.2933;23.2816;14.8325;16.3782;27.433;27.7503;38.1642;14.9608;19.3859;23.6634;25.4797;73.3899
1;7.0793;14.6707;23.1221;13.2673;14.7385;29.7522;26.5479;36.2164;14.7331;19.2009;21.9393;23.8302;70.6779
1;6.7007;15.9319;20.768;12.7546;12.728;30.2505;30.6411;39.1631;14.509;17.2387;19.375;22.4856;68.4956
1;6.7726;16.7415;20.6298;12.667;9.7021;28.4748;29.9653;36.4194;14.9908;13.3154;17.5076;21.88;72.2863
1;6.2557;17.0652;23.1943;13.9005;8.4554;28.286;27.7735;32.8325;14.9325;11.3385;14.6626;23.9439;68.3328
1;6.6581;15.7383;22.933;13.8439;6.2554;27.138;24.6001;32.6936;15.5998;11.9327;12.3991;21.0535;67.0994
1;7.412;15.745;25.4531;13.7147;5.8605;24.8921;22.2148;32.2911;14.6924;10.4655;10.9765;22.1068;65.1251
1;6.8461;15.717;25.7757;11.4994;5.0327;23.0734;22.2216;33.8659;13.7011;8.7025;10.6903;21.6742;62.6871
1;7.0781;13.5204;21.9539;10.7235;5.114;20.7711;19.5271;32.341;13.0884;8.28;10.2833;20.7435;58.5747
1;6.9161;11.9598;21.1907;11.4354;4.7066;17.4948;17.1852;31.3019;13.8779;8.8664;9.3054;22.9149;55.3433
1;6.6236;11.6745;18.9874;11.7043;5.4893;17.2538;20.1247;30.2277;14.582;10.3644;9.9156;21.9879;59.0892
1;6.0717;11.3063;16.5872;12.3874;5.1446;18.772;21.1342;29.1245;14.5587;9.4207;9.4099;20.1481;53.077
1;5.2098;11.0275;16.4546;14.2116;4.7298;16.3944;21.4988;30.4473;14.5996;7.7376;8.417;21.361;52.7424
1;4.528;11.6748;17.9195;15.2781;4.8401;13.6969;22.3455;30.4134;14.6853;6.7032;8.0715;20.0491;55.9638
1;4.8297;12.0787;19.0344;15.105;4.515;12.3726;22.627;28.8451;14.8554;5.9217;8.5715;22.5172;54.0735
1;4.2904;12.0367;19.0328;15.5989;4.9005;11.6585;21.7365;30.2313;14.6927;6.2295;7.495;20.3785;54.4545
1;4.3666;11.2684;21.261;15.1636;6.0065;11.8803;21.5824;30.0941;14.1725;5.3798;6.535;19.5895;47.1161
1;4.7246;10.9522;19.1995;16.2132;5.5504;11.4987;22.3375;29.8536;14.7332;5.7833;6.2484;20.2063;43.5694
1;4.5563;11.533;17.2671;14.8995;5.1075;10.1124;23.4598;29.2391;14.4115;6.1619;6.3978;20.563;40.0831
1;4.4903;12.8047;16.3246;14.8482;5.1354;8.7506;23.5218;28.8371;15.0321;5.8644;6.1322;21.6642;38.809
1;4.3801;12.9745;14.7386;15.7201;3.9834;8.3049;20.0664;28.0256;14.5353;5.7215;5.5099;21.2725;40.5124
1;4.6732;12.4184;14.1039;16.6774;5.0367;8.1834;19.377;28.0873;15.2358;6.0332;5.5396;22.3961;34.9292
1;5.577;11.9569;14.4913;16.782;4.9647;7.5515;20.6729;27.6442;15.0236;6.3447;6.2574;24.3899;33.7199
1;6.7372;15.8306;20.2563;15.6831;5.823;13.121;24.9232;30.0611;14.6797;11.1563;6.2697;23.8591;46.3656
1;7.5738;17.6483;24.0185;16.7014;6.2913;19.2906;27.9184;31.7253;14.5447;13.7755;5.396;29.3864;59.6702
1;7.3844;17.746;24.4709;17.0124;6.9676;20.5824;30.2099;31.2293;13.9554;17.0142;6.5332;28.4673;68.6666
1;7.0774;18.2169;23.5649;17.1846;6.8319;22.4756;34.2349;30.6965;13.971;18.4707;7.4678;27.6534;69.3201
1;7.1723;17.9761;20.9927;17.3122;6.7986;26.8977;34.6764;30.7187;14.8955;18.8961;8.6163;28.5103;68.8824
1;6.4676;17.1703;19.7744;16.9368;6.7203;30.8664;33.2901;32.0387;15.7619;19.2003;9.3451;29.2195;72.0887
1;6.461;16.2978;19.7144;15.9808;6.7398;33.6075;32.9886;31.8562;16.682;21.413;9.4169;30.4229;68.9848
1;6.8915;16.5567;20.2151;15.3921;6.9102;35.42;34.8481;32.4133;16.2765;20.4394;12.5906;29.184;69.9797
1;6.6895;16.6059;5.4376;14.2571;5.4362;36.5289;35.0075;33.2322;16.663;19.6169;13.966;28.9672;68.1589
1;6.962;16.9255;22.6577;13.2841;6.847;34.741;36.993;32.9422;17.1581;18.3856;17.2416;26.1778;65.892
1;6.5579;16.498;18.8506;13.0108;6.9638;35.3113;34.9384;32.6615;16.0435;16.862;18.4354;25.4159;69.4654
1;6.1878;15.8561;15.8303;14.2746;7.072;35.1653;33.6004;32.2382;14.3519;15.8353;17.9392;24.5675;67.9525
1;5.7953;14.2432;15.0182;15.048;5.5701;32.2515;32.3281;33.7338;12.2213;14.2884;16.0476;24.2437;65.8194
1;5.3756;13.088;13.1929;13.7699;5.4218;27.5352;30.7685;28.7158;11.7093;16.4305;15.3493;25.667;69.1763
1;5.6499;13.3014;7.3856;14.312;6.9652;23.2387;25.698;23.9021;10.7508;16.966;16.3011;25.2508;64.8469
1;6.5015;13.0168;10.821;13.406;4.9209;19.7944;25.2898;24.3721;9.4376;18.126;14.7498;27.1862;69.0491
1;6.0487;12.5868;8.3309;14.0837;5.7295;17.0042;23.9756;24.5067;9.1862;17.1205;13.2503;26.138;63.9941
1;6.2727;12.1404;7.2256;13.2817;5.5804;14.7524;22.6933;24.1872;7.9039;15.0592;12.5715;26.1083;61.7153
1;6.4233;10.7551;7.251;13.8793;7.0197;12.6849;19.7028;23.3099;6.8612;13.2479;11.2235;26.6488;65.8826
1;6.1428;9.1615;6.1734;14.6887;6.7958;10.9663;18.1014;22.0865;7.522;10.7474;11.4419;25.3706;63.3651
1;5.2828;7.732;6.7836;15.4036;6.5684;9.5316;16.0351;22.1501;7.1449;10.4877;11.2868;25.6796;63.2156
1;4.5525;6.4633;6.3904;15.2707;6.1881;10.4937;17.0537;20.9318;6.203;11.7761;11.5846;25.4503;62.4574
1;4.3135;6.0733;6.8179;14.4712;5.6648;12.9559;17.2804;20.421;6.2022;10.5466;11.5766;25.9518;61.3108
1;3.7229;5.22;6.9587;15.8667;5.3864;15.0145;17.9021;19.6257;5.9969;9.7515;11.2035;23.9238;65.2093
1;3.3779;4.8737;7.8013;15.9943;4.46;16.2918;16.063;19.0514;5.1639;8.8283;10.1575;24.5967;60.452
1;2.9526;4.603;7.0345;14.3086;5.8176;16.6917;19.1011;17.998;6.4767;9.8271;9.4783;26.4515;60.2246
1;3.1096;4.76;6.9853;11.308;4.9887;16.5886;18.2183;17.5273;7.0397;9.437;8.2218;26.3303;57.4678
1;3.5523;5.721;8.5051;9.6506;5.7692;15.6869;16.2901;19.0765;7.4328;9.3917;7.2404;25.4432;52.2742
1;4.2488;5.1087;8.9945;8.5493;6.6641;19.693;16.9471;18.4115;6.9063;7.895;7.7575;25.9602;51.832
1;5.0236;4.6477;8.5722;9.7155;6.9175;21.172;17.552;18.2207;7.0168;9.0925;7.4188;25.8101;47.7169
1;5.231;5.1686;8.8729;10.1798;6.4877;22.4909;18.9081;18.2037;6.8435;10.5362;7.0816;24.97;45.8354
1;4.2477;4.8199;7.8885;11.1887;5.059;24.3456;19.1887;20.6851;6.1719;12.0558;7.6742;23.9114;46.7283
1;4.0004;7.6594;15.8418;15.4353;6.4448;26.9667;21.2873;23.8472;6.5066;13.9508;10.7109;26.4357;48.0045
1;4.4772;8.8929;20.5106;17.0518;5.9641;28.7773;19.6587;26.5992;6.4639;16.5329;12.168;25.9088;59.0761
1;4.8763;8.6333;25.0881;17.8546;7.3426;31.4051;20.4052;27.7845;8.4589;18.2944;12.0749;25.59;63.0752
1;5.533;10.4348;25.768;18.1548;6.7582;32.5725;23.0199;28.818;11.2871;18.4146;11.4969;27.1818;63.8707
1;6.8228;11.5567;26.4086;18.4938;8.6745;34.6088;23.9226;27.7489;13.3193;19.8225;16.3846;27.3486;69.4989
1;7.166;14.2157;24.4187;18.5731;10.359;32.665;24.3261;27.4789;15.0462;20.4016;18.6285;28.5436;63.8794
1;7.8395;15.7255;23.6077;18.204;13.1775;35.677;22.1522;28.5267;15.8389;20.3455;19.5692;28.9583;63.5163
1;7.7921;16.7274;23.5666;18.1824;14.448;36.661;22.2443;28.0378;15.3091;22.1586;19.0291;27.8038;66.28
1;7.6693;17.4;25.1211;18.0225;14.2698;36.7853;24.8165;28.266;14.554;20.8868;17.3074;30.8918;61.2989
1;7.0691;16.6775;24.6318;17.9772;15.3812;35.891;26.3126;28.0815;14.6963;19.6187;15.7556;29.9146;63.3263
1;6.1439;16.2037;23.6495;18.2839;12.8067;33.2587;25.5821;26.6931;14.9403;19.6069;15.4511;29.6004;61.9358
1;4.8832;15.1795;22.508;17.9525;12.5861;32.3455;25.8605;25.9067;15.6804;16.5922;16.0851;29.0337;62.054
1;3.706;14.1442;20.6683;16.9113;9.542;31.0057;26.4957;24.7624;15.2882;13.874;16.4714;29.1953;66.0857
1;4.1611;13.357;17.9179;17.6379;9.5601;30.0204;26.3952;23.9365;15.1484;12.2032;16.3239;26.2497;62.9038
1;3.8251;12.1905;14.7751;18.0107;8.3545;31.0147;25.3155;24.1246;15.4883;10.4828;16.3263;27.8282;63.2642
1;4.0442;10.7236;12.6393;18.246;9.5921;31.2792;24.3043;21.8971;14.9219;10.116;16.9547;25.1563;65.1492
1;3.8124;8.9638;11.0227;17.3623;9.0802;29.7839;22.6705;20.2385;14.3552;10.6721;16.5484;25.0727;60.6576
1;3.902;8.3811;9.2927;15.9831;9.4872;28.7239;23.5945;20.285;13.2904;10.7928;15.7717;22.4048;64.927
1;3.9688;8.8619;10.4733;14.9039;9.3204;25.4819;22.8352;19.2115;13.3682;9.2613;16.5802;20.6757;63.0298
1;4.0891;9.1548;8.9385;14.6209;8.6973;28.8715;21.9615;18.4836;13.6754;8.1884;15.1989;17.6583;59.7897
1;3.9856;9.03;10.8351;15.3208;7.9831;27.4734;23.8774;16.593;13.7479;9.2905;14.3886;17.9859;65.5232
1;4.2628;8.6671;9.242;15.2213;8.0232;27.9733;21.4444;19.1079;13.2835;10.6874;14.0866;17.2317;62.0317
1;4.3978;7.8343;8.4486;15.0874;8.8939;29.5957;19.0492;18.2032;13.4176;11.7505;12.9941;19.0009;59.7936
1;4.8189;6.6435;9.2913;14.8154;7.9212;29.4617;19.6128;18.5932;13.7831;9.46;11.636;19.9812;63.5454
1;4.776;6.8654;10.4138;14.0501;9.4142;30.1893;20.0817;17.1292;13.3661;9.5592;11.1794;20.3654;62.3482
1;4.8227;8.7054;9.0948;14.6276;9.9947;29.7318;18.3617;16.2524;13.0099;6.8809;11.3424;19.803;63.4949
1;5.3448;8.5316;8.2054;14.2557;10.6505;27.3929;19.2359;17.0968;12.2706;6.4275;12.5389;21.1011;63.7245
1;5.4527;7.2299;7.9027;14.653;9.384;24.8364;19.1064;17.149;12.3518;5.5594;13.3429;20.5118;60.0909
1;5.191;6.0537;7.2413;14.2517;7.5533;24.0759;19.4834;17.1105;12.6472;5.3275;13.363;24.2063;64.9583
1;5.4565;5.139;8.0717;14.4445;5.9311;22.3857;16.9965;17.1775;13.16;4.9826;13.1863;22.4428;60.1643
1;4.5163;6.6283;8.1784;14.3334;6.6359;23.2754;15.2239;17.5184;13.4888;5.1201;12.7109;21.9263;58.0574
1;4.9103;7.6171;6.6516;15.006;7.7864;24.9045;16.1104;18.2054;12.8744;5.2122;10.8558;23.4447;61.241
1;5.0676;9.5731;12.7691;14.5414;8.8341;23.266;19.3775;20.6889;12.6189;4.72;14.9005;19.971;54.4614
1;5.6216;12.1091;18.7073;15.6571;10.5552;25.9183;20.8651;24.6607;13.4659;6.1597;18.3378;23.4404;57.8544
1;6.6157;13.118;18.1346;13.7621;8.1421;27.1052;25.4297;28.5529;15.0749;6.6704;17.746;23.5972;63.0309
1;5.663;13.4536;23.2691;11.613;8.3078;28.7911;30.2171;29.8105;15.2862;6.2427;17.9976;28.6025;61.8421
1;5.3578;13.707;23.1276;10.9436;7.4268;29.3976;34.7713;29.3714;14.2038;8.3741;17.0387;27.9913;62.5593
1;5.5255;14.9332;22.1658;12.014;8.0326;31.4625;35.9724;28.2845;14.2858;8.3835;17.731;24.2046;66.8595
1;5.816;15.1434;10.271;14.2259;8.1201;32.3491;37.5329;25.8397;15.1068;7.9338;16.9905;24.4225;62.3747
1;5.8309;15.1253;9.1978;15.2311;7.9871;33.0449;38.2219;25.115;15.2019;7.6939;17.0359;24.9562;64.1141
1;5.0828;13.6282;21.6894;15.8781;7.1648;32.3451;38.1076;26.2846;13.5849;7.9084;17.3889;26.2472;58.7404
1;5.9252;13.6058;12.5857;15.4298;6.9795;31.1927;37.321;26.4165;13.5939;7.6129;16.5858;23.9546;61.4921
1;5.1056;14.1119;17.9051;15.1079;6.6112;30.8715;36.1439;26.7476;14.0044;8.7253;18.2412;24.8539;65.3002
1;4.8018;14.6756;13.8761;13.6418;6.0359;30.225;36.0678;26.2501;14.2049;7.8036;17.7144;23.3947;62.3659
1;4.5322;14.1936;16.5878;13.684;6.9174;34.6753;34.4061;23.9334;13.8181;7.9262;15.7891;21.3279;61.8297
1;3.8714;14.7344;15.5448;13.4956;6.4778;30.229;32.7426;21.9425;13.4932;7.8849;13.8566;21.3386;66.6574
1;4.2448;14.1113;13.7199;12.497;6.3923;30.452;29.2571;19.0221;13.9202;8.5141;12.7266;21.7739;60.3789
1;4.3953;13.3456;13.0081;14.0067;5.4835;32.89;25.8664;17.6329;14.5744;8.8195;11.0197;21.5855;60.3466
1;4.2664;13.4913;14.3074;14.8212;6.1007;32.7171;27.0252;17.0728;15.0198;7.5529;10.2856;21.8534;63.368
1;3.8732;13.564;13.4366;13.8673;5.6071;31.679;24.351;17.3694;14.8443;7.7318;10.0132;22.1903;60.4819
1;3.7559;12.5185;14.1334;13.5934;6.0161;33.1899;23.7155;17.0032;14.166;7.6017;8.5863;22.41;61.1159
1;4.0527;11.7763;11.1158;14.6163;5.898;33.4728;25.1097;16.1177;13.0697;7.8984;7.7674;21.6614;64.1537
1;4.5829;10.6805;13.2877;14.5489;5.2822;32.7672;24.6975;15.2991;13.0253;7.2337;7.5574;21.2957;62.7363
1;4.6199;10.0709;15.3316;14.2486;4.7372;32.8852;24.6507;15.3654;12.7232;5.9112;7.4858;20.9951;66.1138
1;4.8598;10.8292;12.9571;14.4391;6.2223;30.8728;25.5825;15.308;11.5072;4.991;7.3472;20.8037;64.6977
1;4.4471;10.6114;11.4363;14.7733;6.2346;29.8023;25.4718;15.2411;11.0064;4.5665;7.9499;22.0744;62.3558
1;5.316;10.0865;9.6046;14.377;5.8227;26.717;24.9367;14.8233;10.0524;4.9625;7.9332;23.1896;67.1728
1;4.7323;10.1602;10.1342;14.0698;6.1787;25.2425;24.979;14.6096;9.5623;5.6036;7.3822;22.5382;62.5776
1;4.379;9.8102;10.2502;12.8095;5.2652;21.6549;21.1056;16.0141;9.0497;5.6588;7.8626;22.6052;61.6164
1;4.4248;10.9883;10.6192;11.2701;6.066;19.9333;22.0121;17.5262;8.5786;4.8321;8.5615;24.2257;65.4653
1;3.6013;9.9717;12.1713;11.6899;5.9847;19.6286;20.8948;18.2456;7.3469;4.2456;8.0567;24.798;62.6755
1;3.723;9.1425;11.9035;11.0371;6.6858;19.0362;20.3388;16.1344;7.358;4.3881;6.9598;23.2198;62.3397
1;3.9364;8.9455;11.4237;10.8589;5.4623;17.4357;17.4087;14.068;6.0177;4.4295;6.6518;23.5788;63.8657
1;3.8873;8.7748;11.4805;10.2749;5.5519;17.9845;15.5804;12.036;5.6058;4.4548;6.7597;22.9104;61.6476
1;4.8271;10.8901;16.2614;10.8255;5.8732;20.1434;18.3219;11.5476;5.6203;4.0964;8.2953;21.4481;61.7185
1;5.683;13.0595;25.3163;9.927;6.6023;23.1938;16.6876;13.0514;6.6724;5.3814;11.4092;20.4067;62.1705
1;5.6816;14.0066;28.0139;11.5917;6.1745;25.8751;16.721;15.655;7.1372;6.3904;12.2817;19.8646;60.2661
1;6.1446;13.3247;8.4559;11.8515;7.1736;29.3678;18.0182;20.097;7.8261;7.9085;12.7585;19.2373;63.3576
1;5.1082;14.2373;26.5594;13.0912;6.4157;31.0382;24.1256;25.3978;8.1228;7.4975;13.5694;20.088;60.0211
1;5.4658;13.5448;18.6439;15.2472;9.1996;32.0952;31.049;26.9656;9.2136;6.8972;14.8068;19.8024;55.2451
1;5.1673;13.2625;23.8873;15.31;7.9476;31.7993;34.5196;28.5871;8.2029;6.9286;15.826;21.1462;60.4302
1;6.0356;12.6769;23.4449;15.6153;7.3652;31.9614;36.5083;28.1723;8.451;7.5291;16.5816;19.1123;55.1191
1;5.9888;13.0702;24.2249;16.0272;7.8093;32.2895;35.6526;27.8262;8.8655;5.8199;16.0031;20.4663;51.0081
1;5.9024;13.802;22.1538;15.215;6.6421;30.2774;36.2329;26.8365;10.2105;5.8526;15.8349;20.4739;53.1851
1;6.7186;14.0279;18.2874;15.3597;8.001;30.358;35.9862;24.7978;9.2538;5.3453;14.576;21.5946;48.3997
1;5.4716;13.277;23.5481;15.493;8.1396;35.8176;34.188;24.1001;8.3042;4.9642;11.8034;21.1146;49.4741
1;5.8599;12.0072;22.6978;14.5386;9.3654;33.7915;30.8532;23.792;7.3881;4.3925;9.4822;22.4575;51.009
1;5.8172;11.5902;22.114;15.4055;8.9811;32.4909;29.0159;23.5306;7.24;5.4261;8.9912;20.6934;46.9048
