odour stim;12/11/2020 Male5;09/12/2020 Male8;11/12/2020 Female4;11/12/2020 Male7;14/12/2020 Female2;14/12/2020 Female9;08/02/2021 Female4;08/02/2021 Male7;08/02/2021 Female8;09/02/2021 Male2;09/02/2021 Female7;09/02/2021 Male8;09/02/2021 Female9;10/02/2021 Male1
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
1;14.2245;9.8281;16.9145;13.7512;16.3872;41.199;5.6288;17.3898;12.6426;13.3799;19.5873;5.1024;13.1005;22.0489
1;14.3505;9.7579;15.2435;13.2937;15.5665;37.05;5.9103;17.834;13.5065;13.0252;17.8822;4.8536;13.92;18.5742
1;15.1878;9.5709;14.8899;11.8385;14.6171;31.5126;6.8501;16.849;14.1983;14.1775;15.5482;5.1034;13.0978;20.5472
1;15.0596;9.4939;13.0554;13.1975;14.2432;37.4059;7.0254;15.2088;12.4891;13.3737;14.8147;4.7423;12.9019;19.3237
1;16.1297;9.2363;14.4651;12.8338;13.8863;37.0141;7.1531;14.2952;12.8348;14.7071;15.7065;5.0516;13.3293;19.127
1;15.1644;9.405;15.7062;12.7609;13.1435;33.4912;6.5855;15.553;13.8885;17.9757;15.8589;5.202;12.5577;16.1311
1;15.84;9.3552;17.384;14.3424;13.3993;32.3135;6.6684;16.3914;13.5042;17.2299;16.4718;4.9353;11.8549;20.4315
1;14.9451;9.4242;18.6734;13.143;12.8904;34.3738;7.506;15.3761;13.0897;14.9129;13.4128;4.8957;10.7287;18.3705
1;14.5563;9.3471;17.2918;12.4004;12.3684;34.4753;6.7868;14.2962;13.6217;13.3093;16.5035;4.6902;12.7057;23.1477
1;15.9612;10.8564;14.9043;13.1332;12.3366;32.1175;6.7342;13.3753;13.9123;15.7487;14.0339;4.9137;13.0286;20.1847
1;15.7422;9.9507;14.3022;14.8795;11.8387;33.1454;8.1629;15.2599;13.4465;16.5481;13.9397;5.2815;14.7204;21.9079
1;15.7147;12.6622;14.4526;16.8699;14.1682;38.2954;7.1251;14.1808;12.6675;17.6846;14.2055;5.6319;13.3598;18.8652
1;16.6461;12.0317;16.0684;14.3567;16.4731;37.0914;6.8572;14.7413;14.88;13.3351;13.2975;5.9366;13.25;18.5897
1;17.9159;11.3436;14.9851;13.4931;18.6713;36.8937;6.5913;14.569;13.7042;16.3856;13.8516;5.7659;14.6154;18.083
1;17.1257;10.3603;14.4543;13.9155;17.488;39.4044;6.0379;15.1348;13.6869;16.2237;15.7266;5.1442;12.8446;20.5231
1;17.8122;10.3294;12.766;16.0915;15.6629;37.7139;5.7989;16.6567;14.7301;17.3579;13.762;5.3994;11.2564;17.2979
1;19.6595;9.8864;12.8086;15.6558;15.3047;37.6415;5.9346;15.907;15.9814;14.8864;14.8057;5.0583;12.9781;21.4597
1;17.6892;9.8945;14.7048;17.2655;14.5149;35.5788;5.8566;16.4452;17.6157;18.1701;13.4622;4.7812;13.1602;18.8433
1;16.6488;10.8272;16.0747;16.519;14.3037;35.6758;5.6613;17.5125;17.7031;15.6362;11.1238;4.8662;13.6066;19.2691
1;18.0363;10.3845;14.308;20.2558;13.6612;37.5031;5.9757;20.2337;17.111;15.8379;12.7594;5.3161;11.5974;14.9848
1;18.9753;10.0552;12.6747;18.2233;13.0627;36.947;5.7491;19.0356;17.0821;15.3091;13.9523;5.5158;9.7465;18.6723
1;16.5523;11.8412;14.8745;18.1791;12.6402;37.2356;6.1381;19.8446;15.6131;17.5705;13.9826;5.0516;8.2226;16.6231
1;16.6224;12.2162;15.1864;19.1329;12.4751;40.7665;6.5155;18.397;16.7589;17.0334;11.7223;5.6981;7.5551;17.4504
1;17.3603;11.5834;16.0805;19.405;11.9028;37.6929;7.0304;20.9395;16.9443;17.3388;11.1102;6.1178;8.1642;16.6737
1;18.3176;12.4457;17.6096;18.5555;11.7387;35.9779;6.4196;21.5878;15.8322;14.1604;12.2294;5.9972;7.2953;13.3858
1;19.9761;13.3547;16.8941;19.9588;11.6326;37.447;6.2511;19.9636;14.9824;17.4064;11.2968;5.8033;6.0046;15.2123
1;21.721;12.7703;15.918;18.4284;11.0349;37.2177;7.3186;22.6288;15.8767;14.035;11.6656;5.5507;6.536;14.3538
1;21.7775;11.8633;15.4821;16.0835;11.0861;37.5278;6.7619;20.7959;17.6636;14.346;11.822;6.0058;6.1983;13.8941
1;25.1706;11.3097;15.5263;19.1831;11.2801;35.6376;6.572;19.1847;17.0805;11.7642;10.9792;5.9941;5.4811;17.3582
1;24.367;10.6086;14.8278;17.0863;13.4375;35.8558;6.0842;21.0981;18.6312;13.6118;11.1657;5.3723;4.8897;14.8473
1;21.298;10.5088;16.5616;19.2303;14.8318;37.4692;6.8454;19.2209;17.7625;11.2373;11.793;5.8283;5.822;10.1318
1;21.2127;9.7255;20.1361;20.8908;14.2711;38.07;6.4898;18.497;16.0929;12.9875;10.0954;5.8234;7.0836;10.6495
1;20.8406;10.5885;21.1005;20.2938;13.3532;34.3071;7.0387;18.5896;15.4249;10.5861;10.1313;6.0155;6.2483;10.0431
1;20.5607;10.4832;22.6892;17.4455;12.3893;34.7943;7.22;18.776;16.1181;12.481;10.7278;6.648;5.8569;13.3555
1;19.4201;10.6122;20.6656;19.2663;15.7213;35.1342;6.5939;25.6413;18.1333;11.7877;11.6367;6.3947;5.8572;12.3005
1;18.8425;10.0135;16.9034;17.89;15.8228;38.8039;7.0912;24.4883;18.5096;13.7735;11.6328;5.5559;7.4322;14.7748
1;18.4272;9.7273;14.4929;20.6816;17.1944;40.5796;7.1402;22.7476;18.6639;10.7384;13.4207;6.0697;6.3353;13.6842
1;17.4547;12.3424;17.237;23.9468;17.475;36.5895;7.1456;22.5505;18.435;13.005;13.3264;6.0966;5.7425;10.9151
1;17.3979;12.15;15.0797;23.8094;18.1725;31.8243;6.7236;22.9714;19.2662;12.1121;12.2808;6.0627;5.1422;15.1411
1;18.0862;11.2448;16.0184;23.8509;17.4492;34.9875;7.4739;23.2224;19.8756;15.4655;10.4218;5.7811;4.7063;14.0071
1;16.1378;10.5173;15.9568;23.1987;20.7618;33.6721;7.6037;22.9064;18.6993;14.4323;10.7837;5.9377;4.8643;8.557
1;16.6724;10.2955;17.5275;23.059;20.7748;33.0756;6.8409;21.676;18.451;17.1176;12.2754;5.1571;4.863;8.4307
1;17.453;11.122;18.3849;23.0266;23.8735;33.2243;6.3901;19.5081;19.4069;15.1319;12.869;5.2378;4.1725;12.722
1;18.8548;12.4007;17.2169;22.8247;22.2852;32.1201;6.106;19.5785;17.3369;17.9697;12.6758;5.9472;5.1566;13.861
1;18.1434;12.3017;15.047;24.6296;24.2141;37.3909;6.5121;18.6542;18.2645;17.8983;11.409;6.2816;4.8124;12.9137
1;19.5799;11.6639;13.1496;25.8409;24.2495;33.7984;6.049;17.6252;17.0989;18.0751;11.5352;6.2852;4.8875;12.0048
1;18.7895;10.9857;16.6375;24.9859;22.5166;34.3195;6.2233;15.4318;16.6756;17.7953;9.8062;6.1356;5.1307;15.9588
1;18.4678;10.657;19.0203;25.071;23.3425;30.1013;6.0677;14.6217;14.9186;17.8948;9.3699;5.591;5.6311;17.1463
1;18.5164;11.7658;18.6885;21.9881;21.6985;31.3659;5.6763;13.7018;13.153;16.6937;8.2636;6.2809;5.0831;11.5492
1;20.7209;11.9844;15.9432;22.2784;23.5164;33.8365;6.5557;13.038;13.9876;17.6253;10.8192;6.4551;4.3536;11.6993
1;20.3952;10.9859;14.9698;21.2641;23.2874;35.508;6.4859;13.6066;13.5869;16.3862;12.2165;6.4791;4.2799;11.6706
1;20.0904;10.7336;14.4471;19.6437;21.1557;33.8681;7.1699;13.0189;14.334;15.461;12.826;6.0423;4.1866;11.4296
1;19.3012;10.3161;13.0696;20.0104;20.9955;37.6807;7.6665;16.1693;14.0794;16.9118;12.6553;6.5175;6.8369;13.128
1;17.721;9.8375;13.4735;22.8838;21.4177;36.0046;6.8165;15.7836;15.3496;15.5994;12.703;6.0097;6.8059;13.7441
1;18.5023;9.5153;12.8571;21.4224;19.7178;35.4041;6.3638;15.1835;14.0915;16.3294;12.4866;6.1878;7.932;13.1083
1;18.1091;10.8951;13.4037;18.8607;19.2751;36.4666;6.0041;13.9513;13.2315;13.06;12.8122;5.3422;8.3898;12.38
1;18.1133;10.8857;14.3459;20.0728;22.7665;37.085;6.1863;14.7729;12.746;14.1954;13.0821;4.9304;9.4552;13.4594
1;16.9365;13.0091;16.4971;19.3514;20.4801;32.1571;6.6064;14.1486;11.6015;14.531;14.2651;4.6353;8.746;12.7993
1;18.4079;12.2158;14.6876;22.2508;19.0818;33.5635;7.2652;15.0813;11.0599;14.3023;12.4134;4.276;9.7976;12.6259
1;18.478;11.9806;12.5112;19.581;19.7839;36.2236;6.8466;15.9947;11.6883;15.9027;12.283;4.198;10.5687;14.6606
1;21.1963;11.2854;12.5028;20.4429;18.96;33.4152;7.021;15.4884;11.2157;17.1793;13.9327;4.1271;11.1958;12.6755
1;18.5772;10.7226;11.2763;20.4438;20.135;28.9021;6.1383;14.4823;10.6885;16.9633;11.7611;4.0299;9.661;13.5325
1;19.1082;11.4352;12.6826;20.7396;21.677;27.7992;5.729;13.714;9.8323;15.1738;12.025;3.8169;11.9574;10.3289
1;18.6714;11.1485;14.9764;21.2919;20.4863;30.5281;6.0188;13.07;9.6764;18.0379;11.7399;3.9152;12.3979;11.5067
1;20.1083;11.9429;12.5835;20.5303;21.7522;28.5157;6.296;13.1841;11.0403;14.6248;11.0947;4.1921;13.5051;9.8223
1;18.8279;12.4736;11.8412;19.9931;19.6137;30.1021;6.6293;12.6705;11.6207;17.815;9.597;4.2969;12.063;12.8506
1;20.5644;11.8872;13.06;19.4666;18.251;31.2386;7.0743;12.2317;11.1675;16.4184;9.5983;4.384;12.4279;12.2313
1;19.4534;13.5096;12.8874;19.3159;19.1658;32.8955;7.4946;11.8597;12.2574;18.4556;10.4313;4.0104;14.2946;15.8509
1;20.5472;13.9809;13.7565;15.7599;19.4136;34.4898;7.6418;13.1758;12.2303;17.0815;11.0495;4.3259;13.9774;11.0336
1;20.9105;12.8319;13.0681;13.5638;22.3477;37.0196;7.4977;11.6601;11.4658;17.7494;11.0569;3.7684;13.643;7.6623
1;20.1142;12.3264;15.8766;12.6394;25.0874;36.472;6.5256;11.5465;10.9479;18.1715;12.6359;4.2114;14.2183;13.3703
1;20.3204;14.4418;15.6731;16.9864;23.9362;35.415;7.9399;12.3695;11.7768;17.9431;11.6701;4.1959;12.8513;13.5267
1;20.4138;13.6883;16.3025;17.0729;23.542;37.5771;7.0078;13.255;10.9811;19.69;11.2232;4.6976;13.7508;14.4261
1;21.9859;14.3451;14.7582;15.5632;26.084;34.5627;7.4206;13.385;12.1848;17.4979;12.648;4.6146;15.178;11.2088
1;24.469;13.3384;14.7313;12.7713;25.9247;36.629;6.953;12.2152;11.8435;19.6499;13.7096;4.425;15.1641;14.5049
1;21.6246;15.4537;13.6081;12.0561;25.2204;36.3167;7.0357;12.0069;11.3401;19.9418;13.0803;4.5099;13.6656;14.875
1;20.7295;17.1116;13.9845;11.0759;22.7771;39.2076;8.0207;12.4761;10.9448;20.3279;12.7269;4.999;13.3104;18.7618
1;22.8265;17.1421;14.6454;10.8021;20.9171;34.1637;7.4681;13.5496;12.09;19.7215;13.5264;4.3256;13.2319;14.8525
1;21.1411;15.6275;14.9601;11.8336;22.5469;35.8883;7.886;14.4676;12.1873;16.6116;13.5769;4.6523;13.4858;6.878
1;20.2039;16.34;16.2322;11.4244;24.0312;39.5566;8.3499;15.3214;12.1258;18.7834;13.3567;4.725;12.8611;11.2355
1;19.0912;18.7969;14.8974;11.7202;22.0441;37.2754;7.7467;14.541;13.2745;16.6207;15.4909;4.3713;12.8435;11.5553
1;19.9074;17.608;13.5036;11.5015;23.3809;33.3276;7.54;14.5412;13.9984;18.2087;17.0201;4.1377;14.4371;10.7288
1;18.4036;21.355;12.8459;10.2831;24.5078;30.1603;7.6628;16.104;13.061;19.5344;15.4464;4.0479;14.6845;11.3482
1;18.608;19.6669;13.4678;9.9294;25.2381;31.4197;7.5066;17.3019;13.8466;21.9087;13.2076;4.0192;13.6174;15.7189
1;18.8499;22.4628;14.556;11.5998;25.1485;33.3811;6.6274;18.0002;13.5977;18.8645;16.0681;4.177;11.3468;9.0709
1;21.1497;20.9141;12.6518;11.6689;25.2047;34.449;6.9468;18.7654;15.4249;18.2516;15.7549;4.308;11.9343;3.9875
1;22.8182;20.5288;13.51;11.5586;23.6828;34.2085;7.0478;17.5856;14.7406;15.2621;15.4774;4.2315;12.7302;8.4503
1;22.7807;21.2581;11.9252;11.2551;22.4244;35.6765;6.6863;16.2913;13.3734;16.5139;15.6244;3.7929;12.2101;8.771
1;22.2026;22.7303;10.7757;9.9116;20.6515;31.3772;7.3425;17.0601;14.7983;17.0195;15.1691;3.9159;11.4574;8.6343
1;23.6393;21.2635;11.849;12.9243;24.5232;32.671;6.9129;17.5816;13.289;16.3727;15.106;3.8332;9.7273;9.539
1;22.645;20.3211;10.8026;11.8926;29.0509;36.1728;7.2113;16.8355;13.168;15.0117;17.3073;3.6332;8.5005;11.0705
1;23.4031;21.6501;11.2965;12.7359;28.4288;32.4284;6.7695;15.8219;13.604;16.6265;16.4687;4.0247;7.3973;12.6531
1;21.8964;20.0827;12.5336;11.1736;28.9901;38.7704;6.4414;15.8757;13.5652;15.7688;17.6699;3.9841;6.6587;10.5682
1;21.5513;18.397;12.5855;12.8518;27.6037;34.4185;5.9268;14.6088;12.6588;18.1762;17.6255;3.9801;6.0326;7.9811
1;20.9629;16.1456;12.5121;12.5573;24.6125;31.9506;6.891;14.0688;11.9789;14.4302;17.6045;3.9274;5.7171;8.0628
1;21.3642;14.5294;13.1256;13.5613;22.8276;34.298;6.4881;14.5382;13.3556;16.7296;15.3789;3.862;5.0322;8.5176
1;19.5113;13.2791;12.531;15.1821;21.1878;35.9926;7.0619;15.8167;12.272;14.4523;13.1759;3.7238;4.8677;10.2391
1;22.406;11.9812;13.3453;14.3712;20.3926;32.285;6.8274;14.3387;11.6627;15.0472;11.3565;3.6469;4.5377;10.8909
1;20.6872;14.2727;14.0597;12.2289;21.5057;33.5166;7.287;13.7284;12.5711;12.7838;10.3875;3.6072;6.6251;9.5298
1;20.9971;13.3918;16.2375;15.1555;22.5933;35.6429;6.994;12.6166;12.9973;13.4718;13.4787;3.526;6.8159;9.6569
1;22.3973;16.2661;15.3715;13.1034;26.7297;35.2519;7.8342;11.908;12.3833;13.4367;12.2991;3.8315;5.7521;9.4867
1;21.8031;16.4514;15.3031;14.6822;26.6337;36.3651;8.1063;11.0691;11.8429;16.3072;10.928;4.0207;5.1819;10.5201
1;20.7305;15.9202;15.8146;12.5879;23.5961;39.8189;7.7679;10.7771;13.5547;14.3237;9.8482;3.7443;4.7713;11.6088
1;19.6499;14.2816;18.6051;14.8165;21.6929;36.1998;7.8585;12.1288;16.879;16.7212;9.414;3.7928;6.3446;10.1142
1;17.9636;12.3625;18.893;15.1007;20.5554;30.5215;8.2493;15.2242;16.3926;15.9627;8.3708;3.8678;5.7785;7.7624
1;21.1049;12.9122;23.2954;13.9853;21.4779;34.4762;8.3712;17.2047;14.9463;17.212;10.6881;3.7721;5.2483;5.6058
1;23.233;11.7464;24.0321;14.0213;20.4973;35.7267;8.6962;16.7667;16.8949;15.3071;10.6244;3.8533;4.888;6.7807
1;20.1063;11.8382;24.3825;16.2101;22.5273;34.5322;8.4178;15.0966;16.1343;16.2436;9.8027;4.2337;5.3346;8.5205
1;20.8957;10.8353;26.1122;15.0708;26.629;31.7604;9.3213;14.4102;16.4402;15.7593;11.2452;3.9984;4.9536;9.4806
1;19.0401;10.4678;27.7303;17.1596;25.1439;31.5836;8.2512;12.9146;15.6649;17.406;13.238;4.0584;5.5847;10.7814
1;19.9163;11.0769;26.6656;16.3482;22.4362;31.107;7.8991;12.2911;15.5262;14.8717;14.372;4.3157;5.1958;10.6572
1;18.0585;11.5627;26.9925;14.2654;20.7516;27.5595;8.0254;11.3062;17.0712;16.5724;13.7364;4.0648;5.4541;7.5709
1;18.5135;11.0679;27.5766;16.3563;22.2652;30.4469;8.0609;11.9161;15.7194;14.5337;12.2955;3.9572;4.5846;7.6543
1;20.3331;10.6695;23.2331;15.344;24.4389;31.6961;8.6536;13.3108;17.7263;18.0115;13.6441;4.1946;6.0722;9.0202
1;20.9539;10.0102;23.3829;13.4228;22.4211;35.1442;9.6669;12.8948;17.9781;16.4069;12.6497;4.0142;5.6833;8.5272
1;21.4712;12.0226;21.7741;17.674;20.9671;35.0107;9.6389;11.8317;15.8101;16.7009;12.5511;4.4568;6.8148;9.2677
1;22.2469;11.0903;21.651;18.3265;22.8511;34.0491;8.9779;12.3663;14.8213;15.3886;10.8759;3.9585;6.8338;8.722
1;21.312;10.9138;20.7409;19.0703;20.7866;38.9495;8.6634;13.9787;13.8836;15.3896;12.4538;4.0971;7.614;9.7288
1;20.1552;10.2718;19.8001;17.2734;20.157;41.461;7.8273;13.7103;14.9716;15.6264;12.4376;4.3745;7.911;8.8263
1;20.8539;10.1825;20.6208;15.9593;24.2032;36.2158;8.3313;13.1802;15.2252;15.2495;11.2245;4.8766;7.1479;9.9462
1;19.2389;10.2871;18.693;13.9632;22.4941;36.7097;8.531;13.3443;14.4675;17.5122;10.0914;4.299;7.6398;12.1361
1;20.3567;9.8367;17.5866;15.2915;21.2377;36.9378;9.1279;14.3698;14.5226;15.7154;11.8141;4.4676;7.999;13.2616
1;21.9032;9.3232;19.8923;16.6287;22.3622;34.9639;8.9541;13.8865;13.1462;15.2826;12.1659;4.4274;6.9414;13.8281
1;20.0216;9.1579;18.6234;16.867;23.308;32.3187;8.2888;13.1763;13.2808;13.3861;12.5981;4.8;8.055;11.8507
1;20.1956;9.1665;21.2877;15.7858;22.5307;33.4857;8.3654;14.2732;14.0218;16.7623;12.2711;4.721;8.2043;8.114
1;20.3631;10.1397;20.9918;16.5052;20.4971;35.7773;8.5081;12.8208;12.8281;12.2959;12.8131;4.8573;9.1718;11.2242
1;21.6784;10.3948;20.9776;14.629;18.9604;31.7348;9.6463;13.6926;13.7674;13.136;14.0145;4.7193;10.0127;12.5611
1;21.3882;9.8052;18.1971;16.4669;17.5095;34.4471;8.8984;15.2166;12.3477;10.5547;12.1807;4.6019;9.091;13.9182
1;21.3782;10.2861;15.5139;17.2193;16.6582;33.2272;8.4723;14.1567;11.6814;12.8026;12.2093;4.7774;9.271;13.0558
1;19.1459;9.7683;17.1597;17.9043;15.4517;34.1097;7.7309;12.5397;12.9485;10.2691;11.9135;4.9026;11.0022;14.0053
1;18.0224;11.5253;18.1538;17.0549;14.4809;32.8423;7.7354;15.5442;15.3836;11.0764;13.974;5.0387;11.4329;12.7148
1;18.4584;12.0083;17.6072;16.0787;14.1071;32.1853;8.244;14.9801;14.9093;10.8616;15.7488;5.7252;12.4357;13.9603
1;18.816;14.0908;20.674;20.8731;13.7341;33.3036;7.4924;15.364;14.6573;15.7678;18.3211;6.0878;10.4046;20.5041
1;20.9278;13.7168;20.1393;19.5734;15.6127;36.1486;7.2063;16.5686;15.5562;14.273;16.8155;5.3726;10.0306;24.5263
1;21.273;12.5318;16.9063;20.1157;19.8253;32.8313;6.1658;16.4195;16.1816;16.6897;17.0693;5.0727;9.5897;23.0139
1;20.4784;11.5172;17.6365;18.0246;19.7922;35.3342;6.587;15.1307;16.364;13.3931;15.1503;4.6385;8.6121;16.776
1;18.2974;12.0882;15.5113;18.1667;18.7729;33.4651;6.1624;14.034;16.0635;14.6527;16.2366;4.5708;8.4048;19.986
1;16.2812;13.4354;16.3756;15.4791;22.4868;34.6152;5.8087;12.4029;14.9689;13.3906;16.283;4.1081;8.137;22.5604
1;18.1743;14.7587;14.3134;17.0913;23.39;31.9152;6.1327;11.6691;14.4822;16.6678;16.3029;4.3258;7.4812;19.4719
1;16.1735;12.8461;13.8447;19.2952;22.5527;36.6067;6.5051;12.4459;13.5737;15.6936;14.2899;3.9285;6.8126;20.2731
1;16.984;12.0961;16.0616;21.099;23.9226;36.6277;6.3505;11.6351;13.534;15.825;12.5828;4.0123;7.9628;17.4206
1;14.8264;11.5248;16.9562;20.9477;27.6701;35.2518;5.3339;11.2506;13.6576;14.2142;15.081;3.9834;6.9722;15.3235
1;13.9192;10.7842;15.8364;20.1576;25.5498;34.5941;6.454;10.897;12.686;15.9483;15.3619;4.1224;6.2555;14.3555
1;12.704;10.5315;16.1597;22.0552;23.5817;34.3416;6.7995;11.5238;11.9856;15.9842;13.5808;3.9112;6.6946;14.3733
1;11.7694;9.8066;15.0271;19.821;24.8461;34.3568;6.3103;11.4565;12.9149;19.8277;14.8484;3.8465;6.1314;12.9282
1;10.6335;9.9425;16.4373;17.7516;23.4347;32.5653;5.8611;10.6186;12.1351;16.9957;14.5563;3.5461;5.4199;12.7266
1;10.6351;9.5057;17.821;16.7932;21.5844;32.9985;6.9107;11.7034;11.5763;19.3961;13.6043;3.9906;5.6988;13.6955
1;9.5612;10.5207;15.8353;14.6775;19.7139;33.4434;7.0997;11.206;13.4332;18.3833;14.4849;4.1037;7.0422;14.2219
1;9.0853;9.8563;16.4672;13.7961;22.102;30.1154;6.7829;10.571;13.3254;17.2362;14.7423;4.1537;8.3109;14.7367
1;8.8935;9.6505;16.4692;11.9911;22.1245;32.742;6.6763;10.3599;12.1992;17.1198;13.7541;4.2079;8.0737;12.5257
1;8.4017;9.0122;16.1174;12.6852;21.1029;33.0412;6.1264;10.509;11.3045;18.1104;13.0732;4.5377;7.642;11.2621
1;8.1166;9.7025;16.3983;13.0596;24.9727;32.7475;5.8166;10.8961;13.2003;17.0038;17.8113;4.8291;6.9951;12.2933
1;7.6964;9.0274;18.7835;14.3444;23.6004;34.868;6.8717;11.6054;14.9522;18.5033;16.7238;4.5378;6.2052;12.797
1;7.9379;10.5265;18.2316;13.1418;21.3486;39.6651;6.2126;11.7855;14.4865;16.7847;17.2776;4.403;5.4769;10.8274
1;7.4099;9.6078;16.8697;12.0713;19.4444;36.2015;6.0719;12.8181;13.5847;17.8095;17.5338;4.0476;5.7661;11.5567
1;7.3214;9.9757;15.3096;10.8722;21.0225;40.7414;6.2292;12.0715;11.9994;17.7927;17.6373;4.0863;6.9114;10.4939
1;8.303;9.8886;15.3798;10.6998;22.0602;39.6141;5.7897;11.7832;13.0862;17.7383;19.0133;3.8588;5.9718;15.2823
1;8.5078;11.2331;14.838;13.4577;20.562;38.0472;6.9573;14.5987;14.5221;16.1612;19.7893;4.6004;7.3911;15.077
1;7.8773;11.5785;15.1019;14.7457;19.3419;39.7292;6.7597;13.315;13.8881;14.7867;17.9474;5.2369;7.3862;14.0468
1;7.8097;11.005;14.4504;13.1463;20.8522;38.5933;6.2224;13.634;14.186;14.8086;19.4828;4.5131;7.1492;12.8428
1;7.1873;10.4221;12.6295;12.1015;19.6052;41.662;5.7328;13.1286;13.442;15.23;18.582;4.3559;7.5072;14.3946
1;7.2618;12.7382;12.071;12.4313;20.3464;36.5509;5.9431;12.4375;13.842;16.2509;19.8683;4.1222;7.4128;12.6924
1;7.2117;11.911;14.5919;12.163;25.1254;39.12;6.7093;12.5628;14.9387;16.5666;18.2188;4.0953;7.3993;13.1849
1;9.5038;11.3638;15.5942;13.2517;27.2729;41.0584;7.0069;16.2967;15.4166;17.3281;20.2056;3.9911;6.4977;13.6044
1;10.5364;10.7771;13.8314;13.9;28.1826;43.92;7.6639;16.9979;17.1966;19.6409;17.8032;3.7321;8.1836;16.3564
1;10.5615;10.1575;12.205;16.2024;25.8085;42.9678;6.9711;19.3521;18.7404;16.5162;15.7267;3.5039;9.5423;18.2762
1;9.0326;9.9682;12.1275;17.6376;23.7512;41.2488;6.348;22.3766;18.4442;16.977;14.7122;3.7856;10.9253;14.9587
1;8.4881;10.9639;13.8864;15.8943;21.4792;40.2;5.9999;21.0642;16.5958;13.4161;16.5723;3.6418;8.5273;13.1278
1;8.3424;10.9205;16.4718;15.4133;22.6274;39.5571;5.442;19.6581;18.4402;13.9234;14.1476;3.8172;7.2083;14.7532
1;7.6048;9.9248;16.5049;16.5437;21.3883;40.0386;5.1838;18.5967;17.8246;13.1607;16.5742;3.7209;6.4949;17.0408
1;7.5676;10.1966;15.0157;17.8812;22.2223;41.7741;5.0645;20.3232;18.0462;17.2485;13.6518;3.8583;7.6363;16.1289
1;8.1714;9.5054;17.2076;19.054;23.4542;37.4695;5.4697;20.6455;17.1393;14.6715;14.3266;3.9081;8.3756;16.1593
1;8.4521;9.3885;18.7134;16.1148;22.3998;37.7745;4.8388;21.5095;17.8006;17.6318;14.3862;3.6772;8.7803;19.908
1;7.6166;9.2981;15.6939;18.751;20.5859;36.4345;5.4832;22.3252;17.2606;14.1764;16.5904;3.9637;8.1135;17.2355
1;7.3456;9.4421;15.6861;18.5753;18.7253;33.92;5.3705;20.6827;16.4871;12.6902;14.1356;4.0068;6.5597;11.5657
1;7.275;10.2398;14.6534;18.1927;19.8985;31.1004;5.1109;18.8694;15.0416;11.4592;14.114;3.6946;7.0949;14.8019
1;6.9617;10.2788;14.5592;16.2982;18.7685;27.266;4.7962;17.3616;14.4145;16.0498;14.8076;3.9188;6.3782;16.1147
1;6.3163;10.1754;16.2873;18.4155;22.7735;31.4862;5.2055;15.642;14.8771;15.7812;15.1194;3.9798;6.523;16.9089
1;6.4135;12.2001;16.8976;17.1736;22.024;30.3893;5.0648;16.4689;14.3521;15.9935;15.6963;4.5539;8.2567;16.8296
1;6.4391;11.6264;16.2617;19.1449;19.9759;35.9914;4.716;15.2106;14.9542;13.73;16.0603;4.2344;8.9197;19.1802
1;6.3259;10.7699;15.0534;18.048;21.619;33.4135;4.5071;14.2043;13.2588;14.8141;14.131;4.66;8.1848;18.6254
1;6.3348;10.5117;15.3348;18.5329;23.0598;31.2827;5.2564;14.7521;15.9409;12.743;13.7842;4.849;7.4325;19.9883
1;7.1785;9.9877;19.3228;19.72;22.0066;29.0194;5.1781;14.1856;15.1449;11.9231;15.298;4.7163;6.6303;20.7666
1;7.2015;9.9554;17.2441;18.5419;22.3574;26.1257;5.3158;14.8827;18.2147;11.5549;14.122;4.7833;6.9447;19.8142
1;6.8632;10.4778;16.3298;18.0346;23.9512;22.8227;4.883;15.8631;16.7351;12.3469;15.7985;5.0857;7.3887;21.2471
1;7.0494;12.5644;13.8124;19.924;25.8267;26.1537;5.6622;15.1485;15.944;11.3219;15.5376;4.7925;8.7371;19.5921
1;6.4075;12.3727;12.1087;15.5664;26.5341;24.1523;5.8089;16.3501;16.8948;10.6187;15.6107;5.0255;9.0391;20.096
1;6.4561;15.4322;13.4248;20.4489;25.9207;25.2131;5.4764;15.3324;17.2121;9.5755;15.011;5.0555;10.3718;18.3617
1;6.1313;14.2621;14.8575;20.5956;22.4015;23.8961;5.6908;14.5587;16.154;9.2773;14.9564;4.7606;10.2416;18.9858
1;6.2737;14.6314;16.2931;21.998;20.8075;25.0209;4.9628;13.5106;14.2155;9.1335;12.8113;4.9336;10.9233;15.53
1;5.9514;12.64;13.8538;19.4403;20.2266;23.9351;4.8396;14.2821;14.8122;10.8812;12.9701;4.9258;11.1596;17.2667
1;7.9971;15.4847;12.6849;20.2472;19.7074;25.9881;4.8845;15.7597;13.9518;11.2408;11.5176;4.9961;13.0549;15.8513
1;7.3908;14.9931;15.3435;17.6611;22.1992;27.8237;4.2275;14.3102;13.1054;12.1761;13.632;5.1292;13.1343;14.3422
1;7.2721;15.8707;16.7009;16.9076;20.3038;25.5575;4.2648;13.8533;12.1598;11.2876;13.2794;4.9995;12.8616;15.2719
1;7.9432;16.0646;14.863;15.6134;24.0291;24.4851;3.8703;16.2604;11.0907;11.9948;15.9892;4.9656;12.8619;15.0523
