odour stim;16/11/2020 Female2;17/11/2020 Male1;17/11/2020 Male7;18/11/2020 Female1;19/11/2020 Female1;20/11/2020 Female1;20/11/2020 Female6;23/11/2020 Female1;25/11/2020 Female1;16/01/2021 Female1;16/01/2021 Female2;17/02/2021 Female1;17/02/2021 Male4
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
0.5;11.1115;3.9152;8.2103;4.9605;21.3673;16.8338;12.1846;7.9972;6.9081;10.3689;10.548;8.0273;13.2074
0.5;10.6533;4.0127;8.6964;5.3103;21.1531;17.4829;12.7926;8.1681;7.5069;9.1937;11.3896;7.0608;14.3593
0.5;10.1083;3.4611;9.2892;5.232;20.1513;18.1949;11.5454;8.394;7.6146;9.6947;11.1517;7.2888;13.7502
0.5;10.2512;4.0212;8.4926;4.4644;19.6272;16.8424;13.995;7.4965;7.8041;11.4901;10.242;6.7786;8.6216
0.5;10.6866;3.8155;9.1212;4.8178;20.1556;14.8911;14.3629;6.9365;7.8431;11.3984;10.6273;7.2574;12.1237
0.5;11.049;3.6945;8.9793;4.9595;20.872;14.2972;15.6868;6.0694;8.2335;10.1181;11.3482;6.8577;16.1589
0.5;10.8038;3.352;8.3738;4.5877;18.6273;16.4482;16.9832;5.5356;9.8905;10.5598;9.4717;7.3638;16.4279
0.5;10.9855;3.42;8.5834;4.9131;19.0897;13.0716;16.5716;6.3823;10.6869;10.8255;8.6879;8.0393;15.3004
0.5;11.0671;3.3241;8.0183;5.3064;17.4735;13.6795;16.3426;7.7485;8.6877;10.1128;8.5884;7.7104;16.0754
0.5;11.4178;3.8449;7.5913;5.8045;16.8885;11.5982;15.9583;9.2808;7.4264;10.4136;8.5375;8.3379;16.8751
0.5;10.5373;4.6357;7.802;6.5791;15.0875;12.4299;15.752;8.6792;7.3908;12.0936;7.7785;7.725;16.6506
0.5;11.3599;4.5953;7.5056;6.8426;14.1431;10.6925;14.8704;7.3656;8.0969;9.0475;8.0784;6.7267;17.2534
0.5;10.5896;4.7096;8.1852;6.333;14.9627;9.0147;13.2353;6.0853;8.4875;11.2532;7.8584;7.337;18.4412
0.5;10.4675;5.2003;8.3035;6.4186;15.5496;8.2259;14.2446;6.6133;9.5204;12.2726;7.322;6.9085;17.5941
0.5;10.4899;4.8017;8.2481;6.35;16.4847;7.182;15.6632;7.6626;10.2123;10.8848;8.2547;6.5928;15.4159
0.5;9.463;5.8582;7.8068;6.4792;17.0625;7.5558;16.6578;8.5684;10.1166;10.6695;8.7835;6.4185;15.4309
0.5;10.286;5.2443;8.84;6.4013;17.5463;8.049;15.2003;9.0026;10.7786;11.6254;8.0767;6.9154;15.154
0.5;10.3168;6.1514;9.2239;7.0235;19.1055;10.6239;16.4462;9.1011;10.4102;12.3513;7.3371;7.1094;15.6117
0.5;10.3124;5.4887;8.7244;6.6963;19.4372;10.4051;18.1344;7.4986;11.0019;12.3254;6.7629;7.0277;15.2862
0.5;9.9052;6.0644;9.2287;7.0534;18.1097;10.0324;17.7777;6.1527;11.7256;11.0149;7.1885;7.762;14.6864
0.5;9.9259;5.6971;9.3288;8.1827;17.1505;9.6005;17.8504;6.8258;11.3604;10.2814;6.8543;7.1277;15.4971
0.5;9.2312;6.257;9.1058;9.1204;17.6118;10.0894;16.0884;7.855;11.2423;10.8582;6.3777;7.2037;14.4657
0.5;9.8379;5.1137;9.0133;8.5384;18.5243;10.9474;16.0653;6.7633;11.8607;10.8817;6.8496;7.3658;11.6651
0.5;11.4457;5.1998;9.1017;9.2649;18.1957;11.1996;15.1146;6.1031;11.576;10.8053;6.4096;7.2705;15.9135
0.5;11.3027;5.4806;10.2216;11.0284;17.3421;10.993;14.886;7.1069;11.332;10.8723;5.6211;7.69;17.0442
0.5;11.6658;5.1773;8.463;11.4965;17.9691;12.0502;15.7503;7.0008;11.321;10.0143;5.4103;8.2201;16.4284
0.5;11.6417;4.0992;8.7292;11.2141;17.3742;12.1343;16.1821;6.7378;10.0748;9.9235;6.3246;8.0795;16.4454
0.5;11.1714;4.1757;9.7178;10.7932;16.6812;10.3938;17.328;6.4521;8.7689;9.8241;5.7715;6.9929;17.1347
0.5;11.3531;4.536;8.7998;10.7623;16.0168;10.8226;16.7164;6.568;7.7006;9.9833;5.8696;6.5249;15.6891
0.5;10.1586;5.4332;7.0908;8.9076;16.3018;10.8722;17.0094;7.7069;7.3965;10.6891;5.4967;5.6887;15.1532
0.5;10.3876;5.4909;7.386;9.2267;16.9733;10.8684;16.3831;9.1477;6.8609;10.2644;6.0506;5.6401;13.3831
0.5;9.7361;5.0816;7.6944;9.9548;16.4877;10.5458;14.3232;9.1766;6.0213;9.4338;6.4275;6.0323;13.7387
0.5;9.6628;4.7207;7.8891;11.0882;16.7366;9.661;14.9491;8.7486;5.5726;9.2261;6.1141;6.2129;14.0526
0.5;9.2565;4.3719;6.6939;10.971;16.3201;8.6714;14.5909;8.333;5.3838;8.703;5.3719;6.1989;14.0342
0.5;8.5479;5.3499;6.6434;12.2012;15.424;8.6374;16.14;9.0193;5.8585;9.2673;5.0868;5.1426;13.7843
0.5;8.0407;4.5362;6.8303;12.9049;13.3808;7.6248;17.5786;9.4952;5.8828;8.9695;5.4059;4.719;12.8758
0.5;7.1094;4.3661;6.6179;14.3912;11.3456;8.4882;18.5369;9.3386;6.0517;8.2495;5.2771;6.1801;13.3191
0.5;6.3716;5.3997;6.8741;13.588;10.6992;6.9709;19.8076;9.6478;7.2932;8.4614;5.0322;5.6461;13.7766
0.5;6.1858;4.8083;7.0637;13.4903;10.214;6.5298;20.214;8.4901;7.3573;8.6458;4.6725;5.5472;12.983
0.5;6.7845;4.8977;6.5193;12.8825;9.0107;5.5642;20.0205;8.5212;7.6995;8.7697;5.4035;5.787;13.3365
0.5;7.4899;4.9617;6.4311;11.3853;7.751;6.2522;19.033;9.6593;7.7704;9.2846;4.9448;5.3189;13.8547
0.5;8.162;5.2257;6.0001;10.9576;7.8219;5.9578;19.3763;9.7647;7.3982;9.0819;5.3081;6.0652;12.6555
0.5;7.6757;4.7594;5.8633;11.1964;7.9307;5.9368;18.3313;8.7995;6.3063;7.9443;4.8768;6.1125;13.7095
5;7.4185;3.9295;6.4087;10.5467;7.5079;7.4787;18.5765;8.3476;6.4074;7.4647;4.9757;5.7537;13.0036
5;7.9634;9.3408;5.6127;13.9773;12.2351;7.3462;19.5714;9.7933;8.232;8.9913;5.5518;7.3772;15.6108
5;12.3383;21.7523;5.9198;16.4834;21.7444;7.1505;23.6245;19.9821;11.0566;9.9941;11.9142;11.4374;19.0427
5;14.7188;22.953;7.0033;16.6107;26.8751;7.0108;30.5158;29.6498;11.6299;10.0305;16.2319;18.2145;21.0698
5;14.7811;22.999;11.4538;15.6675;28.9404;7.1321;30.0476;30.7439;12.0138;9.6904;16.4413;22.5689;21.4432
5;13.505;22.9471;14.0326;13.8724;31.0119;7.7088;29.676;30.3264;11.8125;9.1359;16.6489;25.7068;26.8739
5;13.4091;19.5982;17.542;13.9278;32.1852;9.3144;31.1561;30.9006;12.5495;9.4596;18.8377;27.5056;31.928
5;10.9163;24.581;17.0312;14.9568;32.8637;15.6536;32.9956;31.5054;11.6935;10.3156;17.6858;27.6574;29.5036
5;13.8297;18.1677;16.6468;13.968;33.0511;18.7203;30.8966;31.8818;11.5805;9.5034;19.9314;27.5358;28.0631
5;14.5335;17.6604;16.0468;13.2204;31.6621;21.5429;28.7597;31.3859;12.5751;11.2566;21.0764;28.8694;28.3827
5;15.628;19.2064;15.4443;11.2337;30.2915;22.8844;28.8303;29.1573;12.5525;11.4291;23.8042;27.8571;30.9639
5;14.8613;17.5385;17.0836;11.4796;30.9243;23.3089;29.141;25.5946;12.1434;10.3393;24.9654;25.7237;31.0865
5;14.5456;18.8592;17.8572;9.7556;30.8097;25.7358;30.3155;25.1001;12.1794;11.7588;23.2408;25.9778;29.6167
5;13.8955;16.7424;16.3113;8.7472;31.4287;25.2581;30.0884;23.6661;12.2067;10.3413;23.029;26.3897;27.2261
5;12.0975;17.6436;14.9831;9.3464;30.0045;22.2513;29.0498;24.6724;11.9265;9.4231;19.8382;26.5055;23.3074
5;10.4814;15.8443;14.2412;10.9955;29.1295;21.7149;26.1228;21.4609;10.8561;10.2199;19.1851;25.8112;23.1109
5;8.3321;18.3379;12.3334;12.8064;27.9772;17.6294;22.7945;21.3718;10.0277;11.1741;18.6705;23.4669;23.4486
5;7.9119;16.9416;11.8873;14.2721;25.3346;15.1999;19.8562;19.6527;8.9997;10.1747;19.1037;24.0773;24.5116
5;7.1598;16.9294;11.0091;13.7413;24.5683;12.6998;19.1529;20.8809;9.2485;9.9159;20.9718;26.5088;23.3127
5;7.1524;16.2353;10.0593;13.7666;23.5097;10.623;16.433;21.3884;8.9472;11.3144;21.6895;26.9402;25.2894
5;7.5779;17.1262;9.3346;14.2957;22.7814;8.7047;15.605;21.468;8.4088;9.8982;23.6923;28.3729;25.3228
5;6.8343;16.9496;8.5582;13.7301;21.3795;7.6004;14.3957;20.4294;7.7651;10.9414;22.5096;28.5594;27.3195
5;6.5044;16.8778;8.7946;11.9411;20.2775;6.471;14.1663;18.3361;6.9773;11.4291;24.9935;27.2159;25.481
5;5.8824;17.1363;8.583;10.7538;18.7697;5.8629;12.2154;18.258;6.953;8.8038;27.4477;28.1422;25.1073
5;5.2001;16.2152;8.473;9.5937;17.2252;5.1855;10.884;16.038;5.8566;7.698;28.5728;29.0316;25.1799
5;4.4683;16.1331;8.8165;9.0515;17.5311;4.676;9.381;15.3494;5.9651;8.1334;27.3181;28.0115;25.6927
5;5.2558;17.3435;9.8327;9.1298;17.2794;4.477;8.7418;16.2033;5.4455;9.0809;28.5981;26.9585;27.6636
5;5.5431;15.7601;9.104;8.8812;17.0066;4.3599;8.7875;14.4416;5.5827;9.6514;30.483;27.6378;27.5095
5;6.2355;13.8941;10.0661;9.8249;17.8372;4.1419;9.2553;14.0584;6.0311;9.3001;31.6473;28.8191;27.4101
1;5.9912;13.1129;9.8414;10.4513;17.459;4.146;8.7907;12.1218;5.8411;8.3347;30.3599;28.6847;26.0949
1;6.1633;14.8951;10.5085;10.9781;17.0206;4.4211;9.309;11.2988;5.5098;7.8615;30.6073;28.6524;25.2936
1;6.7524;13.1585;10.167;10.8949;17.3149;4.2401;8.4322;11.6909;5.6341;8.0309;32.5431;26.2497;23.7449
1;6.3151;14.0804;10.6831;11.7868;16.5653;4.6473;7.9716;12.9645;5.947;7.4248;33.1047;24.3466;25.1258
1;7.0285;15.6815;10.0723;13.446;16.9943;5.0751;8.4735;12.3062;6.7352;7.4366;29.5093;23.3929;23.2715
1;10.3015;18.9156;12.8925;13.6731;19.9305;7.0009;13.2334;16.2201;12.2029;8.1623;34.9149;25.4175;27.5891
1;11.7312;19.6365;16.9915;12.779;20.7096;12.3192;15.3294;22.5564;13.2723;7.5242;31.7285;25.5186;29.5628
1;12.2327;19.6281;17.4702;15.894;19.3363;17.2004;18.6569;26.0959;13.7589;7.7685;34.7012;26.3948;30.0644
1;12.4582;19.6536;17.5822;15.9485;19.0821;23.3991;19.944;23.6693;13.9294;7.7677;31.6712;26.4368;30.888
1;11.3043;17.732;17.611;15.5051;16.656;24.3023;20.1667;20.7846;13.9827;7.8805;34.3054;26.8913;32.8399
1;13.7477;18.1107;18.7576;15.8056;15.3101;23.9085;20.3353;22.5461;13.7792;7.6528;30.1326;25.1941;33.8069
1;11.0376;19.4685;18.3937;14.0435;14.1003;23.6782;19.8432;23.1966;13.6579;8.6098;30.9775;24.8748;34.1305
1;12.5025;15.7266;18.2787;11.3346;12.8284;19.9692;20.9628;21.0804;14;8.0951;34.5378;26.6877;35.2185
1;14.1964;15.5393;17.8734;9.3182;12.3928;17.688;20.525;18.9347;12.871;7.7439;37.0214;27.3436;33.5347
1;12.6309;16.7487;17.632;8.8286;13.134;18.434;19.202;18.6228;13.2608;8.219;35.0783;26.3053;34.6903
1;12.0886;17.5043;16.2042;7.8296;12.5668;14.9691;16.5626;16.3851;12.9317;8.0606;32.4114;27.9276;32.2545
1;11.8054;16.3812;13.9398;6.3274;12.7275;12.5625;14.8781;14.7485;13.0833;7.0795;28.7536;27.6437;30.8635
1;11.0664;14.1266;14.631;6.8926;13.1134;9.7672;13.3144;12.3921;12.4169;6.9967;29.3991;25.5737;30.9254
1;10.2799;13.1005;13.4204;7.0165;12.781;9.6932;14.9428;10.9194;11.5093;7.7116;27.9927;25.4295;26.0746
1;9.0215;13.4204;12.0332;7.8075;12.5874;8.298;16.8252;10.8229;10.4062;7.7358;23.468;24.8702;22.5364
1;9.0516;11.9679;11.832;9.0135;11.3526;7.4886;15.3539;9.99;9.4866;7.6282;20.8163;25.7668;22.1639
1;8.8368;12.7234;10.8585;9.1782;11.4842;6.2163;14.6653;10.0007;9.0058;7.1006;20.1072;25.551;21.5685
1;7.1214;12.0015;10.0021;10.1032;10.0466;7.4056;12.6445;9.2456;8.8621;7.4313;17.3131;25.2716;21.1243
1;8.3073;13.0169;9.357;9.8573;11.1834;8.4731;11.7054;10.0063;9.2188;7.1857;15.4329;24.3189;20.6451
1;8.7645;12.9541;9.1866;10.3212;11.1427;10.0487;10.2763;11.5355;8.2794;6.8317;13.8506;23.9694;18.2589
1;8.6655;11.1987;9.9254;10.0232;10.5169;11.0756;9.9516;11.0348;7.5168;6.3589;13.187;22.8064;18.8392
1;8.2088;11.5581;10.2934;11.1991;10.4725;13.3142;8.7567;10.4405;6.5797;6.8275;12.2916;23.2541;18.7234
1;8.6922;11.6285;9.663;10.4887;9.8933;13.9598;9.045;10.8602;5.938;6.2811;11.7238;22.6165;19.0561
1;7.6334;11.2676;9.2773;10.2263;9.8937;13.4064;8.7465;10.4695;5.5512;6.1592;11.4397;23.1073;18.4301
1;7.3012;12.6328;9.6323;9.7565;10.4522;13.8509;8.9647;9.7224;5.8642;6.1433;10.758;23.5012;18.965
1;8.0782;13.318;9.6925;10.4532;9.7951;13.4385;8.3321;11.226;5.5176;6.6727;9.8786;22.4642;18.0474
1;7.848;14.1184;9.1279;10.4423;11.1442;13.8598;7.1174;10.5034;5.8892;8.0552;8.9707;23.107;18.1329
1;7.8747;11.8807;9.1788;10.7567;10.6714;12.4571;6.4229;9.7984;6.1718;7.6183;8.9254;22.4694;19.1578
1;8.1014;10.5654;10.1167;11.6553;9.931;12.3721;6.8206;8.8722;5.7405;7.1812;9.5061;21.6083;19.0629
1;7.0701;10.5278;9.9366;10.9746;9.6645;14.0274;7.1394;8.452;5.5383;6.4337;9.3213;22.164;18.962
1;8.6011;11.5808;10.3051;10.1155;9.9589;15.0601;6.7385;8.2791;5.4589;6.9666;9.1352;22.1642;18.8906
1;7.7538;12.3595;10.776;10.3877;10.5835;12.7998;7.5461;8.5745;6.1608;7.4284;8.3157;22.4698;20.0321
1;11.544;14.3091;16.0462;11.0186;10.9017;19.4022;12.2937;15.1825;10.0039;7.8653;11.0343;23.1779;22.1756
1;12.4603;15.5503;18.0066;9.307;10.1507;25.0904;15.4537;19.4739;11.1248;8.0439;19.0913;25.2485;28.2802
1;15.2943;14.4114;17.4865;7.2885;10.5604;25.283;16.315;22.8079;11.3295;7.4101;22.8611;25.5163;30.2528
1;13.415;17.5653;17.7114;7.6696;11.0688;26.1515;20.1451;22.5054;12.1611;7.7041;25.298;24.0889;31.0957
1;14.1993;16.3547;17.5292;8.715;12.2621;26.3299;23.8681;21.4803;12.6178;8.6767;26.5072;21.5594;30.1363
1;12.219;18.1461;17.9079;9.1541;12.1678;27.1309;25.2934;22.5897;13.4865;9.0885;25.9783;19.7563;30.222
1;12.373;19.7087;17.5019;6.9162;12.9269;27.1561;24.0313;22.5673;13.199;10.2113;27.5936;20.435;31.2978
1;11.2069;18.8482;16.8763;6.6345;12.5569;27.5307;22.9637;21.2392;13.7349;10.2122;27.5165;22.2111;30.4969
1;11.2189;18.7386;17.1853;9.5086;12.231;27.4564;23.807;21.4697;13.519;8.6782;28.1086;21.9329;32.94
1;9.8887;20.1433;19.0144;12.7672;12.3672;25.4023;26.1929;21.8072;13.4324;9.4933;25.9132;21.7786;31.7535
1;8.6364;18.0306;18.3981;12.7105;11.437;25.6158;26.1933;20.0376;13.4349;9.3783;26.216;21.1005;31.1976
1;8.7435;16.8344;17.0521;9.7334;11.5478;22.2843;22.9785;21.4999;12.9426;9.9452;20.7104;21.0426;30.5426
1;9.9556;15.4906;16.0395;7.4092;11.4879;19.3583;19.9419;21.8138;11.8615;9.5743;20.9148;21.2107;29.6156
1;10.6085;14.0512;14.8668;6.9576;11.2806;18.5366;18.4325;21.2101;11.2291;9.6601;19.2397;21.5618;25.9835
1;9.8864;16.4773;14.0794;7.2181;10.0795;18.9612;16.5811;19.941;10.9812;11.2562;16.7414;21.1462;24.7622
1;9.5129;17.3681;13.5976;7.8538;8.7533;19.1308;14.1425;20.9685;10.2225;9.5417;19.7225;20.1828;25.4999
1;11.2548;19.6049;12.9198;7.9462;9.6946;14.2702;13.1988;18.913;9.3502;8.6309;18.9334;19.0238;25.6256
1;10.406;19.9563;12.6538;8.6308;10.2696;13.103;14.5778;18.7709;8.7157;10.283;17.4146;19.2305;27.5922
1;10.4941;19.5188;12.08;9.2776;10.1627;17.8431;16.0745;16.3005;7.1642;11.6638;17.7625;18.7963;26.3668
1;9.6734;18.8902;11.2681;9.7026;11.0807;13.5511;16.9894;18.116;7.4825;10.8557;17.3759;18.2929;26.5286
1;10.0003;16.784;11.7369;10.0829;10.2317;17.8181;16.1949;18.0124;6.466;8.7388;15.0427;18.9506;26.3299
1;10.0873;15.9423;11.2262;10.4142;10.623;17.0255;16.3308;18.6399;5.6648;8.9991;14.3939;20.2607;25.2735
1;10.5593;17.8889;10.5222;10.2336;10.3574;18.1864;16.2367;18.9684;5.0962;7.7826;13.2332;19.9517;24.036
1;10.533;17.3423;10.4328;9.5218;10.7134;16.487;17.3069;18.5922;4.2114;7.6235;13.3573;19.3896;25.7119
1;10.0061;15.7587;10.533;9.7246;9.6995;15.8365;18.5964;18.8126;4.4225;7.7775;13.0286;19.4309;25.8328
1;10.2033;16.717;9.5819;9.0592;10.0883;13.3468;17.1456;18.371;5.4494;7.7523;11.4966;18.3983;25.6916
1;9.4664;16.4158;9.8352;10.0491;11.2055;15.2922;15.3633;17.1082;4.6975;7.0009;11.3081;19.4666;25.3944
1;9.3171;15.0937;8.8368;9.0976;10.8872;13.8854;14.1976;17.8849;4.3947;7.1775;9.6677;19.429;25.3509
1;9.0828;13.8578;9.2578;7.5162;9.0635;12.9095;14.3193;16.9677;4.6442;8.055;10.2339;20.0236;24.9903
1;8.4663;13.3672;9.3256;6.7697;8.0075;10.9498;14.6496;14.102;4.2645;7.4454;9.3264;20.4474;25.5722
1;9.1139;13.458;9.0421;5.6671;8.1622;10.8075;14.6565;14.1978;3.5229;6.6146;7.7232;20.065;25.7168
1;9.5065;13.4649;9.3879;4.9411;7.8968;10.7272;14.3197;15.3293;3.8977;6.5439;7.2148;20.3634;22.865
1;11.8248;14.5906;11.1862;6.2765;15.399;10.6391;21.6958;20.0387;5.7154;6.6049;6.9232;18.8015;23.844
1;12.7463;16.7892;12.4403;8.3813;23.5166;10.6308;28.2862;23.2942;8.1312;7.0608;8.0864;16.8633;27.9853
1;9.236;17.556;12.9475;9.9892;28.2054;10.0393;30.0284;23.0902;10.3141;7.8294;8.2178;18.2493;30.0474
1;9.9356;17.8994;13.7138;9.9908;30.5941;11.3749;30.9091;21.5631;10.8453;7.72;8.565;18.9862;28.2036
1;8.8778;16.1728;13.1548;10.5639;31.8672;10.6976;30.9174;20.519;10.1217;6.9251;11.2663;19.6515;31.6315
1;9.0547;17.0126;14.1367;11.8773;31.7257;9.0168;27.602;18.7612;8.8436;6.0882;13.1931;20.6022;32.0941
1;9.5643;16.6655;15.4031;13.9859;33.0416;9.6112;27.1225;17.9693;8.4154;6.2818;12.0218;19.2079;31.0698
1;9.4374;18.19;15.6337;14.7821;32.9114;9.3032;26.3594;19.0584;8.384;6.5085;10.3754;16.6772;31.3875
1;10.0418;16.2919;15.7842;11.9685;32.0417;8.8496;25.5757;20.8786;9.9492;6.5071;10.4474;17.6192;31.1463
1;8.9987;19.7133;15.7089;9.0004;32.7666;9.2871;27.6137;22.3061;11.3215;6.6165;8.8289;18.9778;30.7137
1;10.3798;17.6853;15.3515;6.9919;33.1091;8.8883;27.3289;22.172;11.4603;6.4416;8.3148;19.0106;29.6325
1;10.0534;17.2685;13.4601;8.2517;32.1124;8.3191;24.8337;21.1679;10.9472;6.4749;8.3841;20.9973;29.0967
1;9.9753;16.0321;12.0971;8.7537;30.0262;9.6043;24.7501;20.655;9.5505;6.6061;7.887;20.6194;26.0188
1;10.4634;14.343;10.6035;9.1592;29.3748;8.2795;25.1509;19.4232;8.5342;7.5143;8.0749;20.7382;26.0645
1;11.2959;14.4873;9.7551;8.9665;27.8148;9.079;25.94;19.4046;8.3128;7.5823;8.1865;21.3635;23.2005
1;12.4139;15.2539;9.4888;9.0032;28.3124;8.2381;22.8732;19.9671;8.0371;7.1654;7.9228;21.7308;20.7038
1;11.5823;15.0065;9.4077;9.687;27.1964;9.1159;21.4504;19.9749;6.8731;6.4299;7.1421;20.66;18.8436
1;10.7979;13.7025;8.0391;10.0977;26.7824;8.5031;22.0663;17.6339;7.1757;6.8387;7.4256;20.7235;16.1139
1;11.4104;13.9247;7.1828;9.528;26.2266;10.0248;20.7472;15.6139;7.9703;7.348;7.0441;21.3019;15.6955
1;11.3027;12.3638;7.2381;9.7707;26.7156;8.6883;21.9589;16.4213;7.8925;8.0116;7.1919;21.0903;15.9019
1;11.8966;12.8506;7.9439;9.1066;26.9443;9.3892;23.1012;17.6342;7.314;7.7191;7.0231;21.3496;16.6281
1;11.1817;13.5083;7.6717;7.7635;26.9972;10.9257;23.1029;16.3688;6.8479;7.0609;6.5045;20.9436;15.5034
1;11.3717;13.0776;7.914;7.776;26.1785;10.9356;21.4919;14.9503;5.8132;6.2961;6.1503;19.6153;14.0159
1;11.0873;13.0495;8.7294;8.1909;24.7883;8.8293;22.8891;14.2877;5.1;7.1055;5.9251;18.8862;14.2235
1;11.5856;12.5506;7.8288;7.7248;22.7814;10.3397;23.6404;13.6893;4.5429;7.2535;5.8921;17.491;13.9027
1;12.1939;11.989;8.3728;7.3487;21.8903;12.5271;23.2109;13.5721;4.8339;6.8413;6.0615;16.7919;15.0877
1;11.3717;10.8589;9.318;8.2498;20.86;14.1833;21.5483;13.0438;5.2642;6.8551;5.4937;18.0762;15.3246
1;10.5159;12.2054;8.9414;7.8451;19.1823;14.3733;19.3022;14.3359;4.6805;7.1584;5.0206;17.6542;15.2379
1;9.4611;10.8589;9.2626;6.7228;20.4512;16.0356;19.143;14.622;4.6999;6.8864;5.0611;15.7666;15.0859
1;9.2033;10.8729;9.7079;6.0388;19.2329;17.5712;19.123;16.2649;3.9907;7.3734;4.8905;14.1558;13.8352
1;9.2619;12.123;9.667;6.7385;16.7194;18.9987;19.0344;16.5082;4.5414;7.6126;4.7668;13.145;14.4355
1;8.9572;11.6988;9.1336;7.259;17.1792;19.2206;19.2109;14.54;4.774;7.5208;4.3198;13.8461;14.8805
1;9.0803;11.9089;11.437;9.6804;16.9136;19.5311;20.2735;14.8452;4.9951;8.4898;4.3359;13.5999;14.7315
1;9.5251;11.6917;13.2904;12.522;17.5383;21.3726;20.2809;17.0642;4.3204;9.9353;7.7473;14.7396;19.3741
1;12.3831;12.2805;14.1217;13.7542;21.5015;24.478;19.413;15.8836;3.4927;9.0634;11.4638;15.7611;24.3772
1;9.6645;12.1317;13.7947;14.6982;23.6571;25.5226;20.3884;14.8438;4.387;9.0915;15.4112;14.0546;26.9716
1;10.3233;12.2669;13.973;14.827;26.3598;25.5482;24.363;18.1061;4.5075;8.5251;17.7481;15.3119;29.5147
1;11.7678;12.8134;14.0777;15.6288;27.7297;23.6094;23.5476;21.7864;4.6295;10.4974;18.4751;15.347;27.5096
1;12.0002;14.3469;14.2163;16.4505;30.4553;24.8556;21.4944;23.6566;4.8008;9.4952;17.3426;16.6952;24.9388
1;11.9432;14.3857;13.668;16.3837;29.6706;24.8733;21.3423;24.5663;4.5542;9.5899;17.3009;17.074;22.7687
1;12.3412;15.0528;13.0588;15.3751;28.21;26.2166;20.3704;25.1276;5.5917;9.4012;17.8752;18.1763;20.5388
1;11.3421;15.3133;12.822;14.7533;29.6174;26.1533;15.6686;22.716;9.5988;8.7594;18.5946;18.218;19.1679
1;11.3093;16.0195;13.462;13.6796;28.8591;25.8232;19.1217;21.7755;11.0946;9.0557;18.7715;18.9761;18.3268
1;8.9056;14.1647;13.4859;11.9982;28.3587;26.5169;21.4781;20.3727;11.1747;9.224;18.7388;20.5249;19.0889
1;7.4687;13.0156;12.3325;9.2237;26.3757;25.2422;22.3581;19.3992;10.63;8.6296;18.06;21.0205;18.6077
1;7.0201;14.5864;12.2767;7.4172;25.4701;26.0495;23.906;20.3715;9.9892;9.7582;19.36;20.2637;17.2001
1;6.4181;14.3865;11.7656;5.9562;21.1688;24.2741;24.536;21.3551;8.639;10.0332;21.3145;19.761;15.493
1;7.582;14.6595;11.0188;5.9427;20.3074;22.748;23.186;18.556;7.4415;9.4848;20.7249;19.4516;16.1867
1;8.7277;13.7683;9.5501;7.192;19.4431;20.6951;25.3429;16.9383;6.9064;8.4653;21.0129;20.3583;16.5382
1;8.9898;12.6064;9.6263;7.1968;18.0665;20.0524;24.3432;17.3711;6.946;8.1658;21.0678;20.519;16.1193
1;9.3904;14.6617;8.7455;7.6403;16.8197;18.3703;23.4186;16.5039;6.3531;7.7135;19.3493;20.3794;14.4688
1;9.2927;14.5653;8.2833;7.0992;15.8676;21.0351;21.6167;15.127;5.2799;7.601;19.6754;19.6272;14.1374
1;9.5204;14.9438;7.8609;7.2668;14.1464;21.5974;21.4087;12.9363;5.1832;7.3361;19.4114;19.2284;13.6779
1;9.8955;14.8367;7.8851;5.9156;15.6249;21.814;19.5288;10.6216;4.4267;7.2382;17.0602;18.7629;13.1297
1;10.1195;13.6708;8.0371;4.9677;14.9083;21.7077;21.1161;9.7934;3.7927;7.9296;17.2425;17.7411;7.1941
1;8.8121;12.3185;7.6692;5.4304;14.231;24.8912;22.8337;10.8927;4.0407;7.1642;17.6494;16.3971;6.5381
1;9.5133;12.1687;7.8164;6.9311;13.5633;24.8732;22.7962;12.2905;3.8877;6.6365;18.8761;13.8202;11.2363
1;8.2703;10.8429;7.4868;6.2403;13.159;20.2103;22.2792;10.9711;3.5728;6.742;21.6018;14.5054;12.8999
1;8.2335;9.9944;7.3858;6.0534;14.1212;18.6256;20.5547;8.8452;4.5916;6.6027;23.0763;13.9781;13.3703
1;7.5389;8.9917;7.5408;7.1243;13.4195;21.9546;20.6077;8.1768;4.8504;6.7163;23.0894;13.317;13.9185
1;7.5997;9.1631;7.3593;6.2717;12.6542;23.593;20.3249;8.0341;5.0559;7.8452;23.5268;13.1876;13.5028
1;8.3704;11.1458;7.4118;6.8973;11.4626;25.2234;19.9918;7.7484;5.4086;7.7032;23.338;12.7246;13.7454
1;7.8582;13.6713;7.7584;6.1653;11.4657;23.5855;21.5362;7.9245;5.4695;6.8775;21.5894;11.5939;13.3223
1;7.444;12.7062;7.6875;5.5874;12.0985;18.8263;24.3317;8.3959;5.1019;6.1884;19.2145;11.5066;13.5776
1;8.2619;14.6139;9.8146;6.0171;15.2905;20.9349;27.0629;13.0334;4.314;6.6598;17.5399;12.5616;12.4835
1;10.0791;12.5554;12.9785;6.6908;19.1487;21.7577;28.5108;14.8319;5.1138;7.1168;15.9945;11.394;13.4084
1;10.4237;13.7512;14.183;7.6514;23.5113;20.1976;27.9102;13.0062;6.0362;7.2015;20.4561;10.3183;13.6785
