odour stim;12/11/2020 Female1;12/11/2020 Female2;12/11/2020 Male7;12/11/2020 Female8;13/11/2020 Female2;13/11/2020 Male1;13/11/2020 Male5;13/11/2020 Male6;13/11/2020 Female11;11/12/2020 Male2;15/12/2020 Female2;08/02/2021 Male6;08/11/2020 Male4
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
0.5;4.0751;7.8804;11.4049;3.9216;3.8054;3.9232;13.0475;8.3831;14.3097;10.5548;10.0705;20.4607;9.5604
0.5;4.2718;10.048;10.4599;3.6537;3.7994;3.5195;12.9338;7.7913;13.2986;10.8516;12.5972;21.184;8.8804
0.5;4.2838;8.9987;10.3701;4.0972;3.5856;3.0444;11.9542;8.2475;14.638;9.6687;13.0656;21.7746;8.4594
0.5;4.1134;9.3142;9.3613;3.8779;3.6951;4.0326;11.5645;7.6418;13.9371;10.0919;12.2187;19.6928;8.6003
0.5;4.1699;8.0027;9.7984;3.5291;3.4097;3.7503;10.6675;8.5038;12.3544;9.6675;12.9371;18.5065;8.1362
0.5;3.5549;7.7189;9.9646;3.5316;3.4751;3.9414;9.3809;8.8427;11.2318;8.3173;11.4855;17.7269;9.6508
0.5;4.2673;7.8981;11.2115;3.2529;3.49;4.1522;8.0398;8.1257;13.0155;7.9281;12.507;18.3022;9.8119
0.5;3.8736;7.7745;11.7342;3.2999;3.3986;3.6765;7.9094;7.6075;12.3686;7.879;10.4019;20.1045;11.0041
0.5;3.7397;7.3872;11.5999;3.0854;3.4817;3.6582;7.2187;8.351;10.8358;7.7398;11.3018;22.7047;11.4379
0.5;4.0876;7.4204;10.6599;2.9569;3.3716;3.3002;8.2836;6.5235;10.2706;8.0548;10.0777;21.7224;12.8669
0.5;4.1023;8.7791;10.4613;3.1305;3.2175;3.182;7.493;7.7387;11.6018;7.4117;10.8122;22.3693;12.334
0.5;4.2987;8.787;10.5516;3.4836;3.3316;3.3053;7.1231;8.2077;11.6312;7.7737;9.234;21.4871;11.2231
0.5;4.6767;7.7365;9.715;3.4862;3.2;4.877;6.6784;7.462;11.7366;9.1005;8.3072;19.7126;10.1605
0.5;4.4602;7.7315;10.4326;3.0748;3.4474;5.0776;6.178;8.4379;11.7922;9.5295;8.716;23.1278;10.0202
0.5;4.0574;7.3925;12.1973;3.7208;3.3115;6.401;7.5205;8.7737;12.4895;10.8908;10.5031;24.9529;11.6144
0.5;3.9655;8.1144;12.5123;3.2772;3.193;5.294;7.172;8.1226;13.8085;10.3706;12.4484;25.2086;11.6249
0.5;3.8777;7.9889;12.5359;3.4381;3.2114;5.1397;7.7519;7.475;13.4665;9.9069;11.974;22.0535;11.7412
0.5;4.2773;7.5059;11.4952;3.2041;2.995;5.2678;7.1537;8.0472;12.4697;11.2924;12.6875;19.1162;11.5251
0.5;5.834;7.5685;12.1817;3.1055;3.2056;5.4693;6.6338;9.1685;12.0876;10.436;11.9938;19.1554;10.8688
0.5;4.7122;7.405;12.3006;3.2094;3.1641;5.1634;6.4419;9.2713;12.4209;10.5572;12.9393;18.6083;11.4825
0.5;4.7688;7.7904;12.0579;2.9609;3.1123;5.5344;6.0596;8.1825;13.0004;9.7301;12.384;20.609;10.8968
0.5;4.5629;7.9095;10.8837;3.2802;3.1557;5.0914;7.7458;8.761;12.5344;12.8539;13.9435;20.0352;11.4481
0.5;4.8588;8.3204;11.8043;3.1798;3.2698;4.9758;8.034;8.165;13.0779;11.4209;12.8415;20.8685;11.2568
0.5;5.0803;8.3498;11.7046;3.1972;3.2178;4.665;7.6303;7.9568;14.6093;10.8056;13.4708;19.7215;10.9092
0.5;4.2608;9.2665;12.6681;2.9089;2.9988;4.0399;8.6127;9.0395;14.0658;10.2799;13.6289;20.0225;12.4041
0.5;4.1015;8.9891;11.7429;3.0858;3.0502;3.7355;9.3996;7.3989;13.257;10.088;13.3047;19.0683;12.1678
0.5;3.7881;8.565;12.7801;2.8018;3.2933;3.6665;8.8915;7.2961;12.9703;9.3746;12.4418;19.9275;10.638
0.5;3.6988;8.051;11.8569;2.7153;3.3393;3.9672;7.7976;8.2593;11.3038;10.8759;12.6791;18.8387;11.6982
0.5;4.2468;7.975;11.6924;2.7298;3.1965;3.5036;7.0982;7.9218;13.0707;9.9231;14.3266;22.5784;11.3107
0.5;3.8649;9.7371;11.9906;3.4853;3.5116;3.6795;6.68;7.1881;11.5899;9.2518;13.9035;23.0298;11.9571
0.5;4.3405;8.4948;11.3501;3.8316;3.8832;3.5331;8.305;6.4746;11.6084;9.1276;15.3608;20.9744;12.5476
0.5;4.662;9.042;12.4465;3.6926;3.6695;3.6496;8.647;7.9665;11.4968;10.8587;15.4361;21.7982;13.5036
0.5;4.6522;8.8734;13.0956;3.4332;3.7167;3.9907;8.2574;7.8348;10.0573;11.195;15.4604;19.8835;14.333
0.5;4.9841;9.0419;12.6625;3.4477;4.2607;4.3167;8.7297;6.9813;11.7102;10.7626;14.0041;18.5721;13.1683
0.5;4.543;9.3682;12.5581;3.2462;4.2863;3.9276;8.2367;7.4289;12.634;12.0935;15.7247;17.4832;12.1572
5;4.3372;9.1622;12.7682;3.03;4.0267;3.8736;9.0038;7.6322;12.1456;11.4856;14.8464;18.779;12.4575
5;4.2082;10.0534;14.1616;2.9932;3.6977;4.6464;8.455;7.5902;10.989;10.6479;15.3798;21.3935;12.0561
5;4.852;9.6768;14.0754;2.8894;3.6841;4.9228;9.2662;7.5342;12.8699;9.7187;16.2223;22.6387;14.0994
5;5.8911;10.0986;13.8206;2.7933;4.1868;4.7795;8.5411;8.1371;12.066;10.3536;14.7359;21.2643;16.9953
5;7.5822;9.7448;14.3505;2.8143;5.1598;5.0875;7.6103;7.9648;10.2655;11.4478;14.0002;19.6048;16.1462
5;6.6416;10.2047;13.0477;2.8289;4.6546;4.9263;7.0136;8.6353;9.5602;11.5977;15.5892;18.0859;13.467
5;6.6904;9.0914;12.7169;3.0896;4.8727;4.7626;7.8269;9.2285;10.6595;13.0602;16.3257;19.4939;13.6627
5;5.0722;8.3597;14.8096;3.0442;5.2288;5.1217;7.1461;10.4307;9.9166;11.8312;13.1905;20.1687;11.7135
5;5.6451;7.8658;13.5394;3.2319;4.5702;5.1939;7.6273;11.2824;8.9905;9.6557;13.0512;22.2415;11.0866
5;6.053;7.405;13.8175;3.3469;4.0879;4.6756;7.7346;9.5549;7.9361;9.0732;11.5272;22.0137;10.2127
5;5.9836;7.48;12.6413;3.0209;4.4924;4.9459;8.9693;9.9679;9.5221;8.2724;10.3074;19.9971;9.159
5;5.4663;7.8915;12.2923;3.098;5.5701;5.0876;8.4668;8.9886;10.0944;8.025;10.6166;20.2313;9.7778
5;4.5863;7.8394;10.6285;2.7741;5.2792;4.6006;9.0408;9.3365;9.4866;8.526;10.3453;20.4126;10.2757
5;4.7604;7.5338;9.5559;3.3472;4.9542;4.8032;9.1156;8.2123;8.5934;9.2548;9.503;21.7014;9.6983
5;5.2165;8.1545;9.1711;4.0951;5.0588;4.2572;9.846;9.1102;9.0553;9.0487;7.9146;20.7461;8.8362
5;4.785;8.3377;7.9346;3.734;5.206;4.5121;11.1564;9.3405;8.3181;8.0297;8.8629;19.134;9.9655
5;5.6332;7.3529;7.4165;3.472;5.8993;4.5879;11.667;8.1788;7.655;8.2486;7.4694;18.4763;10.4149
5;5.3705;8.5694;6.7668;3.6873;6.5114;4.5353;10.1884;7.4045;9.3373;9.3574;9.3421;20.8073;9.8107
5;5.5264;8.777;5.6852;3.8456;7.3926;4.2272;9.1254;6.7351;8.7231;8.6278;8.7547;25.9139;9.9245
5;5.6311;8.839;5.8603;4.3655;7.1839;5.5723;8.2506;7.1824;8.1022;8.7049;8.2581;24.7493;9.8484
5;5.0507;10.1656;6.3912;3.7242;6.3751;5.0217;7.4668;7.5273;9.1081;8.563;7.7965;24.619;10.2875
5;5.5481;10.2777;5.669;3.5916;7.2861;4.7221;8.2162;6.8312;8.8334;7.8333;7.3983;19.8973;10.9545
5;5.5381;9.2589;5.316;3.3795;6.6688;5.2546;7.706;6.7024;9.2719;7.2702;7.6104;18.3415;9.6276
5;5.1817;8.3573;5.0316;3.5937;5.9489;5.8746;8.1754;7.9026;9.7338;7.6168;6.4708;17.3794;11.0701
5;5.5236;8.9023;4.6561;3.4045;6.1248;4.7666;8.481;8.9335;9.0937;7.6977;6.2745;17.2719;12.2774
5;6.1335;8.8275;4.8761;3.2274;5.3147;4.782;7.7704;8.7333;9.9104;6.9552;6.466;16.6932;11.666
5;5.9323;8.0364;4.1693;3.7423;5.2591;4.7305;8.099;8.0052;10.2849;6.8984;7.0081;15.7812;10.7403
5;6.4011;6.8002;4.1729;3.3849;4.9326;5.1792;8.2804;8.3402;10.6129;6.4176;7.682;16.6172;11.6831
5;5.1426;6.0624;4.4763;3.1293;7.5112;5.8463;9.1949;7.0388;9.3174;6.3617;7.32;17.6103;11.9829
1;5.1813;7.1853;3.7641;2.8721;11.7689;6.1803;8.845;6.4397;8.5305;6.1875;6.3955;16.8571;10.8472
1;5.9248;7.089;3.9062;2.8686;13.8207;5.0309;9.5655;6.1887;7.9616;5.51;6.241;14.4123;11.5412
1;6.0863;7.8813;3.8429;2.7009;12.2671;5.5945;11.3965;5.9034;9.0333;5.5809;7.3119;16.1119;9.943
1;6.3879;7.2666;4.0457;3.5442;12.2066;6.1897;9.9584;5.5512;8.6137;5.379;7.4317;17.2062;9.4988
1;5.5775;7.4848;3.6327;3.2692;10.3572;5.8388;11.1928;5.3562;7.7616;6.2525;8.2174;19.577;9.9158
1;5.4059;7.9538;4.7069;3.7814;10.7303;6.6104;12.4306;5.0876;7.3061;6.0762;8.7509;18.5261;9.8035
1;5.7141;7.8838;5.8975;4.0899;9.41;6.2337;13.1591;5.8557;8.4194;5.9529;8.8004;16.0757;9.2692
1;6.1316;8.818;6.9353;3.7658;8.3619;5.7191;12.8313;8.3198;9.3219;7.6464;8.5939;17.804;9.976
1;6.571;9.624;5.993;3.5593;7.0855;7.2912;14.2287;7.6791;8.4105;7.4399;8.0983;18.4116;9.58
1;5.6811;9.8718;5.7695;3.1983;6.4736;7.0866;13.4772;7.2967;7.7889;7.054;9.3474;17.8162;9.2208
1;4.9033;9.3761;6.7262;3.5115;5.6786;6.1925;15.0759;7.2068;8.4358;7.4322;9.8218;18.4261;9.9914
1;5.3141;10.1753;6.4679;4.4396;5.0829;6.7109;16.1747;8.2366;7.6107;7.2202;10.4632;17.5587;10.0061
1;5.8613;9.3868;6.3349;4.1537;4.8275;7.2587;16.2704;8.7079;8.9109;6.692;9.8972;17.9411;11.3234
1;6.5405;9.4781;6.6071;4.2236;4.7496;6.6859;18.2544;8.0265;7.9507;6.5966;11.6896;21.198;11.6611
1;6.6701;10.3741;6.1326;3.9887;5.2504;6.6016;16.8541;7.8346;7.2691;7.3152;10.1771;22.4412;10.8003
1;6.6637;9.6383;5.4647;3.8326;4.9512;6.5837;17.0723;7.4015;7.4971;7.3364;9.3292;21.4887;10.6341
1;6.7026;9.4503;5.0305;3.3928;5.5733;5.7643;14.3596;7.2165;8.06;7.0801;8.5999;19.8822;9.733
1;6.8445;8.9055;5.2125;3.6029;5.0738;5.2376;17.1858;6.6842;7.7227;6.1234;8.0937;18.3719;8.8705
1;7.348;9.0946;4.8159;4.1792;5.3692;5.0331;17.5603;6.3621;6.8829;6.155;7.6276;20.6611;9.3937
1;7.9194;9.1777;5.7769;3.7533;5.3996;5.7111;16.4421;6.3126;6.9854;5.6663;6.5852;21.0243;11.1933
1;7.3401;9.2065;5.8517;3.6085;5.017;5.238;16.8685;5.9361;6.5537;5.3815;6.436;20.441;10.1809
1;7.3123;10.1089;5.1877;3.3452;5.7068;4.8435;17.698;5.3268;6.0989;5.1972;6.8733;21.0668;12.1177
1;7.4221;9.4547;5.0651;3.8117;6.4357;5.4906;16.8014;5.2455;6.065;5.0998;7.2642;19.3069;12.4056
1;6.8109;9.3342;4.4438;3.4672;5.7176;5.1682;17.5436;6.3694;7.309;5.8322;7.8983;18.5936;11.9876
1;8.0629;9.0404;5.3367;3.2238;5.2094;5.082;18.5602;6.1169;7.2915;6.7499;10.5305;17.4978;13.0627
1;8.5733;10.2336;5.144;3.1392;5.6949;5.8736;20.0482;6.4157;6.4424;8.9061;10.7072;20.0458;13.7802
1;7.5013;10.0777;5.1934;2.9926;6.6529;5.8913;18.3922;6.1146;6.26;8.7781;9.35;20.5362;13.2115
1;7.819;8.494;5.1749;3.8405;6.1445;5.6759;18.9439;6.7423;6.936;9.2204;9.2298;20.6443;14.5494
1;6.9711;10.0316;5.4882;3.5835;5.8268;6.638;18.6504;6.569;6.5889;9.4008;8.6202;19.8895;15.0562
1;8.3277;9.8234;5.4622;3.323;5.6692;5.7326;21.6705;5.9709;7.929;10.1419;8.3282;19.8398;13.483
1;7.8685;10.7515;5.6825;3.2287;5.7773;5.2052;18.0755;5.8689;7.3502;10.5205;7.7975;19.2174;13.889
1;7.2546;9.4424;5.3952;3.0738;6.0924;5.5899;20.0928;6.4419;7.154;9.6106;8.49;17.441;13.8116
1;7.7498;9.766;6.245;3.3182;6.303;5.7078;18.4602;5.874;7.8934;9.9133;8.0227;16.7026;13.4389
1;7.0984;9.1795;5.6892;4.2756;5.826;5.691;19.1154;5.4812;7.2147;9.6889;6.9323;19.1618;13.8402
1;7.1957;9.4399;5.2711;4.6418;6.5058;4.4985;16.33;5.0707;6.7243;10.3139;6.9142;20.0525;13.2103
1;6.4218;9.4031;4.7549;4.2112;5.8927;4.5257;15.1832;4.9026;6.2112;9.2722;6.192;18.8525;14.0015
1;6.7839;9.8149;4.0413;4.0131;6.1023;4.8568;14.6806;5.0376;6.3193;9.9518;7.3295;17.2156;15.3612
1;7.8162;10.2529;4.4304;4.6113;6.2691;5.6047;18.1877;5.7661;7.2865;10.2186;7.36;17.2058;14.9728
1;7.4354;10.5086;5.0443;5.7365;5.5327;6.1744;16.6906;6.5852;7.6448;10.814;8.0099;16.1355;17.5311
1;8.3833;11.5743;5.0571;5.9651;5.7336;6.2439;15.2724;7.2681;8.628;11.3458;8.3001;15.3231;17.0229
1;7.6447;10.6335;4.593;5.2317;6.3596;6.0767;12.8831;7.5924;8.2594;11.4492;7.2465;13.7903;17.4041
1;7.6333;10.3485;5.0188;4.7677;6.2266;6.7251;11.4805;8.2049;8.335;13.3191;7.1158;13.7516;16.4482
1;9.0604;9.7673;5.5153;5.2226;6.7423;6.0348;12.243;7.4761;7.9046;11.8938;7.0921;13.5202;17.1284
1;8.2671;8.9796;6.0201;6.1127;6.0747;5.0972;12.5957;7.5583;9.3564;10.9012;8.3679;12.3077;17.3931
1;8.0008;8.0737;6.4032;5.9384;5.9493;4.6145;13.9736;7.0734;9.203;12.1536;9.85;15.3469;17.3858
1;8.0316;6.861;5.9224;5.4061;5.7261;5.5396;14.3318;7.7029;8.5971;12.1806;10.2773;16.4097;15.7952
1;7.7631;7.4937;7.1674;5.5649;6.6539;5.7119;15.818;8.1192;8.2007;11.4075;9.2959;17.1773;17.825
1;9.49;6.9088;6.8378;5.5038;6.9531;5.6505;15.044;8.4268;8.2484;11.3579;7.7979;18.1983;18.2322
1;8.3078;6.8592;6.2416;5.9353;6.2045;5.7334;14.5171;7.6716;8.5792;11.2933;9.482;17.3133;16.2731
1;9.2481;7.0872;6.3625;6.4526;5.4417;6.2081;13.3872;8.3405;7.6205;11.9165;8.5877;17.166;17.0654
1;8.7462;7.0915;5.9441;7.3771;4.918;5.6701;14.0669;8.51;7.0163;11.7062;10.3954;17.1017;16.8909
1;7.3927;6.7109;5.5436;7.1855;4.5162;4.8575;11.8092;7.9603;6.6933;10.7384;10.361;16.2188;18.367
1;8.3768;6.2532;5.0662;6.8222;4.2154;4.3419;12.9178;7.2874;7.7064;10.7159;9.1854;15.5235;18.3232
1;7.6677;6.0999;4.946;7.3611;4.123;3.9977;11.2251;6.2221;7.391;10.2685;9.4144;15.9575;18.335
1;8.5249;5.3135;4.7068;6.7999;4.7141;4.8967;10.4162;6.2528;7.0714;9.6358;8.3791;15.4148;17.5087
1;8.3832;4.7241;4.8962;7.4444;4.3553;5.3506;9.4838;6.9062;7.4851;9.1869;8.7386;16.5551;16.888
1;8.6489;4.7883;5.1422;7.4843;4.2067;4.5977;10.1635;7.0225;7.1838;9.2833;8.0874;17.4428;18.2004
1;8.9461;4.9407;5.7678;8.2901;3.9738;4.0189;9.2123;6.9231;6.7282;9.6237;7.4887;18.446;19.3046
1;8.7656;6.5379;6.723;8.0018;3.8663;4.2427;8.3992;7.6555;6.3151;9.9268;6.9134;17.9409;20.832
1;8.5755;5.7567;7.0794;8.2623;3.5925;3.8635;7.6634;7.168;5.7446;9.453;7.3591;16.2146;19.5256
1;8.5429;5.7732;6.6515;9.4928;3.6794;4.0229;6.8191;6.7011;5.9205;8.6421;8.6595;17.3302;19.6425
1;8.9654;4.8574;5.6547;9.272;3.4702;3.9839;8.3078;6.4027;5.7043;10.9485;7.8804;18.3468;19.9364
1;8.8597;5.2516;5.5352;8.9383;3.5284;4.1992;9.6444;5.8387;5.4437;11.0254;7.6647;16.708;19.2779
1;7.609;5.0219;4.9507;8.4723;3.4464;4.1356;9.8082;5.5999;5.5943;10.7333;6.7591;16.7784;19.1147
1;8.0537;4.4035;5.7651;8.0632;3.2958;5.3715;9.8702;6.1383;5.3652;11.7133;7.0022;14.8368;21.3263
1;7.9305;5.4747;5.3471;7.9941;4.507;5.4322;9.1321;5.9263;6.7611;12.3929;7.6586;13.8841;19.5419
1;7.3841;4.9703;5.6282;7.2789;4.1925;4.8623;8.5497;5.4223;6.9976;12.1953;8.4007;15.2326;20.1705
1;7.3016;4.4729;6.0571;7.7894;4.0449;4.9241;7.4367;6.8747;6.7479;10.8771;8.5981;15.7884;18.046
1;6.8223;5.0209;6.3846;7.9793;3.9847;5.1087;8.1257;6.654;6.6532;9.5897;8.0988;16.1146;20.5143
1;6.9485;5.9919;6.5458;7.2616;3.5479;4.629;7.7832;6.8735;6.2181;10.2538;8.638;16.392;19.4619
1;7.4661;6.4334;7.2366;6.8348;3.7762;5.4793;8.3108;7.4763;8.5685;8.9958;8.1176;17.4123;17.249
1;7.5749;7.2475;7.8353;7.8457;3.4653;6.1655;11.1836;8.88;12.0645;10.9643;7.3503;18.949;20.2884
1;8.1351;7.8765;6.97;8.3421;3.427;5.5242;14.7611;9.6319;10.8332;10.8288;7.3799;18.8367;20.613
1;8.0297;7.4085;7.9516;7.2481;3.3887;5.8554;13.112;9.7821;12.0945;10.8197;9.0391;18.793;21.0132
1;8.9198;7.7217;7.5385;7.5478;3.9937;6.3798;11.5658;10.8411;10.174;10.1174;7.8649;17.2831;20.2994
1;7.6657;6.7611;7.2932;7.407;3.788;7.0384;9.5184;11.2726;9.6295;11.6226;7.8153;16.006;18.9511
1;8.646;6.7532;7.8716;7.0984;4.2172;7.2218;9.6628;10.2767;9.0786;13.1538;8.0699;15.2132;19.3523
1;8.3455;7.194;7.8193;7.2778;5.0314;7.3267;8.5494;9.5576;8.2435;11.3056;7.434;16.0663;17.2599
1;7.9009;7.3569;8.0532;7.5386;4.7277;6.2815;9.4298;11.6944;8.3793;10.4657;7.6729;15.8172;14.9167
1;9.3673;8.293;8.1849;8.2234;4.4978;5.946;8.6048;12.0583;7.7815;11.6556;7.8839;16.5213;13.2054
1;9.1128;7.4513;7.7935;8.3453;4.9221;6.7691;9.0166;12.2952;8.3486;11.8992;7.5644;17.4471;12.3987
1;8.3962;6.8653;7.1313;7.7484;4.5135;6.3394;8.5967;10.5617;7.6735;11.7835;7.9787;16.4119;10.7502
1;8.5636;6.7869;5.654;6.76;4.148;6.1107;7.7709;10.7501;7.4541;11.714;9.1556;15.5777;9.7783
1;8.9677;6.3148;6.1805;6.1536;3.7034;6.2687;7.255;9.8113;7.2595;12.1556;8.4642;16.1683;8.6331
1;8.0026;7.0949;5.9469;8.4739;3.6929;6.2921;8.2772;9.1707;8.1652;11.0663;8.3415;15.255;8.6885
1;7.799;7.1833;6.1672;8.5127;4.0528;5.6123;7.5831;8.0824;8.1101;11.1685;6.9817;14.7876;8.3037
1;8.4983;7.5356;6.2446;8.097;3.891;5.17;9.658;7.5948;9.1726;11.5311;6.6189;15.7443;9.3107
1;8.8057;6.7851;5.64;7.9883;3.4733;5.2826;9.4671;8.1551;9.7441;11.5325;7.5602;16.3613;10.2603
1;8.9376;6.5537;6.2599;8.0814;3.549;5.1068;8.3024;8.0565;8.8985;11.3461;7.6588;16.4191;9.7887
1;7.2022;6.7962;5.805;8.155;3.5;5.0511;9.1482;9.5113;8.2303;11.4043;7.4206;16.7944;9.1917
1;7.7365;6.1075;5.6912;8.0992;3.7825;5.5404;8.2576;8.5778;9.6168;10.5697;7.6075;16.6058;10.268
1;7.2008;6.1668;5.1497;7.8538;4.0213;5.4609;7.7228;9.0576;8.8323;11.8943;8.9937;15.854;9.5867
1;8.4051;6.0127;5.5642;7.8863;4.3678;6.1834;8.2369;8.2145;10.1657;11.1991;8.1127;14.5742;10.6548
1;9.801;5.4591;5.3289;7.4069;5.7069;6.2095;9.8514;8.7745;10.396;9.563;7.9411;15.8944;10.7604
1;8.964;5.2469;6.9789;7.7649;5.8107;6.3417;8.9478;8.3408;10.0142;10.7955;9.1944;16.4775;11.2411
1;8.4593;5.0404;7.8869;8.4428;6.0409;6.0288;8.2888;7.4317;9.7613;9.4014;9.4327;17.8139;10.3204
1;7.6709;4.9939;9.0099;8.1412;5.3538;5.0856;8.7323;7.4088;8.5211;10.712;9.7034;16.346;10.198
1;8.8548;5.388;9.1464;8.1244;5.0152;5.9807;7.9206;7.7667;8.0711;10.2087;9.4019;16.2749;9.3073
1;7.8532;5.4385;9.0129;8.2958;5.2412;6.1712;7.4218;7.5309;7.3162;10.4476;8.6279;18.8223;10.7738
1;8.1032;6.5347;8.9755;8.5074;4.6574;5.0213;8.1348;6.8708;7.9875;11.0278;8.4012;17.37;10.2619
1;9.9568;6.2079;10.3443;8.8958;5.7256;4.4567;9.6958;6.4573;7.5264;9.9938;8.053;16.3982;13.5395
1;9.9337;7.1476;10.4168;8.4909;5.132;4.9142;9.0326;7.2322;7.1415;9.5084;8.2365;15.5913;13.6629
1;9.2284;6.1811;11.7369;8.4924;6.1669;6.172;8.2278;6.9036;6.8378;10.9596;8.3241;16.098;11.9892
1;7.2576;5.1602;11.0726;7.5335;6.9224;7.1067;8.639;7.8926;6.5892;11.5194;8.2052;14.5976;11.1585
1;7.7088;5.4993;9.4276;8.5928;7.5549;6.5759;7.9248;8.0412;7.9126;10.7569;8.302;15.9807;10.5577
1;8.0414;5.7651;8.5112;8.7375;6.2426;6.7719;7.9865;8.2622;7.8731;10.9093;7.9712;14.1086;10.4439
1;8.0446;6.9485;8.3334;8.0995;6.8726;5.8963;8.8892;7.5884;8.0818;11.9571;7.9771;13.0421;10.5025
1;7.3299;6.1767;9.554;8.197;6.0509;6.9202;9.3464;7.1701;7.7483;11.7766;7.7166;13.2276;9.5626
1;6.2573;5.6325;9.2754;8.1287;6.2819;8.9819;8.3618;8.5741;7.135;10.9036;8.7384;14.0416;8.9801
1;6.6663;5.5124;7.7784;8.7491;6.0965;8.5777;8.8254;8.1722;7.8167;9.4112;9.2262;12.9646;9.5231
1;6.9416;5.1932;7.2079;8.8681;6.2168;9.3938;9.9651;7.5326;7.3464;11.522;7.9315;13.7818;8.6542
1;8.4101;6.188;7.9195;8.6649;6.3724;9.1177;9.0606;9.0963;8.1581;10.2711;8.6553;13.4531;9.2525
1;7.6323;5.8327;7.4946;8.3995;7.1796;8.0848;7.873;8.0841;7.7849;9.4923;8.1243;15.2257;10.3797
1;8.1851;5.3055;6.6423;8.2829;6.8148;6.7012;7.331;7.4968;7.9064;10.0738;8.9018;15.0445;9.6175
1;7.6844;6.0411;7.0564;8.496;6.7584;6.7957;8.0587;6.9997;7.1636;9.1233;7.688;15.3209;9.253
1;6.4151;5.5816;8.2759;9.4537;7.7419;6.6114;7.4098;7.5748;7.876;10.489;8.9971;14.9473;9.1361
1;7.2972;6.3852;8.1488;8.8871;8.5566;6.1196;6.7757;8.1105;7.9941;10.9363;8.9567;15.5688;8.8612
1;6.7295;6.238;8.6874;8.7778;7.345;5.7388;7.7077;7.7784;7.4776;10.6487;8.6004;14.4374;8.7442
1;6.102;6.1098;8.4699;9.2889;6.4256;6.5643;7.6282;7.1289;7.6706;12.5941;7.6351;14.0098;9.2573
1;6.1483;6.2086;8.0117;8.5621;6.6599;7.0461;7.6205;6.6218;8.3231;11.4402;8.9824;12.9624;9.6959
1;6.291;6.9406;7.2181;8.6515;5.8924;7.5379;9.1953;6.1394;9.4426;10.3373;9.2125;12.2473;8.8695
1;6.4827;7.0019;6.8415;9.0518;5.9629;7.7709;9.0828;6.9805;9.9383;8.7857;7.8756;11.013;9.9524
1;5.9128;6.6239;7.8473;8.7537;6.2436;7.179;9.0038;6.4904;10.4277;9.1809;9.1525;11.8215;10.418
1;5.6268;7.7484;7.7259;8.6847;6.4175;7.5418;8.1321;7.0556;9.499;8.6758;8.6491;12.5154;10.9498
1;6.2755;7.2698;7.1258;8.4382;5.6686;6.7101;8.7176;6.6574;8.7274;9.4625;8.6001;12.0144;11.0472
1;6.7997;7.3837;7.6758;8.1438;5.2904;6.2744;7.8781;7.1655;8.1025;9.3763;9.1648;13.5785;11.7767
1;5.7643;7.1087;7.4793;7.9721;5.6915;7.27;7.7037;6.4193;7.5617;9.5552;9.3231;14.4073;10.4146
1;6.8977;7.6387;9.0566;7.691;5.5083;7.0774;8.2166;6.1156;6.9367;8.9085;10.5154;15.5835;9.4861
1;6.5274;7.0646;8.8412;8.9984;5.7588;6.3718;9.7021;7.1302;8.2706;10.1734;9.2211;15.9754;10.4909
1;5.6446;7.4546;8.7487;8.7972;5.3547;6.3802;8.987;7.5682;7.7884;9.4537;9.611;15.256;9.9169
1;6.26;7.0143;8.9418;8.548;5.9403;6.612;9.9479;7.9571;8.115;10.2179;9.1106;15.7594;9.5331
1;6.8775;7.6741;9.5016;7.62;5.6145;5.8861;9.7865;7.9896;7.8736;9.5632;10.3989;15.4217;8.8861
1;7.4384;7.2326;10.5416;7.7414;5.4193;5.1359;10.3826;9.0928;7.3045;10.6976;9.3199;14.6781;8.2876
1;7.6901;7.8718;10.0235;7.6409;6.8475;6.864;11.4195;8.4256;7.9281;9.9979;10.111;15.5922;9.6387
1;6.4407;7.9996;9.5539;6.8718;6.2222;6.6355;14.662;7.2416;9.4257;11.2102;8.7045;15.0313;8.8552
1;7.1011;8.9114;10.2016;6.1813;5.6482;7.179;16.4724;6.357;9.0786;12.1243;10.0104;15.5005;9.0526
1;7.4806;8.479;8.6573;5.6505;6.3888;7.3571;17.833;7.2964;10.3731;10.5688;10.2282;14.5983;10.9308
1;8.6152;9.8188;8.9605;5.5007;5.6335;6.4829;20.3519;8.1068;9.1998;11.0025;10.2451;13.3855;10.8176
1;8.7124;8.3502;10.6633;5.4348;5.7976;6.6811;20.6773;8.0432;8.4592;9.5045;9.4406;12.6832;10.1425
1;7.1972;8.1871;9.3441;4.761;6.1349;6.8393;20.4515;8.8982;8.8084;8.5884;8.0594;11.7909;8.8522
1;7.4479;9.2487;9.8465;5.1302;6.3606;6.5657;17.2917;9.4026;10.2183;7.597;7.9699;13.2348;10.1344
1;8.1975;8.7191;8.9195;4.6931;5.6113;6.2138;16.6227;10.1368;9.1008;7.2217;7.5152;15.238;11.0629
1;7.8929;9.9556;8.8215;4.6376;4.9745;5.65;15.7144;10.2283;9.4748;6.8509;8.538;14.8001;10.1183
1;7.1912;9.0862;9.3538;4.7421;5.4266;6.0755;15.033;9.0281;9.6014;5.9859;8.8716;14.5725;9.3964
