odour stim;07/12/2020 Female11;09/12/2020 Male5;09/12/2020 Male9;11/12/2020 Female5;11/12/2020 Male9;14/12/2020 Male4;14/12/2020 Male6;14/12/2020 Male8;15/12/2020 Female4;15/12/2020 Male5;08/02/2021 Female3;09/02/2021 Female3;10/02/2021 Female2
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
0.5;19.141;21.4634;10.8562;16.9797;13.1522;27.6107;20.6054;17.3547;18.2423;20.4498;13.3944;12.863;5.2534
0.5;17.8521;22.8351;9.8314;16.9878;12.1373;27.3391;20.1013;16.4986;16.7693;20.3184;12.8395;11.5542;5.5506
0.5;17.1839;21.702;9.8938;14.9137;12.3007;29.8075;21.5597;17.5635;20.0726;19.2624;13.9982;11.8471;4.865
0.5;17.1324;22.3903;10.6152;13.465;12.7575;29.4876;19.0545;17.8215;18.6142;19.3095;14.2386;12.0754;5.6068
0.5;16.3724;18.9284;11.697;12.3715;10.8115;31.9886;17.3337;18.0998;17.6984;18.7531;13.5732;11.0124;4.982
0.5;15.9968;22.7488;11.1692;11.4211;10.7014;30.7105;18.1468;19.6761;18.5778;17.3141;13.5164;11.4097;4.9779
0.5;15.9078;19.9998;11.3148;10.5832;9.1648;31.384;18.4247;18.2508;17.1547;16.043;12.3852;11.8906;4.5807
0.5;16.1148;22.3926;12.8731;10.2299;10.9552;33.6665;17.3412;20.3859;16.3935;14.0526;11.3502;13.1247;4.8526
0.5;15.8861;20.6563;12.7859;12.7239;10.8856;35.1001;15.609;22.6533;17.8758;15.2594;13.4125;12.7169;4.4543
0.5;15.7199;19.2694;14.6244;13.7109;13.8071;35.8247;16.2749;20.2426;18.0776;16.7882;15.1389;11.315;4.3072
0.5;15.1749;22.4923;13.7558;12.6601;12.3787;31.4097;15.5379;21.1265;23.8438;17.4312;14.0582;13.1059;4.5283
0.5;14.7945;20.5669;15.4772;11.3103;11.3596;31.6198;15.2054;20.2533;22.4838;15.5228;14.0647;12.0747;4.2308
0.5;14.6139;24.314;14.6614;10.8855;10.9319;30.6785;17.6142;19.687;21.3944;18.1607;12.5481;10.4483;4.8912
0.5;14.4617;20.8572;13.7405;10.2371;12.264;31.8158;17.6919;19.4232;22.2349;22.6948;12.6864;12.744;4.1918
0.5;13.9558;18.49;13.6231;10.9181;12.7435;28.5091;17.9554;22.2867;22.9325;20.2123;14.8988;12.4379;4.669
0.5;14.0511;18.4851;13.0833;11.9085;10.4158;28.1448;17.1081;22.444;20.8623;18.9596;14.3536;11.6435;4.0794
0.5;13.7753;19.0614;14.8622;10.5912;10.574;30.2306;18.1511;22.1907;21.1107;21.2699;13.4881;11.8112;4.5129
0.5;14.4081;21.1419;13.9343;11.0379;11.6793;30.2314;17.4;21.4164;24.3843;20.9216;14.6515;10.8442;4.5045
0.5;13.9623;22.7882;17.156;10.6202;14.4104;28.9043;18.5295;22.0862;22.4569;20.0462;14.9907;11.1689;4.579
0.5;14.3747;21.538;15.4159;11.8709;14.6979;25.6529;19.7761;21.7558;22.5106;21.1756;16.5057;10.0064;4.5629
0.5;14.1944;19.2316;15.2706;10.9011;13.0554;22.7396;18.9187;22.8093;27.0927;21.1802;17.5436;9.563;4.3146
0.5;13.9468;18.7358;15.4719;11.6792;13.3343;20.2726;17.2954;21.4704;25.9272;19.6122;16.9674;8.5554;4.6387
0.5;14.3575;19.6377;16.9926;12.4149;13.5922;19.6555;16.6382;21.5444;22.4079;19.5796;16.1621;9.1804;4.3843
0.5;14.0358;20.3063;19.4358;13.2661;15.0671;22.8868;20.2764;20.543;24.6995;18.5157;17.3381;8.5243;4.8412
0.5;13.9355;23.0751;17.7825;12.0697;12.3578;24.7145;18.4915;18.9076;24.2936;15.9574;18.7947;8.2899;4.4871
0.5;14.2357;20.4359;19.0139;12.3991;14.657;25.2349;18.4371;20.1514;24.3855;16.3144;18.9956;8.9304;4.6876
0.5;14.0683;20.4769;16.7055;15.1251;12.3649;24.3958;19.1755;20.5361;26.276;20.0651;19.1034;9.4696;4.3572
0.5;14.1181;19.4152;20.2659;13.5195;11.9191;23.2603;19.7972;20.5035;25.5018;19.4329;18.2892;9.0284;4.5313
0.5;14.0645;19.3868;17.9867;14.111;12.2721;23.0713;22.0306;19.5268;27.2388;19.9543;16.9922;9.817;4.4215
0.5;14.0891;21.3057;18.2239;13.9439;15.3659;27.2275;19.6339;21.185;23.6282;19.4396;18.9882;9.1729;4.503
5;13.269;18.248;16.0387;12.7843;15.3536;24.378;17.6823;24.2971;29.1574;21.0147;19.7165;8.726;4.5159
5;14.2709;20.8714;16.7496;11.9705;14.8664;22.1841;19.1718;22.7059;28.8564;19.8291;19.9123;10.1467;4.2763
5;17.6516;20.5784;19.5757;13.6264;15.3505;23.6734;19.0205;19.7294;31.7799;21.7671;19.044;9.2323;4.8292
5;17.6094;24.1174;21.0726;12.8886;16.3613;22.8747;18.1881;18.2511;28.8489;22.8468;19.2085;9.7825;4.1798
5;16.7106;24.2155;24.3867;12.8602;16.14;20.3358;21.1188;18.9967;30.6073;22.0397;18.7085;9.2003;4.7431
5;16.2272;20.6824;28.0459;15.4363;15.8956;17.9137;21.4903;19.148;27.3441;24.3183;17.8498;10.5596;4.2497
5;15.8445;17.2658;31.7805;14.0186;18.6499;17.0016;23.989;17.0435;27.4259;21.1595;19.7594;10.1488;4.5666
5;15.2809;16.7007;32.9998;12.7421;16.53;16.464;24.2565;18.5635;32.7361;19.1565;20.5605;11.8776;4.4409
5;16.6006;15.9753;28.8171;13.69;18.3465;18.7609;21.4314;20.3241;30.5156;16.9083;20.4942;10.7508;5.3662
5;17.074;18.0736;25.7488;15.5116;18.8493;18.0165;20.0561;18.6488;31.286;15.1711;18.6036;11.2375;5.2543
5;17.9074;16.7325;24.7788;14.7532;17.8042;18.4174;17.5926;20.0536;31.5377;13.5754;17.5343;11.3258;5.239
5;19.478;18.4994;20.2589;14.587;15.8257;19.0895;18.9199;19.5004;30.3764;12.8826;16.952;11.7208;6.2453
5;18.0441;18.6724;20.1124;14.712;17.7664;17.8892;19.4492;17.7078;32.7684;12.3761;18.3084;10.4985;6.0488
5;16.7745;17.139;17.8389;13.3777;17.3325;18.1931;19.3418;19.1072;29.6895;11.727;19.1087;9.8765;5.7509
5;16.7237;16.4218;17.977;15.9668;18.4412;17.5323;18.561;21.0542;25.5766;11.4941;19.2557;9.1895;5.7134
5;15.2537;15.9329;16.3954;17.0607;20.8569;18.8014;18.7244;19.8671;28.2307;10.7749;19.8859;10.8051;5.4423
5;14.7242;15.7277;16.0459;18.7152;17.3822;18.8571;17.9224;19.3027;26.6225;10.9646;20.2347;9.9578;5.1624
5;14.6998;15.9879;14.037;17.5075;16.0302;16.7935;17.3903;19.4861;26.5485;10.5851;20.3034;10.1101;5.5089
5;14.1543;14.744;13.9651;16.4323;17.2107;16.1387;18.666;17.8426;25.8768;10.2648;20.1884;10.9678;4.8615
5;13.7592;14.1868;13.2263;14.8918;18.5719;16.8792;19.9998;16.1778;23.8487;10.8405;20.2689;11.4461;5.3092
5;14.2876;15.2935;13.4105;14.7216;17.0044;17.3515;19.1386;17.192;25.4164;10.3748;20.5904;9.6906;4.8792
5;13.4122;13.8329;12.7489;16.8053;21.2541;16.9606;20.995;17.164;27.3501;9.8777;18.3964;9.4788;4.9216
5;13.2282;15.4221;12.1287;15.7638;18.4661;17.6681;20.2427;17.9201;24.0357;9.6414;20.6886;9.9329;5.0141
5;13.3993;15.4341;12.2398;14.8917;21.4876;18.2399;17.9528;19.2611;22.1409;9.4698;22.1;8.9733;5.0117
5;13.1533;18.265;12.2844;19.5803;18.3587;18.4207;17.2929;19.5164;21.9637;11.5155;22.4037;8.5107;5.4946
5;13.0784;18.8509;12.156;17.8951;17.9308;18.3956;17.5121;21.3298;22.4276;11.052;22.3947;9.0379;5.1945
5;13.6027;16.8826;12.4215;16.2231;17.1232;18.2554;19.7768;19.7301;21.5604;13.1639;23.8767;10.7963;5.392
5;13.448;17.5501;13.2522;14.8017;17.601;17.929;19.9091;19.8305;21.8433;12.6237;21.3863;10.2688;5.0738
5;13.8681;18.6054;13.6098;15.0151;15.9907;17.4813;19.3756;21.3168;22.579;11.9753;19.5123;11.8222;5.3548
1;14.0633;19.0661;12.7455;16.1875;14.8039;18.016;18.4989;19.2373;23.1934;14.3235;21.6081;11.1039;5.0098
1;14.3116;16.1792;12.5282;15.8355;14.4525;18.3479;17.3415;18.9597;22.1967;17.515;21.7983;11.3025;5.2048
1;14.2038;16.7121;11.8094;15.7962;13.9182;21.4042;16.8583;17.1867;24.1791;17.1726;23.0086;11.4495;4.8752
1;13.7217;16.7014;11.9896;15.492;11.9843;20.8061;17.3476;18.7869;22.0554;15.0696;24.1959;10.9333;4.8493
1;13.9514;17.355;11.3542;17.7597;11.9977;19.2312;16.1466;19.4244;21.9001;13.8866;22.9441;10.7529;4.9548
1;15.2332;17.7779;13.2594;19.1282;12.4132;19.5904;17.2301;17.2722;23.5079;14.527;24.67;11.4601;5.7337
1;16.4208;17.5851;17.0286;20.0745;14.474;19.8834;17.9751;17.0062;23.934;14.0023;25.3122;11.0282;5.3392
1;15.9694;19.7097;17.0258;21.1142;16.1053;19.0724;19.2519;16.3728;24.4017;12.7168;27.8796;10.9729;5.2708
1;19.011;24.4151;17.7234;20.575;17.5099;19.5086;21.2251;17.1622;26.216;14.0812;28.6272;11.1054;5.4486
1;21.5279;26.644;17.0322;21.7948;15.6048;21.2263;23.5157;17.3868;29.1023;12.8146;28.478;11.5564;5.0175
1;21.2545;24.6629;16.8957;24.3248;18.06;22.0585;22.9483;17.2081;30.2835;11.7017;28.1034;11.313;5.3096
1;22.3808;24.7921;17.4294;22.0216;17.2256;22.1843;23.1472;19.1044;26.1909;11.2208;26.4249;11.8772;4.7041
1;20.8743;23.7542;17.8573;19.7804;16.8421;21.1123;20.569;17.5202;23.3157;15.5021;25.9874;13.9521;5.1559
1;20.187;26.0454;21.5499;19.9688;18.6316;22.0279;20.0791;18.3436;22.2182;14.509;26.3034;14.1839;4.5339
1;18.6517;24.0131;21.0627;18.0599;18.1626;25.8583;20.1925;16.6278;26.2284;16.4982;27.705;14.0322;4.8639
1;20.5147;22.6783;19.0857;17.6703;18.5585;26.9766;18.9023;16.132;31.2083;17.4551;27.9521;12.3533;4.7215
1;20.0377;21.414;20.084;18.6176;19.0701;25.153;17.1805;18.1964;34.0093;20.4861;25.671;14.2219;4.6272
1;19.1839;20.3057;21.0301;18.5617;20.3262;27.6568;15.7144;18.2385;37.3298;18.2671;28.9477;14.8885;4.6179
1;17.4888;21.4432;20.7012;16.5271;21.6125;29.1251;18.4237;16.4881;33.5786;16.21;29.328;14.9812;4.4943
1;17.1761;18.4818;19.3166;17.3075;21.9169;29.3899;18.9306;16.8848;32.0051;14.7597;27.6027;15.6537;4.6457
1;16.2867;15.3835;17.6957;18.4717;22.3325;31.5059;17.7361;17.1529;27.9367;16.0596;27.8917;16.6314;4.3858
1;15.583;15.9177;18.4088;16.8379;22.3115;30.3348;17.8678;15.7718;27.3444;14.1436;25.4929;14.2828;4.9755
1;15.3431;17.2352;20.8589;16.8841;21.7094;29.3817;16.3492;16.2309;29.4296;14.291;25.5398;17.3068;4.3183
1;15.3527;15.4406;20.6236;17.1122;27.2201;28.48;15.5796;19.6968;28.1571;14.4161;23.4875;18.9091;5.0581
1;15.3012;14.4267;17.8395;14.9472;22.7182;26.0763;17.7488;18.8089;27.5588;14.4735;23.7712;17.6346;4.533
1;15.4228;15.6718;17.4148;15.9289;23.5158;25.3712;17.1223;18.4179;26.5119;13.3666;22.4033;16.5561;4.8751
1;17.6399;16.9319;18.4298;17.4942;20.7877;22.5221;15.5155;19.4378;26.5747;12.5843;22.9177;14.9212;4.5343
1;17.623;16.6053;18.466;16.1896;20.1469;19.9859;14.314;20.3093;24.0616;11.8035;22.4304;15.2742;4.6305
1;17.0604;16.0554;18.6577;16.4334;19.0656;20.6283;16.8149;20.5941;23.7001;11.7181;22.5423;14.3281;4.7054
1;16.201;16.9612;21.2829;15.1993;19.4931;19.6525;16.1539;20.3251;26.1095;10.788;23.6465;14.3584;4.3335
1;15.7673;15.4723;18.1673;15.3055;17.392;22.1509;19.3524;18.9725;27.9721;12.4112;23.7198;14.4291;4.6356
1;16.0389;17.3321;18.6256;16.2077;17.4091;20.5298;17.9301;18.7911;25.3929;14.0313;22.3118;15.7518;5.0475
1;15.2328;17.2916;19.7882;16.6737;18.5557;20.885;16.1241;20.3412;27.0878;13.1478;21.3522;17.2169;5.5858
1;15.5265;16.122;23.2825;17.7564;16.3033;19.3203;18.7533;21.0071;28.5791;13.2917;19.1883;16.0813;5.1363
1;15.2385;16.423;20.3132;17.3972;16.7656;17.7155;16.6048;19.2115;27.3774;14.5116;18.0156;15.6123;5.5545
1;15.2924;14.3309;20.1794;19.1275;15.1402;18.6732;18.9646;20.1459;28.6906;15.8609;21.5446;15.3276;6.047
1;15.7032;12.4092;21.1276;18.5854;18.3148;17.4777;17.7638;18.2225;27.7848;17.9715;20.2459;15.8373;5.8674
1;17.144;13.3064;23.6247;20.4329;13.7744;17.5877;16.8245;17.4933;27.4853;22.2993;23.2007;15.8832;5.4049
1;18.4036;14.9553;22.5059;20.552;14.6654;17.1169;18.6745;16.4586;24.0075;25.6916;26.4478;15.694;5.6016
1;18.1392;14.8564;20.2358;19.8512;16.0348;15.663;21.4234;16.8606;22.304;28.4752;24.66;15.846;5.9591
1;17.1762;16.5086;20.8546;21.2065;17.2609;16.2359;19.7438;19.1955;24.1512;28.9157;26.1843;16.3476;6.1628
1;19.0991;18.0055;27.0303;19.0818;20.6857;17.149;16.7722;21.9239;27.533;24.8661;26.2168;16.2742;6.1703
1;21.5294;19.5131;24.4176;21.3499;21.9402;17.4433;15.836;19.9677;26.7536;24.588;23.486;17.8492;5.4693
1;22.9192;20.2672;27.4898;18.7416;22.4135;16.8442;16.6613;17.8945;26.2705;21.6612;22.1071;16.8841;5.6634
1;20.2552;19.1913;29.0756;23.6439;24.4545;15.5624;17.1252;19.3982;30.0161;19.8933;25.4671;17.2359;4.7641
1;21.5765;20.2646;32.0545;30.9448;25.7344;14.5408;18.1799;18.219;26.4499;21.8613;23.5588;16.9274;5.5678
1;20.3094;21.5362;32.8081;32.6526;26.7415;13.3434;16.7511;18.1542;24.2827;22.4567;22.2103;18.5301;4.8735
1;19.269;21.1899;32.064;28.7391;27.7123;13.1281;15.4881;18.3512;22.5705;20.2765;23.9657;19.1713;5.2427
1;20.4269;21.2506;33.9923;25.2676;27.5211;16.9485;15.7304;18.252;24.0686;20.924;24.4674;18.0158;4.754
1;19.2041;18.7609;30.8105;22.0194;28.2323;17.3091;14.8465;19.331;27.0889;20.4584;24.6532;18.7341;4.618
1;17.3103;19.1909;30.0289;20.3799;22.0616;17.4911;13.528;19.4001;26.9216;21.0261;23.2242;17.0349;4.8995
1;17.3284;18.6941;25.2282;19.8863;25.2987;18.3761;12.2279;17.4162;28.2376;19.3859;23.8474;16.8857;4.5884
1;16.8125;17.7064;25.54;17.8473;20.5095;16.8904;14.2439;18.3585;27.7303;17.5248;23.1027;17.081;5.2091
1;15.6071;17.0744;24.5807;18.2381;24.0247;17.3204;14.8201;18.934;29.3141;16.1492;22.5743;16.8304;4.4017
1;15.4819;14.7789;29.0059;20.3122;19.5528;19.3123;14.0732;16.8525;31.6462;16.469;21.0398;17.5289;5.0629
1;14.9923;15.9177;30.0914;18.511;21.7398;18.3499;12.7526;18.1427;29.3155;16.4117;21.1888;16.6104;4.5507
1;14.7872;14.1922;28.1458;20.5429;21.558;21.4981;11.5238;19.4378;33.3625;15.6785;20.1822;17.3316;4.7874
1;14.5762;14.1316;31.3918;18.3445;23.4597;21.0553;11.4603;18.7499;31.7804;16.859;20.0832;19.3962;4.4507
1;15.0962;15.3511;31.45;16.0143;22.3232;23.0348;11.2266;20.0171;28.6457;14.7633;21.5964;18.3103;4.6686
1;14.6122;13.2543;32.6397;16.3048;22.8661;21.9963;13.8003;18.2148;25.2993;14.1507;20.8572;21.3516;4.4083
1;14.7592;12.1391;26.0527;18.0939;21.8797;22.3114;14.6652;19.4901;24.7475;17.001;19.2776;20.4173;4.5141
1;14.4224;12.5487;24.9719;19.5845;19.4144;25.3317;13.482;19.8912;27.6832;17.5879;21.8167;20.3782;4.6652
1;14.8249;11.9325;21.6665;20.8968;17.2193;23.5376;14.6587;22.0803;28.8851;17.6602;20.8526;20.2818;4.4167
1;14.3927;12.008;20.2234;18.5554;17.6548;24.5904;15.9052;20.1625;32.3075;17.3843;21.0225;18.9883;4.5878
1;14.2295;11.813;18.6562;21.6108;17.7693;24.4051;15.6488;22.0158;36.1207;15.5661;21.1677;16.8666;4.3493
1;14.6356;10.5111;16.9588;22.7399;16.035;22.479;14.3083;22.0409;35.159;14.4649;20.611;15.7737;4.956
1;14.3903;10.0292;17.2934;22.8553;17.3939;23.8551;14.5431;23.4775;32.8239;15.3099;21.8228;16.6732;4.4362
1;16.4227;10.041;16.2202;24.968;14.7482;21.0406;14.2405;22.2829;33.0819;16.2288;23.1867;18.9487;4.7151
1;15.7833;10.6824;15.784;26.7753;15.825;23.1147;12.9672;23.6113;35.855;14.3937;20.9399;19.4816;4.3852
1;16.6654;9.7071;15.2403;28.7764;13.4466;26.1561;13.5475;23.5757;36.1789;14.2572;19.1004;19.083;4.6243
1;20.2772;9.5784;16.2469;29.9128;14.306;25.5185;14.6831;26.9523;34.9289;14.87;19.75;18.3243;4.6948
1;25.3064;11.4824;15.8876;29.6859;15.3235;23.1407;14.9867;27.9448;31.802;16.6757;19.8832;19.567;5.4886
1;22.403;10.3629;18.1116;30.5404;14.7616;23.8912;14.8489;25.4616;33.1453;18.6487;18.839;17.6612;5.2126
1;21.9254;10.8518;23.1375;29.3147;14.229;22.5161;16.8169;24.5624;36.3061;26.5638;21.9248;16.3853;5.0967
1;25.5524;10.6579;21.4455;29.8181;14.221;20.2954;19.6366;22.2936;35.7607;23.5511;21.0343;18.0297;5.1138
1;22.9953;11.2564;20.638;26.1595;11.9;18.7995;20.4621;21.4688;36.7671;20.7787;19.8824;20.4612;4.7531
1;20.9798;14.9119;22.6736;25.9735;15.3956;20.4939;21.9977;19.4874;37.9875;18.0794;20.0675;21.7117;5.0691
1;18.4759;14.7146;21.0821;23.1636;15.7174;24.5932;21.1181;19.0685;38.106;16.1065;17.7722;21.1384;4.9383
1;20.7565;15.423;20.3162;20.2485;18.9764;26.3013;18.8876;17.773;36.9869;14.3892;16.5708;20.6864;5.1147
1;19.1567;15.935;17.4119;18.0392;16.6338;24.1686;20.5866;16.8443;34.0992;13.8659;17.804;21.4686;4.651
1;18.0316;15.3026;19.372;15.97;18.0314;22.1584;20.969;18.7196;31.6382;14.9541;20.1612;19.7984;4.9869
1;17.4191;16.0078;20.1742;14.6414;18.3628;21.525;21.6138;16.8934;30.2736;14.4401;21.9519;16.4806;5.8147
1;16.068;14.8178;20.0213;14.9526;18.0873;23.3893;21.6758;15.6518;29.8821;15.3472;20.8563;14.8398;5.6504
1;15.3553;13.8608;19.566;14.052;18.7036;24.4761;21.3935;17.9104;31.4668;14.6662;20.1726;12.8101;5.134
1;15.4944;15.5371;16.999;13.3933;21.4695;27.2305;22.7407;18.6499;30.8165;13.2548;19.411;12.0738;5.2462
1;15.3831;16.7233;16.1376;14.4797;17.6122;25.7483;23.3114;20.3277;29.0434;14.8196;18.7337;12.662;5.3408
1;15.0055;16.7838;15.4147;16.089;21.8432;23.2033;23.8424;21.6729;29.8184;15.4834;18.9527;14.3831;5.3922
1;15.1849;17.0223;13.5363;15.2752;19.4222;25.6601;24.4457;23.4379;28.3686;17.7119;19.6105;13.4327;5.8393
1;14.9023;17.4464;14.0585;13.8797;18.6566;26.3294;24.309;24.3822;28.5351;20.5926;20.6453;14.9527;5.5598
1;15.0439;19.632;12.824;13.887;18.01;27.8542;24.8977;22.7309;25.6304;23.5903;21.7173;17.3844;5.7909
1;14.6738;20.7732;12.9327;14.8049;18.4147;31.5142;25.4403;23.0485;25.9736;21.675;22.2644;15.5299;5.0802
1;14.4907;20.4217;12.3834;15.6049;19.8358;31.9343;24.9495;21.6729;22.5957;18.3224;22.5925;13.3129;5.4285
1;15.2689;19.3582;11.1008;15.7926;18.1795;30.1547;21.9994;21.8083;20.3397;19.096;21.635;12.5094;4.7615
1;14.7054;16.8215;11.362;16.7899;18.2549;29.2234;22.1386;23.3158;20.3926;19.1792;22.8813;12.6008;4.8623
1;14.7736;16.1833;11.4918;15.3058;18.6407;27.9897;21.9586;26.4545;22.4047;16.7916;20.0851;11.6592;4.8271
1;14.6812;14.2255;13.1952;14.4748;18.5823;29.7825;22.4893;27.6888;24.1263;15.9312;19.5975;11.8235;4.785
1;14.5739;15.7036;12.4864;13.2132;17.9995;29.2151;20.9951;24.5068;25.3254;14.5491;23.9273;10.8367;4.674
1;14.5327;15.971;11.9432;14.2611;19.4015;25.1662;20.4014;25.6881;25.5029;13.1602;21.811;10.2066;4.268
1;14.5284;13.866;14.124;14.845;19.0344;23.2254;18.4786;25.1739;24.8123;12.3975;20.1865;9.4008;4.7931
1;14.1968;13.6364;13.5977;15.2632;19.5271;25.2471;19.7723;24.5029;21.9423;13.6125;20.8624;8.7397;4.419
1;14.7202;14.2407;14.1289;16.9698;18.7359;25.2514;20.3655;21.3412;20.0408;12.9038;19.5826;9.2511;4.9885
1;14.4275;15.1963;15.146;16.6457;21.0525;26.811;20.1298;20.8391;20.1579;12.2396;21.5934;8.7638;4.4082
1;15.0286;17.2174;14.8507;17.4044;18.2554;26.3372;22.996;20.838;25.9848;11.3025;23.303;8.6338;4.9358
1;18.1554;16.1243;16.9275;15.6055;19.1333;24.0515;21.3119;19.5153;26.2868;11.0914;21.7727;10.4;4.407
1;20.7965;15.4818;15.1107;16.2666;18.5191;21.3228;20.741;18.1552;25.1294;12.1184;24.7675;12.2461;4.4097
1;21.2292;16.3637;14.9063;17.8117;19.1462;20.3656;21.1855;18.2456;28.9696;11.8211;27.1905;11.834;4.3457
1;19.6281;17.6143;13.4633;16.281;19.5982;19.7175;20.1135;18.3923;27.3688;11.0365;25.2137;12.1178;4.5013
1;18.0132;17.4743;11.5101;16.3546;21.671;19.8995;22.9677;18.1425;30.996;10.9908;24.1933;12.2538;4.4863
1;17.6063;17.4751;12.3322;18.4335;21.3146;19.5996;22.0951;16.4921;33.1221;10.7909;24.4264;12.3204;4.2914
1;18.7942;19.3177;11.2886;16.5186;20.0649;18.1593;20.5257;17.7497;33.4482;10.1949;23.2864;12.933;4.9669
1;18.0652;17.8418;15.2136;14.7782;19.7094;17.4087;22.1641;20.3564;33.9599;15.1233;22.6789;13.0766;4.845
1;17.6568;20.7305;13.3192;14.7684;19.1238;18.5052;21.2416;18.7277;33.6381;17.2048;20.1485;16.2163;6.2685
1;24.0387;19.0073;13.6963;15.2132;22.9023;20.0611;19.5559;18.9232;34.3989;15.2464;22.032;16.2491;5.4205
1;24.8933;19.932;13.4083;16.744;17.7695;19.0219;19.697;18.1452;31.2045;13.9025;23.7486;14.3356;5.6152
1;22.6566;20.0068;12.8234;18.681;16.8448;19.1689;17.6922;19.7113;27.4872;12.6422;23.3798;12.4985;4.8871
1;26.9586;20.8985;12.7584;20.3154;14.0536;22.0302;15.61;17.7821;25.4995;14.3474;23.6657;11.1994;5.0133
1;24.6223;23.4719;11.7559;19.0082;15.3977;22.5839;15.122;19.7609;27.0238;15.2839;22.2906;11.5856;4.4231
1;23.5993;23.947;14.9428;19.5706;13.5344;23.1839;13.7546;18.2086;24.012;16.407;22.309;10.4904;4.5323
1;24.8243;22.5386;16.4224;18.8066;16.1954;24.5909;13.3708;18.267;27.9689;14.0938;25.2538;10.6893;4.5864
1;27.4076;28.5136;16.601;20.3205;14.8046;24.633;11.8624;17.7867;27.1427;13.1767;22.8367;10.0654;4.6996
1;29.0089;27.4766;15.2745;21.6993;13.5253;22.9148;12.8173;18.5131;28.2955;11.4265;20.3593;9.3484;5.2717
1;27.8628;28.4219;18.407;21.7566;15.4763;22.2919;12.8962;17.1861;26.3363;11.0315;22.9721;11.4274;5.042
1;28.747;29.2007;16.8919;23.1505;16.1796;19.7103;13.8563;18.1927;23.9499;10.1846;22.8706;12.9358;5.3229
1;26.2684;29.1213;16.664;25.1392;16.9429;20.6028;14.5141;20.479;24.849;10.6182;20.6658;14.1574;5.0101
1;31.424;30.5882;16.6405;23.9138;16.3462;19.7305;15.9916;20.9267;22.0123;11.1602;19.4708;13.6956;5.348
1;28.6612;30.1212;17.0465;25.1731;18.1936;18.1588;16.73;20.9539;23.3848;13.5889;17.7224;14.3205;6.0073
1;32.211;28.8501;17.8137;24.1322;16.9545;18.3872;18.1871;20.8302;23.4722;15.3573;20.7174;13.308;6.7145
1;30.0008;27.9106;15.8654;25.2785;16.596;16.9598;16.5457;18.7173;23.5264;14.4413;21.6724;15.5228;6.0775
1;27.3471;27.8569;15.9116;26.2391;16.6827;17.5752;16.3901;20.5851;22.3883;12.9887;20.1433;14.5743;6.476
1;27.6811;29.1511;14.3059;26.2171;17.0921;16.4284;19.1092;18.8447;28.2661;12.1697;19.4699;14.2235;6.2546
1;28.3681;28.3636;14.1506;24.2402;15.8242;15.1019;17.4156;18.1655;26.7662;11.3188;20.254;13.1967;5.868
1;29.3738;28.065;14.6885;21.88;15.7656;15.7847;16.2441;18.651;26.8533;12.1677;21.1211;13.2643;5.2837
1;27.6727;28.3247;16.2886;21.2978;15.6757;14.9132;16.8618;20.5408;28.2505;13.4552;22.1851;11.914;5.3821
1;30.7339;28.6991;14.8702;19.5758;15.1839;14.3009;14.9085;18.9856;29.9931;14.8698;21.9631;10.7572;5.4015
1;36.1924;26.3859;13.917;21.4396;16.5841;16.7774;17.1016;18.2387;28.469;17.8404;25.0061;12.3337;6.5012
1;34.5075;27.0682;15.8981;22.6714;15.9538;17.8442;18.2208;17.6807;30.8714;23.2197;23.7316;12.6659;6.5518
1;35.8754;27.606;16.0869;25.2237;14.6016;16.1676;16.4897;18.9575;37.2961;20.5865;21.2108;11.8425;5.7898
1;39.4603;29.7159;18.0898;24.2907;15.1023;16.653;17.125;19.1975;36.2927;17.833;23.9308;10.4304;5.9664
1;36.9454;29.5866;17.6818;23.6108;13.913;18.5304;17.5968;18.9923;32.8531;15.8667;22.5525;10.7901;5.2995
1;36.0447;25.0008;21.4792;24.031;12.3845;19.9333;16.2775;18.2283;32.7232;16.8725;24.5321;12.597;5.6276
1;34.0199;26.4991;20.4025;20.9036;15.9175;18.7959;16.9272;18.3673;33.4617;14.6665;23.4818;13.1037;4.774
1;30.2869;27.4594;18.1575;19.0717;13.604;23.6052;15.804;18.5427;28.951;13.6739;23.8911;13.6448;5.1478
1;27.2974;24.1625;16.5621;17.0081;12.9748;26.2858;15.5752;19.0009;27.1104;14.2325;24.7766;13.2707;5.0028
1;31.574;25.0219;17.5793;16.8008;13.1308;26.3634;14.892;18.9088;28.1844;16.0603;24.6944;15.3991;4.9076
1;35.7692;22.6506;19.9422;17.3633;13.5508;27.0779;13.9662;18.8808;28.2773;14.9711;24.6053;16.6443;5.0057
1;32.9692;24.3936;17.7981;15.7734;13.0825;26.4412;13.0594;20.9817;30.8247;16.4467;24.4967;17.6938;4.8269
1;32.8561;21.5329;17.4205;14.1587;13.269;27.9443;12.6006;19.6245;32.5843;14.8736;23.3615;18.3666;4.7851
1;33.3062;23.5412;17.583;14.7345;13.3215;27.4705;13.4313;21.2473;31.2774;13.9502;21.4734;17.087;4.5959
1;32.6037;21.7093;19.6692;15.7144;14.3102;27.6425;13.523;19.2333;29.046;12.5664;22.5837;16.8701;5.0215
