odour stim;30/09/2020 Female3;30/09/2020 Male8;30/10/2020 Female2;30/10/2020 Male9;02/11/2020 Female2;02/11/2020 Male9;02/11/2020 Female11;03/11/2020 Male2;03/11/2020 Male8;04/11/2020 Female2;04/11/2020 Female8;04/11/2020 Female9;25/02/2021 Female9
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
0.5;6.2415;4.1815;1.368;4.2348;3.3013;7.0467;5.0861;2.3191;6.4353;4.4686;5.6331;6.538;4.1976
0.5;6.0843;4.2552;1.4765;4.9639;3.0253;6.8694;5.6967;2.6331;6.1402;4.8338;5.3119;6.8835;4.2738
0.5;6.1497;4.0571;1.2687;4.4508;3.0472;7.1446;5.7189;2.4885;5.6851;5.5402;4.6335;6.3927;4.1268
0.5;6.2395;4.2306;1.3349;5.0447;2.8217;7.2754;5.6226;2.6198;5.6511;5.1613;4.0731;6.6603;3.7766
0.5;6.3369;4.9305;1.3632;5.4156;2.6144;7.2462;5.5748;3.0243;4.9668;4.7528;3.881;6.4324;3.9092
0.5;6.1391;5.3425;1.4596;5.6303;2.5591;7.1595;5.2219;3.2936;4.9137;4.9995;3.3187;6.5064;3.6817
0.5;5.867;6.0526;1.3042;5.7868;2.6845;6.9008;5.1479;3.2974;4.8343;5.3001;2.9356;6.8571;3.8337
0.5;5.7287;7.2796;1.1605;5.3832;3.0806;6.9455;4.4291;3.1864;4.6682;4.87;2.6398;6.8659;3.9087
0.5;5.964;7.8282;1.2691;5.2469;3.6369;6.6974;4.7369;3.0242;4.7309;5.2613;2.553;7.1831;4.4613
0.5;5.8677;7.7174;1.3073;4.8558;3.5135;7.1994;4.4515;3.2388;4.9362;5.2835;2.3695;6.4358;3.7729
0.5;6.0175;7.6403;1.2389;5.0282;3.2863;7.2087;4.1351;2.8919;4.7468;5.1449;2.3865;6.7815;4.3051
0.5;6.0185;8.2424;1.2186;4.4525;3.3871;6.9849;3.9107;3.0321;5.1011;5.1305;2.7176;6.8835;3.9347
0.5;5.7996;8.7962;1.4079;3.7602;3.8134;7.3025;4.5437;2.9588;4.4918;5.0959;2.9601;7.0789;3.7303
0.5;5.9346;8.6002;1.2844;2.9892;3.5843;7.0941;4.5966;3.062;4.7786;4.9349;2.9809;7.5717;3.5832
0.5;5.4687;7.5584;1.2099;2.672;3.1247;6.9912;4.0883;2.8575;4.6736;5.235;2.9807;7.2524;3.2716
0.5;5.3975;6.8003;1.269;2.3028;3.6709;7.3455;4.3462;3.1536;4.9108;4.6063;3.1395;7.4438;3.1812
0.5;5.7243;7.0148;1.0342;2.4785;3.9654;7.5914;4.4103;3.4422;5.0766;4.4371;2.8704;7.2112;3.446
0.5;5.6224;7.6601;1.0479;2.324;3.7061;7.5733;4.0028;3.314;4.7556;4.442;2.5806;7.1439;3.4134
0.5;5.5999;7.5375;1.1414;2.2872;3.7417;7.2029;3.868;3.511;4.9239;3.9853;3.3406;7.03;3.1115
0.5;5.5613;7.3336;1.0707;2.0418;3.6781;7.6275;3.8276;3.4578;4.7158;3.7004;2.6221;7.1704;3.4874
0.5;5.645;7.4918;0.8639;2.1308;3.6716;7.7087;3.4427;3.2761;4.6993;3.5836;2.8794;7.3902;3.4751
0.5;5.5333;7.4261;0.9173;2.047;4.0215;7.2908;3.2913;3.1534;4.7126;3.4004;3.1767;7.5393;3.8054
0.5;5.3966;7.8873;1.0849;2.0975;4.9252;7.1235;3.3468;3.2058;4.5072;2.9599;3.6116;7.3352;3.6065
0.5;5.4912;7.6031;1.0739;2.1006;5.5129;7.5081;3.51;3.2457;4.7065;2.823;3.9091;7.629;3.7713
0.5;5.3507;8.0203;1.2878;2.1372;6.1561;7.4088;3.6295;3.3074;4.5327;2.934;4.6019;8.167;3.3586
0.5;5.9477;8.6888;1.1711;1.7917;6.5644;7.9057;3.8312;3.6474;4.8613;2.9529;5.2268;8.8769;3.8939
0.5;5.3388;8.4881;1.2147;2.0124;6.6727;8.0554;3.9106;3.867;4.7619;2.8461;4.8642;7.9236;3.8999
0.5;5.5862;8.8009;1.1366;2.2506;6.4582;8.0175;3.8565;3.793;4.9562;2.5006;4.2191;6.807;3.6684
0.5;5.1708;8.8596;1.1406;3.0882;6.2191;8.4455;3.8676;3.9857;4.6612;2.5553;3.8917;6.0692;3.8482
0.5;5.122;8.923;1.234;2.8991;5.9689;8.5558;3.8105;3.8183;4.9925;2.4078;3.3716;5.339;3.589
0.5;5.5091;8.6949;1.1294;2.7358;5.5521;8.6764;4.5468;3.7538;4.768;2.4525;3.1324;5.1163;3.7424
0.5;5.2619;8.7019;1.4665;2.8651;5.2312;8.293;5.8673;3.7469;4.8893;2.303;2.9136;4.4463;3.9489
0.5;4.8549;8.36;1.1178;3.2574;5.2002;7.9401;6.2476;3.7826;4.7864;1.9962;2.5044;4.5962;3.5683
0.5;5.3783;8.6526;1.2693;2.8977;4.9931;7.8265;5.8728;3.9535;4.91;2.2625;2.3056;4.4507;3.7768
0.5;5.8144;8.2375;1.0984;2.9412;4.7124;8.0604;5.2007;3.7959;4.9939;2.1447;2.184;4.1115;4.0524
5;6.814;7.7722;1.2814;3.504;4.8733;8.2117;4.3973;3.4438;4.6626;2.3301;2.0629;3.9588;4.0663
5;6.6438;8.7356;1.2259;3.5563;4.6946;8.0369;4.8081;3.9497;4.7189;2.459;2.2378;3.9416;4.3602
5;7.5231;8.4687;1.0285;5.9073;4.5058;8.1262;4.7824;4.8514;4.4058;2.4864;2.7053;4.813;5.9613
5;8.6567;7.8561;1.0251;8.9691;4.6572;8.0736;5.3115;5.8328;4.3044;2.6579;2.7706;5.633;8.5981
5;11.6486;8.821;1.0032;11.2046;4.9263;8.2746;5.4396;6.2943;4.0842;2.3082;3.1434;6.1515;9.6425
5;13.3017;11.8352;1.3468;13.0218;5.0206;8.3796;5.0848;6.4978;4.331;2.5263;3.0831;6.7947;10.2768
5;14.5492;12.858;1.1877;12.7368;4.8405;8.8501;5.1317;6.27;4.3489;2.3902;2.898;7.0454;10.2798
5;14.5642;12.9113;1.0989;12.7947;4.7702;8.5167;5.8458;6.3741;4.4272;2.9173;3.7095;7.5043;10.7649
5;14.1915;11.247;1.2349;11.3165;4.6968;8.8931;6.081;6.1192;4.6538;3.7442;5.0213;7.7848;11.4847
5;13.5785;11.0667;1.2524;10.2527;4.9962;8.4493;6.9788;6.0147;4.6551;5.6308;6.6978;8.2808;12.3753
5;13.0675;10.4567;1.0385;9.2111;5.1323;8.5851;8.3499;6.2771;4.3374;6.9707;6.7494;9.1081;12.0532
5;13.0109;10.9075;1.1026;8.5294;5.3988;8.3866;9.0042;6.3581;4.0576;7.2053;7.3481;9.4685;12.6152
5;12.9026;10.3638;1.127;6.9791;5.2501;7.7401;8.058;6.1433;4.0362;7.1575;6.7677;10.1466;12.2653
5;12.8624;9.1598;1.3597;6.0479;4.711;7.8369;6.3755;5.7725;4.3183;6.9641;6.034;9.8207;10.4724
5;13.277;9.5733;1.2448;5.8081;4.232;8.1081;5.4339;5.4903;4.3289;7.2128;5.2686;9.0254;9.1921
5;13.5792;9.5777;1.2794;5.0068;4.8536;7.8983;5.1226;5.2294;4.3981;6.5622;5.2549;8.3848;9.2374
5;13.5051;9.4247;1.2357;5.7228;4.827;7.8099;4.5648;5.1142;4.8224;6.3483;5.1246;8.4844;8.6217
5;12.5797;9.4452;1.3538;6.6087;4.9397;7.8267;4.2762;5.5054;4.6899;5.9777;5.5039;7.7443;8.2281
5;11.4405;9.4703;1.4586;6.507;4.9154;7.9688;4.2881;5.239;4.523;5.6137;5.7346;6.9833;8.0933
5;10.2339;9.1941;1.5048;6.621;5.6259;7.6849;3.9625;5.0757;4.6033;5.7183;5.7065;6.745;8.0824
5;9.786;9.0485;1.5674;6.2065;5.3287;8.1013;3.3836;4.579;4.6363;6.1909;5.7034;6.8579;7.0574
5;9.2862;8.2601;1.6411;5.9619;4.9166;8.3023;3.6485;4.1428;4.5794;5.8766;5.9661;7.0564;6.6923
5;8.5743;8.3751;1.6483;5.7443;4.1197;7.9342;3.8177;3.8919;4.6034;5.3889;6.2119;6.9858;7.0891
5;8.7321;8.3584;1.5999;5.4235;4.0931;7.6191;3.7744;3.6067;4.7644;5.2563;6.6332;7.1236;6.4445
5;7.9791;8.5547;1.8949;6.3055;4.2598;7.4157;3.5408;3.3165;4.5352;4.9658;6.7334;7.2699;6.5342
5;8.0895;8.4665;1.8091;6.8133;4.4311;7.6809;3.1971;3.0551;4.4819;5.1141;7.6181;7.6505;6.0924
5;7.7664;8.9579;1.8097;7.3172;4.1798;7.782;3.0883;3.1162;4.3809;5.1183;6.7914;7.8162;6.6166
5;8.452;9.2813;1.96;7.8917;3.8172;7.6835;2.8478;3.0374;4.4025;4.3176;6.744;7.2576;6.8164
5;9.0394;9.163;2.0882;6.469;3.7432;8.0107;2.8844;2.9581;4.4596;4.9595;7.0386;7.3991;6.8229
1;8.2331;9.4598;2.1394;5.2938;3.3472;7.7851;2.7482;2.6094;4.448;4.9713;7.6422;7.5729;7.2257
1;7.4462;8.6295;2.6661;4.7779;3.457;7.6547;2.7198;2.6605;4.3975;4.7098;7.6357;8.1307;7.2684
1;7.5446;7.6058;2.901;4.1748;3.2022;7.7277;2.6675;2.6588;4.5749;4.7206;7.3055;8.0488;6.8255
1;7.8954;7.594;3.6073;3.8367;3.2497;7.8894;3.044;3.1464;5.4552;4.0723;6.9797;8.6748;6.9548
1;7.3812;7.8302;3.7567;3.5924;2.9904;7.6425;2.7506;3.233;5.7369;4.8367;6.9086;8.4446;7.1979
1;7.271;7.2891;3.8903;3.7957;3.0487;8.0173;4.5044;4.3781;5.7976;6.3803;7.2355;8.1432;9.0944
1;7.0575;7.413;4.0311;4.4517;3.3393;8.3952;7.3719;4.3888;5.7547;8.1683;7.7426;8.1626;12.408
1;7.3085;7.1043;3.6799;4.8806;3.4359;8.7934;9.5441;4.3826;6.064;8.5923;8.6049;8.1312;14.3469
1;6.6113;7.0225;3.929;5.2679;3.8771;9.3344;10.1467;4.4783;5.6424;8.2315;9.1721;9.3035;14.6628
1;6.8643;6.8708;3.8939;5.3585;4.1796;9.4666;10.7636;4.6328;6.1988;7.8523;8.6427;9.7851;15.0112
1;6.4118;7.1303;3.9349;5.7376;4.4935;9.5065;10.1345;4.581;6.1895;8.3422;8.2494;10.2214;15.3446
1;6.8318;7.8344;3.7016;6.3857;5.5726;9.5088;10.2149;4.4145;6.4175;7.348;8.2988;9.6064;15.5176
1;7.4031;7.4133;3.6297;7.1866;6.5906;9.0314;10.8963;4.2973;6.2251;7.662;7.8319;9.6187;15.4202
1;7.6266;7.1634;3.5376;8.0441;7.5908;9.35;10.3289;4.2251;6.0571;7.422;7.7025;9.8339;14.6244
1;7.7045;6.8519;3.3706;8.5351;7.6338;9.2048;9.6273;4.1261;6.9607;7.1967;7.5114;10.0803;14.7698
1;8.1222;6.6336;3.9537;9.2345;7.7074;9.2269;9.1745;4.3186;7.4256;6.931;6.6663;9.9765;13.6363
1;7.9522;6.1263;3.5158;8.6033;7.3421;8.7655;8.6422;4.0307;6.8654;6.2243;6.9082;9.9016;12.8848
1;7.6218;5.7989;3.5465;8.8668;7.3939;8.4318;8.1334;4.2734;6.5336;5.8878;6.7592;9.2688;12.1558
1;6.9617;5.4592;3.2569;8.6282;7.031;8.6727;7.8485;4.0456;5.937;5.9112;5.5454;9.3856;11.2565
1;7.3144;5.7691;3.2666;8.4088;6.1812;8.5054;7.29;4.4311;6.1954;5.6995;5.7488;8.745;10.7072
1;9.0977;5.851;3.3822;8.7747;5.7696;8.4496;6.8841;3.7941;5.932;5.2683;4.9032;8.1639;10.1992
1;9.7812;6.6609;3.577;7.9923;5.7422;8.1565;7.2839;3.3062;5.4054;4.5053;4.6797;8.4421;9.9807
1;10.3484;7.0116;3.0775;7.8616;5.0092;8.5428;6.7795;3.6797;5.143;4.3354;4.0791;7.9032;9.6181
1;11.5525;7.0308;3.156;6.9373;4.554;8.5376;6.6763;3.9763;5.2802;3.9333;3.9552;7.2256;9.0658
1;12.3657;6.8366;3.3106;6.7122;4.414;8.8225;6.1392;4.1093;5.5684;4.1364;3.7525;7.2964;8.8462
1;13.0669;8.0539;3.1773;7.1901;4.0829;8.3112;6.2289;4.2614;5.1944;3.783;4.2289;7.1187;8.6398
1;13.5056;7.6848;3.4281;6.6062;3.6818;8.2509;6.1506;4.1238;5.1371;3.5074;4.2282;6.787;8.4474
1;13.9514;7.3808;3.1632;5.5227;3.5138;8.5106;5.9601;3.8295;4.9574;3.6194;4.4443;6.6928;8.4296
1;13.6327;6.5077;3.4114;4.4868;3.3755;8.12;5.2671;3.368;4.5974;3.5265;4.2415;6.289;8.2951
1;13.2326;6.4206;3.3219;3.7109;3.7574;8.0117;5.7462;3.4099;4.6528;3.4732;4.4482;6.3198;8.2185
1;12.7675;5.8467;3.5788;3.8349;3.7981;7.8957;5.4743;3.8854;5.0183;3.4821;4.3051;6.0861;7.6964
1;11.5395;5.0069;3.9854;3.4133;3.5329;7.4896;5.555;3.6318;4.7956;3.1039;4.5708;5.216;7.5585
1;11.9434;5.1627;4.1094;3.3045;3.2007;7.4667;5.6504;3.8996;4.3834;2.8747;4.3712;5.1243;7.0082
1;13.1648;5.2559;4.4995;2.8836;2.858;7.7297;5.15;3.9414;4.26;2.7932;4.4989;5.1101;7.0832
1;12.9562;5.3232;4.5926;2.3299;2.9512;7.7463;4.6899;3.7021;4.2739;2.651;5.5826;4.8016;7.2809
1;12.0479;5.2249;4.4774;2.4009;2.7803;7.7597;4.9225;3.8025;4.4069;2.6753;6.0487;4.9438;6.9363
1;12.0248;4.9778;4.4061;2.2722;3.0754;7.8758;4.7183;4.1384;4.1274;2.5759;5.8639;4.5045;6.3716
1;12.8091;5.0306;4.5841;2.7143;4.9617;7.8377;6.4431;4.7118;4.0611;2.5311;5.0773;5.0895;6.6536
1;13.1658;4.6108;4.4946;3.5301;7.3144;8.4814;9.8208;5.0076;4.1898;2.5265;5.3246;5.9191;6.5515
1;13.5374;4.5749;4.1761;3.333;8.186;8.7374;12.6541;5.4488;4.1984;3.1224;4.6207;6.5957;6.0472
1;13.6798;4.3049;4.4961;3.0517;7.682;8.8721;13.2625;5.254;3.9456;3.29;4.1465;7.641;6.0256
1;13.5646;4.1615;4.2365;3.2352;7.5037;8.7592;13.3476;4.8795;3.9156;4.1703;3.7425;7.9396;5.8282
1;12.5797;4.7931;4.4735;3.9464;8.0484;8.8328;13.08;4.8597;3.8323;4.4038;3.3644;8.5757;5.4441
1;12.8637;5.2409;4.0163;5.021;8.0922;9.0477;13.5603;5.8746;4.2269;4.8382;3.5819;8.7412;5.0735
1;11.4388;5.0555;4.2248;6.006;7.5646;9.0153;13.2049;6.1501;3.9228;4.8688;3.5713;8.3237;5.1546
1;11.1965;5.1004;4.1174;7.253;7.8028;8.7753;13.4116;6.413;4.0986;6.089;3.3064;8.2051;5.4961
1;10.8301;4.8591;4.0553;7.2448;7.6307;9.1252;13.74;6.2221;4.0593;8.2539;2.8404;8.3257;5.1912
1;9.8822;4.3067;4.2795;7.5418;7.8266;9.0605;13.1381;6.325;4.3519;8.792;2.8061;8.6017;5.7493
1;8.9979;4.8177;3.5889;7.7838;7.8497;8.6282;12.968;6.5855;4.3701;8.5785;2.7392;7.977;6.0727
1;8.7985;4.8264;3.2412;7.4122;7.5851;9.0624;12.3151;6.8738;4.3333;8.1986;3.0473;7.7401;6.2104
1;8.8465;4.832;2.7495;7.3645;7.5037;9.0784;11.7002;6.4664;4.3435;7.8462;3.0475;7.6345;6.1246
1;8.7208;4.8279;2.8766;7.6151;7.3205;8.6294;10.7901;6.4015;4.4768;7.423;3.1725;7.4103;6.0776
1;8.1112;4.8168;2.3879;7.6164;7.5235;8.4752;9.865;5.9022;4.5971;7.0326;3.3581;7.528;5.797
1;8.2073;4.6599;2.2002;7.4008;7.6283;8.1704;8.7415;6.1301;4.8307;6.6445;3.3253;7.3551;5.8611
1;7.5911;4.7855;1.9846;7.2172;7.2963;8.0239;8.8394;6.1283;4.7333;6.5307;3.4743;7.2034;5.9966
1;7.5399;4.8683;1.8993;6.852;7.6841;8.2239;8.9325;6.0576;4.8684;6.8231;2.8919;7.0066;5.8599
1;6.6466;5.1416;2.1621;6.9016;7.7782;8.1699;8.6095;5.8956;5.0244;6.1498;3.072;6.7259;5.5889
1;6.7962;5.3201;2.3279;6.7683;7.3502;8.2181;9.1086;5.8326;5.1186;5.6965;3.1094;6.5366;6.0924
1;6.387;5.9814;2.0395;5.6685;7.1142;8.3893;8.0393;5.7073;4.8748;5.5738;3.286;6.2474;6.2348
1;6.5927;6.1411;2.3618;6.0825;7.1082;8.5138;7.4946;5.1931;5.0418;5.5207;2.7519;6.7368;6.7427
1;7.037;6.8379;2.1189;5.5893;7.2275;8.564;7.2394;5.2299;4.9905;4.6793;2.6961;6.8601;6.9183
1;7.7324;7.5857;2.2717;5.3694;7.3382;8.5638;5.8391;5.2075;4.9757;4.4688;3.0097;7.3389;7.2166
1;7.8013;8.5028;2.1533;4.9514;7.3742;8.2757;5.0456;5.2382;5.0002;4.1592;2.8806;6.7461;7.3282
1;7.9496;8.14;2.2256;4.2501;7.0529;8.0314;4.9261;4.8887;5.0841;3.9831;2.6298;6.814;7.1583
1;8.0198;7.7571;2.1131;4.1885;6.9174;7.9749;4.8831;4.7783;5.4861;4.1777;2.3884;6.7239;7.5591
1;8.3718;7.9154;2.0785;4.9381;7.1626;7.9794;4.3121;4.588;5.4015;4.0454;2.4328;6.5734;6.8472
1;8.0428;7.9909;2.2671;5.021;6.6939;7.7712;4.5239;4.8406;5.5212;4.0575;2.7494;6.0555;7.2224
1;7.5217;7.6952;2.0216;5.5696;6.4494;8.2412;4.2909;4.6838;5.8998;3.5145;2.8494;6.4044;6.3481
1;7.4003;7.6458;2.1493;5.3495;6.5394;8.2635;4.1406;4.6266;6.3304;3.5217;2.5722;7.0875;7.2496
1;7.1702;7.7255;2.2006;6.5634;7.3493;8.4084;4.7964;4.7334;7.1172;4.0918;2.6306;7.6722;6.9755
1;6.7555;9.0388;2.9807;7.7481;7.4942;8.3698;6.5085;5.0651;8.065;4.9582;2.1924;8.4586;7.0972
1;6.6207;9.0152;2.8598;9.0513;7.5194;8.8798;8.6408;5.3032;8.6797;5.3486;2.6886;8.2947;7.0755
1;6.7435;9.4057;3.6958;10.0661;7.2768;8.7854;10.5974;4.935;8.6673;5.1831;3.3609;8.6365;6.7569
1;6.5887;10.4607;3.5967;10.2648;7.0271;8.7418;12.0035;5.2347;8.6354;5.6948;3.8044;9.5272;8.4447
1;6.5045;10.7601;4.1445;10.5848;7.5238;8.3968;12.8755;5.3766;9.0152;5.5331;4.8214;10.7634;8.5053
1;6.7763;11.5296;4.2598;10.9272;7.3941;8.3323;13.7062;5.6365;8.7404;5.5181;5.6764;11.075;8.1497
1;6.2778;10.8771;3.8876;10.1231;7.9482;8.4172;13.9904;5.5389;8.6289;5.5531;7.7947;11.2681;7.3744
1;6.2511;11.0894;3.6086;10.3647;7.351;8.5652;14.1024;5.3538;8.3986;5.0196;8.4993;10.8312;7.9208
1;6.3718;10.5367;3.3981;9.8034;8.0008;8.2452;14.4662;5.8001;8.2216;4.8523;9.0754;10.5154;7.5595
1;5.8641;9.8853;3.3308;8.904;7.6451;8.1912;14.7929;5.4575;8.362;4.4352;9.6046;10.8194;6.7113
1;5.9451;9.2431;3.2057;8.1778;7.6544;8.1947;13.8507;5.3003;7.505;3.7611;9.4228;10.2537;7.3183
1;5.782;9.2377;3.0085;7.6157;7.3597;8.1249;12.7466;5.2705;7.1698;3.6864;9.5455;10.3169;6.978
1;5.8376;8.1827;3.309;8.5475;6.9964;8.0452;11.943;5.3161;6.9738;3.9633;9.3681;9.2326;6.8839
1;6.1158;8.4777;2.8299;8.2036;7.1495;7.7345;10.9055;5.0783;6.9472;3.7055;9.382;8.7402;7.3229
1;5.8431;8.6477;2.6187;7.7411;6.9996;7.8659;10.165;4.999;6.7391;3.8471;9.9654;8.8884;7.1254
1;5.6483;7.9117;2.5126;7.5163;6.8879;8.1431;9.5792;5.3726;6.4181;3.6853;9.9241;8.4505;7.233
1;5.2491;8.0529;2.4643;7.0013;7.0335;8.3097;8.8867;5.755;6.4811;3.9832;9.8695;8.3877;7.0808
1;5.5764;6.8504;2.3251;6.5234;7.0342;8.3857;8.6341;5.2769;6.1417;3.7309;9.9043;8.204;6.6749
1;5.146;6.1551;2.2049;6.3077;7.2071;8.5437;8.5955;5.2361;6.1998;3.3804;9.4766;8.0404;6.7997
1;5.7311;6.0253;2.2746;5.8005;7.0144;8.6643;8.4896;5.4656;6.3805;3.1302;9.4833;8.2799;5.7532
1;6.002;5.5958;2.1928;5.6149;6.3293;8.191;8.9645;5.1381;6.6973;2.9963;8.5629;8.4056;5.9972
1;7.9175;6.0348;1.9749;4.8488;6.7395;7.8088;8.1331;4.7218;7.368;3.1542;8.4105;8.0135;5.9803
1;9.4616;6.0368;1.8173;4.5271;7.0666;7.93;7.6513;4.8193;7.0087;2.6858;8.3457;7.4152;5.6173
1;10.4502;6.2672;1.8408;4.3804;6.9223;8.0388;7.3348;4.5959;6.6748;2.8605;7.7313;7.345;5.6323
1;11.3496;5.7729;1.9118;4.4234;6.9301;8.1617;6.8757;4.6154;6.8951;2.7007;7.7797;7.3365;5.2817
1;11.9042;6.0587;2.1939;4.1811;6.3105;8.2228;6.3369;4.5908;7.264;2.5798;7.5767;7.8072;5.5208
1;12.3026;5.8544;1.7616;3.7651;6.3472;8.2621;6.1387;4.4367;7.0722;2.4492;7.6007;7.8005;4.5611
1;12.3202;6.6127;1.794;3.4054;6.8678;8.4889;6.0964;4.2832;6.6128;2.4329;7.3374;7.522;5.2525
1;11.936;5.6411;1.5656;3.2705;6.431;8.5981;6.0447;4.2235;6.6873;2.3768;6.8974;7.8245;4.803
1;11.9707;5.6795;1.7128;3.2321;6.2507;8.2115;5.8422;3.8937;6.0824;2.8355;6.5381;8.1135;4.5146
1;11.9081;5.5745;1.937;2.8882;6.4356;8.0415;5.9692;3.9967;6.1925;2.951;6.4797;8.1137;4.3663
1;11.8411;5.1813;1.8713;3.5946;6.3449;8.0341;6.9567;3.9744;6.0499;3.8775;6.3677;8.2156;4.3775
1;11.6957;5.0801;1.4421;5.9378;6.3695;7.6552;8.7617;3.6749;6.331;3.7854;6.7814;8.616;4.8897
1;10.6618;5.0815;1.7163;6.7842;6.7422;7.5082;9.5888;4.5657;6.8006;3.9574;6.764;8.7056;4.3171
1;10.8675;5.774;1.4664;7.5933;6.4961;7.3558;9.6904;4.9135;6.9664;4.0604;7.141;8.8591;4.4966
1;10.2661;5.9466;1.4158;8.7357;6.2844;7.2002;10.4963;5.0808;6.9487;4.1331;7.1745;9.0713;4.5473
1;9.3198;5.8458;1.4193;8.9227;6.1656;7.4217;10.4585;5.1791;6.7429;5.2934;6.875;9.1592;4.3015
1;8.5047;5.1866;1.391;8.8602;5.818;7.4315;11.5476;5.0597;7.068;6.0568;6.8497;8.5638;4.6509
1;8.2699;5.551;1.3937;8.9567;5.5761;7.8143;12.9158;5.1369;6.8246;6.3451;6.7561;8.2576;4.1511
1;8.0625;5.4657;1.2532;9.1658;5.6331;8.1625;13.3692;5.1911;7.1423;7.4297;6.5974;7.6003;4.3759
1;7.9726;5.1563;1.5842;9.1007;5.6856;8.2258;11.8025;5.8828;6.9312;7.8918;6.8472;7.0198;4.8588
1;7.8267;5.6804;1.2632;9.1092;5.6833;8.2581;11.5943;5.8139;6.8031;8.2503;6.8506;6.7783;4.6095
1;7.7506;5.7099;1.5623;9.3299;5.553;8.0944;10.3768;5.3787;6.5214;7.6204;6.598;6.3896;4.3852
1;7.3458;5.1778;1.4685;8.2927;5.5832;8.1706;8.7774;4.6154;6.4944;7.7367;6.0726;6.0369;4.5883
1;7.045;5.4595;1.234;7.3016;5.1233;8.2116;8.5086;4.6221;6.4753;7.6362;5.8465;6.0481;4.0151
1;6.5294;5.2982;1.3694;6.5707;5.1623;8.0732;8.4456;4.7307;6.34;7.4049;5.2554;5.8405;4.0126
1;6.2827;5.1143;1.3662;6.5566;4.8707;8.2016;8.4105;4.6914;6.294;7.03;5.2371;5.5458;4.105
1;6.3597;5.1218;1.3314;6.4508;4.5782;8.1339;8.4557;4.9987;6.0891;6.77;4.6027;5.7797;4.3377
1;6.3592;4.5715;1.3553;6.4095;4.6624;7.6814;8.2078;4.5603;5.8039;6.1884;4.4046;5.6394;4.4762
1;7.4034;4.5939;1.5455;6.2516;4.5188;7.9588;7.7164;4.9768;6.0596;6.0369;4.3405;5.2741;4.0939
1;8.794;4.6709;1.2254;5.9109;4.7881;8.0701;8.0699;5.1003;5.6419;5.9291;4.831;5.9079;3.802
1;11.4979;4.5939;1.3046;5.6336;4.7074;7.7083;7.8104;4.9381;5.6753;5.5513;4.9293;5.9507;3.9043
1;12.4255;4.593;1.2076;6.074;4.764;8.0618;7.6413;4.743;5.5479;4.7969;4.9443;5.6637;3.7603
1;13.3293;4.7151;1.4231;5.1771;4.8522;7.752;7.4484;4.5002;5.5792;4.2918;4.8484;6.0164;3.5537
1;13.9722;4.6106;1.3513;4.582;4.6519;7.3371;6.7002;4.7281;5.3324;4.5378;4.6238;5.9077;3.6718
1;13.4186;4.7958;1.3127;3.8929;4.5868;7.244;6.0725;4.0302;5.6989;4.5193;4.8378;5.8624;3.3439
1;13.1626;4.8162;1.3669;3.855;4.4983;7.3474;6.4989;4.1525;5.7506;4.6314;5.3089;6.0656;3.4174
1;11.8782;4.2312;1.3681;3.8534;4.3907;6.957;6.3238;4.2942;5.5488;4.5483;4.6675;6.3765;3.5951
1;11.3717;4.7899;1.3216;3.1574;4.2992;7.0063;5.5689;4.2381;5.653;5.0516;4.401;6.3405;3.3996
1;11.2853;4.9905;1.2926;2.8904;4.123;7.192;5.3183;3.8532;5.8002;4.7408;4.5268;6.8365;3.3542
1;10.8463;4.6255;1.0058;2.7588;4.1731;7.2525;5.4279;3.4663;5.9573;4.6117;3.7278;6.666;3.2688
1;10.3973;5.4394;1.3875;2.8447;4.249;7.096;5.1595;3.6399;5.6055;4.2479;4.2657;6.9663;3.5657
1;9.6671;5.2034;1.4267;2.851;4.2302;7.0147;4.5925;3.494;5.9844;4.1788;5.4882;6.8708;3.7285
1;9.4424;4.8302;1.5166;3.077;4.1133;6.8487;5.678;3.7926;5.8277;4.4988;5.6854;6.9698;3.7887
1;9.0796;4.9103;1.439;3.8946;4.5535;7.0666;6.3125;4.3301;5.9961;4.3415;6.3719;6.7969;4.4205
1;9.1088;5.1954;1.3904;4.9931;5.0372;7.0912;9.1294;4.8043;6.1654;4.9416;6.5128;7.0167;5.7102
1;8.6579;5.4;1.3739;5.5885;5.1138;7.5441;12.4395;4.9058;5.9403;4.8214;7.1473;7.0478;6.0059
1;8.5978;5.6885;1.532;6.3899;5.7262;8.2071;13.3243;5.93;6.0061;4.635;7.1377;7.2611;7.9214
1;8.1002;6.2993;1.3584;6.6653;6.0854;8.2039;13.7138;6.0895;6.0506;4.6473;7.3128;8.0088;9.7396
1;7.8616;7.472;1.2659;7.7126;6.0624;8.2783;13.2304;6.0719;6.5246;4.3433;8.3223;8.4064;10.3512
1;7.5613;8.7063;1.421;8.5259;5.9205;8.5224;13.3097;6.2795;6.5363;4.1045;8.9496;8.1682;10.4992
1;7.6738;9.5075;1.4051;8.8515;5.9608;8.5465;13.2329;6.6461;6.0843;4.1161;9.0619;8.6646;11.8021
1;8.4148;9.4488;1.5143;9.6624;5.849;8.891;12.8701;6.6939;5.9521;3.9553;8.3508;8.7972;12.5714
