odour stim,19/03/2021 Male 2,19/03/2021 Female 3,19/03/2021 Female 4,19/03/2021 Female 5,22/03/2021 Female 5,22/03/2021 Female 8,22/03/2021 Female 9,22/03/2021 Female 10,22/03/2021 Female 12,22/03/2021 Female 13,29/03/2021 Female 1,29/03/2021 Male 2,29/03/2021 Female 4,31/03/2021 Female 2,31/03/2021 Female 7,31/03/2021 Female 8,31/03/2021 Female 11,31/03/2021 Female 12,08/04/2021 Female 4,08/04/2021 Female 6,08/04/2021 Female 11,28/06/2021 Male 17,02/07/2021 Male 3
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
5.5,12.8266,11.8206,7.2203,9.0355,15.2949,13.9822,8.7863,6.9992,5.4128,9.5657,8.7608,12.4595,11.1393,8.9292,4.29,8.7992,16.258,9.238,11.2421,11.9414,13.1699,18.1563,3.0614
5.5,13.3417,11.5469,6.9466,8.7296,15.8727,13.414,8.4321,8.5161,5.4638,9.7241,8.5951,12.6094,11.901,8.2002,3.5548,8.1491,17.1356,9.3546,11.1767,11.8189,13.1967,17.8059,3.0783
6,13.1482,12.9745,7.8981,8.9462,15.6605,13.698,8.5486,8.1135,5.1365,9.9057,8.9131,11.9817,11.0006,7.8977,3.6042,8.5452,16.9505,9.7579,10.8495,12.1454,12.6649,18.5143,3.0718
6,13.4837,11.8687,7.5326,9.2638,16.0341,13.4217,8.7726,7.5612,5.311,9.7234,8.5754,12.188,10.391,8.5987,3.613,8.0649,16.303,9.4904,10.78,11.1217,12.1189,18.3417,3.0007
6,12.9439,11.358,7.7041,9.6099,15.5427,13.5817,8.7921,7.4305,5.0461,9.4897,8.8463,11.2522,10.0961,9.2701,3.5885,7.9214,17.3823,9.2945,11.3301,11.5856,12.1984,17.9811,3.2472
6,13.184,11.0695,7.7246,9.6906,16.0578,14.0146,8.5291,7.6704,5.466,8.9909,8.728,11.0588,9.4561,9.8262,3.7122,8.2224,17.3949,9.0567,10.69,11.3809,11.7922,16.6931,3.0852
6,13.6716,10.9984,7.8532,9.4873,15.5987,13.5998,8.5623,7.2911,5.1758,9.6545,8.2987,11.2644,8.8932,10.3157,4.0059,8.4717,17.1524,8.9719,10.8492,11.5386,11.9383,16.475,2.9963
6,13.2124,10.3214,8.8821,9.4216,15.9827,13.4403,8.3728,7.546,4.8268,9.4245,8.2256,11.3008,8.7678,10.4703,4.0921,8.1398,17.2193,8.9888,11.0875,11.9749,12.1589,16.9661,3.0086
6,13.1636,9.861,9.4226,8.5485,15.84,13.3145,7.9129,8.1742,4.8562,9.6136,8.0957,12.3455,8.9262,10.0001,3.8878,8.6035,17.5933,8.2573,10.3984,11.0435,12.4425,16.7087,2.98
6,12.3258,10.0049,7.3621,7.5133,15.4559,12.7388,8.3859,8.2702,4.9152,9.5909,8.3356,11.5731,8.4048,10.0606,4.0842,9.1681,17.2733,8.5124,11.0687,11.4014,12.5758,16.1532,3.0194
6,12.754,10.8903,7.5301,8.8269,15.6084,13.0384,8.3966,8.2831,4.7999,9.1414,8.2304,11.7676,8.8005,9.9665,3.5268,9.1644,16.8567,8.508,11.2087,11.8174,12.4197,16.1618,3.1673
6,13.4881,10.4282,6.8392,7.5869,15.0453,13.5288,8.0067,8.3422,4.5707,9.6951,8.4678,11.7482,8.5453,10.1765,3.7797,9.1432,17.3315,8.5637,11.1586,11.6418,12.0912,15.7062,3.1311
6,13.9992,10.3943,7.0849,7.3832,14.5755,13.326,7.7893,7.7506,5.2281,9.4285,8.524,11.1594,8.291,10.4449,3.5914,9.1958,17.7862,8.63,11.2466,12.3247,12.3183,15.6553,3.3637
6,15.0264,11.7239,7.2851,7.3987,15.1053,13.4713,7.7876,8.4948,4.7702,9.1125,8.6073,10.2424,8.9469,10.0745,3.6078,9.3176,17.7263,8.7741,10.8827,11.4561,12.303,16.0634,3.357
6,15.2812,10.612,7.6836,6.7198,15.43,13.3097,7.6446,8.7577,5.4171,8.9078,8.308,11.2262,9.3916,10.1076,3.4067,9.5932,18.1054,8.4891,11.2273,12.3341,12.8379,14.7225,3.3761
6,15.6513,10.1844,7.2191,6.1101,15.5915,12.7987,7.7346,8.4302,6.1681,9.2486,8.0268,10.167,8.583,10.0158,3.8573,9.9726,17.5286,8.1158,10.1629,11.7706,12.3712,14.7218,3.3755
6,14.3532,10.8444,7.2333,6.4699,15.5496,13.2759,8.2702,7.9762,5.7832,9.4588,8.0787,10.0544,8.28,9.0386,3.2426,9.7848,17.3248,8.9607,10.6709,12.1948,12.9609,14.2064,3.4557
6,13.9697,10.1626,7.4286,5.9665,15.5328,13.0615,8.2245,8.0812,5.4248,9.5266,8.1507,10.2286,8.0037,9.8199,3.963,9.7529,17.8711,9.2071,10.3951,12.3271,12.4667,14.2892,3.3645
6,13.5057,10.1621,7.0431,6.1315,15.5618,13.6185,8.6265,7.7935,5.2928,9.2348,8.0851,10.1979,7.7835,9.7518,3.6039,9.7134,17.9396,8.8876,10.431,11.9765,12.2828,14.7579,3.2504
6,13.6272,10.1495,7.4802,5.9107,15.8453,13.1886,8.9637,8.0607,5.2785,9.9472,7.9511,10.5071,7.6271,9.6824,3.1622,9.7343,17.1769,8.6919,10.221,11.9909,11.8863,14.6387,3.2617
6,13.2555,10.2732,7.5239,6.4087,16.2952,13.2076,8.6149,7.8269,5.0031,9.5979,8.4913,10.8449,8.8193,9.5275,3.853,9.2723,17.6503,8.5557,10.2534,11.459,11.2437,14.6082,3.4936
6,15.2032,11.2779,7.1467,6.1838,16.7008,13.5534,8.8619,8.1724,5.5575,10.0636,8.4082,10.4412,8.2708,9.7758,3.7417,9.372,17.3772,8.3293,10.1793,11.486,10.4396,14.4519,3.4189
6,14.6288,10.7412,7.2299,6.035,16.137,13.2247,8.4655,8.3072,5.7913,10.0066,8.52,9.3022,7.9026,10.127,3.4795,8.9362,17.8156,7.998,9.7146,11.5818,10.7235,14.2566,3.3468
6,13.545,10.1796,7.4043,5.3368,16.0816,13.1748,7.9594,8.5709,5.7699,10.2929,8.0831,10.2668,8.2001,10.0199,3.946,9.1156,18.1576,8.3788,9.5105,11.6647,10.0583,14.586,3.4023
6,12.2522,11.1584,7.1486,5.5156,16.6148,13.004,7.6387,8.5769,6.0379,10.3805,7.7899,10.2778,7.4208,9.8826,4.0068,8.8806,17.3654,8.1265,10.3867,12.0781,10.3748,14.9545,3.363
6,12.3067,10.399,7.8292,5.1356,16.4811,13.0113,7.5202,8.6303,5.9176,10.3559,8.0092,9.6936,8.1124,10.3162,3.8008,8.4509,17.7157,8.2006,9.0849,11.6128,9.7589,15.0404,3.1665
6.5,12.1067,10.837,7.0758,5.8172,16.3442,13.1291,7.5075,8.3274,5.9481,10.3199,8.1681,9.6693,7.6876,10.1339,3.5999,8.3611,17.3272,8.0877,10.8944,12.2058,10.4187,13.9842,2.9734
6.5,12.4273,11.0764,7.3249,5.2926,16.4263,13.4893,8.0177,8.0707,6.2376,10.28,8.1276,8.8435,7.4111,9.8195,4.0551,7.9238,17.5378,8.4832,10.8966,11.6812,10.6897,13.8005,2.8793
6.5,12.7664,10.6071,6.7546,5.3339,16.0317,13.4284,7.82,8.2245,5.9036,10.6515,8.2857,10.0688,7.6601,9.2024,3.5454,8.6119,18.0494,8.323,10.5887,11.8742,11.0749,14.1478,2.9108
6.5,12.3475,12.4102,7.1837,5.2173,16.1838,13.3259,7.4598,8.1667,5.8354,10.0048,8.7123,9.9426,7.6343,8.7357,3.8348,8.2254,18.0557,8.3533,10.6598,12.335,10.8752,14.7266,2.8414
6.5,12.693,11.005,7.0416,5.5155,16.195,13.4493,7.2628,7.9501,5.5662,9.8642,8.4705,10.5219,7.3751,9.0477,3.6438,8.0271,17.8545,8.3353,10.5288,12.3021,10.4153,13.5529,2.8409
6.5,12.437,11.4574,6.9629,5.2873,15.6629,13.647,7.4566,7.7306,5.3621,10.3378,8.5767,9.7225,6.8495,8.8621,3.7868,7.6498,18.5317,7.7278,10.6168,12.734,10.8692,14.2723,2.9059
6.5,11.9035,13.3245,6.7995,5.1796,15.6252,13.6155,6.9216,7.5228,5.1596,10.6278,8.4372,10.1191,7.2455,9.5724,4.1429,7.6426,17.8778,7.9017,9.9501,12.2244,10.3395,14.0398,3.1821
6.5,12.2658,11.3331,7.0848,5.0419,15.748,13.2848,7.125,8.1922,5.0791,9.7807,8.5762,9.9473,6.486,9.5663,3.4933,7.641,18.1604,8.1304,10.6316,11.8457,10.4835,13.635,3.2651
6.5,11.697,11.2555,7.1739,4.9553,16.0673,13.1498,7.0127,7.9917,5.4305,9.7672,8.1272,10.025,6.7146,9.1294,3.9523,7.599,17.5302,7.9409,10.2715,12.2978,10.325,14.1368,3.1584
7,12.1509,11.6879,7.1588,4.7212,15.517,13.2834,6.963,7.9628,5.3563,9.4155,8.2501,10.8303,7.3054,9.0343,4.1107,7.4156,17.4441,7.9471,10.654,12.307,10.4966,13.1339,3.592
7,11.8086,10.8866,7.0899,5.0607,15.6813,13.1845,7.0288,7.8844,5.3217,9.3064,8.0491,10.1829,7.2668,9.3864,3.289,7.6083,17.0555,7.9604,11.2112,12.1571,10.2746,12.5458,3.8021
7,11.4602,10.9926,7.0828,4.9845,15.6297,13.2444,6.9034,7.5256,4.7065,9.2496,7.7492,10.3747,7.3371,9.3156,3.848,7.7061,17.3917,8.0888,10.7178,12.6876,10.1129,13.2141,3.4713
7,11.1145,11.1078,7.0894,5.3394,15.9845,13.6203,6.92,7.4437,4.9627,8.5802,7.8763,10.2599,7.4138,8.8948,3.7006,7.5127,17.4083,8.3579,10.6729,12.3574,10.0005,13.4212,3.726
7,10.4886,10.7091,7.1247,5.5413,16.051,13.4905,6.3658,7.838,5.0332,8.2545,7.5734,9.8504,7.3233,8.5383,3.7499,7.1967,16.4676,8.3929,10.316,12.1297,9.8834,13.3785,3.6609
7,10.5637,12.1233,7.027,5.4413,15.9544,13.7672,6.7757,7.6194,4.3881,8.8808,7.5934,9.498,7.0558,8.4851,3.4254,7.3643,17.2652,7.9618,10.3451,11.9664,9.8692,13.4691,4.0664
7,10.8101,11.5131,6.7603,5.3048,15.874,13.7086,6.2802,7.1533,5.2753,8.2165,8.2618,11.0907,6.5971,8.66,3.582,7.4606,16.2515,7.7802,10.2862,11.678,9.9847,13.3437,3.9707
7,10.7668,11.0737,6.9533,5.336,16.2915,13.4905,6.2561,7.3172,4.8493,8.7048,8.0306,11.1735,6.6391,9.3089,3.0916,7.5766,16.7846,7.6986,10.175,11.352,9.5437,13.3795,3.7213
7,10.4717,12.4146,6.8139,5.3677,16.5026,13.9265,7.4033,7.277,5.3305,8.5691,8.1275,11.1559,6.9084,9.4198,3.7393,7.6166,16.8693,8.07,11.3703,12.1587,8.8828,13.0758,3.6962
7,11.1068,11.1819,7.1652,4.7449,16.1178,13.137,7.4678,7.9184,5.1686,7.7808,8.4214,11.4058,6.5518,8.8987,3.8249,7.5182,16.3881,7.5927,10.0219,11.4819,8.9223,13.2649,3.8705
7,11.2869,11.2322,7.2053,4.4003,16.3511,13.2924,7.1015,8.2178,4.7655,8.6243,8.2833,11.0023,6.2266,8.7077,3.9384,7.7313,16.9528,7.6099,10.552,11.5233,9.6595,12.6865,3.793
7,11.4036,11.7756,6.9504,4.6224,16.5758,13.3326,7.2241,8.4418,4.41,8.5965,8.1408,11.1361,6.9385,8.5902,4.016,7.9017,17.4308,7.9247,10.5621,11.7811,9.2746,12.8568,3.6227
7,12.6265,11.891,7.0036,4.6198,15.9865,13.8841,7.0429,8.4073,4.7065,8.3515,8.1145,11.451,7.4865,8.5734,3.8348,8.1869,17.7527,8.1821,10.3418,8.7175,8.8917,13.0705,3.3162
7,12.5002,12.8265,6.9017,4.1039,16.2481,13.5176,7.4137,8.3314,4.9151,8.4766,7.9667,10.9461,7.5975,9.0791,4.1216,8.0128,17.0331,7.9343,9.4272,6.3831,8.9737,13.8173,3.2049
7,11.4476,12.0224,7.1084,4.3827,16.1783,13.5254,7.4768,8.306,4.5575,8.5506,7.6748,12.0632,7.7276,9.1404,4.2061,7.6439,17.4891,7.6471,9.4533,6.6135,8.9289,13.1294,3.2311
7,11.5295,12.0445,6.7479,3.9509,16.1953,13.3029,7.4146,8.3842,4.4337,8.6187,7.5447,11.2718,7.2301,10.1441,3.8173,7.6036,17.3685,7.3571,9.8476,5.9203,8.8696,14.3284,3.3843
7,11.5691,13.9095,6.5802,3.8561,16.2095,13.5009,7.1523,8.3288,4.8485,8.6358,7.5711,11.5771,7.2387,10.4758,3.9087,7.6407,16.5179,7.3833,10.0534,5.0951,8.6693,14.8423,3.628
7,11.704,12.3522,6.7494,4.0315,16.4131,13.8978,7.4531,8.9401,4.2284,8.9188,7.9406,10.998,7.545,10.5989,3.9087,7.9675,16.2137,7.5146,9.7983,5.654,8.98,15.5811,3.5887
7,12.3738,12.9112,7.1284,3.7904,16.2029,13.9091,6.2679,8.6918,4.4401,9.0995,7.6072,11.2663,7.7751,11.2471,4.1155,7.6481,16.8667,7.7229,9.4669,5.5952,9.3222,15.1935,3.688
7,11.6438,12.4392,7.2904,4.3257,16.4762,13.91,7.2012,8.6277,4.4978,8.833,7.6946,9.8972,7.0429,10.5695,4.2787,7.9193,16.7821,7.3134,7.5972,5.559,9.3681,15.643,3.5803
7,12.0754,12.6959,6.5417,3.6317,15.9689,13.6861,6.624,8.5545,4.5725,8.517,7.6895,10.1462,7.3655,10.8198,4.2837,8.0199,16.7263,7.2936,9.4567,4.973,9.5653,16.1118,3.582
7,12.06,12.9807,6.8618,3.8177,16.1461,13.3087,6.3345,8.5038,4.7736,7.8771,7.4725,11.1992,7.2075,10.6426,3.5069,7.7326,16.6756,7.4963,9.469,5.7166,9.0826,16.2363,3.4822
7,12.6942,13.3366,6.4228,4.1281,15.9847,13.0937,6.0638,7.8701,4.1568,8.2634,7.3442,10.8356,7.1967,10.1126,4.2236,8.0824,16.6034,7.3661,8.9227,5.7578,9.1321,15.8387,3.3377
7,12.0106,13.7062,6.4603,4.0873,16.2084,13.2093,5.9997,7.9558,4.2967,8.501,7.8258,10.514,6.7533,10.7686,3.8857,7.6456,16.1898,6.9068,10.2727,5.3957,8.7907,16.0742,3.1922
7.5,11.6355,15.0257,6.4298,4.0983,16.0071,13.0274,6.3846,8.3313,4.3858,8.5253,7.4632,10.4668,6.4474,10.3294,3.9816,7.6722,16.5057,6.8956,8.9843,5.6369,8.4941,16.4411,3.3324
7.5,11.6629,13.3554,6.3151,4.3246,16.2567,12.9449,6.6392,7.8497,4.2682,8.653,7.3263,10.0509,6.3503,9.8548,3.954,7.6921,16.5104,7.335,9.2082,5.7806,9.691,16.7589,3.2199
7.5,10.8461,12.851,7.756,4.0584,16.0791,12.8724,6.7105,7.5053,4.3499,8.6369,7.7143,10.3419,6.4995,9.445,3.6386,7.5377,16.5918,7.3181,10.0077,5.7956,9.5309,16.8331,3.1997
7.5,10.7115,14.271,7.2986,4.6927,15.7867,13.2139,6.7405,7.8327,4.2769,8.446,7.1072,9.8272,6.3752,9.6474,3.9527,7.4574,16.3772,7.1761,9.4979,5.244,9.9338,16.1712,3.0588
7.5,10.9738,13.4343,6.9375,4.288,15.6788,12.7012,6.3851,7.6948,4.2401,8.9405,7.1947,10.1309,6.4278,9.3256,3.3701,7.1925,16.4597,7.2457,8.5616,6.0856,9.1253,15.5206,2.9772
7.5,13.2687,13.0872,5.6857,4.6384,15.9001,12.5493,6.707,7.903,4.2229,8.6771,7.4609,10.1175,5.9217,9.1169,3.9744,7.3764,15.5044,7.4737,9.788,5.5525,10.2262,14.5739,3.0577
7.5,14.4334,13.0119,6.0316,4.3608,15.587,13.255,6.6494,7.9325,4.1306,9.0397,7.6856,9.6746,6.7208,9.1888,3.6405,7.5666,14.7785,7.182,8.9457,5.9001,10.6972,14.5207,3.2235
7.5,15.0045,12.7911,6.7213,4.0385,15.121,13.421,6.7648,7.5188,4.1427,9.2008,7.7555,9.7373,6.818,9.6293,3.6705,7.1362,15.0486,6.9985,8.6215,5.705,10.5905,14.2283,2.829
7.5,15.7892,13.4721,6.4257,4.3907,15.3177,13.4837,6.7972,8.0884,4.1193,9.2949,7.4812,9.2607,6.5667,8.545,4.2293,7.1371,14.6604,7.0916,8.4272,5.9409,10.0025,14.9385,3.0355
8,16.0227,12.7316,6.2741,4.585,15.9431,13.4878,6.6247,8.2536,4.0987,9.2732,7.5101,10.6818,6.9106,9.0956,3.6855,7.1285,15.4115,7.0001,9.5991,5.7519,9.9913,16.0909,2.7938
8,16.0601,12.4485,6.5247,4.4085,15.7376,13.1978,6.6536,7.686,3.9911,9.1368,7.3871,10.9429,6.8778,8.5554,3.3948,7.5302,14.6811,7.0932,8.9314,6.1612,10.2557,16.4857,3.0129
8,16.0314,13.0475,6.6117,4.7003,15.3839,13.0944,6.6817,7.9155,4.1179,9.6474,7.5033,11.1623,7.2903,9.325,3.6171,7.611,15.9099,7.281,8.8701,5.933,10.0015,16.8784,3.1693
8,16.0288,12.2289,6.2877,4.5043,15.6244,13.0307,6.2707,8.2248,3.7998,9.1221,7.3738,10.8907,6.9042,9.0406,4.0249,7.9189,15.6848,7.4733,8.582,5.9398,9.4935,17.2955,3.2352
8,15.2893,11.7564,6.0614,4.7012,15.6268,12.9618,6.4199,7.7694,3.8208,9.0878,7.2749,11.1091,6.9695,8.9941,3.9897,7.8529,16.5265,7.276,8.6455,9.1986,9.3813,18.7392,3.1805
8,15.1218,12.6489,5.6087,4.4077,15.6401,13.4614,6.1157,7.6655,4.136,9.1761,7.5737,10.1483,6.5032,9.3001,3.9683,7.8322,16.4487,7.5769,9.8315,9.0015,9.2736,19.7249,3.1578
8,15.2594,12.4378,5.768,4.6796,15.4773,13.5484,6.0298,7.4307,4.2302,8.889,7.5214,10.8425,6.6086,9.021,3.9592,8.0607,16.5291,7.7151,10.2089,8.6113,9.7161,19.8717,3.1442
8,14.6492,12.3023,6.0394,4.9153,15.0908,13.7291,6.2894,7.4572,4.4467,9.5462,7.7207,10.7624,6.9053,9.2791,3.8243,8.2335,16.0815,7.6809,9.3518,8.3915,9.3457,20.7663,3.0091
8,13.0627,13.0124,5.9856,4.7793,14.8783,13.4829,6.1665,6.7682,4.1479,9.2847,7.5319,11.0895,6.877,8.8045,4.4049,7.9995,16.2649,7.8603,8.7237,8.6717,9.6428,20.3514,3.2254
8,11.311,13.6001,6.3458,4.6177,15.564,13.7085,6.2656,7.0473,4.0102,9.749,7.9871,11.7023,7.4024,8.1778,4.1347,7.2551,16.3889,7.677,9.3503,8.0295,9.8557,19.8368,3.1488
8,11.6527,13.7564,6.1851,4.5452,15.0769,13.539,6.3229,6.6308,4.1493,9.7155,8.035,11.3396,7.7447,8.7709,4.2337,7.8616,16.1763,7.6723,8.3811,8.7093,9.8303,20.0332,3.1718
8,11.1578,13.0506,6.3109,4.6709,15.0381,13.2474,6.1703,6.3839,3.8603,9.8279,7.5242,11.8655,6.7972,8.8919,4.0419,7.6845,16.2055,7.618,8.8622,8.7942,10.5421,19.3447,3.184
8,11.4369,13.054,6.0507,4.9853,15.4054,13.2731,7.1359,6.2046,4.0522,9.9345,8.2483,11.4553,6.674,8.2991,3.7611,7.8744,16.3741,7.7228,9.1816,8.6091,10.3079,19.0696,3.2039
8,12.5322,13.5829,6.3077,5.1743,15.4924,13.4668,6.8908,5.9486,4.0881,9.4784,8.3068,11.6666,6.2404,8.485,4.2522,7.3076,16.7404,7.2729,9.7701,8.967,10.0631,18.9062,3.0582
8,11.7921,12.3384,6.3002,5.7948,15.2167,13.2342,7.2644,6.1785,4.3947,9.7771,8.256,10.8577,6.4374,8.5883,3.8789,7.2995,16.5472,7.7124,10.0551,9.1659,10.6563,18.1903,2.9385
8,11.8705,11.3983,6.0558,4.9227,15.3717,13.051,6.9973,6.3116,4.5317,9.9694,8.3004,10.7293,6.8844,9.3413,4.1278,7.719,16.1502,7.5065,9.1273,9.733,10.4589,18.6672,2.9736
8,12.1003,12.1008,6.2124,5.1874,15.1088,13.344,7.3367,6.0743,4.5818,9.6773,7.7412,10.0327,7.2301,9.7673,3.8962,7.9266,15.8421,7.268,8.5092,8.4631,10.2576,17.9273,3.0191
8,12.2864,11.1165,5.8299,4.6756,15.4754,13.027,6.8837,6.3569,4.3538,9.6009,8.2503,9.6832,6.8657,9.325,4.2349,7.7863,16.1958,7.229,9.2284,9.5883,10.2622,18.763,2.8956
8,12.7413,10.7832,6.1371,5.1564,15.5575,13.1536,6.5124,6.4552,4.4582,10.0813,7.9078,10.4127,6.4777,9.4076,3.4405,8.0713,16.2122,7.7015,9.5121,9.4895,10.7001,18.6316,3.229
8,13.1241,11.5635,5.7358,4.9807,14.9631,13.3776,6.3368,6.7096,4.4394,10.3707,7.8121,9.8548,6.674,9.0752,3.6755,7.793,14.9746,7.858,9.6652,9.5901,10.4275,19.5564,3.3233
8,12.7227,11.3663,4.8823,5.0664,14.9448,13.2931,6.0479,6.3669,4.6798,10.3308,7.8317,10.0649,6.8338,9.1097,4.0717,7.8637,15.8763,7.8314,9.0092,9.3117,10.6119,19.7024,3.1933
8,13.7166,11.5215,5.6884,5.1014,14.5162,12.7734,6.474,6.4161,4.6094,9.5949,8.1457,10.1278,7.0365,8.5763,4.1979,7.9512,16.0421,8.1167,9.1381,9.9767,10.5124,18.5021,3.1201
8,14.3004,12.6376,5.3286,5.0308,14.1556,14.2245,6.2327,6.3853,4.0772,9.6708,7.9415,9.7414,7.4792,9.2142,4.0759,7.6916,15.6408,8.4818,9.4225,9.9599,10.9009,18.5662,2.9941
8,12.9079,12.464,4.6926,4.6444,13.871,14.1322,6.2729,6.4787,4.6136,9.2817,8.1647,9.8167,7.6451,9.67,4.0243,8.1559,15.4341,7.7378,9.3145,10.311,10.7089,17.1718,2.8861
8.5,12.8389,11.9195,4.4416,5.0733,13.9456,13.2511,6.453,6.4051,4.3973,9.4728,7.8764,10.1826,6.7451,9.7379,4.2173,8.4117,15.5754,8.5108,8.5671,9.6088,10.3653,17.233,2.9865
8.5,12.5571,11.847,4.3164,4.8027,13.5405,13.085,6.5195,6.1024,4.4447,8.9532,8.0039,10.6536,6.9595,9.6719,4.1449,8.0815,15.2655,8.7837,8.7493,9.3896,10.7538,17.1999,3.1271
8.5,11.7334,11.5731,3.8404,4.795,13.4142,13.0099,6.7304,6.6989,4.522,9.434,8.1856,10.8551,6.8199,9.6273,3.9055,7.6437,15.8809,8.0951,8.8971,9.2498,10.9774,16.3941,3.2325
8.5,11.6578,11.7231,3.751,5.2695,13.4435,13.2967,6.8388,7.0847,4.6512,10.0538,7.8758,11.428,7.6515,9.3552,4.0848,7.5807,15.0355,8.6247,8.6556,9.7494,11.7629,16.8612,3.206
8.5,10.8326,12.323,4.021,5.5684,13.4658,13.0817,7.286,6.878,4.5173,9.4523,7.6037,10.7709,8.2049,9.6618,3.4906,7.5803,15.1781,8.3577,7.0112,9.8192,11.6437,15.6209,3.301
8.5,10.505,11.5809,3.4985,5.3382,13.4628,13.1188,7.3482,7.017,4.1987,9.0145,7.5478,10.6306,8.0431,9.3611,3.4824,7.5984,14.9518,8.6341,9.3633,9.9445,11.5564,15.5683,3.2218
8.5,11.0864,11.6974,3.8741,5.4545,13.0254,13.0282,7.5161,6.8398,4.0043,9.7369,7.4194,11.1511,8.2009,9.225,3.903,8.0826,15.1039,8.1813,9.3967,9.8509,11.72,16.3524,3.3773
8.5,11.1007,11.26,4.4083,5.7325,13.3595,12.9105,7.3573,6.4445,4.2997,9.3415,8.2603,10.2861,8.6869,9.0856,4.0158,7.9624,14.8988,7.7501,9.0972,10.2699,11.7251,15.7289,3.3159
8.5,12.2795,10.5217,4.3278,6.0922,13.6682,13.2403,7.6742,6.8349,3.9117,9.5917,8.6099,10.5624,8.5498,9.2722,3.8608,7.9903,15.6894,8.0324,9.2806,7.9621,11.577,15.7065,3.3585
9,11.4875,10.5541,4.7182,5.8609,12.9377,12.7862,7.7483,7.0829,3.9894,9.4705,9.1583,9.7769,8.4803,9.0096,3.9262,8.3253,14.9942,8.0638,9.5364,5.1623,11.7768,14.6316,3.3325
9,11.8881,9.747,4.344,5.7812,13.1748,13.2023,7.5005,6.1195,4.2614,9.7594,10.0464,9.883,7.9835,9.2877,3.821,8.305,15.1104,7.7909,8.004,9.2272,12.2736,13.3433,3.1733
9,10.9394,9.8786,4.1443,5.3064,13.5637,13.3002,7.474,5.6857,4.1422,9.5849,9.9117,10.9088,8.342,9.512,4.3048,8.1934,15.6608,7.7886,9.3309,8.3264,11.3955,13.0557,3.0466
9,10.9418,10.4575,4.3226,6.1976,13.1232,12.9082,7.6451,6.0671,4.6276,9.2084,9.439,10.0358,8.4676,9.51,4.3744,7.9246,14.7952,8.1537,9.8237,9.2067,11.3589,12.824,3.1298
9,11.5436,9.913,4.461,6.8576,13.1909,12.9144,7.6487,6.0125,4.8801,9.2473,9.483,10.1882,7.8506,10.1605,4.428,8.1289,15.6057,7.8998,9.4211,8.8728,12.2022,12.3649,3.0347
9,11.5418,9.7527,4.3492,7.0505,13.2013,13.0922,7.778,6.0383,5.273,9.4691,9.5789,10.9142,8.1356,10.176,4.389,8.1536,15.3769,7.9154,8.9796,9.6624,12.0961,11.5548,3.1157
9,10.9121,10.7579,4.4604,6.6472,12.9742,12.6019,7.7904,6.1666,5.5117,9.1889,9.6019,10.4519,8.1993,10.5748,3.9952,8.5549,14.6122,7.4129,9.8178,9.0571,11.608,11.5652,3.4749
9,11.2349,10.2523,4.5208,6.9257,13.549,13.0469,7.6891,6.4794,5.5143,9.2586,9.3347,9.9152,7.9121,10.7268,4.3133,8.7015,14.582,7.5287,9.7651,8.6305,12.5945,11.7034,3.5272
9,10.8072,10.207,4.3311,6.2605,14.1943,12.179,7.7728,6.2764,5.6268,9.2957,9.2479,10.3506,7.9036,10.1829,4.3398,8.3989,14.9474,7.6432,9.3168,9.2329,11.7342,11.4283,3.9407
9,10.6508,9.6098,4.0113,6.4963,13.9258,12.3236,7.438,6.2137,4.8202,8.9697,8.7788,10.1825,7.6108,10.2675,4.154,8.3966,14.7006,7.5493,8.817,8.7788,12.0921,11.674,3.9001
9,11.1265,8.9765,4.1938,6.3257,13.7667,12.5886,7.4722,5.845,4.9108,9.6814,8.5662,10.0605,8.0205,10.6532,4.1172,8.4302,14.2643,7.7185,9.1584,8.9816,11.5203,11.8672,3.6274
9,10.4278,8.9169,4.1644,5.6527,14.7226,12.5866,7.475,5.902,4.7726,9.1406,8.643,9.3288,7.4398,9.775,4.5248,8.9417,14.1049,7.5628,8.3869,8.7033,11.3,11.3713,3.5533
9,10.3762,9.3195,4.3932,6.1849,14.2125,12.7491,7.6402,5.7523,4.4502,8.5704,8.6762,9.4625,7.0782,9.8671,4.4117,9.092,14.8729,7.5464,8.3939,8.548,11.0008,11.0114,3.5312
9,10.3603,9.6355,4.279,5.6946,13.9969,12.1897,7.7801,5.6277,4.8558,8.9669,8.2325,9.7469,6.4369,10.1689,3.7251,9.212,14.4896,7.333,8.9774,8.7116,10.788,11.4343,3.2481
9,11.2479,10.935,4.2175,5.9816,13.8008,12.6416,7.8094,5.7462,4.597,9.2508,8.2349,9.287,5.9327,10.1159,3.5729,9.3694,14.4521,6.9669,8.5514,8.4992,10.4129,11.0557,3.4995
