odour stim;12/11/2020 Female3;12/11/2020 Female4;12/11/2020 Female9;13/11/2020 Male3;13/11/2020 Female4;13/11/2020 Male7;13/11/2020 Female8;13/11/2020 Male9;13/11/2020 Male10;09/12/2020 Female13;11/12/2020 Female1;14/12/2020 Male1;08/02/2021 Female1;09/02/2021 Female6
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
0;15.3595;11.3896;7.2865;7.432;16.6254;8.6711;12.7021;5.4998;7.0256;14.3561;21.8157;9.2842;12.0253;10.4858
0;12.5854;11.8347;7.1138;8.3178;15.2194;8.3799;9.1956;5.7199;6.864;13.0027;24.4595;9.5604;11.1702;10.8445
0;17.0238;11.2491;7.6821;7.9013;14.7322;10.119;10.7391;5.8374;7.4087;14.3621;23.4427;9.7853;10.43;10.726
0;15.0668;10.6965;7.217;7.8961;14.96;9.7666;10.4751;5.4369;7.0073;13.248;24.5137;11.037;10.5045;11.1257
0;16.2524;10.2981;6.7257;8.5163;16.013;10.3652;9.8215;5.9002;7.1374;13.0881;23.4881;10.5359;10.0687;10.8865
0;17.6493;11.0172;6.3331;8.176;17.4435;9.458;10.2321;6.7264;7.7071;14.028;25.004;9.9612;12.6719;9.8434
0;17.7054;13.4674;6.7617;7.8592;15.7988;9.9408;11.0827;6.2762;7.2108;12.2661;25.8503;10.5437;14.7965;8.9878
0;16.6694;12.8014;7.8002;8.8489;15.7689;10.0805;9.9626;5.6354;7.0299;12.4863;26.0057;10.7262;15.5502;10.3668
0;16.2488;13.6768;7.0869;9.2558;15.6765;11.014;9.0184;6.207;7.5689;12.1588;23.2883;11.1372;14.4343;10.5776
0;16.0836;12.5581;7.7281;8.7202;14.9878;11.7882;8.2499;5.4186;7.1489;11.8694;20.5149;11.3057;13.0971;10.4984
0;15.8478;11.4918;8.2564;9.0576;13.484;10.8359;8.9346;5.5059;6.4904;13.6759;21.3183;10.4637;11.7749;10.8805
0;16.4668;13.5526;7.8483;8.5903;11.8797;9.9624;8.1167;5.2366;6.3128;15.103;22.0098;9.8534;12.1854;10.6274
0;15.5316;12.6145;8.3663;8.6016;10.0796;9.265;8.8873;5.5405;6.3655;15.9298;20.3608;9.2697;13.7955;10.2873
0;13.0892;11.3858;7.8203;9.0344;9.215;8.8113;8.3284;4.9285;6.5712;14.5409;20.5458;9.9469;12.9748;9.335
0;14.8316;10.814;7.5521;9.5496;8.2151;9.5189;7.3406;5.4826;6.8448;13.0119;21.7214;11.1162;13.1942;8.1553
0;16.0409;11.5472;8.0825;9.6316;7.5869;8.8701;7.1317;5.8063;6.3806;12.4423;23.0671;10.4715;16.5987;9.2251
0;17.3389;10.9029;8.2545;9.9152;6.6617;8.428;7.3452;5.6982;6.2882;12.0431;22.5511;9.9542;17.3989;9.2657
0;17.9223;11.5257;8.0624;9.7258;6.6945;8.0674;8.943;5.8428;6.3349;11.0692;25.386;9.2474;19.2938;8.4249
0;17.134;12.4652;7.6769;8.313;6.2524;7.2749;9.8247;6.3688;6.3171;10.8741;25.6688;8.9234;20.0055;7.6396
0;17.7695;12.3013;7.66;8.2163;6.2278;7.1138;8.8279;6.0719;6.7789;11.6664;26.2262;8.6494;20.3668;7.3634
0;18.1955;13.719;7.6218;8.2377;5.7195;7.2079;8.4487;6.2681;7.1002;13.7397;26.3659;9.7319;21.2407;6.6904
0;18.7654;12.833;6.9978;8.9561;5.5132;8.2483;8.576;5.6979;8.2555;13.0519;25.8214;10.1924;19.0533;6.6478
0;21.0816;15.2065;6.8215;7.7481;5.094;8.9988;8.1391;6.1689;7.8756;12.2035;22.6101;9.8853;20.4625;6.6942
0;21.3788;15.5277;7.6392;8.4747;5.3305;10.6892;7.3774;5.9905;7.886;12.4467;22.2783;10.6614;21.8233;6.4866
0;19.6564;16.5317;8.7858;8.9512;4.8521;10.0714;7.8577;5.6741;8.0849;14.0992;20.3477;10.983;22.4296;7.112
0;16.0025;18.3157;9.8456;8.3667;4.9556;12.0513;8.349;5.3579;8.2333;14.2069;21.0437;11.6604;21.234;7.4608
0;15.5426;18.3168;9.4926;8.9986;4.8084;10.9473;7.9435;5.217;7.9713;14.1813;19.2569;11.4263;22.004;7.1059
0;15.3778;20.1646;9.7322;7.7818;4.9648;12.5771;7.1272;5.4099;7.5324;15.3333;20.0743;11.8652;22.8705;7.1645
0;13.1631;17.7439;8.5661;7.2705;4.6217;11.7298;6.7207;5.1879;7.7779;14.0632;18.5895;12.4829;24.8021;6.7807
0;11.677;16.1794;8.5845;7.9751;4.6774;10.6903;7.2964;5.0284;7.3902;14.5116;17.9029;11.8999;25.7739;6.5134
0;10.8022;17.1369;8.1443;8.4126;4.5818;10.3538;7.5796;5.4249;7.0224;14.1785;20.1595;11.1537;24.8573;7.1969
0;8.6956;16.7154;7.2994;8.3779;4.4959;11.4567;7.6641;5.5071;6.7404;14.1064;23.9303;11.8363;22.6623;7.2357
0;9.8056;16.6605;8.2033;9.0301;4.501;11.5985;7.2206;5.8427;8.441;16.2767;23.4331;12.1205;21.6422;6.8931
0;9.6102;17.3602;8.4071;8.2684;4.6536;10.7313;6.3709;5.7278;7.8049;17.217;23.3019;12.1548;21.4629;6.3148
0;8.9164;18.7411;7.9538;8.1408;4.1079;13.0527;6.0316;5.5472;7.6203;16.3397;20.7756;12.2677;21.4308;6.2524
0;8.1461;16.9102;8.0961;7.4877;4.9362;12.177;6.9352;5.5703;7.1553;14.3265;20.2599;12.412;19.5867;6.0537
0;7.1565;17.3457;8.7911;7.5417;5.7923;12.2134;6.1581;5.1285;7.8041;17.1263;23.9017;11.78;17.3915;6.0492
0;7.7575;17.1955;9.9116;8.4198;6.1763;14.6187;5.9762;4.8349;9.4109;19.1102;23.8793;10.7753;15.8942;5.8115
0;7.2908;17.312;8.8801;7.8752;5.7382;16.5887;5.484;5.0005;9.1284;19.776;21.9316;10.5576;15.6258;6.5708
0;7.1039;15.8994;7.969;8.9448;5.3959;15.3015;5.8405;5.7249;8.5288;20.0559;23.9704;10.8138;14.6262;6.9629
0;7.224;18.2517;10.1378;9.8879;5.0235;13.7738;5.6099;5.9897;7.7534;15.9308;22.1552;10.8172;13.0371;6.3634
0;6.8614;18.3462;9.458;9.1638;5.4364;13.5452;6.128;6.354;7.1196;15.4187;20.1626;11.3065;13.164;6.0823
0;7.3339;16.7023;8.5457;8.3288;5.3863;13.7317;6.179;6.2773;6.8287;16.8963;22.2118;12.784;14.6976;6.3493
0;6.6302;17.5335;8.5339;7.5499;5.0998;14.8013;6.51;5.8311;7.098;16.5827;20.6541;11.5954;14.5958;6.24
0;6.7242;18.5237;9.1827;7.7777;4.8336;15.0943;6.6504;5.9959;7.1863;14.4542;22.8908;10.4261;13.0487;8.561
0;6.0745;18.2603;9.0193;6.8625;4.5133;15.5688;6.8411;5.697;7.5327;14.4818;27.6748;10.388;13.9972;8.3188
0;5.8955;18.2016;9.241;7.5563;4.5616;14.1819;6.5261;6.4693;7.3486;15.1913;24.6042;9.7156;13.4819;7.6134
0;6.2523;20.2891;8.7526;7.1134;5.5979;14.8202;7.6744;5.97;7.1398;16.9122;25.9835;9.8483;15.0976;8.7104
0;5.9229;17.7915;8.9663;7.2173;5.1961;15.2442;6.8336;6.4407;6.8837;17.0874;23.1834;9.9234;14.3722;7.6794
0;8.0013;16.0757;8.4006;7.342;5.1185;15.1681;6.7706;6.707;6.6941;18.4861;25.6539;9.928;15.3552;7.0644
0;7.6649;14.233;7.912;6.8631;4.8086;15.4712;7.0351;6.6659;6.3312;17.0568;23.3254;10.105;16.1393;6.6977
0;6.7352;16.4408;7.7301;7.3225;5.2862;14.6581;6.6588;6.8288;7.3263;15.7611;25.5308;9.8251;16.0827;6.1529
0;7.0374;17.4693;7.2446;6.5294;5.0297;16.2779;6.1033;6.2601;7.8472;17.9317;24.8763;11.5886;15.0572;6.4895
0;6.5941;15.8823;7.5264;6.3863;4.7535;14.6244;5.7195;6.6596;7.3073;17.6773;24.4599;12.02;18.7427;6.1219
0;5.8776;16.1156;8.5341;7.1957;4.468;13.821;6.393;7.0829;7.9529;17.28;22.7823;12.9634;19.231;6.3005
0;5.9921;14.8377;7.8801;6.4258;4.415;15.9279;6.7586;6.9137;7.2264;16.4043;22.0046;12.6839;17.3739;6.0996
0;5.8283;18.2126;7.6118;7.3294;4.3578;16.4322;6.8697;7.1736;6.5371;15.5157;20.1793;12.3778;18.7934;5.779
0;7.4142;19.6116;7.483;7.3901;4.3033;15.1059;6.6345;6.5209;6.4527;18.5327;20.8606;13.0692;20.769;5.809
0;7.1359;19.564;8.4692;7.3988;4.1188;13.489;6.1294;7.039;6.7011;17.284;22.4984;13.0922;21.3431;5.7468
0;6.4403;18.0664;8.1824;7.1791;4.1627;11.8958;6.5914;6.8916;8.2517;15.4434;23.7411;13.0984;21.8159;6.7204
0;8.4591;17.7501;7.6695;7.1117;4.2327;10.928;6.3737;7.5776;8.241;14.2276;24.2874;13.6295;22.2518;6.6797
0;7.2683;19.3878;7.4124;7.1427;4.6802;15.4998;6.8173;6.8341;8.0232;15.5882;23.9377;14.3425;22.6733;6.4222
0;7.554;18.0279;7.8099;7.6203;4.9704;14.313;6.27;7.2144;7.8997;14.0912;24.2833;13.7361;22.8169;7.3543
0;8.7845;17.9782;10.1293;7.2157;4.6879;11.6991;6.1698;6.6516;9.2518;13.1383;25.8177;13.1826;22.3545;7.2797
0;7.4448;16.4157;10.024;7.5337;4.6718;11.6574;6.0079;7.2591;8.9942;13.9584;24.3891;11.797;21.0586;8.0369
0;7.3902;18.4937;8.8292;8.3002;4.217;10.9219;7.54;6.8825;8.1633;13.1642;21.2721;12.8456;20.0973;7.8163
0;6.2437;16.5942;7.9606;7.2847;4.0648;11.906;6.9933;7.1224;7.8888;14.6848;19.2677;12.2254;17.8554;9.376
0;6.9958;16.031;7.9111;7.7507;4.2962;11.7838;7.4263;7.5936;8.542;13.4305;17.2945;12.6674;18.4114;8.1223
0;7.7597;17.8146;8.2103;7.3036;5.165;10.6907;7.1426;7.0246;8.1883;14.5715;16.1803;14.4138;17.5386;7.4098
0;7.2551;15.9638;7.6219;8.6099;6.1552;12.1626;8.1458;7.6745;9.67;13.8325;14.5895;14.383;19.143;8.0674
0;9.2374;17.8315;8.446;8.1683;5.8405;12.0102;7.849;7.1527;10.0473;12.7553;14.61;13.7781;18.7552;7.8875
0;7.7152;18.4753;7.7072;8.915;5.459;11.9947;8.0095;7.4213;9.6135;11.894;13.5326;12.7407;17.5678;8.1937
0;7.6794;18.9787;8.1879;8.7073;4.9944;10.7801;7.5493;8.0718;8.7963;12.5833;13.1484;11.6095;16.6391;8.2211
0;8.6789;17.0641;8.3244;8.0565;4.6953;11.7477;6.5991;7.3198;8.2076;16.0099;12.2519;12.9691;15.2726;8.8643
0;11.7148;17.846;8.9466;7.4972;4.4078;12.1755;6.936;6.4357;8.3225;16.9263;12.3923;13.5103;13.6829;8.3724
0;12.2239;17.3496;8.6309;8.4017;4.4485;13.7616;7.5337;6.5202;8.5901;16.2912;12.0974;12.7878;12.2761;9.6109
0.5;11.2278;17.7581;7.7716;8.0576;4.7835;12.0099;9.0291;7.8588;9.4786;15.4675;12.1418;11.9134;13.5962;9.035
0.5;12.7238;21.3563;7.9888;8.8267;4.7689;12.6151;8.4707;8.0178;9.4866;15.6379;11.492;11.3044;12.6755;10.348
0.5;13.3242;20.0375;8.279;8.8551;4.4418;12.4485;7.635;7.4069;9.3821;16.9768;11.9021;13.0863;13.0886;10.6385
0.5;15.1344;17.4804;9.1272;8.2942;4.4407;14.273;7.724;7.2817;8.9492;14.483;11.6847;12.8089;11.8327;11.1235
0.5;14.1841;15.8681;9.009;8.0496;4.0741;12.5533;7.4544;7.4994;8.212;16.9432;11.9746;11.6452;12.2983;13.14
0.5;14.7793;14.0093;8.6706;8.348;4.2903;10.9205;6.7879;7.0714;8.9569;17.9786;11.5311;11.0293;10.9387;10.7677
0.5;16.1514;13.1859;8.8984;8.3923;3.9876;9.6166;6.345;7.6687;8.6717;19.1399;11.3901;11.3797;11.6596;10.7736
0.5;17.9386;11.8413;9.1602;9.9338;4.126;9.1115;6.0635;8.2641;10.7356;17.2215;11.5358;11.2737;12.2484;11.4737
0.5;17.763;11.067;10.7494;8.7019;4.0763;8.6038;5.7848;7.5208;10.4769;16.3944;14.7162;11.3821;11.2564;10.8937
0.5;16.3667;10.4434;10.3226;7.7658;3.9031;8.0008;6.5066;7.0127;9.8346;16.7598;13.8339;10.953;12.097;10.6662
0.5;17.7215;10.3841;9.3161;8.5666;4.8085;7.2823;7.6945;7.6269;8.8804;16.7656;13.3235;10.8918;12.8344;12.6706
0.5;15.9298;9.833;8.0729;8.5769;4.6815;6.895;9.4305;7.4443;8.6771;15.4912;12.6445;11.6674;11.8667;11.644
0.5;15.3997;11.1521;7.9119;9.1965;4.5662;7.0584;10.0884;7.1395;8.995;16.6917;12.2735;12.5114;13.2667;10.8769
5;13.6904;12.1555;8.4006;7.3526;4.3602;6.9842;10.7243;8.0156;8.5119;16.0868;11.911;11.8955;12.8892;12.9359
5;14.8752;13.782;9.5136;8.0795;5.324;6.5553;11.0424;8.4383;7.9102;14.2344;11.637;11.2157;12.0335;12.9653
5;18.5381;21.2149;8.4348;8.4267;7.2424;6.705;12.7818;10.0881;10.4824;12.0466;16.0207;13.0661;13.9685;15.1931
5;20.3696;24.1226;7.904;9.32;6.6539;6.7258;12.7749;11.4826;12.5316;17.6129;16.5544;12.5369;14.469;18.5399
5;22.833;24.6395;7.3371;9.2533;7.0988;6.9389;12.6797;11.8673;11.5746;19.0756;19.2718;12.6595;13.438;16.5772
5;20.231;23.6061;6.3196;8.0445;7.5027;7.7657;12.5932;12.7394;10.4922;19.1921;18.7579;14.2622;13.7323;18.6675
5;22.7502;25.185;6.2972;7.6546;7.3426;7.0313;12.7633;12.9722;9.2104;18.6257;22.5699;13.1524;11.7579;21.4318
5;25.1784;21.6819;5.9369;9.5879;6.4475;7.1623;13.1271;12.2447;7.8872;21.4682;24.0371;12.0513;12.7204;20.0186
5;23.7807;19.5489;6.8331;10.542;5.7582;8.096;14.1286;12.6484;6.7711;22.1414;25.2285;11.2657;13.1312;20.9153
5;23.7876;16.9243;6.6417;9.1583;5.6917;8.2519;13.4934;12.0241;5.941;20.6325;27.231;10.6425;12.2292;21.6026
5;23.0101;14.953;6.0327;9.5065;5.0641;9.0816;12.5733;12.7517;5.507;20.2964;25.8216;10.3679;10.9425;23.83
5;19.5743;13.5338;5.834;9.251;5.2888;8.8412;14.4875;14.4819;5.7339;20.648;30.2758;9.3231;10.6961;23.8409
5;17.1399;12.6776;5.6729;8.947;5.3789;8.0515;13.7274;14.0998;7.5186;21.7902;29.8406;10.4347;13.1869;23.7641
5;14.1331;12.2021;5.395;9.6039;5.5454;7.6581;14.3515;12.6781;8.6405;20.597;26.1187;11.2827;15.0152;20.6808
5;13.2589;14.4909;4.995;8.7462;5.8138;6.9032;13.8889;11.8475;9.1882;17.5049;23.008;10.5659;14.6375;17.2923
5;11.6014;15.5691;6.1093;8.3616;6.1029;6.7399;12.7235;10.9355;10.124;16.3847;20.3224;9.7467;14.6374;18.134
5;13.5414;16.5151;5.9052;8.4313;6.1063;6.9557;13.8452;9.749;9.0781;15.8773;20.4824;10.8468;13.6579;17.3662
5;12.1608;18.6805;5.2822;7.9598;5.8215;8.9538;14.7462;8.8364;10.1432;15.5052;21.5293;11.7385;13.8145;15.15
5;10.7078;19.3281;5.3501;8.7048;5.5257;10.014;15.001;9.096;9.9182;14.6126;19.4387;12.1434;13.125;13.532
5;12.3645;17.8269;5.1912;8.2687;6.5059;9.2501;15.5815;8.9407;8.9427;13.7364;17.7075;11.5649;13.4093;13.4331
5;11.2813;15.6403;5.2195;7.4072;6.4498;8.7147;15.6769;9.7142;10.5287;12.412;16.2163;10.9362;13.9155;14.587
5;13.9044;16.406;4.826;8.3824;5.7023;8.0118;15.598;8.972;9.8669;11.1804;17.3339;12.0865;12.6413;13.5047
5;12.6567;18.7841;5.6659;7.8546;5.4924;8.3256;13.6859;8.9509;9.0848;12.935;16.0824;11.8108;12.8038;13.3876
5;10.5603;16.7217;5.9278;8.1642;6.572;8.2007;14.1706;8.5522;8.6498;12.1234;15.0275;11.7965;14.8845;13.0739
5;11.4839;17.1161;5.31;7.2482;6.7522;7.4871;13.8217;8.535;8.7743;12.3895;13.9729;10.907;13.8967;12.1846
5;9.9697;15.5537;4.9546;7.8952;7.5347;6.9734;13.6033;7.7987;9.4424;11.3672;13.6818;10.0116;12.7226;13.1251
5;11.2936;14.0694;5.095;8.0239;7.3523;6.7721;15.039;6.93;9.8626;11.1564;13.2738;11.205;14.3166;12.5771
5;12.0629;14.4197;4.7592;7.8479;8.6406;6.3834;15.0594;6.9859;10.838;10.5925;12.7769;11.5005;16.416;12.704
5;10.9355;14.9647;4.5257;6.9494;7.6905;6.1576;16.1916;6.6908;10.0256;9.9764;12.9136;11.4542;14.949;11.5153
1;11.1566;13.626;4.3815;6.8029;8.0873;5.9999;15.8317;6.2621;9.4466;11.6062;13.8436;11.985;14.1395;10.5737
1;11.4725;14.1847;4.3822;6.6641;8.1481;7.7574;14.2212;6.8918;9.5224;10.7242;16.343;12.8015;13.8644;10.1635
1;10.7896;13.6633;4.4424;7.3384;10.2114;8.5933;15.36;6.8843;9.8906;12.5123;16.7085;11.5412;13.1588;9.9138
1;12.0662;14.3169;4.7107;7.7918;8.7587;9.9994;14.1801;7.2202;9.1308;12.6242;14.696;12.6305;13.6128;10.7926
1;13.5473;12.688;5.6312;7.7613;9.8089;10.1375;16.5008;6.6407;9.132;10.9411;14.0272;14.2626;12.7754;10.7222
1;18.0297;15.4371;6.6369;7.901;11.2844;11.6149;17.9017;7.1397;11.8197;13.0609;16.7689;13.8421;13.3936;12.7791
1;17.4124;17.4535;6.0694;7.6492;12.8346;11.8381;17.9516;8.2374;14.0132;13.3579;18.435;13.1309;13.5226;14.31
1;16.3663;20.9878;5.5439;7.6947;12.2397;10.704;18.6578;9.0502;13.0791;15.2763;17.1116;12.1261;17.0269;12.8449
1;15.7199;21.4297;5.6759;7.5326;11.1928;9.7226;18.1709;9.4647;13.9949;16.0221;15.4246;11.4188;17.7892;14.6851
1;14.3428;18.8207;6.2923;8.3224;12.1199;10.1258;16.1105;10.7292;13.8759;14.7736;14.4841;13.3649;15.3809;16.1804
1;13.5928;19.2416;6.5622;7.7692;10.7199;9.7171;15.7275;11.1725;12.2891;16.1608;15.8321;13.8;17.3162;16.4292
1;10.5535;23.029;6.4351;8.7312;10.2685;11.0737;15.5151;11.4714;11.905;14.6522;14.8266;13.4328;16.362;18.4881
1;11.081;21.1062;5.7502;8.5039;10.2349;12.7522;15.411;12.1388;9.6914;13.9566;15.8999;12.484;16.2807;16.6017
1;10.6427;20.4165;5.4655;8.1957;10.4615;13.5211;15.5937;11.8076;10.0075;12.6644;14.505;13.0227;15.873;14.8543
1;10.4329;18.3125;5.3507;9.2621;10.7675;12.3035;16.5278;13.2171;11.6454;13.7385;13.4642;12.5013;18.0495;13.1338
1;9.2847;18.109;6.0675;9.2805;9.9747;12.9541;16.1796;13.2213;13.1714;14.7258;13.8085;13.0083;21.7043;11.538
1;7.6724;16.6063;6.7368;8.5147;8.4861;10.2647;15.657;11.6304;12.6399;13.4807;17.6543;13.7557;20.0672;10.2982
1;7.8887;15.0805;8.7071;8.7013;9.5809;10.2543;15.5625;11.2646;12.2216;12.8265;18.4684;12.7999;18.004;9.3903
1;8.3953;13.7332;8.1761;8.4199;8.8137;9.3103;14.3605;10.0977;10.9915;12.1295;18.4757;12.5627;16.1162;10.7719
1;9.1729;14.2886;7.3076;9.297;7.9531;9.3517;14.089;9.8194;11.7611;13.651;16.5743;13.1196;14.4593;10.7354
1;9.0667;13.4801;8.0356;9.9597;7.1749;8.5509;15.5019;10.1294;12.881;11.9215;16.3949;13.9918;13.0256;9.9232
1;7.8851;12.319;7.4803;8.9354;6.6434;8.5789;14.2093;9.2138;12.5796;11.2607;15.966;13.5553;13.4669;10.6098
1;7.3003;12.9676;7.2166;9.0147;7.481;9.1305;14.9703;9.4766;13.9238;10.4529;14.9436;13.6691;13.7243;11.4549
1;8.2481;12.689;6.3512;8.1822;6.6437;8.6339;13.8117;8.5146;14.0781;11.7389;15.5516;13.1991;12.9148;10.3427
1;10.0812;11.9839;5.9988;8.8866;6.7505;8.533;16.8273;8.107;13.0855;10.9426;16.5038;14.0641;12.0132;9.3278
1;10.117;11.3552;6.8253;8.7201;6.8111;8.9228;16.3753;7.9541;14.3935;10.6547;19.9883;12.27;11.133;8.7557
1;12.3639;12.5377;6.5135;8.551;6.1175;9.6982;16.3331;7.5735;12.6783;12.4137;19.6621;13.2528;9.7335;9.9562
1;11.3322;13.3;5.8954;9.6032;6.9886;9.7524;17.1243;6.5976;10.6446;11.374;20.0674;11.6795;10.1347;9.8927
1;9.5285;12.3564;5.6106;8.643;6.6865;9.4804;16.7079;6.6389;11.8969;12.6551;18.3223;11.7997;10.664;9.3385
1;11.72;11.2327;5.2819;8.7496;6.3021;8.5877;16.8665;7.1554;12.0274;11.8891;17.6951;10.9553;9.6035;11.9196
1;9.988;10.6251;5.0716;7.8449;7.3224;8.2083;16.5206;6.5002;10.8723;13.6176;17.5371;11.7748;11.0594;11.1803
1;10.9566;13.2737;5.9513;7.9157;7.3284;8.0602;15.4618;6.1994;10.6791;14.026;16.2392;12.3189;10.8927;10.8646
1;9.6514;12.4418;5.7089;8.2917;7.1576;9.1077;16.1847;6.8353;12.2665;12.9181;17.4514;11.8319;10.643;11.5913
1;10.1059;14.1351;5.5055;8.7918;6.648;8.5665;15.7086;7.0452;15.1909;13.8676;19.8693;11.4004;11.0977;11.0087
1;10.1561;15.9294;5.3825;8.4474;5.9794;8.6748;14.4353;7.3251;15.5518;12.9411;17.7326;11.7788;10.8403;10.2794
1;10.6783;13.8292;4.9798;9.4648;5.611;8.9102;15.2867;7.2042;14.4001;14.3515;16.285;11.1089;11.4463;11.7951
1;11.0883;12.8656;4.6334;8.6434;6.6178;9.7696;14.5707;7.2314;13.2521;13.292;14.8085;10.4802;10.5801;10.9143
1;12.9539;15.8762;4.644;7.2431;6.6309;10.8107;13.9884;8.2233;15.8025;15.5351;16.2163;10.7643;11.0822;11.4125
1;14.002;15.7358;4.4826;8.2514;6.1576;10.5339;13.9163;9.073;15.4119;15.6181;16.3365;11.9991;12.953;14.3028
1;15.907;14.0914;4.5537;7.6589;5.6348;9.7754;14.7688;9.7175;16.375;15.0521;16.2471;14.1423;13.3619;14.3017
1;17.36;14.7768;4.2156;7.1768;5.4287;11.5341;15.8052;9.5376;14.9016;15.0365;14.5606;14.9079;14.4153;15.3211
1;16.9795;14.9534;4.4041;7.6011;7.1662;13.5576;16.601;9.7932;13.2449;13.6084;14.8379;17.3055;17.258;16.3798
1;16.9046;15.9343;4.1614;7.6669;6.9704;15.0918;16.193;10.814;11.9656;12.766;14.9826;16.1628;19.661;20.7233
1;17.7445;13.9357;4.1555;8.4749;8.2074;14.354;16.2801;9.8157;10.8033;13.9334;13.9236;14.9315;20.0778;21.7317
1;16.0824;12.9427;4.4428;9.8014;8.8766;15.612;15.1154;12.0555;11.4929;13.6411;13.3143;13.6488;19.9927;18.8835
1;17.5212;13.6627;4.17;9.5557;9.2106;14.7461;16.1215;12.4951;10.8682;14.3734;12.9501;14.6615;18.7202;20.3953
1;19.5327;12.4577;4.0913;10.4085;8.0559;14.2254;16.2597;11.8989;11.3173;13.7299;12.2124;14.4802;17.1178;24.5338
1;17.1948;11.881;5.1443;10.3141;8.2139;14.366;14.6337;13.3199;11.0551;14.4022;12.4541;14.7319;15.3459;24.6572
1;16.1974;12.2966;5.6467;9.0369;7.7393;12.8751;16.0981;12.2967;11.9151;13.4711;11.9438;15.9475;13.9545;27.4915
1;12.6889;12.8084;6.5757;8.004;6.9732;11.7142;15.9785;10.7824;12.0698;12.734;11.7726;16.0964;15.6678;25.0377
1;11.9312;12.1866;6.2455;7.5901;9.162;10.9543;17.1045;9.8991;11.2802;11.2906;11.3709;16.0433;16.2298;24.3345
1;10.4012;10.921;5.8482;7.7981;9.2431;9.8595;16.718;9.7346;12.9698;11.7154;11.4873;15.5869;16.3652;24.2938
1;9.5502;10.3375;5.2786;7.161;9.9178;10.4624;14.9339;9.7115;12.4253;12.458;11.2121;17.1366;15.0122;21.8029
1;8.2812;10.0409;5.129;7.7829;9.8431;11.2102;15.4843;9.6865;11.2667;12.2982;11.1788;15.952;14.0041;20.9451
1;8.7227;11.2204;5.0057;6.7389;11.0503;11.193;14.2246;10.4883;10.7448;11.5924;11.2839;16.7865;14.2495;18.1638
1;8.6908;11.8308;4.811;7.7495;11.0661;12.9776;14.3374;10.9171;10.6521;12.6814;11.3393;16.9572;12.972;18.5877
1;7.9675;12.5896;4.4903;7.6931;10.7715;13.2902;15.3979;10.0587;9.9363;12.7104;12.3823;17.4716;11.8759;17.9767
1;9.3543;12.8734;4.3707;7.7982;11.7894;14.4917;15.5607;9.3269;8.4675;14.677;12.0753;18.2572;12.3206;17.4813
1;8.12;12.9244;4.4408;7.7148;11.9508;15.1434;14.2229;9.8335;8.5882;14.0883;11.6239;17.3381;11.937;17.737
1;7.2661;12.6857;4.206;6.626;10.5855;13.5907;14.1369;9.8045;7.4051;14.2327;11.5895;17.9182;13.569;16.4889
1;7.4329;13.1067;4.4279;6.456;11.5005;12.1835;15.2619;9.7502;9.1908;15.6088;11.456;20.7831;12.3986;16.9587
1;6.5262;12.7279;5.7274;7.7218;13.1482;11.0441;15.2506;10.5263;10.9248;17.2034;12.3447;21.4639;13.8974;17.8848
1;6.5455;11.5691;5.6127;7.566;14.5416;11.3153;16.3788;9.6586;10.5455;19.5777;14.5364;21.3949;12.7948;17.4025
1;6.4787;14.0984;5.3022;8.3147;13.6639;12.5005;14.8511;10.3999;9.8487;18.3234;14.3438;20.1058;12.1251;15.1724
1;6.7146;14.8485;4.977;7.9469;12.6987;13.7251;13.1373;9.6375;9.1998;21.0701;13.5654;21.562;10.6743;16.6935
1;8.5338;14.8121;4.9748;8.1481;13.6034;14.3983;11.4937;8.4221;10.1813;19.6908;12.9417;21.8461;10.3287;16.6578
1;7.3892;13.4469;4.6877;7.641;16.4444;14.8663;11.5791;8.9861;10.4541;22.8737;13.1831;21.3222;9.4525;15.6943
1;7.4416;12.3318;4.8864;8.2777;15.6566;15.3897;10.772;9.1248;9.822;22.429;18.1861;19.5245;9.0039;14.3755
1;6.5808;11.1636;5.3689;9.199;15.3942;13.3454;10.6756;9.1242;11.2764;24.7467;18.3563;18.2131;8.1661;15.745
1;9.9549;10.8354;5.3051;8.9884;17.6274;18.4109;9.9338;9.3037;10.6915;27.0503;17.6897;16.6865;8.6522;16.2941
1;12.6594;13.0848;5.149;9.5523;18.3367;19.3415;9.2621;9.1022;12.0337;28.7939;18.0896;17.6965;8.6247;20.4571
1;12.9117;11.9067;5.5431;9.861;19.7226;23.179;8.3508;9.5664;12.7705;31.2638;19.7827;18.7047;9.2028;25.2024
1;14.4693;12.6114;5.4165;9.896;20.8182;24.581;8.8589;9.3022;12.0049;35.9311;18.6492;19.3174;8.8951;25.7503
1;12.3927;13.5873;5.081;9.2779;19.4277;22.3635;8.2248;9.7126;12.1431;33.4062;20.5976;20.3073;9.5172;27.2965
1;12.8627;12.9304;5.1627;10.7641;17.7499;19.578;7.6228;8.8873;12.2105;35.07;21.6043;19.3613;9.2306;26.8571
1;11.5588;12.8782;5.6522;12.2738;18.3381;18.5452;7.0805;9.143;11.9263;32.775;23.0896;20.0748;10.9385;25.6064
