odour stim,29/04/2021 Male6,29/04/2021 Female10,30/04/2021 Male2,30/04/2021 Female4,30/04/2021 Male6,30/04/2021 Female7,30/04/2021 Male10,30/04/2021 Female12,03/05/2021 Female5,03/05/2021 Female6,03/05/2021 Female8,03/05/2021 Male10,05/05/2021 Male2,05/05/2021 Female3,07/05/2021 Male2,07/05/2021 Female3,07/05/2021 Female4,07/05/2021 Male6,07/05/2021 Female8,19/07/2021  Male2,22/07/2021  Male4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
9,6.4886,14.603,7.4984,6.0428,3.9855,9.4014,1.8271,8.9043,4.7325,2.6847,11.3144,9.0777,2.5507,2.9112,8.4163,5.3356,5.0165,4.3075,2.2661,6.6699,13.2455
9,6.2612,14.6838,7.1876,6.0702,4.0063,9.1223,1.8145,8.1022,4.7096,2.524,11.1833,9.1347,2.8461,2.7278,7.9888,5.1717,4.9204,4.5533,2.2643,6.4701,13.1891
9,6.9279,14.5209,7.6634,6.3603,3.971,9.4027,1.6355,8.3956,4.6308,2.6904,11.4949,9.0102,2.7991,2.8203,8.2668,5.6618,4.7997,4.5538,2.3187,6.6039,13.4214
9,6.3612,14.3464,7.1511,6.2517,3.6829,9.1501,1.5303,9.3146,4.3779,2.5471,12.5286,9.2148,2.8784,2.7705,8.3962,5.6203,5.1044,4.6656,2.1476,6.2248,13.2357
9,5.9941,14.5761,7.5562,6.4183,3.6469,9.1609,1.737,8.7225,3.953,2.3105,11.6759,9.1657,3.0155,2.4508,8.5186,5.3845,4.9814,4.742,2.1213,6.4116,13.2021
9,7.3232,14.4088,8.0236,6.2162,3.8272,9.1962,1.6744,8.5473,3.9922,2.267,12.099,8.9781,2.7385,2.3879,8.3272,5.5267,4.8358,4.855,2.0609,6.2137,13.1706
9,6.3717,14.2431,8.0069,6.2113,4.4582,8.7827,1.8982,9.3349,3.9282,2.274,12.5031,9.0805,2.7796,2.5636,8.2437,5.3812,4.6848,4.8493,2.2384,5.9226,13.421
9,6.7833,14.3573,8.1249,5.8114,4.2823,8.5633,1.8894,8.7673,4.0218,2.2291,12.2635,9.4848,2.9897,2.4,8.3274,5.2998,4.5607,4.9658,2.1434,6.2642,13.2513
9,6.6736,13.9769,7.9576,5.9449,4.2536,8.7497,1.8388,8.8756,4.2426,2.3964,12.9072,9.3319,3.0956,2.4492,7.9725,5.7176,4.2605,4.9395,2.1405,6.1694,13.3763
9,6.5324,14.0281,8.1883,6.0825,4.19,8.2274,1.9308,9.344,4.0007,2.4268,12.6922,8.9262,2.5664,2.3336,8.6671,5.8471,4.6146,4.7115,2.1817,6.1653,13.7812
9,6.8426,14.0136,8.078,6.0347,4.2468,8.1882,1.8226,8.6879,3.1701,2.3229,11.7593,8.9223,3.0902,2.3393,8.4458,5.7667,4.3936,4.7107,1.9151,6.4117,13.1133
9,6.9288,13.9201,8.1476,5.6415,4.3716,7.9959,1.9918,8.8189,2.8097,2.1965,12.7331,8.5232,3.029,2.3253,8.5521,5.5128,4.2219,4.779,2.0925,6.4549,13.2014
9,6.4994,13.7891,7.8744,5.5438,4.4986,8.1133,1.8536,9.298,3.1155,2.1812,11.8878,8.7165,2.9177,2.1874,9.679,5.3917,4.1113,4.7486,2.1437,6.3342,13.1743
9,6.0627,13.5527,8.33,5.4935,4.368,7.8722,1.7422,8.6511,3.683,2.4671,12.0144,8.6004,3.0079,2.4291,8.6102,5.6432,4.7611,4.6568,2.3311,6.2743,13.249
9,6.5142,13.7437,8.3968,5.5707,4.2783,7.8108,1.8525,9.0963,4.3564,2.1428,11.9249,8.4723,2.9116,2.8582,8.367,5.3485,4.8052,4.4826,2.1279,6.1233,13.358
9,6.1295,13.9245,8.3535,5.8912,4.1964,7.8017,1.7893,8.9305,4.4458,2.2794,12.1078,8.6819,2.9939,2.8278,7.4104,5.4364,4.5432,4.5079,2.3064,6.1284,13.2912
9.5,6.2471,14.1317,8.0728,5.8504,4.1818,7.5147,1.82,8.6196,4.4292,2.1261,11.9074,8.4364,2.7093,2.6225,7.6595,5.3373,4.6395,4.5899,2.4058,5.838,13.4409
9.5,6.0549,13.8203,8.27,5.9624,4.5375,7.6613,1.6446,9.1427,4.1819,2.0679,11.752,8.5414,2.8426,2.6369,8.0429,5.0794,4.5344,4.4642,2.5703,6.2873,13.425
9.5,5.5577,14.0525,7.9502,5.9566,4.8024,7.6953,1.73,8.9566,4.2318,2.0209,12.2613,8.4109,2.8611,2.7288,7.5637,5.4189,4.5205,4.4712,2.4278,6.3117,13.3271
9.5,5.8478,14.2383,7.8793,6.0266,4.7879,7.5011,1.7591,8.7266,3.0934,2.136,11.8349,8.6345,2.6289,2.8385,7.8599,5.2397,4.5055,4.7038,2.3922,6.5005,13.3824
9.5,5.7929,14.1415,8.1967,5.6837,4.9982,7.6288,1.6873,9.5717,3.1018,2.2549,12.2253,8.9156,2.5238,3.1145,8.1175,5.2945,4.5704,4.7964,2.5031,6.4729,13.214
9.5,5.4174,13.4086,8.0849,5.8325,5.1245,7.8901,1.9836,9.0235,3.1242,2.0586,11.8156,8.7762,2.4407,3.4467,6.2662,5.1905,4.4091,4.6531,2.6279,6.5121,12.9571
9.5,6.1931,13.4337,7.8992,5.8635,5.0009,8.0103,1.9726,8.6268,3.8576,2.0252,11.9582,8.9888,2.3244,3.54,7.4651,5.4539,4.5343,4.5456,2.5936,6.4335,13.2382
9.5,5.2374,13.2208,8.0389,5.5787,5.0034,7.5488,1.7587,9.4375,3.8579,2.2818,11.5736,8.3063,2.5265,3.512,7.0006,5.3808,4.7005,4.4169,2.4836,6.1529,13.2037
9.5,5.6221,13.1495,8.3767,5.4446,5.3261,7.5257,1.81,8.8594,3.9621,2.3573,11.2955,8.4644,2.3003,3.6676,7.5267,5.7568,4.5908,4.3727,2.5721,6.6426,13.5087
10,5.961,12.8683,7.7953,5.6171,5.3335,7.3658,1.8788,8.6242,4.1592,2.4157,11.831,8.4476,2.3584,3.9512,7.6975,5.4561,4.7674,4.3969,2.6762,6.4082,13.5886
10,5.5753,12.9136,7.931,5.9048,5.33,7.1041,2.1519,9.3391,3.9941,2.6959,11.7456,7.7695,2.6468,3.8189,7.5085,5.3837,4.777,4.2248,2.6798,6.5879,13.3939
10,6.0545,13.0209,8.1062,5.5648,5.5097,6.9059,2.0959,8.3997,4.4009,2.4624,11.7998,8.292,2.5933,3.8559,8.0045,5.2486,4.7408,4.3568,2.7861,6.6458,13.0992
10,6.0426,12.7547,7.4481,5.7919,5.3075,6.7543,1.8947,8.5605,4.6103,2.735,12.0546,7.7593,2.5628,3.7659,7.2125,5.4394,5.0897,4.0747,2.4318,6.3667,13.3017
10,5.8388,13.0782,7.7941,5.9275,5.478,6.5277,1.8668,8.9855,4.4921,2.9184,11.9306,7.9656,2.8093,3.9991,7.2318,5.3323,5.0646,4.2369,2.4631,6.2536,13.1451
10,5.2279,12.7781,8.0807,6.1069,5.4753,6.532,1.7306,8.3929,4.5691,3.1723,12.0412,7.698,2.6022,4.1981,7.353,5.5348,4.9681,4.2459,2.5942,6.1383,13.246
10,6.0849,13.197,7.981,6.1478,6.0086,6.7039,1.8963,8.4752,4.5362,5.8065,11.3648,7.7797,2.6927,4.1197,8.6132,5.1632,5.1684,4.5874,2.4753,6.2458,13.2616
10,5.7169,12.7474,7.945,6.2759,5.9472,6.4428,1.7736,8.5937,4.5728,5.8291,11.3834,8.1966,2.4288,4.0958,6.9016,5.0249,4.9448,4.6685,2.6059,6.3241,13.171
10,6.7045,12.6897,8.0425,6.105,5.5783,6.3371,1.818,7.9526,4.3694,5.8298,11.3757,7.4455,2.3574,4.7192,7.2142,5.4186,5.1428,5.3544,2.6908,5.9657,13.1868
10,6.4358,12.6072,7.8232,6.1591,5.3239,6.4211,1.5676,8.3405,4.3449,6.2878,11.061,7.8874,2.4179,5.2678,6.7025,5.5135,4.8936,5.7269,2.664,6.1112,13.0961
10,6.7964,13.0328,7.835,6.3432,5.3086,6.6597,1.7157,8.1607,3.9946,5.4049,11.2389,7.8013,2.3209,5.6588,6.5301,5.1941,5.114,5.9221,2.8462,6.2623,13.4849
10,7.269,13.3901,7.9504,6.1408,5.4754,6.7389,1.6109,7.7384,3.4647,3.0129,11.0597,7.7106,2.2847,5.6473,6.6459,5.3433,5.1135,5.537,3.0232,5.7091,13.4297
10,7.4349,13.1056,7.8585,5.8935,5.504,6.5643,1.6501,7.8924,3.787,3.4671,11.3219,8.0458,2.4561,5.679,6.3616,5.3287,5.1845,5.4582,2.7893,5.8798,13.686
10,7.2257,12.6878,8.0224,5.7432,5.703,6.7128,1.6358,7.7318,3.498,6.5601,11.9616,7.6599,2.1345,5.9064,6.1606,5.2781,5.0045,5.3701,2.7256,5.52,13.4328
10,8.2317,13.4462,8.2073,5.7792,5.6148,6.6661,1.3647,7.5255,3.4862,6.8652,11.1908,7.7001,2.0212,5.5156,6.4437,5.437,4.9909,5.4057,2.7562,5.863,13.0467
10,7.3974,13.5973,8.237,5.6119,5.5092,6.991,1.3844,8.1447,3.7151,6.8296,11.3644,7.6981,2.1065,5.2868,6.3409,5.1671,5.1289,5.5259,3.1123,5.5373,13.0172
10,7.2155,13.6195,8.3291,5.4502,5.4655,6.7895,1.2764,7.1139,4.0239,6.6222,11.0221,7.4109,1.9895,5.2632,6.0004,5.3053,4.7191,6.3158,3.282,5.6792,13.2413
10,7.942,13.3894,8.1125,5.4298,5.4501,6.7681,1.4624,6.9229,4.4073,6.5741,11.2803,7.6254,2.0336,5.104,5.984,5.449,4.6481,6.5358,3.1503,5.6765,13.418
10,6.6851,13.5093,8.5478,5.2523,5.5149,6.6734,1.5103,8.464,4.2219,6.6687,11.709,7.6636,2.1405,4.7909,6.2116,5.2623,5.1261,7.4074,3.1212,6.0761,13.4868
10,8.5447,13.4629,8.0865,5.2842,5.7305,6.88,1.3372,8.8837,4.0693,6.8574,11.5134,7.3937,2.0157,4.7499,7.808,5.4046,4.9402,8.1356,3.4989,5.7051,13.7313
10,8.2778,13.4906,8.3191,5.4158,5.7566,6.9483,1.5825,9.1827,3.7824,6.9457,11.2395,7.9757,2.1181,4.579,7.3806,5.35,5.0122,8.331,3.6039,5.8286,13.4523
10,6.9128,13.2863,8.5022,5.6542,6.096,6.751,1.4461,9.9891,3.567,6.5868,11.451,7.3807,2.098,4.5756,7.0177,5.734,4.8356,8.1169,3.7409,5.6575,13.2169
10,8.2006,13.6613,7.9015,5.7105,6.3619,6.7884,1.5096,9.4466,3.789,7.002,11.0958,7.3782,1.9829,4.1262,6.5292,5.9628,5.041,7.9128,3.602,5.773,13.0799
10,8.4089,13.4663,8.0788,5.4726,6.9152,6.6338,1.6458,9.4854,3.6512,6.628,11.1243,6.7611,2.1041,4.0877,6.5707,5.7683,5.0105,7.6719,3.5996,5.9995,12.9108
10.5,8.1758,13.267,8.0461,5.4326,6.7183,6.8149,1.3736,10.0657,3.7726,7.032,10.9662,6.935,1.8663,3.8775,7.1034,5.626,4.9574,7.7085,3.455,5.8183,12.9048
10.5,8.2794,13.7478,8.0094,5.226,6.304,6.9025,1.2945,9.525,3.0803,5.8547,11.455,6.5799,2.1166,3.8337,6.9203,5.8179,5.4376,8.5623,3.4837,6.0128,13.2526
10.5,7.6124,13.5142,8.0732,5.4162,6.5421,6.9431,1.2478,9.5593,3.2886,6.6574,11.3735,6.7978,2.025,3.6642,7.262,5.7112,5.2478,8.8626,3.4345,6.2607,13.3783
10.5,6.9201,13.5307,7.9029,4.8155,6.1894,6.7669,1.3692,9.5381,3.7894,3.1866,11.0463,6.8722,1.9175,3.4702,7.3597,5.9568,5.5467,8.9409,3.3924,5.9016,13.034
10.5,8.6344,13.7462,7.7181,5.2008,6.2494,7.0205,1.4178,8.9273,3.9328,5.7813,11.5209,7.1521,1.9268,3.3586,7.5154,5.7323,5.5078,9.5706,3.4322,5.7903,13.3006
10.5,7.3155,13.5505,7.8525,5.0742,6.0302,6.9611,1.4301,9.5616,3.7789,7.3862,10.838,6.9532,2.0928,3.2818,6.9574,5.9892,5.3859,9.8124,3.4736,5.8677,13.059
10.5,6.9778,13.5407,8.3661,5.0937,5.68,6.9741,1.7385,9.2508,3.7348,7.1163,11.3922,7.521,2.1336,3.23,7.3353,5.8427,5.3137,9.263,3.3932,5.6736,12.9469
10.5,6.2827,13.2133,8.2729,5.0257,5.6993,6.9734,1.4548,8.3376,3.4872,6.8983,11.8471,6.7157,2.3442,3.0064,7.9938,6.0223,5.3399,9.3737,3.2459,5.8775,12.6392
10.5,5.9716,13.7,8.3004,5.0783,5.5211,6.8025,1.3716,8.9506,2.5507,7.2706,11.6888,7.0439,2.4695,2.8778,8.1295,6.0545,5.0677,9.3686,3.0805,5.6827,12.8205
11,5.6383,13.3255,8.6286,4.9822,5.3503,6.9861,1.4954,8.2114,2.7827,3.605,11.6029,6.959,2.3859,2.956,8.6578,5.9297,5.0449,9.2532,2.9279,5.923,13.3278
11,6.0831,13.4932,8.4592,5.164,5.3227,7.1627,1.4048,7.7936,3.1738,3.5781,11.6218,7.026,2.3752,3.5301,8.9471,6.2884,5.1436,9.1629,2.8524,5.5907,13.4234
11,5.7317,13.5923,8.166,5.1455,5.1262,7.5138,1.5828,8.5971,3.4333,6.0694,11.1903,7.6094,2.4103,3.656,8.7135,5.9666,5.2183,8.8309,2.83,5.7305,13.5486
11,5.9972,13.267,8.3731,5.0542,5.5898,7.6889,1.4563,7.5688,3.9033,6.7847,11.5532,7.6495,2.1801,3.6234,9.8193,6.2724,5.0844,9.2269,2.8689,5.5575,13.3201
11,5.1963,13.5155,8.1868,4.889,5.0199,7.8113,1.5214,7.7567,3.8175,6.4779,11.0508,7.2021,2.3972,4.1571,9.4217,6.087,5.2398,9.5856,2.7227,5.707,13.5279
11,4.4371,13.4227,7.9567,4.9482,5.1841,7.7195,1.5163,8.0462,3.5755,5.8914,10.9924,7.0291,2.2895,4.3263,10.241,6.0263,5.2522,10.0523,2.7208,5.3575,13.0339
11,5.9924,13.5176,8.2702,4.7373,5.1009,7.8246,1.5786,7.5179,3.6314,3.3253,11.454,6.8547,2.2855,4.3552,9.5487,5.9184,5.1978,10.2501,2.4393,5.7274,13.2667
11,5.8341,13.6906,8.1084,5.183,5.1364,7.7947,1.4377,7.3106,3.6888,3.0407,10.951,6.7574,2.3522,4.0854,9.4293,6.0847,5.3233,10.3372,2.3995,5.9996,13.2202
11,5.5277,13.9037,8.1005,4.8304,4.9068,8.1306,1.3815,7.7766,3.8442,3.4508,11.0678,6.5603,2.3954,3.7298,9.2674,6.1344,5.3072,10.0338,2.1937,6.0881,13.1776
11,6.0819,14.0545,8.2329,5.0508,5.3732,8.0496,1.4418,6.8915,3.6787,6.7591,11.192,6.467,2.193,3.4453,8.4352,6.3889,5.3032,10.0413,2.0651,6.17,12.9466
11,5.9705,14.0412,7.8404,4.9208,5.3535,7.9053,1.4386,6.8438,3.6407,6.685,11.0666,6.2888,2.2405,3.1397,9.0403,6.3712,5.1073,9.203,2.1548,6.704,12.9925
11,6.2373,13.7105,7.9995,5.0282,4.9706,8.1715,1.4215,7.4146,3.7616,6.681,10.5679,6.6233,2.2293,3.0519,8.7911,6.469,5.3126,9.421,2.1959,6.2304,13.2152
11,7.2871,13.8311,8.001,4.9363,4.9425,8.4471,1.6406,6.8212,3.5971,5.3005,10.693,6.661,2.1046,3.1723,9.1627,6.1201,5.1179,9.2202,2.0804,6.3245,12.7036
11,6.2411,13.5721,7.7519,5.0015,5.0232,8.3897,1.3894,7.1294,3.0449,5.0373,10.5364,6.4186,2.2052,2.8365,8.5396,5.855,5.1179,8.6336,1.9967,5.8986,12.7955
11,6.5033,13.982,8.0233,5.061,5.0379,8.4849,1.5495,6.9335,3.4744,4.1995,10.4413,6.929,2.0626,2.7479,8.3978,5.9691,5.5515,8.1382,1.8921,5.7087,12.8736
11,7.1594,14.083,7.9439,5.0313,5.6851,8.4228,1.4188,6.9535,3.8185,4.3027,10.4923,6.8996,2.1169,2.669,8.8054,5.7121,5.5146,7.6467,1.6913,6.0062,12.8196
11,6.2008,13.8382,7.9811,5.1665,6.2292,8.4113,1.4452,7.46,3.9497,4.6348,10.4383,6.7806,1.8784,2.6306,9.1183,5.8564,5.1899,7.3275,1.5975,5.8102,12.6871
11,6.9913,14.0777,7.5897,4.9496,5.9867,8.1593,1.4769,7.1227,3.5486,4.0699,10.9282,6.5855,2.0986,2.3525,9.1775,5.5671,5.0818,6.9889,1.7268,5.9962,12.6556
11,6.0624,13.8813,7.443,5.2326,6.1463,8.1667,1.4718,7.0725,3.7376,3.789,10.3845,6.7688,2.1682,2.2687,9.5922,5.4974,5.1441,6.6462,1.8314,5.9497,12.6788
11,6.649,13.5163,6.9754,5.2521,5.8284,7.6872,1.5364,7.4686,4.4334,4.0477,11.122,6.4102,2.0703,2.4714,8.2535,5.6043,5.1498,6.5928,1.8684,6.2648,12.5647
11,6.8871,13.4948,7.4275,5.5519,5.2638,7.7639,1.4578,7.1482,4.1966,3.5581,10.3184,6.6824,1.8811,2.303,8.9434,5.5404,4.9609,6.4158,1.9795,5.8156,12.7044
11,6.701,13.5138,6.958,5.174,5.0564,7.7383,1.5481,7.0077,3.7332,3.9158,10.4173,6.366,2.1973,2.4053,9.1788,5.4526,5.3235,6.6146,2.036,6.1873,12.8665
11,5.6705,13.4291,6.9969,5.3602,4.8911,7.6571,1.4213,7.6079,4.211,3.5721,10.9013,6.5988,1.9539,2.1805,8.8559,5.3222,5.3225,6.3389,1.9829,6.0259,12.729
11,5.8231,12.8676,7.3762,5.04,4.6263,7.5713,1.5296,7.0407,4.4406,4.0065,10.3784,7.4349,2.0346,2.2797,9.3852,5.418,5.4308,6.3041,1.9661,6.0216,13.0284
11.5,5.4855,12.9866,7.581,4.4762,4.5828,7.2722,1.2896,7.3374,4.3616,3.424,10.0988,6.5974,2.1398,2.3673,9.1631,5.5159,5.7287,5.8938,1.8758,5.7939,13.1889
11.5,5.7555,13.1799,7.0805,3.8895,4.3384,7.4941,1.2092,8.0349,4.5872,3.644,10.3326,7.0882,1.9868,2.4099,9.0689,5.7241,5.2803,5.9095,2.081,6.0653,13.0712
11.5,5.9118,13.1882,7.6168,4.8777,4.2999,7.4551,1.3449,7.6021,3.5985,3.5026,10.2239,6.7532,2.0078,2.4742,9.0433,5.811,5.2883,5.9468,1.9622,6.1778,12.9525
11.5,5.5819,13.164,7.9558,5.5136,3.9392,7.4267,1.3242,7.5718,3.643,3.7518,10.2234,6.5503,2.0194,2.7706,8.1921,5.6928,5.1987,5.9378,2.3624,5.8977,12.9631
11.5,5.4655,13.0566,7.7552,5.4199,3.8241,7.4992,1.3041,8.1774,4.6619,3.547,9.9975,7.2268,1.8645,3.0267,9.5707,5.8609,5.1979,5.4023,2.2545,5.9856,12.3842
11.5,5.3857,12.963,7.8822,5.0716,3.7198,6.918,1.2715,7.5409,4.9813,3.9578,9.9467,6.9982,2.0709,3.0998,8.2194,5.9342,4.9541,5.1943,2.3738,6.3345,12.8045
11.5,4.9882,12.8034,7.6725,5.5149,3.3513,7.3963,1.2232,7.6967,4.6903,3.9036,10.5087,7.1982,1.7786,2.9368,8.1287,5.6546,4.7143,4.8028,2.2187,6.3574,13.0195
11.5,5.2794,12.9001,7.3183,5.2176,3.7966,7.2274,1.3866,8.388,5.1556,4.0771,9.8894,7.4384,1.9232,2.9001,8.2565,5.8029,4.755,4.9138,2.1837,6.2227,12.7945
11.5,5.3234,13.1797,7.6265,5.4682,4.0954,7.2408,1.3964,7.7258,5.2543,4.464,9.8129,7.1117,1.873,2.9216,7.6891,5.8875,4.8715,4.4189,2.1375,6.2381,12.8412
12,4.8956,12.8515,7.6135,5.5658,3.9218,7.0672,1.4577,7.6142,5.571,3.8731,10.1685,7.153,1.7481,2.9207,7.6782,5.9091,4.6062,4.3825,2.1188,6.1855,12.5863
12,5.16,12.7373,7.004,5.4312,3.7257,7.2488,1.3197,8.1543,5.424,4.0483,9.3929,7.1014,1.5982,3.0544,7.4437,5.8767,4.5407,4.4336,2.3893,5.9871,12.7977
12,4.9936,13.0369,7.5905,5.44,3.5083,7.4119,1.3061,7.6718,5.5692,3.9208,9.6245,6.9479,1.7223,2.564,7.262,5.5981,4.6463,4.422,2.524,5.8184,12.7505
12,4.9835,12.8667,6.7666,5.4385,3.5474,7.2893,1.2645,7.3823,5.3823,4.0883,9.5596,7.0015,1.6203,2.4787,7.0982,5.6554,4.6075,4.3024,2.55,5.8768,13.2805
12,5.2536,12.9098,6.6436,5.4026,3.1572,7.2074,1.2807,8.4057,5.3077,3.9269,9.3692,7.3015,1.5475,2.4684,7.2968,5.9037,4.8673,4.1747,2.4861,5.8724,13.0218
12,4.9341,12.9286,7.3442,5.5657,3.4707,7.2305,1.2909,7.6798,5.8783,3.6492,10.0164,7.383,1.8037,2.6879,7.1103,5.7933,4.1842,4.1309,2.4621,6.1083,13.034
12,5.082,12.8514,7.5199,5.5282,4.5105,7.0501,1.1404,7.4939,5.7096,3.6009,9.4878,7.5761,1.6473,2.5962,6.9293,5.7723,3.9446,3.9384,2.6087,6.4713,12.9573
12,5.042,12.5689,6.6919,5.2933,5.0307,6.8608,1.3421,8.2527,5.4029,3.7012,9.0322,6.8851,1.6436,2.5864,7.1589,5.6672,4.8163,4.1433,2.5376,5.935,13.0897
12,4.5893,12.559,7.8676,5.9941,5.5024,7.0567,1.3788,7.8433,6.0557,3.6524,9.3458,7.2523,1.3061,2.4932,6.8427,5.6022,4.4664,4.0167,2.6115,5.8506,12.5903
12,4.709,12.6676,7.7375,6.0983,5.4304,7.0573,1.3217,7.5693,5.8378,3.5933,9.098,7.9331,1.4696,2.5812,7.2811,5.7498,4.3641,4.0712,2.5669,5.569,12.9336
12,5.3872,12.4879,7.3702,6.0152,5.0484,6.7654,1.4542,7.9799,5.7064,3.5637,9.2588,7.6264,1.6492,2.485,7.7115,6.0067,4.3153,4.2491,2.3184,5.9031,12.8175
12,4.616,12.7057,7.453,5.7846,5.0964,6.8235,1.472,7.3652,5.662,3.6951,8.9165,7.7305,1.5909,2.2972,7.4424,6.1691,4.3717,4.3049,2.3694,6.1141,13.03
12,4.6739,12.4401,7.5893,5.8983,4.9588,6.6381,1.4652,7.6073,5.5606,3.2935,8.627,7.7256,1.4718,2.3299,6.9287,6.1095,4.4737,4.4943,2.4726,6.1637,12.2919
12,5.3951,12.4488,6.8284,5.9267,4.5931,6.616,1.3277,7.9093,5.5206,3.6373,8.889,7.5568,1.5464,2.1675,6.8303,6.1641,4.6406,4.8759,2.5429,5.8379,12.5317
12,4.9243,12.6973,6.4904,6.358,5.0889,6.728,1.4921,7.2311,5.4266,3.2814,8.6435,8.0086,1.3353,2.1244,6.9035,5.8515,4.7982,5.1916,2.6602,6.4273,13.2553
12,4.7989,12.252,5.6722,6.1023,5.0181,6.4548,1.494,7.4049,5.5006,3.1937,9.4441,7.819,1.4676,2.0873,6.4131,5.8409,4.9311,5.4364,2.8034,6.0943,12.8897
12,4.6457,12.3332,6.3883,6.1624,5.2238,6.4789,1.8378,7.2904,5.3526,3.1097,9.0284,7.4727,1.4985,2.0956,6.2985,5.7794,4.6434,5.7141,2.7041,6.2752,13.0961
12,4.9066,12.2975,6.8864,6.2277,5.2306,6.6908,1.7003,6.9731,5.4748,2.9962,8.938,7.9943,1.4168,2.188,7.9183,5.7287,4.8949,5.6719,2.7977,6.264,12.8499
12,4.6184,12.327,7.3658,6.3686,5.668,6.6832,1.6332,7.5391,5.6732,3.149,9.0115,7.373,1.513,2.1734,7.8238,5.7627,4.8807,5.6952,2.8194,5.858,12.8889
12,4.6976,12.331,7.607,6.5019,6.1632,6.4683,1.8253,6.6191,5.7036,3.5316,8.6394,7.6808,1.2135,2.1698,6.0191,5.6629,4.7465,5.3746,2.755,6.1016,12.6984
12,4.6966,12.3083,7.5734,6.4127,6.105,6.5193,1.555,6.3672,5.782,3.6995,9.0424,7.6624,1.4575,2.0681,6.6582,5.6117,5.2053,5.1794,2.9604,6.0996,13.1619
12,4.9359,12.2403,7.7595,6.3782,5.7126,6.4344,1.7039,7.0084,5.5965,3.7417,9.3058,7.7783,1.5591,2.1224,6.6033,5.7816,4.8918,5.2675,3.0283,6.0733,12.7351
12,4.7917,12.3134,7.9045,6.3854,6.0798,6.4298,1.6862,6.2872,5.1836,3.279,9.3395,7.1392,1.3987,2.1329,6.6686,5.6216,5.02,5.1424,3.2545,6.0878,12.555
12,4.6689,12.0002,7.5856,6.0356,6.3412,6.3993,1.5049,5.6164,5.2092,3.6987,9.6699,7.1057,1.5304,2.087,6.6331,5.7082,4.6454,5.5451,3.3306,6.5249,12.3984
13,5.0699,11.8041,7.7687,6.1134,6.2539,6.4369,1.6244,6.5953,5.2212,3.7938,9.5136,7.3606,1.6691,2.2554,6.5719,5.5463,4.4304,5.7179,3.1614,6.2409,12.7058
13,5.1709,12.1323,7.809,6.0476,6.6594,6.3786,1.5609,5.9436,5.6275,3.8013,9.9258,7.6116,1.627,2.493,6.8262,5.7955,4.9012,6.3263,3.3782,6.3329,12.6726
13,4.3731,12.2235,7.9586,6.1835,6.9019,6.9986,1.7595,6.1652,5.3471,5.8592,10.4098,7.9417,1.8236,2.6841,7.1337,5.737,4.9998,6.9325,3.2797,6.6015,13.2702
13,4.6919,12.4685,7.8853,5.7169,6.7803,6.7308,1.5208,6.8297,5.2587,8.9591,10.3054,7.8258,1.901,2.6749,7.0861,5.8603,5.1739,6.607,3.2868,7.3552,12.4565
13,4.493,11.9758,8.0054,5.5207,7.4632,6.8971,1.6825,5.9799,5.1979,8.5595,10.1419,7.6935,1.8121,2.7724,7.7661,5.7684,4.9486,6.4603,3.2584,7.3909,11.9243
13,4.1897,11.5158,7.9097,5.5388,7.1219,6.6356,1.6776,5.8536,4.9361,7.6376,10.1674,7.2057,2.0588,2.9377,7.0955,5.431,4.8307,6.061,3.1448,7.291,11.3821
13,4.3617,10.9718,7.8559,5.0459,7.1538,6.4531,1.6119,5.9205,5.0283,7.6308,10.5126,7.3384,2.1174,3.1773,7.7415,5.4469,5.0739,6.0507,2.9105,7.0745,11.1234
13,3.7324,10.7168,7.8168,5.1226,6.6571,6.23,1.6298,5.1876,5.2585,7.744,9.9721,7.1916,1.8167,3.1935,7.2994,5.306,4.6665,5.8435,2.8485,7.3137,10.8395
13,3.805,10.8488,7.6646,4.8884,6.3181,6.3174,1.6882,5.6102,5.1595,5.6278,10.1513,6.7416,2.1901,3.503,7.5375,5.4804,4.1822,5.5315,2.5478,7.0357,10.2107
13,4.3451,10.8047,7.5849,4.863,5.9027,5.8949,1.5311,6.4626,5.3633,3.4606,10.0851,7.1546,2.0811,3.4033,6.8594,5.3734,4.4747,5.2588,2.6566,7.2291,9.6558
13,3.4884,10.6156,7.5303,4.6792,5.598,5.5108,1.6437,5.9357,5.4017,8.1509,9.8784,6.5642,1.9601,3.291,7.5144,5.3073,4.4089,4.9945,2.5957,7.4088,9.9248
13,3.7251,10.3021,7.501,4.4942,5.2293,5.5451,1.5283,5.4552,4.8351,7.0469,10.0535,6.6929,2.2444,3.0446,7.491,5.3024,4.2133,4.9599,2.752,6.9572,9.8326
13,3.8462,10.2231,7.4465,4.222,5.442,5.5852,1.6271,5.5729,4.938,7.2286,10.0658,6.5927,2.0411,3.002,7.2865,5.1428,3.9046,5.0854,2.4579,6.902,9.4674
