odour stim;16/10/2020 Male3;30/10/2020 Male6;30/10/2020 Male9;02/11/2020 Female7;02/11/2020 Female8;03/11/2020 Female5;03/11/2020 Male6;03/11/2020 Male10;04/11/2020 Female4;04/11/2020 Female5;08/11/2020 Male1;08/11/2020 Female2;11/11/2020 Female1;11/11/2020 Female2;11/11/2020 Male3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
0.5;2.8818;3.0363;1.7827;5.9295;4.2554;1.992;5.2541;9.1789;3.421;2.5463;5.0201;0.9207;4.0556;12.889;3.5759
0.5;3.2217;3.097;1.5959;6.3794;4.4839;1.9432;5.4969;8.7583;3.2793;2.2817;4.8408;0.7362;3.972;12.3998;3.8406
0.5;3.1814;3.4623;2.0219;7.2204;4.3213;2.1091;5.3252;9.1859;3.8568;2.1865;4.8026;0.8826;3.6781;11.843;3.6908
0.5;3.0271;3.0859;1.9799;7.3705;4.6055;2.0163;5.1134;9.7322;3.3931;2.4721;4.7367;0.7316;3.816;11.6197;3.6157
0.5;3.5045;2.7861;1.742;7.2585;4.9068;1.9592;5.3505;10.1648;3.3542;2.565;4.211;0.9395;3.7684;11.0129;3.8914
0.5;3.8298;2.957;2.4864;6.6636;5.4909;2.0371;5.1662;9.881;3.1899;2.5569;4.1959;1.0464;3.746;10.679;4.0563
0.5;3.6333;3.2953;3.1388;6.1576;5.2197;1.9625;4.681;9.0381;3.4398;2.7174;4.6429;0.8383;3.5418;10.1559;3.6248
0.5;5.1007;3.2587;3.2078;5.9934;5.2456;2.029;4.854;9.4683;3.0348;3.0491;4.4776;0.8011;3.6457;9.5814;3.8863
0.5;5.5669;3.3132;3.527;5.9331;5.6215;1.906;4.901;10.0288;3.3979;2.9745;3.9562;0.7998;3.6253;9.3629;4.0315
0.5;6.654;3.2047;4.4603;6.2647;5.1291;1.8706;4.5695;10.3151;2.6626;2.8264;4.1106;1.0118;3.7264;8.7725;3.6624
0.5;6.6713;3.3931;4.2274;5.9328;5.0067;1.8529;4.6142;10.1286;2.6571;2.8193;3.9607;0.8406;3.7059;8.8275;3.8886
0.5;6.4478;3.3881;4.503;5.6747;4.8903;2.1692;4.5278;9.9278;2.5037;2.8919;4.1859;0.7555;3.7369;8.1488;3.437
0.5;6.3285;3.1973;4.2212;5.739;5.0851;2.0474;4.7069;9.9513;2.584;3.1468;3.6893;0.8474;3.4155;8.0746;3.582
0.5;6.3016;3.2108;4.4277;5.4968;4.9752;2.0824;4.8072;10.0641;2.8267;2.7568;3.5881;0.7995;3.4854;8.1676;3.4555
0.5;6.2589;3.7033;4.547;5.3928;5.0991;2.3352;4.9696;9.9222;2.8204;3.04;4.3387;0.9159;3.4981;7.3024;3.7088
0.5;6.3071;3.7945;4.127;5.774;5.0043;2.3641;4.7288;9.309;3.0409;2.5721;4.6777;0.9155;3.3873;7.7161;3.4717
0.5;5.4968;4.184;4.0516;5.5653;4.9897;2.2137;5.4368;8.639;2.8441;2.6473;4.6765;0.865;3.4285;7.6577;3.6963
0.5;6.5813;4.1032;4.6954;5.4639;5.1416;2.3153;5.0141;9.3458;2.6365;2.712;5.2733;0.8377;3.5182;8.0711;3.5619
0.5;5.7033;4.3546;4.6019;5.472;5.0175;2.3781;4.9866;9.2648;2.7242;2.4341;5.3307;0.8724;3.5747;7.3611;4.0079
0.5;6.1668;4.4337;4.2846;5.1481;4.9643;2.4524;4.6915;9.1639;2.6412;2.5601;4.961;0.8534;3.7399;7.0558;4.0799
0.5;6.0328;4.4187;3.6477;4.8703;5.082;2.5851;4.5935;8.6366;2.4227;2.6236;5.1284;0.9791;3.7982;6.7613;4.5202
0.5;7.231;4.5015;3.7322;4.6936;4.4748;2.6465;4.6075;8.2539;2.193;2.8063;4.509;0.8744;3.7017;7.5177;4.3934
0.5;7.1613;4.4566;3.3589;4.2056;4.7059;2.9965;4.2823;7.3669;2.4591;3.2575;4.2435;0.9108;3.7663;7.6109;4.0483
0.5;6.4936;4.6217;3.2772;4.0039;5.2352;2.9105;4.2739;7.4805;2.1232;3.7693;4.0566;0.9692;3.9262;8.1313;3.8234
0.5;6.3058;4.4365;3.5665;4.1765;4.7217;3.142;4.697;8.0129;2.1913;4.2342;4.0444;0.8034;3.841;8.8327;4.3039
0.5;6.1404;4.4387;3.1504;4.2435;4.4668;2.9415;4.41;7.1704;2.2544;4.174;4.1169;0.9875;3.9217;9.288;4.2784
0.5;5.7024;4.4545;3.278;4.2976;5.1461;2.9299;4.4031;7.3787;2.2878;4.4847;3.5577;0.9702;3.9441;10.4262;4.1409
0.5;5.0778;4.3608;3.1901;4.5497;5.1801;2.7469;5.1128;7.2969;2.3397;4.4986;3.5347;1.2401;3.8954;11.0333;4.3242
0.5;4.8124;4.2492;2.9462;4.5791;5.8263;2.9206;4.7486;7.3723;2.2771;4.5649;3.5619;1.4904;3.9328;10.5983;4.918
0.5;4.5378;4.0413;2.8042;4.9176;5.8808;2.7801;4.7032;7.8773;2.4181;4.8224;3.3661;1.7711;4.0425;10.8229;5.3607
0.5;4.4564;4.3197;2.7031;4.5804;5.8955;2.6275;4.5853;8.0423;2.3198;4.1577;3.2448;1.9532;3.8651;10.5723;5.1667
0.5;4.5405;4.9603;2.7579;4.5449;5.6213;2.6938;4.4674;8.0584;2.1673;4.3281;3.164;2.1557;4.0811;10.6036;5.0093
0.5;5.4467;5.1668;2.7878;4.6024;5.6343;2.8158;4.1877;7.7051;2.3042;4.0952;3.2326;2.0663;4.1012;10.9383;5.0373
0.5;5.0764;5.0845;3.0773;4.6442;5.2282;2.723;4.3006;7.3206;2.4938;3.9773;2.9701;2.0167;4.3272;11.1169;4.9519
0.5;5.1385;5.326;3.0113;4.6465;5.4997;2.6992;4.1679;7.3502;2.3297;4.1732;2.9535;1.9548;4.5831;11.0063;4.5737
0.5;5.01;4.9025;3.2404;5.2334;5.3733;2.9036;3.9798;7.0519;2.1162;4.4543;2.9246;1.93;4.4776;11.4011;4.4321
0.5;4.6149;4.723;3.0028;6.531;5.7432;2.6462;3.8816;7.4517;2.1965;4.4002;2.5508;1.9405;4.317;11.4055;4.5094
0.5;4.4009;4.8073;2.6974;7.0335;6.1362;2.6016;4.0517;7.7411;2.2399;4.1487;2.9661;2.1896;4.0728;10.9132;4.8147
0.5;4.6591;4.9334;2.9026;6.8064;5.3627;2.6752;4.0045;7.8623;2.1659;4.0581;2.8934;2.1141;4.0598;10.513;5.2145
0.5;4.3335;4.7933;3.2643;6.0887;5.0396;2.6978;4.0023;7.8677;2.1858;3.4682;2.6351;2.0579;3.8899;10.9074;5.2935
0.5;4.1874;4.5777;3.6013;5.8373;5.4631;2.7;3.9345;7.7796;2.0885;3.6519;2.7688;2.0157;3.9486;11.4848;5.5983
0.5;4.0791;4.2857;3.6171;5.2585;5.2299;2.5514;3.8733;8.2192;2.0429;3.5414;3.1848;2.0662;3.8261;11.1822;5.9481
0.5;4.1996;4.4182;3.5977;5.2065;4.8135;2.62;4.2022;8.025;2.0088;3.3341;2.9805;2.3317;3.6241;11.1924;6.1102
0.5;4.2164;4.4418;3.7726;5.3852;4.6271;2.4265;4.4203;8.5629;1.9891;3.3261;2.785;2.5766;3.5319;11.739;6.0925
0.5;4.3892;4.2188;3.8413;4.9461;4.8091;2.3419;4.2006;8.5925;2.1808;3.3638;2.8775;2.4133;3.4211;11.9577;5.9618
0.5;4.0307;4.3813;3.9555;4.5469;4.7486;2.4245;4.0192;8.5708;2.3017;3.4066;2.9676;2.1925;3.6288;12.0963;5.9248
0.5;3.8732;4.6335;3.9653;4.5776;4.3189;2.485;4.145;8.234;2.2143;3.1014;3.1139;2.2942;3.4302;11.786;5.5245
0.5;4.2496;4.4822;3.9079;4.9591;4.4979;2.5321;4.1296;8.237;2.1394;3.4846;2.9591;2.4257;3.4044;12.0393;5.3363
0.5;3.9976;4.7341;3.9263;5.1538;4.3515;2.3608;3.9242;8.7042;2.2779;3.3322;3.1278;2.4278;3.162;11.8891;5.4873
0.5;3.9397;4.5658;3.9218;5.1566;4.5573;2.3333;3.8482;8.6997;2.3387;3.4251;3.2215;2.2175;3.1669;12.3699;5.8346
0.5;4.0885;4.6558;4.0365;5.1127;4.8038;2.448;3.9115;9.0058;2.165;3.3141;3.1583;2.3143;3.4299;12.4193;5.6777
0.5;3.6908;4.4849;3.9401;4.8233;4.7365;2.4495;3.7256;8.2367;2.4737;3.1591;3.3513;2.158;3.4221;12.3639;5.3743
0.5;3.5495;4.6417;3.9007;5.0161;4.3936;2.3866;3.6898;8.5945;2.324;3.0125;3.58;1.9571;3.3363;12.4244;5.6142
0.5;3.7045;4.7656;4.2172;5.2631;4.9006;2.1913;3.788;9.0229;2.5997;3.0388;3.505;1.9781;3.7355;12.2863;5.2872
0.5;3.8192;4.779;4.2167;5.653;4.1703;2.3304;3.8826;8.689;2.5495;2.9225;3.4904;2.2138;3.5823;11.5168;4.7283
0.5;3.523;4.6593;4.6464;5.4287;4.4047;2.128;3.9957;8.4142;2.7158;2.7043;3.6585;2.6463;3.4602;11.2369;4.8266
0.5;3.2618;4.7106;4.3464;4.8101;4.4564;2.2594;3.9013;8.2802;2.7782;2.6853;3.7175;2.7202;3.4217;10.579;4.7378
0.5;3.4337;4.8362;4.6383;4.4539;4.6156;2.2713;3.8948;8.1144;2.7152;2.6441;3.7047;2.7614;3.3245;10.265;5.3246
0.5;3.1028;4.7635;3.9607;4.531;4.6084;2.3126;3.9355;7.9142;2.9559;2.6044;3.7173;2.8094;3.4372;10.2096;5.0164
0.5;2.8852;4.7498;3.8978;4.8658;5.0672;2.1561;4.0167;7.8749;3.1556;2.7347;4.0608;2.3937;3.7193;10.1034;4.3934
0.5;2.5771;4.708;3.9801;4.8916;4.9456;2.0172;3.809;8.176;3.1261;2.7208;4.2851;2.5248;3.5295;9.8338;4.6955
0.5;2.631;4.3717;3.485;4.7721;5.2336;2.1709;3.8494;8.3682;3.0446;2.4551;4.5309;2.0992;3.255;9.3942;4.8329
0.5;2.6384;4.0415;3.7014;4.7601;4.773;2.646;3.911;8.4467;3.0482;2.5568;4.6221;2.2096;3.3356;9.616;4.468
0.5;2.2298;4.0423;3.6126;4.5036;4.5074;2.3212;4.1902;8.2934;2.9161;2.5412;4.7396;2.1199;3.5062;9.4597;4.4575
0.5;2.6487;3.7166;3.7104;4.5476;4.1205;2.1592;4.7694;7.9646;2.8228;2.3279;4.856;2.0702;3.5;9.5816;4.2581
0.5;2.4225;3.8977;3.5373;4.2287;4.0167;2.0939;4.8307;7.6679;2.4491;2.3755;4.9964;2.0407;3.5884;9.1318;4.585
0.5;2.4044;3.6513;4.0938;3.8606;3.752;2.2126;4.976;7.4949;2.3505;2.5003;4.8564;2.1336;3.757;9.1475;4.4149
0.5;2.5761;3.7026;3.925;4.2077;3.688;2.3163;5.365;7.3787;2.4124;2.3855;4.949;2.2629;3.6587;9.7745;4.117
0.5;2.1622;3.4464;3.9429;4.2367;3.6827;2.286;5.0185;7.726;2.1967;2.4913;4.6754;2.2971;3.269;10.016;4.2046
0.5;2.3144;3.1472;4.0123;4.3;3.6933;2.3661;4.9107;7.6035;2.0125;2.6897;4.8163;2.1705;3.4176;10.5539;3.8991
0.5;2.1774;3.1279;3.7722;4.4054;3.6387;2.4393;4.9919;8.5282;1.8544;2.8809;4.6077;2.1577;3.2523;10.1172;3.8669
0.5;2.4047;3.1507;3.8561;4.3954;3.6661;2.355;5.0536;9.0287;2.132;2.5747;4.7212;2.3648;3.28;10.1787;4.0716
0.5;2.1504;3.1199;3.4832;4.3253;3.5785;2.5059;4.7964;10.3254;2.1096;2.5175;4.9658;2.319;3.0642;10.5303;4.339
0.5;2.0767;3.2265;3.1684;4.3344;3.1297;2.4089;4.6221;8.8762;1.9451;2.6531;5.3257;2.6128;3.4206;11.493;4.3161
0.5;2.1794;3.2396;3.5283;4.2332;3.6223;2.345;4.8475;8.6207;1.7944;2.7063;4.9819;2.5987;3.1511;11.5085;4.3289
0.5;2.1054;3.1465;3.4923;3.9387;3.3875;2.6327;5.268;8.7504;1.6721;2.9223;5.9336;2.4511;3.1227;11.8218;4.9078
0.5;1.9696;3.0773;2.8644;3.8934;3.773;2.6175;5.4237;9.7933;1.6585;3.3087;5.9164;2.308;3.1949;12.2108;4.8121
0.5;2.3309;3.0876;2.9587;4.1247;3.077;2.633;5.3076;9.9467;1.7141;3.9134;5.5511;2.278;3.5498;12.3215;5.2681
0.5;2.1944;3.1511;2.8521;4.1122;3.3855;2.6343;5.2258;9.5193;1.8513;4.4087;5.514;1.9963;3.4838;12.2616;4.9198
0.5;2.2742;3.3707;2.9595;3.902;3.5521;2.6402;5.0507;9.7711;1.6275;4.3374;5.6201;1.9889;3.6036;12.4177;4.8898
0.5;2.3278;3.2625;3.3176;3.9162;3.1273;2.8087;4.9897;9.7579;1.6933;5.2327;5.5153;1.938;3.6387;12.3923;4.2531
0.5;2.2503;3.2298;3.1146;3.9804;3.323;2.7511;4.6871;9.8135;1.6102;5.5436;5.2108;1.8478;3.3317;12.3548;4.4144
0.5;2.2281;3.4792;3.4654;5.0217;3.4479;2.8489;4.6173;10.0018;1.7705;5.0501;5.1771;1.8089;3.3343;12.3648;4.1669
0.5;2.268;3.4426;3.59;4.7003;4.2275;2.7455;4.7102;10.0611;1.6539;5.277;5.0152;1.6151;3.2319;11.9978;4.4867
0.5;2.4623;3.3825;3.644;4.4136;4.9597;2.7512;4.5249;9.6686;1.5483;4.9509;5.0625;1.6141;3.1247;11.8869;4.1646
0.5;2.3799;3.0484;3.0641;3.7726;4.5347;2.8382;4.0761;10.0878;1.8233;4.7869;5.0859;1.6457;3.2093;12.3536;4.3583
0.5;2.5001;2.9497;3.0308;4.2435;4.6058;2.8557;3.9409;9.9788;1.5772;4.5257;5.1755;1.6083;3.1682;12.6191;4.5596
0.5;2.3348;2.8806;3.515;3.891;4.9912;2.8705;3.8704;10.0446;1.6861;4.5928;5.0803;1.379;3.2884;13.308;4.6452
0.5;2.387;3.0058;2.8924;3.5311;4.801;2.8413;4.1678;9.5812;1.9524;4.5509;5.0359;1.255;3.2791;13.2161;4.666
0.5;2.4984;2.6807;3.0609;3.9871;5.7274;2.7736;4.3226;9.1605;2.9131;4.533;5.0832;1.2182;3.3427;13.4083;4.7778
0.5;2.3895;2.7419;2.4521;3.5256;5.7082;2.7109;4.3845;8.8439;3.4102;4.9904;5.1499;1.1645;3.213;13.2639;4.6112
0.5;2.6416;2.576;2.6142;3.5594;5.7527;2.6043;4.2765;9.0586;3.5649;4.598;5.3085;1.0606;3.2515;13.2502;4.321
0.5;2.1098;2.7057;2.5259;3.3851;5.4174;2.6523;4.324;9.1591;3.3711;4.5945;5.2643;1.0936;3.4082;12.6342;4.2843
0.5;2.2673;2.7945;2.1969;2.9641;4.9028;2.7001;4.3208;8.9731;3.1009;4.6527;5.0362;0.9154;3.3014;11.6713;4.0486
0.5;2.341;2.7837;2.3948;2.8839;5.1326;2.8106;4.6726;9.5045;3.3154;4.8519;4.811;0.91;3.5078;11.1804;4.0139
0.5;2.1683;2.5899;2.2107;2.6336;4.7796;2.7963;4.3544;10.096;3.0667;4.5622;4.6805;0.8345;3.3765;10.772;3.9416
0.5;2.4242;2.8839;2.2487;2.5155;5.0256;2.7611;4.4163;9.9629;2.9206;4.2311;4.1519;0.8821;3.4641;10.5333;3.8416
0.5;2.3778;3.0302;2.1986;2.4895;5.8836;2.8119;4.5141;9.574;2.5721;4.16;4.1727;0.9403;3.6541;9.5132;3.1132
0.5;2.2431;2.6957;2.0933;2.3309;6.7948;2.6531;4.5567;9.7397;2.7037;3.5956;3.8415;0.8242;3.5767;8.8652;3.2284
0.5;2.2001;2.7847;2.3674;2.5376;7.2539;2.5474;4.4571;9.6828;2.6829;3.6949;3.8698;1.007;3.3679;9.4199;3.1905
0.5;2.2417;2.8267;2.0475;2.1702;7.2594;2.6416;4.5624;9.8637;2.8543;3.7496;3.4978;0.9595;3.5575;9.0811;3.4486
0.5;2.6114;2.8219;1.8078;2.5676;6.8604;2.8805;4.9616;10.1262;3.1866;3.5142;3.5734;0.7783;3.7141;8.9452;3.3403
0.5;2.4858;2.8613;1.8969;2.5344;6.4848;2.7433;4.9429;9.2737;3.2575;4.1412;3.6464;0.9168;3.6499;8.9217;3.3075
0.5;2.3573;2.8793;2.245;2.088;6.2976;2.6234;4.8473;9.3421;3.7881;3.6903;3.6381;1.0078;3.5751;9.4534;3.237
0.5;2.3065;3.1125;1.8005;2.2206;6.1243;2.6184;5.0976;9.5268;3.7327;3.2757;3.2797;0.849;3.7873;8.8147;2.9288
0.5;2.3268;2.9693;1.9857;2.7079;5.7208;2.7366;4.7839;10.0767;3.5596;3.3925;3.3451;1.0187;3.6506;8.8038;2.9387
0.5;2.0589;3.172;1.7386;2.9184;5.4207;2.6795;4.5541;9.3814;3.5673;3.0213;3.2781;0.915;4.257;8.4795;3.1682
0.5;2.3275;3.0885;1.7688;2.7985;5.7839;2.4786;4.4596;8.9799;3.3992;2.9746;3.2418;0.9293;4.0176;8.423;3.0815
0.5;2.3487;2.9827;1.8198;2.4644;5.935;2.4802;4.5986;8.3481;3.4096;3.1125;2.9541;0.9099;4.0673;7.9187;3.0931
0.5;2.3596;3.0871;1.7324;2.4773;5.5319;2.8178;4.9925;9.1585;3.5508;2.9738;2.9416;0.7738;3.904;8.1156;3.014
0.5;2.4267;2.999;1.5203;3.1198;5.5535;2.4994;4.8847;9.3818;3.4584;2.9759;2.7217;0.8804;4.038;7.3987;3.2497
0.5;2.2073;3.1347;2.4052;3.1221;5.3607;2.4501;4.7465;9.5377;3.2063;3.0434;2.8583;0.8711;4.1321;7.0827;3.0542
0.5;2.3961;3.3689;2.4304;3.1222;4.889;2.5755;5.0682;8.9351;3.0043;3.1305;2.6257;0.9735;3.7608;7.1105;2.8548
0.5;2.3867;3.0329;1.7162;3.7883;5.1847;2.5505;4.6473;9.629;2.8353;3.2002;2.8037;1.1781;3.8797;6.8982;2.9148
0.5;2.331;3.1194;1.747;4.0263;5.2186;2.5281;4.5164;9.2706;2.6287;3.2554;2.7007;1.2032;3.8852;6.8399;3.5293
0.5;2.4241;3.5311;1.9236;3.8715;5.1423;2.4789;3.987;9.3928;2.4324;3.2309;2.7345;1.1033;4.108;6.823;3.6669
0.5;2.3476;3.7636;1.7923;3.6697;4.5374;2.5554;4.2141;9.968;2.3553;3.3406;2.6667;1.2012;4.5339;6.2972;3.8058
0.5;2.399;4.1086;1.8824;3.375;4.8855;2.4372;4.4487;9.8911;2.1551;3.2163;2.8326;1.3417;4.8404;6.6638;4.302
0.5;1.9971;4.4604;1.9255;3.1578;4.4539;2.4762;4.3298;10.6123;1.9797;3.3859;2.9459;1.5249;4.8028;6.8701;4.0738
0.5;2.3763;4.601;1.5348;3.1782;4.4304;2.4019;4.1738;11.2546;1.7068;3.48;2.8162;1.8399;4.817;6.7556;4.7469
0.5;2.2175;4.4002;1.7717;2.9775;4.7245;2.2795;3.942;11.3171;1.718;3.2957;2.6462;1.929;4.9408;6.5531;5.1865
0.5;2.2511;4.7;2.3016;2.7005;4.5984;2.3281;4.0266;11.0806;1.7542;3.0112;2.6614;2.1368;4.9814;6.4789;5.4145
0.5;2.3475;4.76;2.2958;3.1027;4.8784;2.5328;4.1526;10.6711;1.4662;3.1637;2.8518;2.1452;4.6;6.8269;5.5453
0.5;2.7437;4.6592;1.7826;2.8054;5.0794;2.3812;4.2397;9.7651;1.5398;3.0017;2.6576;2.0024;4.5154;6.5919;5.1612
0.5;2.2042;4.3665;1.6555;2.9244;4.2594;2.5394;4.4537;10.1944;1.4698;3.2032;2.5112;2.1275;4.344;6.5268;5.0962
0.5;2.2688;4.1475;1.6026;3.02;4.4899;2.4998;4.8193;9.7545;1.3471;3.0734;2.9457;2.0702;4.2174;6.5415;4.9129
0.5;2.2511;4.157;1.629;3.029;4.3514;2.7421;5.0798;9.1502;1.4963;3.3771;2.7823;2.2251;4.0582;6.3883;5.1287
0.5;2.4356;4.0099;1.9079;2.7423;4.2135;2.3916;5.5814;9.4273;1.54;3.2841;2.8218;2.2615;4.0738;6.3481;4.6599
0.5;2.7076;4.1731;1.9229;3.0714;4.2466;2.6291;5.7436;9.2936;1.4415;3.2714;2.8836;2.4202;4.0032;7.0228;5.0805
0.5;2.8667;4.2595;1.7531;3.0593;4.3231;2.7352;6.077;9.0154;1.2463;3.3996;2.8068;2.3809;4.322;7.0361;5.7776
0.5;3.5944;4.2465;2.5252;2.7055;4.3364;2.6316;6.183;8.167;1.3718;3.2434;2.6782;1.9207;4.1083;6.9491;5.6544
0.5;4.3503;4.1302;2.2778;3.8136;4.4105;2.9247;6.3392;7.8648;1.3468;3.0148;2.799;1.9948;3.9017;7.1451;5.0779
0.5;5.0522;3.9193;2.4679;3.6929;4.2421;2.8892;6.264;7.6999;1.3201;3.2014;2.9205;1.9195;3.7842;7.2568;4.7906
0.5;5.5951;4.3411;1.9462;4.0193;4.7252;2.8472;5.7653;7.6227;1.3583;3.0599;2.5567;1.925;3.6639;7.4936;4.9186
0.5;5.9123;4.335;2.0397;4.0231;5.2183;3.095;5.1587;7.6358;1.4412;3.2485;2.7753;1.898;4.2891;7.2075;4.621
0.5;6.5395;4.4572;2.2139;4.9186;4.8348;2.9693;5.1549;7.1414;1.3938;3.3194;2.5809;2.0747;4.335;7.4111;4.7627
0.5;6.3081;4.4794;1.8994;5.2502;4.7996;3.0241;4.891;7.113;1.4651;3.2927;2.9808;1.9523;4.3343;7.655;4.3417
0.5;6.9581;4.5735;2.1703;5.4979;4.7918;3.0869;4.8671;7.1405;1.2207;3.1654;2.8482;1.9477;4.3549;8.84;4.2081
0.5;5.8973;4.4515;2.1242;5.7639;4.4046;2.9638;5.0785;7.2059;1.2539;3.2882;2.9596;1.8983;3.8276;9.016;3.5031
0.5;5.5854;4.2957;1.9498;6.8014;4.3535;3.0344;4.8438;7.4599;1.4159;2.9789;3.1935;2.115;3.9273;8.776;3.572
0.5;5.789;4.5202;2.2532;7.0633;4.6587;2.9083;4.7689;7.3221;1.2517;3.143;3.507;2.3718;3.8223;9.8248;3.6475
0.5;5.2019;4.5404;2.2339;7.4938;4.4358;2.971;4.806;7.6054;1.5744;2.8514;3.5141;2.6727;3.7246;10.5246;3.4134
5;5.4566;4.5082;2.1784;7.8501;4.4683;2.8496;4.5382;8.1671;1.869;3.2172;3.6693;2.5104;3.7765;11.3893;3.5702
5;5.1217;5.0406;1.941;8.98;4.767;2.8949;4.4009;8.4741;2.3297;4.6838;3.8975;2.5857;3.7835;12.2604;3.6784
5;5.0965;5.2983;2.5759;10.2176;4.4886;2.8673;4.3506;8.7257;3.8647;7.1961;4.0058;2.3661;3.7406;11.7861;3.6353
5;5.0637;5.2334;3.5522;9.9782;4.8053;2.8188;4.492;8.2125;4.7633;7.3886;4.4457;2.3379;3.8754;10.5481;3.6131
5;5.2094;5.3852;6.6784;9.6916;4.9006;2.7301;4.3674;8.1079;5.2799;7.2035;4.9942;2.4761;3.566;10.9565;3.6848
5;5.1216;5.6117;8.9194;8.0778;5.7268;2.7578;4.3544;7.951;4.9017;6.9862;5.3614;2.3731;3.6898;10.7553;3.6269
5;4.978;5.8637;9.6599;7.1212;6.1163;2.9053;4.2897;8.2861;4.8954;6.8131;5.5409;2.6861;3.4532;10.6639;3.327
5;5.0553;6.2734;10.1995;6.5982;6.3846;2.892;4.3841;8.5606;4.6473;6.7386;6.0693;2.4695;3.5043;11.7607;3.6353
5;4.866;7.0456;9.3022;6.5947;6.9533;2.7659;4.2233;8.785;4.2011;6.7221;5.5308;2.3304;3.348;13.9658;4.0542
5;5.4413;7.7004;8.3999;6.1018;7.8127;2.7858;4.0932;9.1115;4.1487;7.4048;5.8982;2.2938;3.5646;14.9958;4.4618
5;4.8071;7.7278;8.5917;5.4288;8.4922;2.8023;4.015;9.3115;4.3745;7.269;5.7859;2.1931;3.527;15.0718;4.6017
5;5.2612;8.1603;7.8459;4.3655;9.3682;2.973;4.6664;9.6081;3.714;8.004;6.2952;2.0871;4.3158;14.1705;5.0831
5;4.9203;7.992;7.5401;3.999;9.3533;2.802;4.8513;9.6624;4.2691;7.4805;6.3006;2.1848;4.2551;13.6201;5.239
5;4.6954;7.877;7.0017;4.3076;8.5918;2.6485;4.8142;9.9011;4.4307;7.099;6.5112;2.0631;4.235;12.6562;5.3993
5;4.3978;7.2424;7.0145;3.8988;8.3548;2.9738;4.878;9.8288;3.8388;6.7029;5.6929;2.0416;3.8931;11.9882;5.0587
5;4.1724;6.5299;6.659;3.5122;8.0188;2.7347;5.3443;9.6489;3.9849;6.6073;5.3522;1.8332;3.6734;11.9678;4.5772
5;4.0365;6.5447;6.0384;3.7779;7.3202;2.5476;5.4107;10.3981;3.8887;5.8532;5.2614;1.5964;3.5335;12.3818;3.8026
5;3.473;5.953;6.0259;4.2352;7.2678;2.7984;5.6591;10.584;3.8431;5.3307;4.7283;1.873;3.5533;12.7909;3.9074
5;3.6475;5.8099;5.8925;4.8253;6.7612;2.6276;5.5244;10.4641;3.7403;4.9766;5.0436;1.7498;3.4164;13.3461;3.8279
5;3.4027;5.7411;5.4751;4.4503;6.5661;2.8121;5.6189;9.9313;3.6552;4.9258;4.8092;1.7292;3.5538;13.1072;3.7605
5;3.2458;5.5962;5.0547;4.7784;6.0454;2.6175;5.5524;10.0995;3.6492;4.709;4.9676;1.6521;3.6562;13.1527;3.6395
5;2.9013;5.6559;4.6274;4.8863;5.6606;2.6744;5.0915;10.2115;3.2603;4.5135;4.827;1.7046;3.3183;13.1635;3.3748
5;2.6541;5.2126;4.1347;5.7337;5.3782;2.4964;5.0524;10.0099;3.3961;4.2859;4.9999;1.806;3.2389;12.7404;3.0621
5;2.7114;4.8602;4.2782;5.7219;5.7679;2.9413;5.3502;9.4762;3.743;3.9091;4.9475;1.8224;3.5427;12.7262;3.37
5;2.5118;5.0968;3.9844;5.8054;5.566;2.5307;5.3498;9.5906;3.5271;3.9983;4.8614;1.7433;3.4798;12.5767;2.8494
5;2.3892;4.6598;3.7705;6.251;5.3411;2.9089;5.6272;10.016;4.0374;3.9025;5.0224;1.5874;3.4549;12.3342;3.0858
5;2.1987;4.364;3.7802;6.1077;5.2128;2.5824;5.5068;9.2383;3.8767;3.8185;4.929;1.3895;3.4142;11.5008;2.9602
5;2.1329;4.1175;3.6462;5.3982;5.0713;2.6874;5.19;8.3514;3.6227;3.7084;5.1393;1.3444;3.3979;12.008;2.8997
5;2.2781;3.8543;3.2827;5.0396;5.0036;2.7882;4.8923;7.9627;2.9636;3.5371;5.1597;1.2105;3.3916;11.5319;2.9305
1;2.0137;3.8059;3.2405;4.7497;4.5732;2.7454;4.8044;7.858;3.05;3.3647;4.9982;1.0801;3.477;11.2875;2.8119
1;2.1601;3.6566;3.1456;4.2818;4.847;2.4448;4.5805;7.7361;3.0398;3.6169;4.8751;1.1563;3.342;10.5927;2.8678
1;2.2819;3.5685;3.0613;3.9566;4.3628;2.7608;5.3146;7.7146;2.8787;3.4418;4.8335;1.175;3.3747;10.4405;3.3322
1;2.0859;3.5279;3.3974;3.8715;4.4532;2.6886;5.0978;7.7677;2.816;3.6014;4.6344;1.1705;3.3212;10.1346;3.1107
1;2.3717;3.6899;3.3147;3.5531;4.1279;2.7445;5.2554;8.2402;3.1367;3.6408;4.5783;1.2119;3.2779;10.0478;3.1631
1;3.4068;4.4556;3.784;3.7571;5.7079;3.1284;5.0773;9.3018;3.4303;3.4169;5.0923;1.0638;3.5187;10.3728;3.5224
1;4.1276;5.0755;3.4704;3.6849;6.5299;5.221;4.6738;11.2636;3.0349;3.2298;5.5271;1.0856;3.6475;10.3711;3.8387
