odour stim;30/10/2020 Female4;30/10/2020 Female10;21/10/2020 Male5;02/11/2020 Female4;02/11/2020 Female8;02/11/2020 Male12;03/11/2020 Female3;03/11/2020 Female9;04/11/2020 Female6;04/11/2020 Male3;08/11/2020 Male3;08/11/2020 Male4;25/02/2021 Male4
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
1;5.2754;8.1975;13.3646;4.5579;1.5553;7.3596;6.5354;6.4404;4.0613;6.9927;5.1737;10.5496;17.1066
1;5.5644;8.8184;11.9536;4.7334;1.6291;7.1562;6.269;6.4946;4.2171;7.1423;5.1953;10.5014;17.2635
1;5.361;8.7022;12.527;4.5688;1.6736;7.0108;5.784;6.9728;3.9795;6.4622;5.3095;10.5009;16.3539
1;5.1538;8.7457;11.6241;4.2277;1.4207;6.359;5.4271;7.4444;3.7268;6.7243;4.8831;10.5083;15.8385
1;5.221;7.9952;11.0711;4.2236;1.5012;6.7677;5.0132;7.1634;3.4671;6.5482;4.9061;9.8792;15.8345
1;5.1944;8.7983;10.2463;4.1367;1.2676;7.0187;4.5936;6.6409;3.3435;6.5094;5.1366;9.7375;16.3303
1;4.5779;8.0496;10.1864;3.8221;1.8924;6.5645;4.4423;5.9866;3.1601;6.3458;5.1518;9.3098;16.6678
1;5.1743;8.9224;8.5956;3.7292;1.8873;6.5536;3.7446;5.8226;2.8028;6.4963;5.018;9.3156;17.1685
1;5.3043;8.5121;10.9227;3.4829;1.9849;6.4541;3.8506;5.6978;2.6329;6.3005;4.9856;9.1813;17.0443
1;5.0189;8.5267;8.6793;3.9915;2.1528;6.7394;3.8139;5.1953;2.6877;6.502;5.055;9.0393;16.8113
1;5.225;8.393;8.4763;3.7047;2.1743;5.8298;3.7185;5.172;2.2808;6.5447;5.1082;9.3699;16.7348
1;5.1625;8.4825;7.0453;3.4057;1.7067;6.5495;3.3678;4.5204;2.6015;6.4208;4.8156;9.4177;16.4983
1;5.1353;8.0546;7.2803;3.4136;1.6042;6.9608;3.1379;4.3041;2.7115;5.9635;4.9837;9.9521;16.3311
1;4.9455;8.3927;8.1421;3.5193;1.6107;6.8261;3.3107;4.3872;2.6136;6.167;4.8338;10.4968;16.1429
1;4.6329;8.5239;8.7787;3.218;1.43;6.741;3.1638;4.224;2.457;6.0258;4.8913;10.379;15.6059
1;4.5412;8.4407;7.4802;3.1091;0.89;6.679;3.2338;3.9693;2.1132;6.1519;4.7722;10.599;15.1294
1;4.7139;8.0672;8.2168;2.9899;1.077;6.7469;2.9438;4.0602;2.3804;5.9226;4.7768;10.7742;15.2611
1;4.7434;8.296;7.7392;3.0433;1.2472;6.964;3.0437;4.857;2.5004;6.5784;4.6866;10.7535;15.1367
1;5.3111;8.5556;6.4889;3.4557;1.2251;6.8338;4.3608;6.4729;3.1636;6.2317;4.887;10.9235;15.2792
1;5.2332;8.3465;7.3121;3.6114;1.5397;6.8657;5.2869;7.3187;3.6035;6.475;5.1536;10.8654;14.9586
1;5.3423;8.7168;8.544;3.8905;1.7446;7.4027;6.1588;8.0678;4.3344;6.887;5.2273;11.6388;14.9915
1;5.6845;8.6194;8.0032;3.3221;2.7942;7.749;6.6859;8.2874;4.3908;6.8515;5.6074;11.4778;15.573
1;6.1356;8.1148;9.459;3.8143;2.2653;6.9973;7.249;8.4812;4.3917;6.5747;5.6735;11.1983;16.6418
1;5.5332;7.4941;8.3094;4.0018;1.644;7.9516;7.6504;8.8406;4.0768;7.0077;5.4176;10.7349;16.4892
1;6.4486;8.3597;7.4609;3.6291;1.6219;8.1411;8.3166;8.284;4.3452;6.7303;5.3967;11.0832;16.6635
1;6.3462;8.5183;8.3691;3.7003;1.457;8.0183;8.0866;8.2077;4.4714;6.5771;5.3546;10.9305;16.5154
1;5.9607;8.0179;8.1449;3.755;1.4042;7.4224;8.3869;7.8402;4.123;6.5924;5.4307;10.371;16.6124
1;6.3147;8.432;9.963;3.8355;1.5319;6.8062;7.9305;7.7927;4.2794;6.6235;5.321;9.6754;16.657
1;5.7884;8.2695;9.5502;3.9182;1.6201;7.3893;8.0496;6.9822;4.0544;6.2269;5.4576;9.1763;16.5945
1;6.0112;8.5057;13.8255;3.6316;1.4121;7.7121;7.6357;6.6778;4.0166;6.3336;5.4351;8.4487;16.2134
1;6.0201;8.1774;25.6841;3.1586;1.358;7.255;7.9349;6.6386;3.9847;6.2531;5.1828;8.097;16.3098
1;6.1453;7.8286;23.736;3.0062;1.1383;7.4573;7.5821;6.3247;4.2861;5.7922;5.1338;8.0388;16.2106
1;5.9158;8.3514;25.2019;2.9551;1.4587;7.2869;7.5684;6.0532;4.0436;5.6861;5.0351;8.0142;15.7706
1;6.171;8.6064;24.8206;3.1373;1.1111;6.7592;7.0504;6.0379;4.3131;5.4016;5.0546;7.5364;16.1152
1;5.6987;8.2896;28.0125;2.9121;1.3734;5.9507;7.4588;5.5911;4.1272;5.423;5.0717;7.6574;15.0506
1;6.0951;8.6711;24.6676;2.4783;1.1254;6.132;6.846;5.8051;4.0909;5.3957;4.9246;7.3289;14.9484
1;6.0732;8.4798;24.0605;2.2412;1.4205;6.2205;6.4884;5.5203;4.0987;5.6005;4.862;7.2921;14.5727
1;5.8681;8.5938;22.0221;2.4101;1.3006;5.8392;6.0033;5.3499;3.9007;5.7688;4.9021;7.3745;13.9662
1;5.8631;7.9872;20.9464;2.3568;1.2937;5.6391;6.1003;5.4044;3.6192;5.3427;4.4353;7.5185;13.6826
1;6.0581;8.3105;19.241;2.0621;1.1946;5.7477;5.7558;4.7634;3.6517;5.1239;4.2093;6.9309;13.8583
1;5.5495;7.996;18.1885;2.2037;1.2312;5.7727;5.4788;4.6041;3.4871;4.9187;4.3655;7.1769;13.2896
1;5.9181;8.099;16.5649;1.9693;1.3375;5.889;4.841;4.139;3.5327;4.9337;4.4404;7.0073;12.6209
1;5.9766;8.2446;13.1747;2.0222;1.1152;5.6542;4.9189;3.7246;3.4624;4.8987;4.1004;7.0372;12.3655
1;5.601;8.3137;14.6336;1.8207;1.3124;5.4691;4.6989;3.5047;3.2367;5.0698;3.9169;7.4807;12.3467
1;5.6759;8.2364;11.8915;2.0183;1.4011;5.7019;4.4527;3.2787;3.1267;4.7946;3.9585;6.8989;12.1189
1;5.4029;8.2842;14.562;2.2165;1.3109;5.5995;4.4123;3.4554;3.0577;4.9943;3.9281;7.3147;11.4814
1;5.3263;8.3341;13.6402;2.2752;1.3869;5.1401;4.3566;3.1125;3.067;4.9157;3.7178;7.2494;11.6339
1;5.6612;7.9267;13.8057;1.9382;1.7712;5.2085;4.6114;2.854;2.769;4.9293;3.3817;6.9683;11.5819
1;4.9788;7.9255;15.0366;2.0075;1.3756;5.198;4.7285;2.846;2.7928;4.8917;3.3417;7.3464;11.7125
1;5.1365;7.4377;14.3179;2.4428;1.6942;5.515;4.7307;3.1667;3.1137;5.5205;3.5633;6.7283;11.6257
1;4.7614;7.7093;14.3601;2.7443;1.9094;4.9961;6.582;3.6469;3.7444;6.0755;3.8555;7.0662;11.7791
1;4.9265;7.8746;12.5083;3.0065;2.0137;5.1791;7.5193;5.1406;4.1482;6.7508;3.6637;7.0161;11.5681
1;4.82;7.9376;12.9385;3.4692;1.8431;5.4236;7.9631;6.7446;4.0547;6.6274;3.9563;6.8407;12.9313
1;4.9734;7.7863;11.9608;4.0593;1.7529;5.3118;7.9151;7.2161;4.0714;6.6047;4.3214;7.5048;12.8809
1;4.7807;8.1464;11.173;5.2369;1.9753;5.3442;8.0996;7.3247;4.273;6.7797;4.7401;8.0809;13.9102
1;4.566;7.6589;10.7483;5.8888;1.6795;5.3588;7.8705;7.2232;4.2818;6.8527;5.0651;8.0976;14.3126
1;4.5017;8.3657;9.7519;6.822;1.5961;5.5747;7.9352;7.112;4.3548;7.0318;5.2133;8.4124;14.0257
1;4.3722;8.6864;10.1632;6.5275;1.9522;5.4027;7.8555;7.3948;4.3805;6.9966;5.4031;9.0263;14.6723
1;4.4759;8.4671;9.0984;6.4041;1.5304;5.5969;7.7953;7.1401;4.3249;7.2029;5.5525;9.0397;14.374
1;4.1626;8.5903;10.2686;6.2337;1.7688;5.3832;7.1362;6.6308;4.2229;6.982;5.5698;9.421;15.5125
1;4.4487;8.1229;10.123;6.0555;1.5909;5.5135;7.1154;6.312;4.2792;6.7736;5.6429;9.5759;15.1397
1;4.2462;8.3253;10.0628;5.4742;1.4801;5.6606;6.7436;6.1092;4.3643;7.0365;5.9984;9.8846;14.9924
1;4.6173;7.5746;9.2945;5.2759;1.3155;6.3299;6.3695;5.3861;4.0673;7.1564;5.8167;9.6863;14.7926
1;4.3457;8.3129;13.5821;5.2861;1.5111;6.136;6.0879;5.918;3.8364;6.7179;5.8036;9.5788;15.0919
1;4.8744;7.5152;17.9545;4.9288;1.4132;6.9622;5.9368;5.6599;3.6543;6.3377;5.6216;9.1806;14.7526
1;4.7037;7.8706;20.8903;4.7598;1.2229;6.8545;5.6777;5.8466;3.5812;6.6115;5.6153;9.4931;15.589
1;4.5883;7.1625;23.7825;4.4092;1.4319;6.8738;5.3651;6.0909;3.3538;6.5535;5.4549;9.6619;15.1006
1;4.5095;7.8989;25.1393;4.2255;1.4552;6.8742;5.074;6.0776;3.0414;6.5909;5.5034;9.4709;14.9137
1;4.2203;7.7559;24.0589;4.3255;1.1208;6.4849;5.0017;6.1439;3.3018;5.7056;5.4113;9.5721;14.9441
1;4.4558;7.9525;22.2484;3.8411;1.6349;5.8295;4.9121;5.8068;3.4732;5.7588;5.2246;9.936;14.4129
1;4.5475;7.9015;19.8618;3.4705;1.3985;6.0392;4.8256;5.3846;3.0625;5.2531;5.2287;10.0873;14.7074
1;4.3907;7.9169;18.3828;3.5802;1.0388;6.0255;4.6541;5.0457;2.6354;5.0366;5.0261;10.1167;13.3885
1;4.8085;7.6883;16.3562;3.6304;1.1273;6.0595;4.5596;5.3687;2.6247;4.7754;4.793;9.8958;13.4919
1;3.8114;7.6948;15.2015;3.6835;0.9259;6.2361;4.6235;4.9574;2.7719;4.5657;4.7812;10.1456;13.3201
1;4.152;7.7808;15.2936;3.6841;0.5695;6.7179;4.4506;5.2163;2.6091;4.8292;4.9843;10.4936;12.7218
1;4.3112;7.3833;13.9811;3.7922;0.613;6.9642;4.9011;4.7463;2.5634;4.7172;4.7965;10.5143;13.1341
1;4.0307;7.2717;13.9655;3.7479;0.7422;6.4838;5.4383;4.3647;2.4359;4.5124;4.8219;11.0016;13.0341
1;3.9062;6.9719;12.6002;3.4444;1.1264;5.6027;5.7199;3.7219;2.4809;4.2702;4.4598;10.541;12.9917
1;3.4197;7.5593;12.7216;3.0833;1.0844;5.6482;5.2942;3.877;2.1886;4.5031;4.437;10.3683;13.8189
1;3.7874;7.237;13.6751;3.0673;1.0373;5.9927;4.9933;3.7678;2.2121;4.0205;4.5735;10.2612;13.2164
1;3.5975;7.7372;12.8908;3.0024;1.1234;5.5963;4.7267;3.5948;2.4569;3.8305;4.5009;10.0462;13.4454
1;3.839;7.4148;13.5208;3.4518;0.8575;5.2444;4.2823;4.3669;2.026;4.1053;4.3027;9.987;13.4885
1;3.7992;7.5751;12.4104;3.5682;1.1075;5.7039;4.6076;5.6536;3.0338;4.1151;4.7903;10.4676;13.218
1;4.2092;7.7822;14.0607;3.5814;1.1417;6.7335;5.4371;7.1176;3.3121;4.6541;5.0865;10.4579;14.0714
1;4.0285;8.0096;13.4961;3.6711;1.2538;6.2508;5.7313;7.9119;3.8719;4.5667;4.8665;10.3436;13.6575
1;3.7908;7.9526;15.1345;3.6024;0.9315;7.3384;6.2919;7.8125;4.1646;4.6984;5.0408;10.0242;13.602
1;4.2877;7.9737;15.0402;3.1426;1.4456;7.2492;6.6822;8.0611;4.1495;5.4271;5.1314;9.7093;13.9939
1;3.94;8.475;15.7582;2.7049;1.2688;7.7092;7.2081;7.825;3.885;6.0849;5.1373;9.7086;14.1599
1;4.291;8.6664;18.3961;2.6083;1.4097;7.4099;7.2515;8.007;4.013;6.6776;5.1425;9.3759;13.5848
1;4.6231;8.05;25.2527;3.3561;1.6743;7.1453;7.698;8.3165;4.1384;6.3876;5.2914;9.0599;14.5996
1;4.5744;7.4984;27.4851;4.0637;1.4571;7.4657;7.4346;7.8471;4.1522;6.6484;5.3338;8.9265;14.3782
1;4.7008;8.0806;26.0111;4.4065;2.2039;7.8234;7.5535;7.3011;4.1761;6.7102;5.473;8.7883;14.5244
1;4.3828;8.1847;26.3944;3.8123;2.0298;7.7698;7.5588;7.3242;3.6673;6.9696;5.389;8.4817;15.2699
1;4.8117;8.6031;21.5497;4.0591;2.606;7.5279;7.4012;6.968;3.5115;6.9145;5.4035;8.3804;15.281
1;5.0446;8.6475;22.7451;3.8765;2.4144;7.7747;6.9232;6.5922;3.0731;6.9126;5.2053;8.0308;14.9231
1;4.8996;8.9802;20.7261;3.5427;1.7987;8.5712;6.332;5.9606;3.0307;6.7906;5.212;7.4875;15.4497
1;4.6748;8.3207;19.4025;3.2586;1.6382;8.1806;6.4065;5.0145;3.2139;6.4902;5.2371;7.5183;15.0473
1;4.4068;9.0282;17.6881;3.3046;1.7564;7.8179;6.1475;5.098;2.7158;6.3249;5.3279;7.7303;15.1275
1;4.133;8.7269;17.2598;3.3879;1.6902;7.0196;6.053;4.3043;2.7676;5.4373;5.3236;7.6088;14.8083
1;4.0463;8.4362;16.2808;3.2465;1.4585;6.7944;5.9459;4.1208;2.8382;5.2413;5.319;7.4747;14.4389
1;3.9608;7.89;15.8701;3.0606;1.1012;7.4368;5.7689;3.9001;2.6924;5.1902;4.8888;7.8713;14.2413
1;3.8459;8.2365;16.0456;2.8645;1.3297;7.0656;5.9163;3.5301;2.8557;4.854;4.9904;7.2626;13.9011
1;4.3561;8.3129;16.2156;2.967;1.09;7.6172;5.558;3.304;2.6525;5.0608;4.6622;7.3329;13.6103
1;4.2793;8.0698;16.7437;2.6797;0.9615;7.7322;5.4901;3.1543;2.7137;4.5403;4.7187;7.3142;13.9875
1;3.7489;8.4911;15.3098;2.517;0.7489;6.5204;5.3572;2.9662;2.5679;4.8475;4.7814;8.1706;13.7368
1;3.768;8.2376;16.2196;2.4518;0.4002;6.6361;5.1768;3.1447;2.7139;4.7486;4.7887;8.6706;13.1924
1;3.3956;7.9276;13.8377;2.5895;0.5814;6.656;5.1236;2.9776;2.6911;4.518;4.7322;8.1002;13.1092
1;3.7727;7.728;14.6563;3.0692;0.4046;6.9704;5.0173;2.8459;2.5632;5.0828;4.5509;8.3006;12.7488
1;3.0782;7.7902;14.5124;3.0264;0.5511;5.5041;4.6707;3.0922;2.8471;5.0199;4.3952;8.3923;13.4801
1;2.8971;7.6596;14.5041;2.2813;0.5027;5.6412;4.7253;2.7981;2.5577;5.313;4.3703;8.7513;12.5798
1;2.878;8.3624;14.6415;2.3542;0.3765;5.4258;4.5722;2.9249;2.9254;5.0131;4.4886;8.9739;12.3386
1;3.3119;7.7226;13.5609;2.6483;0.3799;5.459;4.6332;2.9301;3.0953;5.6567;4.3545;8.4235;12.5138
1;3.1016;8.5528;12.4393;2.6112;0.3527;5.5295;4.2228;3.1318;2.9855;4.8622;4.1589;7.9398;12.9638
1;2.7962;8.3279;11.9027;3.318;0.1519;5.5783;3.7387;3.1156;3.2839;5.0995;4.0594;8.4343;13.1151
1;2.7447;7.6856;11.8349;4.6428;0.1302;6.7021;3.8199;3.2416;3.9139;5.8432;4.2591;8.1635;12.8901
1;3.1674;7.9512;11.7193;4.9887;0.2683;7.4786;4.7157;3.8902;3.9784;6.4863;4.576;8.1987;14.0801
1;3.0453;7.5582;10.9517;5.09;0.01105;6.8543;5.4076;5.2839;4.22;6.4511;4.918;9.5313;15.039
1;2.9321;8.1698;11.1131;5.1213;0.1714;7.4556;5.5061;6.5675;4.4596;7.1237;5.0492;9.937;15.5095
1;2.9614;7.8576;11.1653;4.8103;0.9145;7.5013;6.6557;7.4172;4.5597;7.1793;5.3819;10.3774;14.3379
1;2.9219;7.8103;9.8743;4.7246;1.6221;7.2867;7.2449;7.8892;4.8436;7.4745;5.5782;10.7419;15.2168
1;3.0768;7.436;10.5355;5.0199;2.2287;7.3934;7.4869;8.0232;4.6528;7.4249;5.2953;11.24;15.2431
1;3.4158;7.4312;16.0966;5.074;2.2536;7.1086;7.3834;7.8669;4.6712;7.5977;5.3292;11.7812;14.6298
1;3.187;7.092;17.1167;5.0931;2.6019;6.715;7.6329;7.6697;4.4274;7.8176;5.5884;11.7548;14.526
1;3.6351;7.1702;16.4187;4.2686;2.5809;7.1893;8.0555;7.37;4.4078;8.0665;5.4523;11.7513;15.1176
1;3.8207;6.6873;17.2655;4.6667;2.6797;6.4691;7.5297;6.6902;4.4523;7.7381;5.4411;10.8303;15.2524
1;4.1569;7.4743;17.0614;4.455;2.5775;6.1602;7.8705;6.0893;4.2488;7.8898;5.6091;10.9223;15.3734
1;4.3344;7.2565;17.3783;4.119;2.0216;6.1866;7.1703;5.9818;4.2003;7.6648;5.3818;10.5931;15.7312
1;4.4478;7.4392;19.4651;3.5978;2.0337;7.0634;7.3499;5.6918;3.982;7.4805;5.4168;10.4362;15.1055
1;4.0977;7.493;20.7569;3.585;1.9269;6.3051;6.6029;5.4797;3.7143;7.516;5.21;9.5162;15.2831
1;4.4298;7.6708;20.7236;3.5686;1.7332;6.573;6.9083;4.4876;3.64;6.8851;4.9426;9.6046;14.0315
1;4.642;7.5029;18.7687;3.6512;1.6311;6.0997;6.5526;4.287;3.4689;6.4799;5.0625;9.3442;14.0013
1;4.3113;7.081;15.024;3.2961;1.6341;6.4052;6.3105;4.2576;3.3887;5.9032;4.8133;9.1465;13.475
1;4.2927;7.0432;14.1482;3.3207;1.6681;6.1373;5.7191;4.1278;3.5854;6.1361;4.6617;8.934;13.3693
1;4.6577;7.1117;13.6241;3.3829;1.5156;5.7176;5.6856;3.7576;3.5247;5.8893;4.4324;8.7664;13.2224
1;4.2954;6.7193;13.2644;3.4776;1.2093;5.678;5.5396;3.8546;3.2279;5.8148;4.4923;8.5176;13.3428
1;4.3981;7.0639;12.6139;3.6436;1.2322;5.9672;5.2642;3.7557;3.4378;5.6321;4.3306;8.5164;13.0537
1;4.127;6.8713;13.063;3.3381;1.1781;5.7037;5.2142;3.654;3.0913;5.6798;4.2483;8.6508;12.824
1;4.0641;6.0997;12.1819;3.1568;1.2931;5.8001;4.9875;3.7097;3.4068;5.4587;4.2128;8.6638;12.9209
1;3.7838;6.3727;12.8472;3.6232;1.1087;5.751;4.8991;3.8761;3.169;5.3767;4.126;8.8423;12.4006
1;3.7205;6.8135;14.1982;3.4834;1.4398;5.5392;4.3799;4.194;3.3646;5.3069;3.8591;8.337;12.5226
1;3.8794;6.8598;13.9769;3.871;0.971;5.6474;4.3874;3.9437;2.8571;4.8783;3.7761;8.9266;12.4711
1;3.5453;6.6571;15.2813;3.4126;0.7144;5.273;4.1638;3.9658;3.2309;4.9207;3.8723;8.7452;12.9066
1;3.3595;6.6949;13.0838;3.4408;0.633;5.4251;4.1621;4.081;2.8807;4.6025;3.9096;8.7982;12.6466
1;3.0711;6.5691;13.9823;3.6893;0.5571;5.7206;4.088;3.6226;2.8625;4.3207;3.7159;8.4092;12.4134
1;2.8761;7.1898;13.3026;3.3794;0.5043;5.6066;4.0043;3.999;2.7046;4.6014;3.7619;9.0348;12.1907
1;2.6563;6.2282;13.0096;3.5144;0.5654;5.1007;3.5709;3.6137;2.9309;4.4433;3.7351;9.3219;12.0637
1;3.2688;6.7842;12.4449;3.6817;1.0947;5.3903;4.3843;4.4799;3.3244;4.2542;4.3819;11.2896;12.1293
1;2.6665;6.3565;11.8251;3.9851;1.2342;5.6946;4.3633;4.8672;4.0525;4.2443;4.874;12.2128;12.1551
1;3.0605;6.3691;13.2934;4.4021;2.0175;5.5449;4.9803;5.4558;4.389;4.5231;5.0824;12.2851;12.8736
1;2.8546;6.3581;11.7991;5.6438;2.4928;5.7815;5.636;5.5329;4.3675;4.9629;5.1452;11.6677;12.7316
1;2.9371;6.2441;11.9114;5.8036;2.5197;6.1655;6.3597;6.4409;4.118;4.922;5.1759;11.1929;13.2334
1;2.8722;5.8972;10.7202;5.7789;2.6311;7.1352;6.5988;7.3258;4.2199;5.8603;4.9786;10.8585;12.2727
1;3.0105;6.1531;9.8592;5.3832;2.4532;7.0661;6.9957;7.4981;4.1887;6.3183;5.0313;10.3689;12.4276
1;3.2297;6.0524;10.6304;5.6736;2.3446;6.6392;7.183;7.7301;3.9187;6.3664;5.2296;10.518;12.155
1;3.3456;5.9469;9.6998;5.6685;2.4417;6.2666;7.4604;7.7151;4.095;6.3988;5.1981;10.2893;13.0677
1;3.4206;5.8973;8.6415;5.3638;2.5267;6.6808;7.6778;7.6289;4.0482;6.7053;5.2421;9.0851;13.516
1;3.9974;5.5699;9.1269;5.5188;2.2814;6.038;7.7101;7.3355;3.9188;6.8952;5.3371;8.5105;13.6978
1;4.1366;5.3073;9.5964;5.3207;2.2991;6.0279;7.4954;6.7505;4.9343;6.8848;5.2519;8.5708;14.8989
1;3.9385;5.0896;10.3068;5.4232;1.9845;6.6761;7.6067;6.2254;4.0969;6.4872;5.1899;8.2018;15.0183
1;3.5824;5.0193;10.8514;5.7622;2.3076;6.6218;7.28;5.408;3.2138;6.5603;5.3137;7.7641;14.9078
1;3.5321;5.0547;11.1342;5.8085;1.9209;6.3106;6.8213;6.185;2.8609;5.9045;5.1134;7.7578;15.9113
1;3.7024;5.2989;11.4352;5.3989;2.1403;6.257;6.6354;5.8319;2.3209;5.575;4.8246;7.9991;15.8713
1;3.7451;5.0438;10.1641;4.984;1.7392;6.0835;6.5578;5.4659;3.1632;5.1658;4.7687;8.527;16.3195
1;3.0525;5.376;10.1543;4.9916;2.0148;5.9613;6.2981;5.155;2.9919;5.5565;4.7607;8.4215;16.2766
1;3.1188;4.9509;9.8881;5.3318;1.878;6.1089;6.2054;4.7166;3.3757;4.966;4.5394;8.6642;16.4716
1;3.0533;4.788;9.8322;5.1291;2.0095;6.0139;5.7882;4.3045;3.4454;4.9721;4.5831;8.5601;16.5713
1;2.4805;4.3415;10.1134;5.3633;1.8152;5.1751;5.7447;4.0653;3.6441;4.8545;4.1673;9.5065;15.9896
1;2.9267;4.3779;10.8994;4.7986;1.6001;5;5.8138;3.8878;3.4217;5.0793;4.5447;10.0019;16.1497
1;2.7162;4.0295;10.8016;4.3905;1.3699;4.6402;5.7391;3.9195;3.072;5.1249;4.4326;9.8457;15.8386
1;2.6792;4.0035;11.2185;4.8961;1.2034;4.7731;5.562;3.8105;2.8346;4.8773;4.2768;10.0035;15.5143
1;2.7244;3.911;12.0797;4.4621;1.2865;4.9743;5.3811;3.2616;2.6818;4.8972;4.4403;10.1588;15.202
1;2.2434;3.5249;13.057;4.118;1.3912;4.955;5.08;3.7992;2.5673;4.7821;4.3021;9.9996;15.2894
1;2.3243;3.0809;13.6627;3.6204;1.4896;4.6985;4.7389;3.3233;2.6013;5.1657;4.1959;9.6102;14.616
1;2.3701;3.3388;14.97;3.385;1.5984;4.4666;4.2849;2.7823;2.2439;5.2659;4.0252;9.0108;13.7714
1;2.046;3.4493;15.8791;3.6445;1.355;4.5623;4.3457;3.0475;2.1779;4.9601;3.9632;8.7469;13.4382
1;2.2112;3.3794;13.5549;3.3809;1.3118;4.6364;4.1922;2.9579;2.3795;5.0709;3.9531;8.3083;13.4563
1;2.164;2.8458;15.9044;3.4686;1.1858;4.3602;3.8823;2.8686;2.1958;4.9344;3.8828;8.0752;13.059
1;2.2878;2.7735;20.812;3.5954;1.0631;4.8391;3.6718;2.7884;2.0588;4.6992;3.9241;7.8781;12.7232
1;2.6181;2.9853;23.4656;4.0609;1.3678;5.957;4.124;3.7526;2.3413;4.9344;3.9035;8.5055;12.1076
1;3.1054;2.5185;23.0427;4.9283;1.4698;6.5341;5.562;4.9216;2.3875;5.1555;3.9343;8.6332;11.8448
1;3.9196;3.0161;23.4768;5.5388;1.9962;6.3599;5.93;5.889;3.0367;5.6775;4.2186;8.3059;12.1383
1;4.7604;4.2357;22.8392;5.0384;1.8832;6.5874;6.1896;5.8854;3.6236;6.6181;4.4975;8.6669;12.8136
1;4.148;4.9522;24.3291;4.9329;1.6179;7.0624;6.8717;7.2337;4.2462;6.5334;4.595;8.3269;13.4022
1;4.5184;5.4353;24.2224;5.218;2.0324;7.3472;7.2974;7.739;4.3205;6.6894;5.0688;9.0645;14.1637
1;4.8681;6.3113;22.4223;5.3058;2.519;7.7667;7.4029;7.8544;4.5179;7.3354;5.1846;9.6928;13.5581
1;5.3181;6.7911;26.7139;5.0923;2.381;7.6322;7.224;8.364;4.5722;7.4584;5.3457;10.525;13.5012
1;5.6649;6.3447;23.5609;4.8917;2.1865;8.0886;6.6747;8.7477;4.6123;7.6572;5.4712;10.5861;13.7746
1;5.5143;5.8233;22.7265;4.9109;2.7071;8.1175;6.9664;9.0057;4.349;7.8255;5.3634;9.9996;14.5112
1;5.5683;6.2295;18.8719;4.8651;2.9259;6.6941;6.7411;8.8295;4.3357;7.6318;5.5687;9.6407;15.4132
1;5.1601;6.1083;18.7943;5.4487;2.4967;7.1349;6.8159;8.4765;4.3945;7.4384;5.4196;9.3063;16.5152
1;4.7872;6.1559;16.3557;5.4733;1.7582;7.5795;6.6794;8.0825;4.4781;7.2361;5.5645;9.5302;16.2419
1;4.929;5.8988;15.0432;4.7942;1.5383;6.424;6.6747;7.8627;4.1653;7.0495;5.5276;8.9767;15.163
1;4.9928;5.8643;15.3152;5.25;1.5608;7.4968;6.2495;6.9142;4.29;6.5742;5.4091;8.8337;14.9259
1;4.5293;7.2261;12.4296;5.2985;1.7828;6.9059;6.4067;6.6499;4.1146;6.7066;5.3615;9.318;14.2917
1;4.7214;7.5942;12.8972;4.5629;1.1297;7.1177;6.0615;6.3937;3.8569;6.6324;5.2014;9.5119;14.456
1;4.0845;7.7618;11.9334;4.2796;1.0635;6.8246;5.8485;5.6791;3.6526;6.4966;5.1287;9.4286;14.6512
1;4.198;8.0723;12.3447;4.5947;0.5173;6.4967;5.6837;5.4956;3.5571;6.1118;5.1631;9.2882;14.3015
1;4.4519;8.114;13.5486;4.8721;0.6621;6.4408;5.9588;5.256;3.4601;5.8829;5.0522;10.1376;14.722
1;3.857;7.5484;12.1427;4.6976;0.7272;6.4688;5.5612;4.676;3.183;5.7261;4.8649;10.677;13.6872
1;4.2445;7.2111;13.1067;4.6011;0.712;6.3657;5.8067;4.8049;3.2767;5.3138;4.7433;10.3219;13.5506
1;4.0581;6.9769;11.5889;4.6488;0.565;6.5868;5.6915;4.2937;3.2075;5.121;4.4719;10.7092;14.4692
1;3.8209;6.9969;11.9326;4.8649;0.4174;6.2775;5.2286;4.302;3.0767;4.9267;4.0201;11.1439;13.9419
1;3.4052;6.5354;10.0707;4.7409;0.3485;6.0268;4.9773;3.9649;3.0662;4.9708;3.8244;10.823;14.5191
0;3.5984;5.7873;11.0549;4.3105;0.542;4.717;4.7031;3.9813;3.2795;4.8917;3.6781;11.0841;14.4561
0;3.4836;5.6427;10.9724;4.5922;0.2613;4.009;4.3935;4.2466;3.258;4.828;3.5266;10.7207;13.627
0;3.479;5.186;10.2019;4.5928;0.4248;6.8365;3.9893;4.2276;2.6734;4.5676;3.246;11.0678;13.4039
0;3.5901;5.0055;10.2813;4.4542;0.2229;6.3743;3.6314;3.9115;2.4281;4.3922;3.2541;11.0764;12.8052
0;3.5018;4.7358;9.5578;4.4069;0.5214;6.0226;3.631;3.9915;2.1121;4.4047;2.9687;11.5265;12.9135
0;3.5412;4.5422;9.6284;4.7726;0.2689;6.1368;3.5251;3.5156;1.8548;4.7824;3.0686;11.5255;12.422
