odour stim;30/10/2020 Male1;30/10/2020 Male7;02/11/2020 Female1;02/11/2020 Male10;03/11/2020 Male7;04/11/2020 Male1;04/11/2020 Male7;25/02/2021 Female1;25/02/2021 Female2;25/02/2021 Male3;25/02/2021 Male7;25/02/2021 Female8;25/02/2021 Female10
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
0.5;8.2439;6.0775;4.1008;6.004;3.1907;5.4027;3.0287;4.2977;5.4755;6.7841;9.343;5.8765;3.1287
0.5;8.4778;6.1386;4.1902;5.5575;3.1917;5.383;2.9558;4.5326;5.0858;6.9562;8.3615;5.834;2.5512
0.5;8.2455;6.3873;4.0674;5.3618;3.2018;5.0228;3.3934;4.3766;5.2252;7.5531;9.7121;5.3717;2.7293
0.5;8.0053;6.4183;3.9907;5.9448;3.1765;5.1479;3.6221;5.0228;5.4345;7.858;10.9198;5.2207;2.3157
0.5;8.0397;6.2193;3.7717;5.9875;3.2969;5.3693;3.6559;4.8636;5.2672;8.0564;11.2039;5.0466;2.4059
0.5;8.742;6.0858;3.9443;5.7946;3.1638;5.3441;3.4649;5.2886;5.3862;8.0594;10.8256;5.7084;2.2816
0.5;9.0166;6.3156;3.8054;5.5592;3.2889;5.3821;3.6606;5.2734;5.3465;8.0037;10.6527;6.1523;2.2585
0.5;8.6396;6.4868;3.9063;5.6617;3.049;5.4877;3.709;6.0675;5.2538;8.1375;8.2071;6.0876;2.14
0.5;8.4162;6.1846;4.2955;5.6598;3.1357;5.5545;3.8864;5.7535;5.3902;8.5302;10.0253;5.4016;1.8858
0.5;7.7471;6.4254;4.7705;5.3362;2.924;5.2248;3.407;5.1727;5.4048;8.7145;11.3263;5.1352;1.9332
0.5;7.015;6.5368;4.8198;5.3502;3.0095;4.9261;3.0327;5.1606;5.4695;9.0281;11.1942;4.7961;1.7801
0.5;6.803;6.626;4.891;4.9925;3.0972;5.0521;2.9372;6.0167;5.6344;9.5165;11.2363;4.4721;1.8963
0.5;6.6946;6.5899;5.064;5.4136;2.9066;5.1649;2.9929;8.2495;5.3797;9.6233;10.8712;4.7691;2.016
0.5;6.4418;5.6965;5.192;5.0547;2.8516;5.0037;3.0846;9.0405;4.9288;10.0645;11.0597;4.632;1.9753
0.5;6.5927;6.0479;5.5988;5.3816;2.8099;5.1293;3.1398;8.6318;4.9573;8.993;11.184;4.6597;2.101
0.5;5.9839;5.7643;5.5506;5.0539;3.0574;5.274;3.2425;7.1732;5.1607;9.2524;11.3562;4.4522;2.0101
0.5;6.5036;5.671;5.4134;5.1703;3.2155;5.2571;3.6109;6.9912;5.0681;8.2608;11.2163;4.4724;1.9169
0.5;6.2117;5.9741;5.0851;5.3767;3.3303;5.2222;3.6423;7.0007;5.5888;8.3775;7.8957;4.8446;2.0908
0.5;6.0559;5.8411;5.1331;5.1232;3.2297;5.396;3.5357;7.1794;5.3545;8.1485;9.3333;4.6218;2.0238
0.5;6.1565;6.3322;5.0035;5.1546;3.2582;5.1064;3.7038;6.3653;5.5742;7.9208;11.2333;4.2777;1.9463
0.5;6.3994;5.9348;5.0045;5.2314;3.1544;4.9201;3.6954;5.2369;5.4889;7.6891;11.3057;3.9122;1.9079
0.5;6.3496;6.0967;5.0828;5.022;3.2289;5.265;4.1355;5.7561;5.9003;6.8757;11.1671;4.0466;2.1581
0.5;6.8878;5.8577;5.4945;4.9997;3.0557;5.5046;3.8956;5.317;6.1277;6.9485;10.8753;3.6838;2.2063
0.5;6.0143;6.3779;5.9674;5.3688;3.0267;5.5723;4.548;5.2967;5.6017;7.8713;10.9718;3.5895;2.2544
0.5;5.9873;6.7055;5.6952;5.0938;3.0023;5.6227;4.8287;4.9881;5.3093;7.7598;10.7309;4.1365;2.0752
0.5;6.2159;6.2814;5.8094;5.1774;2.8598;5.3423;4.761;4.8843;4.8635;7.8152;10.9041;4.1956;2.4455
0.5;5.9618;6.3775;6.1643;5.3214;3.0295;5.5627;4.7604;5.2722;4.6027;8.4805;10.867;4.2486;2.3459
0.5;6.4697;6.62;6.5884;5.2705;3.3829;5.347;4.5804;4.9434;4.58;8.5008;10.8556;4.049;2.0996
5;6.1709;6.9747;6.44;5.5859;3.7397;5.6471;4.9493;4.6424;4.159;8.3339;10.6872;3.8589;2.1391
5;6.5745;7.0554;6.4673;5.4068;5.579;6.6508;5.2926;4.8293;4.9617;8.7679;11.6131;5.3101;2.5499
5;9.0851;7.8588;6.7129;6.8227;8.531;8.6081;6.5031;5.0398;6.5946;10.1364;14.6085;8.0218;4.0023
5;10.3826;8.198;6.6596;6.5393;8.9735;8.8561;6.9815;4.9794;7.411;10.6513;16.526;9.553;5.5176
5;10.2914;8.2395;6.657;6.258;8.8993;9.0287;7.498;5.1363;8.4345;11.068;17.3471;9.8769;6.3145
5;10.0713;8.921;6.3281;6.5606;8.9146;9.2532;7.4378;5.8016;8.4588;11.3039;17.7845;10.2627;6.9789
5;10.8451;8.5226;6.5067;6.4438;8.5165;8.856;7.4385;5.4425;8.8984;11.1471;17.3067;10.7038;7.0937
5;10.9029;8.6966;6.4298;6.4903;8.6004;9.043;7.7157;5.2219;8.8291;11.2979;17.8496;11.4127;7.1001
5;11.1041;8.7059;6.0179;6.9564;7.7857;8.9537;7.8323;4.4696;9.0332;11.4324;17.8516;11.2772;7.0102
5;10.9731;8.5659;6.365;6.9418;7.8947;8.9334;7.3979;4.8702;8.3971;11.4428;17.8956;11.5344;6.9718
5;11.0345;8.9994;6.2666;7.0558;8.164;8.8267;7.6173;5.0087;9.0168;11.62;17.3952;11.3191;7.144
5;11.6134;9.0505;5.9512;6.4742;8.3039;8.9496;7.6924;5.2871;9.3481;11.4001;17.1701;11.8597;6.6181
5;11.8743;8.3589;6.2893;7.0507;8.3272;8.7525;7.8501;5.4296;9.1564;11.2738;17.0752;11.705;6.3874
5;11.5503;9.0836;5.0746;6.9229;7.74;8.6497;7.8641;5.6732;9.5365;11.2937;16.5952;10.968;6.2284
5;10.7869;8.9467;5.2211;6.835;7.6272;8.5891;7.6174;5.3373;9.2245;11.3571;16.6707;10.3899;6.1195
5;9.9678;9.0713;4.9002;6.6811;7.3667;8.085;7.4675;5.3645;8.3735;10.9172;16.0175;9.449;5.2588
5;9.0886;9.71;4.5103;6.4949;7.0546;8.0583;7.0276;5.8219;8.1324;10.8045;15.6;8.7198;5.4786
5;8.2402;9.2038;4.3307;6.1276;6.9185;7.768;7.0184;6.0283;7.812;10.3787;15.258;8.434;5.4081
5;7.6324;9.0187;3.9522;6.3141;6.9544;7.73;6.9914;5.8397;7.5115;10.1898;15.2532;7.9453;5.2048
5;7.2882;8.602;3.9176;6.3052;7.262;7.7105;6.322;5.5338;7.5493;9.8158;14.6147;7.4231;4.9355
5;6.709;8.7296;3.746;6.2139;7.6092;7.6384;6.1875;4.9887;7.7104;9.682;14.4762;7.1703;4.8244
5;6.3306;8.8229;3.8898;6.3303;7.6707;7.5167;6.3071;5.0205;7.7364;9.983;14.1728;6.9487;4.3129
5;6.1894;8.686;3.9315;6.1214;7.9162;7.3825;6.3542;5.4906;7.7197;9.9996;14.4946;6.4704;4.067
5;6.4177;8.495;4.3587;6.482;7.9875;7.6022;6.134;4.9878;7.2014;9.8204;14.3348;6.2257;3.9255
5;6.1046;8.8961;4.2964;6.4761;7.8111;7.9293;5.8695;5.42;6.791;9.2736;14.2082;6.3581;3.7438
5;5.7757;8.7596;4.4088;6.2653;7.7095;7.6616;5.8885;5.7853;6.3001;9.3497;14.1745;6.4175;4.0466
5;5.9347;8.7743;4.5333;6.4908;7.7317;7.6608;5.845;5.3457;6.0834;9.5188;13.303;6.3983;3.59
5;5.6137;8.4728;4.8147;5.8944;7.5063;8.062;5.6713;5.0509;5.9481;9.2433;12.2755;6.6308;3.6376
5;5.8017;8.9506;4.7687;6.7934;7.0645;8.1022;5.9308;5.3054;5.5196;9.4086;12.7124;6.4848;3.1652
1;5.5891;8.8208;5.389;6.2765;7.0494;7.8775;5.7479;5.2501;5.5265;8.6809;12.3447;6.1011;3.1094
1;6.2275;8.723;5.1657;6.3679;6.7411;7.9756;5.2164;6.078;5.1315;7.8805;12.78;6.3414;3.1719
1;5.854;8.9982;4.9508;6.1317;6.9919;7.7391;5.6816;5.9696;5.196;7.5174;13.0653;6.574;2.8689
1;5.6586;9.0082;4.5363;6.0581;7.6114;7.5548;5.5407;5.776;5.2118;7.0932;14.0121;6.1123;2.5871
1;6.1197;8.764;4.3699;6.1825;7.2852;7.7497;5.5381;5.0919;5.0852;6.9085;13.7898;6.4928;2.5905
1;8.3336;9.2743;5.1312;6.8588;7.6538;8.2127;6.2267;4.8633;6.3895;7.1822;14.3053;6.4818;3.0469
1;10.3659;8.8837;4.8558;6.7899;7.3762;8.7959;6.9829;4.9225;7.9972;7.1534;14.5373;7.6048;3.4895
1;11.0508;8.597;7.3203;7.8135;8.0723;8.7565;6.9864;4.0525;8.2527;7.7493;15.1867;8.7764;4.2842
1;11.53;9.0822;7.9218;7.8895;8.7863;8.5207;7.0119;4.2495;8.6555;8.6381;14.9725;9.4611;5.3853
1;11.5021;9.8034;7.934;7.8098;9.3128;8.4615;6.6831;3.8885;8.6367;10.1146;15.1454;9.434;6.0686
1;11.5578;9.4973;7.9522;7.5769;9.3336;8.3232;6.9402;4.1101;8.27;10.2205;14.9814;9.8549;6.0617
1;11.6381;9.6699;7.7639;7.5434;9.2165;8.1355;7.1359;3.949;8.4525;10.9379;14.4674;10.1682;6.5353
1;11.4658;9.2052;7.6266;7.7366;9.3267;8.1018;7.1972;4.3685;8.6037;11.2761;14.8296;10.5641;6.332
1;11.6127;8.3064;8.9799;7.2105;9.4928;8.1636;7.2079;4.7295;8.463;10.6541;14.8343;10.2623;6.2219
1;11.4248;8.3904;8.8979;7.2516;9.5352;8.0699;6.9865;4.4746;8.3805;11.1049;14.3865;10.5472;6.5315
1;11.1008;8.0348;9.3029;7.5025;9.3943;7.5701;6.9291;4.1909;7.9431;11.3773;14.0451;10.1356;6.237
1;11.477;7.9657;8.4726;7.6385;9.3248;7.4997;7.2013;4.106;8.0774;11.1135;13.9683;10.3876;6.3536
1;11.2878;7.1536;8.5119;7.1796;9.3904;7.5594;6.946;4.3864;7.7683;10.9307;14.2885;9.6224;5.9012
1;10.723;7.2331;7.6374;7.5083;9.1498;7.2841;6.9387;4.4171;7.4007;10.5473;13.6024;8.9821;5.4349
1;10.4349;6.8532;7.763;7.3055;8.661;7.0863;6.4101;4.8852;7.5245;10.2964;13.325;8.9432;4.9358
1;10.4207;7.0456;7.1906;7.2468;8.4108;6.7065;6.419;4.6451;7.6404;9.9481;13.7275;8.0849;4.9113
1;9.8042;6.9498;7.6578;7.1294;8.5461;6.7349;6.253;4.6044;7.4969;9.7982;13.4007;8.0748;4.3797
1;9.7858;6.5341;6.8507;7.2428;8.0634;6.279;6.2616;4.4319;7.4537;9.3309;12.9633;7.9166;4.528
1;9.7961;6.5946;7.082;7.2403;8.0101;6.2931;6.3052;4.6117;7.3117;9.4501;13.2878;7.7528;4.0676
1;9.616;6.8302;7.0496;6.9463;7.7125;6.1862;5.8395;4.4817;7.1996;9.0662;12.8903;7.6855;4.0054
1;9.5293;6.6892;6.1286;7.1094;7.7549;6.2316;5.8458;3.8773;7.1937;8.9511;12.2497;7.4613;3.9081
1;10.1316;6.6258;5.8038;7.4673;7.765;6.0828;6.0706;4.3693;7.2232;8.5844;12.5799;7.2264;3.6326
1;9.7205;6.3864;6.3292;7.808;7.787;6.1761;5.815;4.6833;7.4636;8.9011;12.6218;6.5795;3.2735
1;9.2527;6.7772;6.2652;6.9228;7.4081;6.1144;5.5413;4.3745;7.4045;9.2259;11.9892;6.6016;3.3443
1;9.5635;7.1588;6.0076;7.4523;7.155;6.1813;5.2594;4.1426;7.0367;9.157;12.2618;6.3434;2.8805
1;9.528;6.3967;5.6768;7.2561;6.8012;6.0387;5.5414;4.3847;7.3765;8.8124;12.4822;5.9705;2.8251
1;9.0534;6.0224;5.1199;6.9551;6.7643;5.7328;5.5029;4.6976;7.2735;8.9788;12.604;5.8637;2.3717
1;9.5382;6.9185;5.2704;6.9522;6.6162;5.6108;5.299;4.302;6.9845;9.2142;11.5299;5.6311;2.4357
1;9.3715;7.0198;4.8017;7.1154;6.4118;5.2483;5.3058;4.4635;6.8857;8.9987;11.3043;5.0125;2.1394
1;9.3844;6.7392;5.1785;6.942;6.5852;4.8859;5.0533;5.5167;7.1369;8.8329;10.829;4.8943;2.1809
1;9.1643;6.512;5.349;7.1617;6.4294;4.9854;4.9695;5.2433;6.9783;8.6953;10.7354;4.5997;2.1933
1;9.3141;6.3103;4.9692;7.1979;6.1116;4.7026;4.9907;5.952;6.7369;8.6807;10.6561;4.5687;2.063
1;10.142;6.4809;7.9075;6.28;6.4822;5.4897;5.1936;6.359;7.2483;8.8345;10.8519;5.3755;2.4259
1;10.5144;7.1959;8.7623;6.7789;8.0449;6.3187;5.3911;8.4723;7.2851;9.2037;11.0737;5.7553;2.9749
1;11.1689;7.4633;9.7917;6.902;8.0576;6.9076;5.3121;9.2033;7.6819;9.9235;10.8574;5.8199;4.0515
1;11.3986;7.6837;9.4536;6.9254;8.4037;7.3164;5.7317;9.0882;7.4901;10.6475;11.0462;5.3224;4.8623
1;11.6045;7.8633;9.3526;6.7295;8.5602;8.1479;5.966;8.6895;7.7369;10.6743;11.9555;5.1734;5.3654
1;11.2969;7.361;8.8234;7.1273;8.55;8.0378;6.6546;8.4713;8.4428;10.5099;12.9205;5.3977;5.3753
1;11.2333;7.9396;8.3267;7.0129;8.6253;8.0627;6.555;7.4764;8.242;10.467;13.123;7.1813;5.5889
1;11.2375;8.0274;8.8393;7.2185;8.7748;8.0729;6.6329;7.6087;8.4655;10.3992;14.0743;9.3037;5.6616
1;11.1509;7.7392;9.2455;7.378;8.6645;7.7926;6.7681;7.1866;8.6567;10.3957;14.1033;10.5397;6.0876
1;11.0076;7.9434;8.4492;7.662;8.7667;7.9809;6.6955;7.428;8.6616;10.2893;15.064;11.2885;5.8756
1;10.9932;8.3083;8.6731;7.7243;8.7066;7.919;6.6726;7.3447;8.6973;10.5159;15.5563;11.7228;6.0448
1;10.795;8.0437;8.4238;7.1733;8.7917;7.5053;6.3032;7.2437;8.3582;9.9139;15.3609;11.7187;6.0937
1;10.5595;8.1214;8.106;7.3565;8.4507;7.4934;6.4768;7.2196;8.4511;9.6451;15.37;11.7168;5.8937
1;10.1536;7.7735;8.2622;7.5639;8.6503;7.7445;6.3545;6.6882;8.4223;8.9851;15.362;11.5107;6.0925
1;10.2307;7.9726;7.8295;7.4382;8.5117;7.7237;6.2039;5.677;8.1789;8.4716;14.9103;11.5967;5.8715
1;10.0818;7.9755;8.3908;7.487;8.2083;7.3126;5.9557;5.5888;7.9613;8.6093;14.1973;11.1743;5.7178
1;9.1699;7.907;7.9916;7.1347;8.4238;6.9937;5.9045;5.4514;8.0625;8.1433;13.7005;10.7881;5.6771
1;9.0704;7.9713;8.0682;7.4958;8.3792;6.9126;6.0553;5.7653;7.854;7.9652;13.5657;10.3741;5.4283
1;9.0193;7.9318;7.9896;7.1347;8.4895;6.8649;5.8417;5.9819;7.7298;7.5237;12.8914;10.0742;5.2754
1;8.4471;7.8163;7.9817;6.6131;8.2836;6.7252;5.7341;6.6448;7.7283;7.0692;12.6825;9.9407;5.2615
1;9.2117;8.0416;7.9985;6.7526;8.2141;6.9069;5.3503;6.1636;7.1347;6.6743;12.4092;9.5665;5.1609
1;9.322;7.8459;7.6333;6.8984;8.4623;7.0073;5.2241;5.6897;7.4545;6.4183;12.5919;9.2114;4.7562
1;8.7871;7.7119;7.4536;6.6033;8.2234;6.8162;5.0663;5.4976;7.4547;6.2709;12.0553;9.111;4.5748
1;8.8241;7.9827;7.277;6.3529;8.2228;6.8644;5.0584;5.7648;6.9701;6.2793;11.9643;8.9381;4.3561
1;8.8321;7.8422;7.1244;6.5048;8.442;6.7572;4.9268;5.8635;6.9367;6.2556;11.8844;8.6765;4.1396
1;9.3479;7.8881;6.931;6.4128;8.5238;6.7678;4.7724;5.1439;7.2954;5.8012;12.2265;8.7274;3.808
1;8.6831;7.8012;6.4266;6.4768;8.0933;6.4373;4.6515;5.4355;6.8195;5.8084;11.7701;8.463;3.6442
1;8.6732;7.8359;6.7662;6.2042;8.3515;6.391;4.5277;5.3314;6.7606;5.6883;12.058;8.0031;3.5583
1;8.6889;7.9;6.1057;5.9642;8.4609;6.0519;4.2099;5.0607;7.1025;5.8748;12.2783;7.9045;3.2301
1;8.7797;7.8665;6.6538;6.2864;8.1077;6.0517;3.9302;4.9963;7.3068;5.5404;12.2989;7.4998;3.1487
1;8.6651;8.2362;6.614;6.307;8.029;5.8777;3.7682;5.0207;7.2124;5.7629;11.4496;7.2646;2.9391
1;8.0356;7.9094;6.3771;6.2911;7.7373;6.0515;3.7156;4.9159;7.4034;5.3053;11.942;7.3046;2.7853
1;8.4854;7.8133;6.9823;5.901;8.2553;6.3387;4.1801;4.3842;7.6574;5.88;12.0824;6.9869;2.6499
1;9.2849;8.0599;7.0988;6.2566;8.6059;6.7564;5.0965;4.8758;8.0857;6.2781;11.2969;6.7868;2.9622
1;9.3056;8.1905;8.1167;6.2498;8.6832;7.1363;5.2422;4.3278;8.1034;6.6261;11.6362;7.0412;2.8896
1;9.9227;7.9403;7.9307;6.0171;8.7315;7.2145;5.6986;4.903;7.8841;7.5058;11.6248;6.9515;2.8526
1;10.9792;8.0684;8.4484;6.3949;8.5598;7.1517;6.0824;5.1501;8.2997;8.8809;11.6588;7.3233;3.1057
1;10.7196;7.6806;8.2199;6.5168;8.5372;7.0515;6.2591;5.1846;8.3979;9.7707;11.9827;8.1131;3.7057
1;11.3101;7.8206;8.3023;6.9537;8.7421;6.6817;6.534;5.6751;8.2955;10.17;12.0262;8.8754;3.7588
1;10.8399;7.77;8.5211;7.2922;8.3833;6.6503;6.5365;5.1883;8.2834;10.2384;11.2045;9.0527;4.1791
1;10.9379;7.3716;8.6778;7.1455;8.3884;6.5254;6.8502;5.2968;8.1549;10.7925;11.3313;8.826;4.2819
1;10.9572;7.2619;8.776;7.2462;8.5171;6.2141;6.9233;4.9039;8.1035;10.9081;11.3789;8.4867;4.2055
1;10.7734;7.1145;8.958;7.3777;8.3317;6.2086;6.8171;5.7633;8.2354;10.5789;10.6605;7.8272;4.4031
1;10.0933;6.8062;8.4351;7.1308;8.3674;6.4898;6.485;5.5686;8.1473;10.2727;10.8455;7.1143;4.3033
1;9.8371;7.0074;7.9993;6.8533;8.1677;6.237;6.2454;5.3621;8.5474;10.2813;10.8799;6.2883;4.37
1;9.3866;6.7198;8.1157;6.8454;8.3305;6.0867;6.1904;5.3457;8.0311;10.2414;11.1959;6.0385;4.359
1;10.2798;6.8187;8.0919;6.784;8.0846;6.2913;6.2131;5.1375;8.1142;9.99;10.7633;5.659;3.8506
1;9.4391;6.7333;7.7623;6.6463;7.8801;6.254;5.895;4.7096;8.0448;9.7327;11.1251;5.0924;3.9794
1;9.3338;7.0196;7.6159;6.2239;7.7224;6.4013;5.8757;4.5121;8.2687;9.2368;11.4103;5.1361;3.5449
1;9.1077;7.2665;7.1285;6.4099;7.7238;6.2647;5.6584;4.0738;8.1284;9.8169;11.6915;5.0689;3.35
1;8.8885;6.9012;7.0435;6.7475;7.5404;6.5598;5.6729;4.0115;8.29;9.3538;11.5948;4.5922;3.107
1;8.7129;6.9751;6.905;6.0005;7.4745;6.4156;5.4785;4.3281;7.7682;9.4289;11.2801;4.3851;3.1627
1;8.7985;7.193;6.7807;5.8947;7.2978;6.4099;5.212;3.8874;8.1297;9.5968;10.9522;4.4614;2.7336
1;8.8231;7.1184;6.6962;6.1163;7.4457;6.5373;4.9111;4.0908;8.0475;9.5698;11.03;4.2778;2.6377
1;9.0942;7.0307;6.0371;6.3193;7.4795;6.2007;5.0683;3.8874;7.9368;9.5462;11.0139;4.3788;2.6735
1;9.1735;6.8865;6.2504;6.7089;7.1998;6.5104;4.9595;3.6823;7.9156;9.5611;11.3025;4.1404;2.6147
1;9.0607;7.0407;6.3065;5.9237;7.0554;6.5885;4.8919;3.0571;7.9421;9.6096;11.0153;4.1157;2.7708
1;8.9609;6.9664;6.0526;6.3764;6.9348;6.3054;4.5828;3.4521;7.9868;9.3115;11.3586;3.9715;2.8456
1;8.9724;6.9116;5.4225;6.5967;7.1052;6.5269;4.461;3.463;7.9471;9.4776;11.466;3.9413;2.6853
1;8.74;6.9224;5.136;6.4196;6.8453;6.2746;4.3544;3.7325;7.9765;9.6596;11.8014;3.77;2.8276
1;9.2355;6.3885;4.775;6.6807;6.7945;6.2442;4.5202;3.3745;7.9536;9.3931;11.7944;3.8414;2.4801
1;9.1386;6.3396;4.2513;5.6801;6.7103;6.0471;4.7204;3.6381;7.9324;9.2452;12.0764;4.1971;2.5172
1;8.2502;6.5362;4.0414;5.6278;6.8523;5.8644;4.206;3.8969;8.0421;8.98;12.4911;4.0786;2.9067
1;7.9923;6.766;3.7917;5.7348;6.9908;5.7326;4.3782;3.6887;7.5459;9.0101;12.3975;4.0515;2.7897
1;8.0807;7.4125;4.313;6.1516;6.9683;6.2011;4.7236;3.4942;7.4684;8.5478;12.501;4.0118;3.1081
1;8.5907;7.1481;5.5108;6.2709;7.8958;6.5061;5.5056;4.2722;7.298;9.1689;12.9217;4.2514;3.2357
1;8.5183;7.3811;6.8008;6.8324;7.9185;6.5483;6.1128;4.4486;7.5746;10.0982;12.9216;4.5443;3.5677
1;9.0338;7.1383;7.9731;6.6167;8.2156;6.795;6.3924;5.227;7.5871;10.4298;13.6519;5.6976;3.4413
1;9.5323;6.7813;9.0229;6.2236;7.9326;6.9928;6.5336;6.1786;7.8006;10.2767;14.9748;8.1309;3.6034
1;10.3669;7.1547;8.8179;6.4609;8.013;7.3752;6.843;6.797;7.8437;11.056;15.1986;9.1153;3.2235
1;10.8316;7.3193;8.7703;6.0903;8.2085;7.1943;6.7581;7.3701;8.2383;10.9387;15.343;9.7997;3.0488
1;10.3049;7.8032;8.7244;6.2759;8.0596;7.1482;6.5093;8.218;7.847;10.5099;15.4369;9.9974;3.01
1;10.0473;7.701;9.1511;6.1014;8.1003;7.3622;6.4599;11.4134;7.9679;11.1077;14.9963;10.4026;3.1603
1;10.0265;7.7063;9.0367;6.242;7.9767;7.1661;6.3749;12.5493;8.1126;11.2492;15.0568;10.4047;3.1087
1;10.2784;7.7465;8.3549;6.0807;8.181;6.9095;6.5057;13.3;7.8202;11.0659;15.1077;10.6499;3.3178
1;10.3954;7.3787;8.9753;6.2569;8.068;6.5122;6.5853;13.8112;7.615;10.8631;14.5919;10.8854;3.2513
1;9.8474;7.2909;8.944;7.0387;8.0378;6.3782;6.5383;13.285;7.7275;10.6085;14.2391;10.6914;2.9942
1;10.1441;6.9209;9.1425;6.4185;7.8601;6.1076;6.2445;12.6541;7.8929;10.4231;13.645;10.7797;3.159
1;9.9456;7.1609;8.414;6.4602;7.7512;5.8285;6.2692;11.404;7.5789;10.0577;12.814;10.4962;3.1066
1;9.5299;7.4538;8.3719;6.498;7.58;5.6409;6.2039;11.2559;7.59;10.0303;12.537;10.1726;3.0423
1;9.571;7.1409;8.1178;6.2602;7.2612;5.6517;6.3976;9.7342;7.0817;10.0607;12.5431;9.8491;3.0731
1;8.8277;7.0881;7.7618;6.6819;7.4498;5.7406;5.9598;9.8418;7.3677;9.7797;12.6339;9.629;3.4705
1;9.1321;7.1942;7.6129;5.9365;7.4947;5.7605;5.735;9.073;7.1871;9.3644;7.6287;9.0463;3.1063
1;9.5008;7.513;7.4048;6.0797;7.5943;5.8251;5.8408;8.4689;6.7303;9.1828;8.5312;9.1036;3.242
1;9.3583;7.3074;7.171;6.2832;7.3128;5.7533;5.6787;8.7062;7.3254;8.8003;9.8696;9.076;2.8959
1;9.005;7.2426;6.9284;6.0269;7.3941;5.4575;5.5482;9.6085;6.9129;8.657;11.981;8.8322;3.0132
1;9.1116;7.1335;6.8161;6.699;7.184;5.4504;5.3969;9.4254;6.784;8.5131;12.4053;8.5364;3.0644
1;8.9328;7.2117;6.2384;6.7496;7.5517;5.4067;5.2433;8.8241;6.7778;7.9766;11.826;8.3658;3.0041
1;9.0958;7.3251;6.0578;6.473;7.2919;5.3425;5.106;8.6716;7.0622;7.9901;11.3888;8.0054;2.7438
1;8.1663;7.2344;5.903;6.5318;7.5874;5.3439;5.38;7.7652;6.8061;7.6672;11.1342;7.922;2.9129
1;8.7724;7.4165;5.7884;6.8932;7.091;5.3795;5.192;7.4372;6.7031;7.2938;10.8891;7.7853;2.7995
1;8.5457;7.4584;5.408;6.5127;6.9283;5.4162;5.1443;7.3912;6.9845;7.1853;10.8884;7.5465;2.6757
1;8.3362;7.7896;5.1953;6.3448;7.0517;5.4142;5.1876;8.8357;6.6472;6.9452;11.09;7.4227;2.8724
1;8.5813;7.7706;5.3355;5.8698;6.8944;5.3832;5.4787;8.8149;6.4997;6.9723;10.7256;7.0446;3.1681
1;7.6018;7.8352;5.269;5.5395;6.9068;5.4604;5.4608;8.9041;6.6449;6.6117;10.5457;6.9844;3.4367
1;7.8167;7.478;4.5055;6.2389;6.7376;5.3222;5.2256;7.811;6.3761;6.7637;10.4534;6.8259;3.0701
1;8.3674;7.5205;5.1801;6.1261;7.0009;5.4476;5.2976;7.8115;6.3548;7.1132;10.3702;7.0974;3.0729
1;8.6481;7.4017;6.5768;5.561;7.1357;6.0033;5.8148;8.5199;6.4266;7.5481;10.5349;7.1968;4.1309
1;8.1374;7.6233;7.6045;5.759;7.5496;6.3917;6.0869;10.456;7.0152;8.4702;11.0767;7.4251;5.0269
1;8.463;8.1347;8.7214;5.675;8.0715;6.2776;5.9632;10.2459;7.4143;8.6358;10.506;7.3817;5.3856
1;9.0907;7.0802;8.7237;5.8259;7.8613;6.3388;5.8932;10.8467;7.6611;8.6291;11.2953;7.3744;5.4648
1;8.8138;7.7128;8.8245;5.1808;7.9519;6.4836;5.9703;12.4349;7.6347;8.8643;12.1018;7.1246;5.5326
1;8.5221;8.4627;8.3882;5.4459;7.8828;6.6477;5.8316;11.7516;7.7109;8.7907;13.1145;7.1422;6.2572
1;8.8645;8.3959;8.3708;5.1863;8.1695;7.0662;5.9219;11.7797;7.8498;8.9894;14.3145;7.2007;6.2912
1;9.2099;8.2579;7.8829;5.0885;7.8106;7.1787;6.0571;11.861;7.7817;8.7898;15.1873;7.1367;6.3546
1;9.2034;8.4006;8.3309;5.9103;8.1092;6.9727;5.8361;11.7305;8.2392;8.5292;16.1688;7.2202;5.9892
1;9.5652;7.787;8.4271;5.7309;7.8207;7.1275;5.7402;11.1453;7.9711;8.6202;15.6444;7.5288;5.9276
1;9.3218;8.0354;8.4882;6.0939;8.0769;7.1427;5.4338;10.7661;7.8637;8.6468;16.3175;7.7022;5.6176
1;9.2427;7.8167;8.2388;5.8545;7.6279;7.1313;5.3192;10.5921;7.9931;8.792;15.7094;7.8052;5.8268
1;8.8398;7.6843;8.3382;5.5723;7.6322;7.1003;4.7193;9.175;7.8607;8.4496;14.2404;8.0448;5.4669
1;8.916;7.8382;8.1411;5.544;7.3607;6.9354;4.8556;8.2099;8.0678;8.5486;14.507;8.1751;5.4977
1;8.9074;7.8274;8.2356;5.8501;7.225;6.8981;4.7407;8.3043;7.7935;8.7166;13.597;8.0774;5.0293
1;8.461;7.3681;7.8646;5.7414;6.8599;6.6428;4.7269;8.1207;7.9699;8.0069;13.1636;8.4834;4.5363
1;8.6697;7.4878;8.0482;5.7568;6.9444;6.953;4.5473;8.1652;7.7054;7.931;13.0007;8.5153;3.9026
