odour stim,29/04/2021 Female9,30/04/2021 Male1,30/04/2021 Male3,30/04/2021 Male5,30/04/2021 Male8,30/04/2021 Female9,30/04/2021 Male11,03/05/2021 Female1,03/05/2021 Male3,03/05/2021 Female4,03/05/2021 Male7,03/05/2021 Female9,05/05/2021 Female1,05/05/2021 Male4,05/05/2021 Female5,05/05/2021 Female6,07/05/2021 Female1,07/05/2021 Male5,19/07/2021 Male1,20/07/2021 Male1,22/07/2021 Male1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,6.1925,2.1088,5.8889,3.9648,3.7211,2.8343,2.196,5.3746,2.2175,3.5455,3.7891,6.0539,5.7134,2.5842,1.3238,2.5808,4.0942,2.5532,5.6663,1.7448,7.2743
0,6.0791,2.0984,5.7644,4.1415,3.7753,2.8222,2.1588,5.1322,2.13,3.6141,3.7378,6.0584,5.6459,2.4921,1.1954,2.4972,3.9647,2.7225,5.4938,1.6071,6.9538
0,6.4758,2.1588,5.6377,4.4798,3.4871,2.9601,2.0973,5.148,2.1489,3.5275,4.0484,6.3395,5.3412,2.6393,1.3919,2.6529,4.3867,2.635,5.4258,1.688,7.0463
0,6.3058,2.1582,5.4196,4.7629,3.6973,2.7151,2.1493,5.4626,2.1491,3.6319,3.756,6.4737,5.3062,2.6388,1.3763,2.3746,4.1838,2.425,5.2678,1.6832,6.8232
0,6.3909,2.0741,5.1982,4.4743,3.3995,2.7754,2.036,5.1641,2.1026,3.662,3.9535,6.4387,4.8738,2.6932,1.3096,2.5166,4.4317,2.6013,5.5787,1.6046,7.0709
0,6.4968,2.0896,4.9055,4.5349,3.3949,2.8238,2.1208,5.1679,2.2697,3.5738,3.7086,7.0572,5.1252,2.6017,1.4239,2.4779,4.3715,2.4656,5.0367,1.69,6.8833
0,6.0652,2.0358,4.6439,4.6652,3.4561,2.8645,2.1612,5.3488,2.185,3.4089,3.686,6.4792,5.17,2.5986,1.4865,2.4236,4.3946,2.4729,5.4507,1.8498,7.0744
0,6.1496,1.9955,4.6304,4.6744,3.3996,2.9831,2.2357,5.014,2.2304,3.3728,3.9464,6.6521,5.5015,2.5657,1.5981,2.579,4.3536,2.5011,5.293,1.5893,6.9368
0,6.2968,1.9323,4.8862,4.5199,2.9176,2.847,2.2697,5.2079,2.2555,3.1778,4.0582,7.2215,5.406,2.6724,1.429,2.4617,4.2313,2.5023,5.2826,1.4065,7.0312
0,5.7612,2.1287,4.7172,4.7923,3.2183,2.854,2.1823,5.1623,2.4237,3.1668,3.9456,7.2909,5.6376,2.6049,1.444,2.5421,4.3405,2.5594,5.1088,1.4858,6.9551
0,5.3706,1.8656,4.6474,4.9684,3.5153,2.8774,2.1582,5.1542,2.3073,3.2605,3.6893,6.5968,5.8871,2.6582,1.4862,2.1064,4.3163,2.6744,5.1679,1.5974,6.7021
0,5.7895,1.8248,4.5817,4.6717,3.2794,2.8655,2.2279,5.3613,2.5539,3.3708,3.8707,6.2833,5.9514,2.7419,1.4756,2.2642,3.9615,2.4025,5.1345,1.6421,7.0801
0,5.5941,1.7623,4.2601,4.751,3.2577,2.6447,2.1674,5.1065,2.4336,3.2584,3.7556,7.2677,5.6478,2.7332,1.5635,2.3013,3.9629,2.4934,5.0458,1.6567,7.3673
0,5.7514,1.7335,4.4722,4.3859,3.2933,2.4871,2.1229,5.2513,2.4821,3.355,4.2805,6.9166,5.3627,2.8486,1.5242,1.9364,4.1681,2.4774,5.3863,1.4476,7.3807
0,5.9809,1.8947,4.49,4.6471,3.1907,2.5293,2.2973,5.5025,2.438,3.4463,4.0387,6.3853,5.5872,2.9388,1.6253,2.2599,4.2493,2.3869,4.9737,1.7372,7.5288
0,5.8473,1.8678,4.6588,4.9918,3.2225,2.4338,2.199,5.3203,2.4008,3.4348,4.2343,6.788,5.9628,2.9128,1.647,2.3486,4.3449,2.0863,5.1239,1.5628,7.4762
0,5.7432,2.0369,4.5472,4.5776,3.0725,2.554,2.4238,5.1555,2.6028,3.2149,4.14,7.5163,5.7413,2.8452,1.5817,2.4113,4.2502,2.1561,5.1328,1.4143,7.6633
0,5.9938,1.8584,4.7396,4.7221,3.0919,2.5261,2.3665,5.4088,2.3929,3.3139,4.1416,6.5709,5.7838,2.8911,1.7292,2.3791,4.078,2.1858,5.0113,1.6749,7.9562
0,5.5265,1.7351,4.7242,4.5446,2.9577,2.5029,2.4339,5.0587,2.5438,3.2058,4.1426,6.6064,5.6902,2.9401,1.6393,2.5724,4.2181,1.9202,5.0183,1.6219,7.7464
0,5.7756,1.6815,4.905,4.956,3.0396,2.3162,2.3689,5.0631,2.487,3.3188,3.76,7.1441,5.8072,3.0167,1.7151,2.4901,4.0736,2.0314,5.1237,1.6651,7.4859
0,5.9846,1.6558,4.7381,4.6232,2.9287,2.369,2.2856,5.5243,2.6029,3.3405,4.0739,7.3069,5.6983,3.1862,1.7776,2.5161,3.8527,1.9666,4.8955,1.735,7.1959
0,5.8761,1.7116,4.5288,4.6105,3.1103,2.5406,2.2965,5.0693,2.4104,3.2776,3.9154,6.4431,5.4629,2.8732,1.8428,2.5839,4.3452,2.0448,5.0771,1.7983,7.3118
0,6.1662,1.6622,4.5776,4.4285,3.0172,2.7441,2.4542,5.2508,2.4798,3.4308,3.9747,6.536,5.46,2.9601,1.7924,2.508,4.07,1.9104,5.1598,1.754,7.2285
0,6.2607,1.644,4.7862,4.6831,2.8789,2.8849,2.3777,5.453,2.4837,3.2421,3.91,7.0892,5.5833,2.9606,1.8615,2.5377,4.2976,1.8545,5.1335,1.8888,7.2439
0,5.9665,1.5946,4.7493,4.4356,2.9673,2.9628,2.406,5.6804,2.5077,3.3594,3.8498,7.3448,5.3671,2.9305,1.8903,2.5098,4.463,1.7553,5.3284,1.9505,7.6823
0,6.6043,1.6341,4.7108,4.3977,2.8487,3.223,2.2812,5.4446,2.6056,3.3393,3.9735,6.6712,5.6812,2.9737,1.8563,2.4616,4.1956,1.9431,5.3989,1.8993,7.0493
0,6.4969,1.6558,4.7604,4.4023,2.9522,3.4391,2.3462,5.8771,2.6068,3.5769,3.8683,7.5688,5.9811,2.9222,1.7847,2.495,4.1789,1.9056,5.7594,1.9666,7.3564
0,6.422,1.7734,4.7071,4.4054,2.9368,3.4449,2.2319,5.571,2.6064,3.7055,3.6601,6.6428,6.0545,2.916,1.8557,2.6009,4.3476,1.8296,5.9612,1.9166,7.092
0,7.102,1.7556,4.8138,4.4523,2.8428,3.299,2.368,5.9242,2.6227,3.7322,3.5925,6.6975,5.8994,2.8735,1.9026,2.5236,4.0863,1.9239,5.8177,1.9583,7.1631
0,6.3976,1.8437,4.7147,4.3986,2.8119,3.3396,2.318,5.7658,2.7574,3.8528,3.6242,6.7818,5.8358,2.7295,1.8391,2.4008,4.2057,1.9509,5.7891,1.9345,7.2438
0,6.3858,1.9301,5.0407,4.3411,2.926,3.463,2.3762,5.9186,2.6957,3.7107,3.5794,6.4052,5.7179,2.7255,1.9263,2.388,4.3299,1.9968,5.9446,2.0151,7.1294
0,6.8048,1.8346,5.0018,4.4095,2.8597,3.4485,2.166,6.028,2.6898,3.8678,3.5898,6.8627,5.8086,2.6278,1.7287,2.3511,4.0481,2.005,5.5393,1.9547,7.119
0,6.2827,1.8218,5.292,4.1296,3.0585,3.4881,2.1983,5.9852,2.7043,3.7985,3.8041,6.5495,5.6712,2.5716,1.9102,2.3137,4.0656,2.0477,5.466,1.9676,6.9609
0,6.2684,1.7141,5.5409,4.0525,3.1729,3.3007,2.1986,5.9342,2.7323,3.549,3.7308,6.327,5.5058,2.638,1.7057,2.3954,4.2122,1.8197,5.2126,1.8925,6.7587
0,6.7877,1.7668,5.5619,3.9912,2.77,3.6134,2.1439,6.0565,2.6694,3.622,3.8214,5.816,5.6775,2.4897,1.779,2.34,3.8642,1.7357,5.2967,1.8326,6.4988
0,6.3824,1.7394,5.9355,4.1336,2.5719,3.3906,2.1552,6.2153,2.4743,3.583,3.6874,6.0355,5.8995,2.4943,1.7303,2.4411,4.2516,1.9009,5.0606,1.7617,6.3858
0,6.2914,1.735,6.3094,3.9511,2.6847,3.6456,2.1426,6.2306,2.5913,3.6373,3.7328,5.913,5.9539,2.6598,1.7764,2.525,3.6879,1.7729,5.2928,1.7906,6.4432
0,6.5596,1.6916,6.4357,3.7741,3.0231,3.4432,2.099,6.1595,2.6669,3.5789,3.8611,5.9838,5.7795,2.6234,1.8898,2.4375,3.8027,1.7365,5.2634,1.7699,6.5824
0,6.1861,1.8142,6.7165,3.5399,3.0721,3.53,2.2698,5.957,2.6014,3.8641,3.7234,6.1822,5.7417,2.7022,1.8155,2.4654,3.7176,1.7619,4.8133,1.8924,6.5902
0,6.3426,1.7359,6.5586,3.6359,3.019,3.6414,2.2587,6.0693,2.6169,3.9143,3.5624,6.1015,5.7098,2.666,1.7275,2.5416,3.7324,1.6905,4.6549,1.8404,6.4197
0,6.6167,1.8163,6.4367,3.4793,3.2513,3.6292,2.2925,5.885,2.699,3.8042,3.9246,6.1053,5.8208,2.7408,1.7551,2.6967,3.8117,1.7006,4.9323,1.9451,6.457
0,6.4795,1.702,6.6112,3.6874,3.0471,3.6449,2.1596,5.8082,2.7386,3.761,4.0207,6.1463,5.4786,2.8127,1.8187,2.4494,3.9992,1.8376,4.8977,1.9212,6.6506
0,6.8127,1.7451,6.5453,3.492,3.037,3.6864,2.0221,5.785,2.6523,3.6857,3.4976,5.6655,5.6494,2.7033,1.842,2.3454,3.911,1.7764,4.9327,1.9985,6.7226
0,6.4561,1.7617,6.9191,3.5788,2.8426,3.6167,2.2224,5.9759,2.6494,3.532,3.6937,6.0891,5.9137,2.8817,1.8096,2.2997,4.0253,1.5851,4.6594,1.8746,6.4994
0,5.9863,1.6546,6.8367,3.5845,2.9293,3.742,2.1183,5.958,2.7885,3.5796,3.7724,6.0521,5.9413,2.8983,1.8396,1.5291,4.0096,1.5825,4.7569,1.7995,6.9099
0,6.6085,1.6871,6.4524,3.8414,3.0252,3.9972,2.1805,5.9578,2.7334,3.5014,3.7954,5.7092,4.8495,3.1292,1.8136,1.4717,3.9536,1.4578,4.8535,1.9331,6.9908
0,6.5444,1.6984,6.721,3.8153,3.0693,3.6681,2.2074,5.9592,2.7953,3.561,3.9849,5.4109,4.9457,3.1736,1.8473,1.7465,3.9707,1.5823,4.8502,1.8657,7.0681
0,6.113,1.7102,6.9276,3.9604,3.1895,3.8771,2.0324,5.9791,2.8022,3.4702,3.8681,5.6771,5.0142,3.1147,1.8566,2.1265,4.0002,1.5993,5.0533,1.9332,7.2652
0,6.5794,1.5095,7.5297,3.79,3.2121,3.8181,2.1007,5.8181,2.7203,3.6393,3.8366,5.9562,4.8406,3.4318,1.8539,2.3726,4.0616,1.6249,4.7924,1.7736,7.2575
0,6.2955,1.5948,7.3821,4.044,3.1892,3.8804,2.0988,5.7527,2.8311,3.4709,3.8061,6.1263,4.8145,3.3012,1.8944,2.277,3.6825,1.5385,4.9489,1.8351,7.0821
0,6.1502,1.6102,7.7148,4.1855,2.9829,3.8312,2.238,6.0096,2.9082,3.5853,3.7667,6.1648,4.4466,3.3837,2.035,2.2528,3.7419,1.6292,5.0903,1.8427,7.1173
0,6.7255,1.5699,7.7518,4.2778,2.9989,3.9233,2.0121,5.9963,2.7042,3.2702,3.985,6.4755,4.5896,3.2776,1.9902,2.3499,3.7548,1.6053,4.6733,1.8118,7.003
0,6.077,1.6147,7.6251,4.3417,3.108,4.1188,2.0303,6.0806,2.8231,3.3992,4.042,6.469,4.5692,3.1376,1.9345,2.1587,3.7164,1.7997,5.0105,1.7524,6.8154
0,5.7465,1.609,7.1843,4.5837,3.2203,3.9795,2.1317,6.1641,2.8934,3.364,4.0512,6.669,4.363,3.3085,2.0291,1.9713,3.5029,1.731,5.0854,1.9782,6.7353
0,6.5803,1.5901,7.0259,4.0711,2.9789,3.9577,2.0545,6.0459,2.9737,3.382,4.0959,6.6305,4.3481,3.2438,2.0514,2.1394,3.6086,1.7357,4.8397,1.8431,6.6546
0,6.367,1.5397,7.2267,4.4494,2.9226,4.1278,2.1754,6.3744,2.9155,3.395,3.9271,6.4038,4.062,3.2854,2.1803,2.1577,3.6683,1.67,5.0325,1.8611,6.8539
0,5.8161,1.5753,6.9844,4.0484,2.8033,3.9605,2.1693,6.0742,2.9708,3.1824,3.901,6.4029,4.7679,3.2153,2.1497,1.9192,3.4658,1.6334,4.8331,2.0812,6.9788
0,6.4544,1.4647,7.0213,4.0252,2.9594,4.0702,2.0582,6.02,3.0442,3.2102,3.7217,6.4782,4.9704,3.096,2.0886,2.1336,3.6121,1.7143,5.2131,1.8873,6.9727
0,6.072,1.5197,7.0211,3.8219,2.9362,4.0341,2.1001,6.0558,3.008,3.2468,4.1442,6.5701,4.6629,3.0618,2.0898,2.2413,3.7429,1.7866,5.0218,1.9767,6.9336
0,5.6102,1.4944,7.1381,4.0695,2.7995,3.6397,2.0096,5.931,3.1556,3.3393,4.1136,6.6904,4.4005,2.8508,2.1586,2.4232,3.5959,1.7486,5.1306,1.9855,6.9888
0.5,6.3447,1.6533,7.1128,4.2321,2.8624,3.7533,2.2316,5.8793,3.0062,3.3313,3.9966,6.3841,4.6297,2.838,2.0394,2.2055,3.7567,1.7412,4.9839,2.0054,6.6589
0.5,5.9435,1.5813,6.963,4.0952,3.0501,3.9782,2.1797,6.2295,3.0722,3.289,4.3819,6.5649,4.2288,2.9081,2.06,2.1451,3.752,1.7133,4.9352,2.1317,6.8499
0.5,5.7361,1.4873,7.2214,3.8504,3.1442,3.8599,2.0606,5.6379,3.2793,3.2865,4.1826,6.7563,4.0266,2.8711,2.1217,2.1477,4.2037,1.7747,5.0948,2.0272,6.4333
0.5,6.2013,1.6751,7.2297,3.9268,3.162,3.6441,2.2195,5.7156,3.2319,3.3422,4.2873,6.2135,3.8231,2.9551,2.1623,2.2547,4.2134,1.6846,4.7836,2.0104,6.4276
0.5,5.466,1.5661,7.1054,3.8825,3.0922,3.6277,2.351,6.0347,3.1928,3.4098,4.2558,5.9505,4.1189,2.7394,2.0915,2.3381,4.2135,1.7654,4.938,2.0616,6.3946
0.5,5.575,1.5499,7.0392,3.8315,3.1248,3.6171,2.3255,5.9238,3.1724,3.5834,4.2059,5.7234,3.9775,2.943,1.9496,2.1288,4.493,1.7305,5.1009,1.7316,6.3503
0.5,6.0209,1.7118,6.9455,3.553,3.2264,3.6114,2.2269,5.6304,3.2851,3.7087,4.3676,5.6633,3.9837,2.9045,2.0214,1.918,4.5228,1.6028,4.8406,1.8452,6.4241
0.5,5.8509,1.7552,7.3525,3.7076,3.3112,3.6225,1.7801,5.8305,3.2007,3.7508,4.5215,5.7734,4.0314,2.8688,1.9989,1.6702,4.2888,1.6592,4.5511,1.7414,6.5689
0.5,6.0168,1.6818,7.1238,3.6024,3.347,3.6524,2.0182,5.4362,3.2478,3.6146,4.5636,5.9521,4.0031,2.75,1.9666,1.0626,4.0645,1.5426,4.7195,1.8103,6.4759
0.5,5.9759,1.6435,6.7386,3.9878,3.2273,3.3833,1.969,5.3839,3.1441,3.7971,4.6504,5.9249,3.6688,2.7077,1.9223,1.4347,4.0963,1.7123,4.7829,1.8366,6.3275
0.5,5.8291,1.6503,6.6988,3.9292,3.3957,3.4719,1.8363,5.6888,3.1074,3.7383,4.4079,5.8903,3.7946,2.6935,1.9078,1.7943,4.1697,1.8037,4.7446,2.0069,6.0974
0.5,5.9864,1.6074,6.8936,3.8556,3.5051,3.346,1.7113,5.5323,3.0836,3.398,4.52,5.7498,3.8381,2.7429,1.7937,2.1386,4.1185,1.8806,4.3907,1.8582,6.0734
0.5,5.9005,1.5878,6.7029,3.8463,3.8169,3.471,1.3395,5.6457,3.1146,3.4095,4.6492,5.6514,3.8309,2.8452,1.7713,2.3661,4.1393,1.784,4.307,1.8258,5.9086
1,5.8255,1.609,6.9332,4.2354,3.8838,3.7209,1.4702,5.6939,3.0128,3.457,4.5639,5.5181,3.9239,3.0052,1.8088,2.1878,4.3552,1.9699,4.4147,1.8579,5.926
1,6.3108,1.7034,6.8925,3.7788,4.0313,3.7008,1.6478,5.9361,3.1864,3.0466,4.4659,5.5529,4.3206,2.8694,1.6218,2.3466,4.302,1.7359,4.4351,1.8073,5.7842
1,6.2126,1.9353,8.089,4.9937,4.1831,4.1406,2.0019,6.3053,3.1247,3.5087,4.9755,5.3089,6.0525,3.4974,2.4503,3.2894,4.9699,2.552,5.5675,2.1307,6.682
1,7.1693,2.2912,10.326,6.9193,5.0632,4.5145,2.2188,6.7652,3.6105,4.1489,6.5304,7.0494,8.7742,4.5262,3.2866,3.3053,6.0839,3.3837,6.6318,2.4259,7.8508
1,7.4843,2.6086,11.9423,7.4325,5.3608,5.1702,2.7019,7.1273,3.874,4.833,7.6151,7.0799,9.7207,5.0135,3.9803,3.9355,7.0743,3.7913,7.3892,2.6144,8.4271
1,7.5759,3.035,13.5304,8.901,6.4411,5.4528,2.6382,7.2515,4.8596,5.3382,8.375,7.9915,10.8344,5.6389,4.0986,3.8064,7.4547,4.2288,8.4201,3.0641,9.1777
1,7.841,3.3241,14.7624,9.7668,7.4175,6.1666,2.7402,7.5094,5.8177,5.898,9.5663,8.4355,10.751,5.6623,3.9735,4.4285,7.8469,4.5663,9.0983,3.2134,9.7215
1,8.3838,3.4267,15.0879,9.7977,7.5527,6.4063,2.8351,7.8411,6.0454,5.8892,10.5492,9.1505,11.2528,5.9766,4.1725,4.7069,8.3213,5.0397,9.6078,3.3905,10.921
1,8.6457,3.4481,15.4554,9.943,8.6763,6.6587,2.6891,7.8286,6.4121,6.7024,11.2104,9.5133,11.8086,5.9556,4.3909,5.3002,8.8782,4.7792,9.6277,3.687,11.7172
1,8.3774,3.4389,14.8243,9.6872,9.2532,6.7478,3.1264,7.6817,5.9683,6.7764,11.9552,10.6638,12.064,6.1413,4.584,5.4599,9.409,5.2009,10.3102,3.4544,12.525
1,8.7109,3.6794,15.3198,9.2371,9.6523,6.7583,3.1699,7.7658,6.0818,7.069,13.082,10.2752,11.9191,6.5749,4.4855,4.8415,9.5568,5.3131,10.5419,3.5678,12.8225
1,8.8635,3.3677,15.2093,9.2196,9.1837,6.9986,3.4627,8.0762,5.7766,7.0784,13.402,11.3519,12.2697,6.8352,4.4582,5.5848,9.9101,5.4542,11.0328,3.4454,14.1757
1,8.725,3.4848,15.4615,8.8218,9.8903,6.7862,3.39,7.6471,5.7538,6.9672,13.6594,11.2694,12.4617,6.9544,3.9503,5.9748,10.183,5.4873,11.0228,3.69,14.9947
1,8.5639,3.5769,15.6466,9.6762,9.601,6.9824,3.7635,8.1003,5.4808,7.2266,14.0954,11.5111,12.5846,7.1762,3.8842,5.926,10.4563,5.9333,11.619,3.5726,15.6745
1,8.9019,3.5727,15.9597,9.1668,9.9423,6.8736,4.0053,7.8588,5.9741,7.2497,14.3282,11.2645,12.7302,7.3754,3.9463,5.7279,10.7034,5.8926,12.0268,3.7405,16.5173
1,8.5136,3.4646,15.192,9.7796,9.306,6.8991,3.7632,7.7614,5.7634,7.7521,14.5294,10.7607,12.3389,7.086,4.265,6.594,10.8838,5.9049,12.0585,3.7545,16.8582
1.5,8.816,3.3708,15.3703,9.5367,9.8848,6.8007,4.0313,7.8226,5.8775,7.8023,14.2097,10.6962,12.0532,7.0163,3.9686,6.1405,11.2903,5.9611,12.6714,3.6944,17.617
1.5,8.9324,3.5218,15.1909,10.2895,9.4712,6.9123,3.7025,7.7876,5.2624,8.1748,14.5042,10.6075,12.4218,7.1156,3.8127,6.1636,10.5837,5.8409,13.0464,3.8893,18.0581
1.5,8.3755,3.3349,15.2299,9.9931,10.4228,6.9627,3.7597,7.7543,5.6392,8.0427,15.047,10.817,12.0893,7.4038,3.6731,6.7348,11.4657,6.0468,13.4438,3.8055,18.3263
1.5,8.6387,2.9373,15.4157,11.6876,10.319,6.875,3.9532,7.5804,5.0417,8.9812,14.7622,11.1658,11.8897,7.2392,3.7375,6.6462,11.3415,5.9812,13.1125,3.8939,18.8592
1.5,8.4767,3.7181,15.4282,11.2597,10.2506,6.9999,4.2778,7.9609,5.1143,8.9701,14.7083,11.1908,11.9638,7.6563,3.5695,6.6039,11.8584,5.8133,13.9503,4.0329,18.9234
1.5,8.3146,3.38,15.6204,11.5754,9.8771,6.9008,4.2571,7.748,5.4508,9.1054,14.7779,10.9003,12.54,7.5048,3.9533,6.5844,11.7731,6.0293,14.4718,3.8238,19.6943
1.5,8.6238,3.5368,15.4523,11.4787,9.6596,7.0375,4.7347,7.6246,5.6007,9.099,14.0998,11.3777,13.4176,7.5583,3.9416,6.629,11.6894,6.0346,14.5095,3.9311,20.0939
1.5,7.9878,3.578,15.4762,11.1307,9.8582,7.1975,4.9956,8.1247,5.7907,9.3351,14.3007,11.4162,13.1561,7.3887,3.8837,6.6734,11.6348,5.8906,14.9576,3.9254,19.8429
1.5,7.7697,3.7449,15.548,11.5892,9.2241,6.9826,5.1879,7.9489,6.2921,9.188,14.2936,11.4497,12.87,7.5513,3.6635,6.6739,11.7228,5.3367,15.0308,4.2411,20.5918
2,8.4229,3.618,15.5981,11.5053,8.8068,6.8267,5.2296,7.7727,6.456,9.6283,14.8018,11.5956,13.0423,7.6531,3.8426,6.7975,11.619,5.3887,15.3982,4.0081,21.0211
2,7.6594,3.7243,15.8079,12.601,9.115,7.0363,5.4422,7.8964,6.5639,9.8458,15.0156,11.0623,13.0557,8.0087,3.4555,7.297,11.7133,5.4835,15.6114,4.0196,21.3176
2,7.8667,3.7073,15.6597,11.969,9.7215,7.2261,5.1853,7.7502,6.4578,9.6276,15.0161,11.7455,12.557,7.7446,3.2785,7.4957,11.6955,5.7017,16.1934,4.2994,21.1163
2,8.5427,3.6564,15.1984,12.1639,9.2868,6.9286,5.373,7.7029,6.2829,9.8837,15.4178,11.5574,12.7022,7.8579,3.3852,7.4073,11.0615,5.6548,16.3531,4.302,21.2699
2,7.8344,3.452,15.8285,11.4023,9.2456,7.0883,5.5106,7.8971,7.0832,10.0604,15.2712,11.5072,12.8256,7.8894,3.3521,7.1003,11.5014,5.8731,15.8988,4.2873,21.2031
2,8.0202,3.5133,15.4349,12.2998,8.8669,6.8871,5.6976,7.8163,8.0313,10.374,14.9556,10.5333,12.9424,8.144,3.3812,6.932,11.0968,5.8148,16.2249,4.0584,21.2281
2,8.1655,3.645,15.8882,11.1585,8.9966,6.986,6.0089,7.7347,8.558,10.298,15.5583,11.0393,13.0844,7.9701,3.1983,6.7072,11.175,5.5197,16.5637,4.2235,21.6579
2,7.8408,3.3316,15.8943,12.0386,8.9485,7.3944,5.8525,7.9272,9.0641,10.5752,15.3116,10.7788,12.9339,7.9812,3.4409,7.0923,11.1335,5.7082,16.7579,4.4372,22.1972
2,8.3628,3.4395,15.4658,11.4705,9.0392,7.0902,6.1859,7.8107,8.9543,10.4264,14.9336,11.0141,12.7243,8.136,3.2278,6.8705,10.9906,5.5197,16.5311,4.6018,22.3305
2,7.7479,3.4884,15.9788,11.3816,9.178,6.873,5.6995,7.5907,8.7088,10.4854,14.6264,10.8588,12.7968,8.2551,3.1722,6.52,10.85,5.522,16.9897,4.5028,22.6201
2,7.6461,3.486,16.1432,11.6184,8.7342,7.3792,6.1862,7.5618,8.3014,10.6251,14.6995,10.3639,13.0308,8.1118,3.1526,7.4725,11.2273,5.7424,16.7904,4.5775,22.3174
2,8.4375,3.6991,15.4577,11.025,8.795,7.2483,5.6896,7.8406,8.8505,10.625,14.5472,10.6876,12.7946,8.3866,3.0469,7.1629,11.108,5.7249,16.8187,4.6774,23.0025
2,8.047,3.5176,16.1529,11.3367,8.8753,7.7268,5.6563,7.6154,9.0172,10.6342,14.7767,10.5908,12.5958,8.3809,3.0855,6.7128,11.0599,5.6844,16.5199,4.7623,22.5558
2,7.7348,3.5712,16.411,10.9124,9.3463,7.4539,5.263,7.8267,8.8491,10.4163,14.7404,9.6908,12.8719,8.2025,2.9688,7.2526,11.5077,5.6313,16.7096,4.873,22.7698
2,8.5765,3.5895,16.051,11.6844,9.2813,7.3103,5.6434,7.4789,8.3841,10.6411,14.5226,9.4669,13.5596,8.4631,3.2612,7.1533,11.4571,5.2734,16.6298,4.8085,22.8702
2,7.7127,3.4365,16.2552,11.8402,9.314,7.3359,6.3142,7.4002,8.4992,10.727,13.9413,9.7001,13.3658,8.562,3.8575,7.0659,11.4096,5.2055,16.5802,4.7863,22.57
2,7.5707,3.5831,15.7381,11.7395,9.0136,7.4511,6.6558,7.6186,8.2167,10.8514,13.5174,9.3186,13.5433,8.5121,3.9591,6.8076,11.6878,5.5278,16.7927,4.7503,22.9532
2,8.4686,3.5436,16.471,11.587,9.1698,7.0648,6.7434,7.6656,7.8927,10.8565,14.0976,9.3544,13.4261,8.3521,4.1518,6.4933,11.3543,5.6513,16.7133,4.809,22.7009
2,7.8765,3.6445,16.2863,12.4566,8.9816,7.3568,6.9233,7.7706,8.0318,10.7266,14.0888,9.8141,13.5488,8.1022,3.9695,6.6446,10.9321,5.6676,16.7081,4.7319,23.0369
2,7.8298,3.5459,16.1415,11.4297,8.6648,7.2208,6.6929,7.8252,7.4789,10.7881,14.672,9.8487,13.5397,8.1698,3.8293,6.6426,11.5208,5.801,16.3824,5.1078,23.1457
2,8.4,3.5692,16.2865,12.0803,8.7625,7.4567,6.8336,7.7472,7.4628,10.824,13.9317,9.3743,14.0244,8.2738,4.1886,6.0473,11.7607,5.8471,15.8162,5.0285,22.8255
2,7.6702,3.4594,16.0217,10.9254,9.2856,7.3488,6.8645,8.0386,6.9813,10.8223,13.7843,9.1135,13.695,8.1249,4.3461,6.6444,11.3675,5.5809,15.6948,4.8282,23.1651
2,8.0749,3.438,16.6647,11.8605,8.9016,7.3755,7.127,7.6285,6.8044,11.0494,13.7382,9.4452,13.513,8.0193,4.244,6.6112,10.7588,5.7829,16.0052,4.7657,23.345
2.5,8.2344,3.4658,16.5764,11.2197,8.3976,7.1343,7.1683,7.6529,6.5938,10.4235,13.4705,9.6544,13.5274,8.2574,4.2131,7.0121,10.8436,5.9917,15.561,4.8561,23.599
2.5,8.1837,3.4029,16.7734,10.9962,8.1516,7.303,6.9295,7.9119,6.3286,11.4775,13.403,9.3351,13.4287,8.1632,3.8529,6.5325,10.5882,5.8742,16.0665,4.8933,23.7563
2.5,8.5811,3.2628,16.9649,11.8623,8.1162,7.3795,7.1422,7.8276,6.1513,10.8635,13.5413,8.9397,13.4078,8.0424,4.3527,5.3295,11.2172,5.7808,16.6146,5.211,23.4712
2.5,8.4337,3.2478,17.5013,11.0512,7.8972,7.1658,7.0594,7.8807,5.9296,10.8483,13.2011,7.7876,13.1018,8.1901,4.0312,5.9919,11.2511,5.4949,16.2424,5.4241,24.4785
2.5,8.2283,3.2227,17.8343,11.7024,8.7121,6.8381,7.2241,7.8434,6.8133,10.8226,12.8983,8.9106,13.2633,8.4704,4.2978,6.3229,10.9128,5.6425,16.0314,5.168,23.7653
2.5,8.849,3.5144,17.5854,11.5062,8.8523,7.1359,7.1054,7.3695,6.2864,10.7531,12.6782,9.7974,13.2615,8.2213,4.0424,6.068,10.6812,5.6703,16.2995,5.0191,23.9612
2.5,8.758,3.2018,17.7258,11.992,9.5808,6.8235,7.449,7.6736,6.2663,10.9349,12.5679,8.948,13.0057,8.1861,3.8275,6.319,10.9073,5.4954,16.5479,5.3242,23.6872
