odour stim;07/12/2020 Female12;09/12/2020 Female6;09/12/2020 Female10;09/12/2020 Female12;11/12/2020 Female6;11/12/2020 Unknown10;14/12/2020 Male6;14/12/2020 Female10;15/12/2020 Female1;15/12/2020 Male7;09/02/2021 Male4;10/02/2021 Male4
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
1;16.2481;9.0899;15.8044;21.0288;24.8272;10.0526;27.8265;13.0914;11.2772;14.8717;15.1023;24.6576
1;14.5554;9.2423;14.2775;20.2982;25.9584;10.1941;28.3808;12.527;9.9648;13.5214;16.9632;26.6462
1;12.7873;8.9752;12.9282;18.5387;26.2975;10.1015;32.3951;11.139;9.8703;13.1014;15.4745;27.6352
1;12.9087;9.0723;12.0269;16.8491;22.8919;11.5995;32.0683;11.2608;13.4051;12.7654;14.6684;29.9831
1;11.4368;9.0651;12.9046;15.0601;25.6701;13.4604;34.6437;9.4629;12.6391;12.4415;14.0308;28.75
1;11.1559;9.1879;12.4102;14.7042;26.8394;12.8022;35.8333;9.5697;12.5524;13.9522;13.7886;30.6615
1;11.2479;8.9602;15.7247;15.4191;34.224;12.3276;36.4614;8.7507;11.1268;13.5633;14.1652;33.7696
1;10.9477;9.5384;16.6897;19.4161;36.046;11.8895;35.4844;8.7067;11.3545;12.6861;15.634;32.3845
1;10.0809;11.5451;19.9578;17.7219;32.6014;11.7688;33.1753;7.87;10.3948;12.4491;17.3362;32.2239
1;9.6178;11.0438;19.7511;16.4836;28.5451;11.1565;35.7708;7.6261;11.0168;12.6064;19.2026;31.5313
1;9.4371;10.9961;17.6504;15.0114;27.6948;9.9686;34.0477;8.3084;9.8717;11.9268;19.8083;28.5794
1;10.5384;10.4237;18.2293;18.1716;29.7677;9.198;33.1242;7.5927;11.7793;12.7301;19.4887;28.6264
1;10.1056;10.3831;21.342;17.8909;27.2574;9.6942;32.1991;7.9164;10.9518;11.3529;20.2407;26.4403
1;9.4831;10.0163;19.3108;15.1673;23.9405;9.0611;32.4738;7.1704;9.9837;12.3495;20.0222;26.1913
1;9.1952;9.8201;16.7744;15.626;21.6924;8.3851;31.3014;7.3787;11.5176;12.9369;18.706;28.8205
1;8.6652;10.24;15.9983;15.6485;23.8657;9.2209;31.5795;6.8923;11.8846;12.0946;16.9743;28.3427
1;10.1385;10.012;14.6827;14.3472;21.6726;10.1677;29.4143;7.5708;12.3316;12.0936;17.032;27.1529
1;10.2449;10.2737;15.2372;13.2166;21.6748;9.4956;27.4913;7.0883;12.3396;11.8539;16.0476;27.3116
1;10.9472;10.0475;14.8248;12.8214;19.7162;10.2612;28.4669;7.0975;11.6683;12.3347;17.1488;26.7646
1;9.933;10.256;14.6596;11.6593;20.1929;9.6813;28.1745;7.3473;13.4547;11.5815;19.5453;24.1793
1;9.3249;10.0497;15.8963;10.8845;22.7438;9.7434;25.2798;7.2093;13.0724;11.2893;17.9448;21.3693
1;8.5932;10.5559;15.7929;10.9031;24.9443;9.255;26;7.4385;11.1141;11.425;17.49;19.6379
1;8.4234;12.6086;16.0149;10.6566;25.3197;10.2171;27.7237;6.8046;10.1296;11.8785;17.5649;18.3458
1;8.0808;11.902;15.0768;10.2656;23.4676;11.5188;28.5632;7.3686;9.2081;11.697;18.6142;17.8827
1;7.9492;11.364;14.0854;10.235;23.0224;10.5151;26.1829;6.5077;8.5655;11.707;21.8971;17.566
1;7.5734;13.1618;13.1623;10.0816;24.5768;11.0684;27.3216;7.2924;7.852;11.5035;19.758;17.2082
1;7.6614;12.5045;15.8198;9.6478;24.5028;10.6257;33.3204;7.1087;7.3868;11.7825;18.125;17.6337
1;7.2755;11.9989;14.3744;9.6568;24.5408;10.0334;31.5364;7.0577;7.3841;11.9899;18.5948;16.4866
1;7.2901;11.3135;13.761;9.4932;22.8571;10.5979;30.7558;7.3632;9.5544;12.6775;18.0427;15.007
1;8.4104;11.2841;12.9398;9.6186;20.6232;10.9525;29.7558;7.1204;9.0096;12.8937;16.4994;14.0498
1;8.3203;11.319;11.9076;11.5155;21.8625;13.2011;30.1644;7.408;8.3855;12.7839;16.1189;16.1663
1;8.3508;13.1059;14.0225;12.7169;21.1615;15.7761;30.308;6.6606;7.8047;13.4816;16.6422;16.828
1;9.9581;13.8155;17.6058;12.0711;23.8026;15.2086;29.0919;7.3068;7.8599;14.0835;16.0991;18.0921
1;9.2351;15.3977;16.4662;11.89;21.5359;12.8874;28.4747;6.5222;8.5065;14.7671;19.3611;19.4082
1;8.5408;14.102;15.3875;13.74;21.8554;13.0441;29.0063;7.0027;8.0317;13.585;21.041;20.3986
1;8.0957;12.7505;14.0531;13.2344;23.33;11.815;30.0621;6.7535;8.6376;12.8712;23.0463;20.3219
1;8.727;12.0364;14.7022;12.758;23.8256;10.9048;31.4023;6.9645;9.2004;12.719;26.2785;20.6394
1;11.4948;11.3699;13.7973;12.5213;24.2862;9.9901;34.8898;7.2701;9.0316;12.4731;26.734;18.7805
1;12.0511;10.7855;13.3796;13.9035;24.842;9.085;35.5827;6.6335;10.2422;14.0746;26.8349;17.6168
1;12.4112;10.6801;13.6198;13.8213;21.8248;9.089;33.7641;7.3293;12.4849;13.0116;24.5252;17.311
1;14.2397;10.2534;14.3888;17.173;21.2211;8.442;30.5022;6.6701;13.4347;12.0405;27.215;20.7157
1;15.6731;10.1682;13.5987;17.0107;19.7637;9.1643;32.252;7.0744;12.6471;12.3789;26.4738;22.1927
1;14.2657;10.0776;12.6472;17.9161;18.0408;9.6687;29.8519;6.4776;10.9124;12.643;24.2144;21.9203
1;12.269;10.0044;11.8846;16.5431;19.8363;9.5204;31.5632;6.8724;12.5416;12.9366;21.8243;23.8593
1;10.3958;9.862;12.7922;16.8926;19.5043;10.1963;31.8844;6.3162;10.831;11.7846;19.3081;22.8207
1;9.4826;9.7261;13.5434;17.0458;21.8283;9.9142;32.4581;6.5462;10.5422;11.8491;17.0072;20.7011
1;8.7417;9.5072;12.4582;19.6058;19.7665;11.3418;31.8849;6.8157;10.9352;11.7605;15.0339;21.4105
1;8.2255;9.2927;14.5566;23.3282;18.716;12.9563;33.8744;6.98;10.1281;12.1115;16.4032;21.7774
1;7.7945;9.4912;14.2701;22.3298;20.6747;12.6326;36.5312;7.0261;9.3523;12.4822;17.2109;21.5765
1;7.888;9.5644;13.2853;19.8739;18.6659;11.2941;33.4357;6.6702;8.8099;12.6056;17.5806;19.5451
1;7.9683;9.504;12.8313;15.4586;20.2269;12.9287;31.8891;6.8542;9.1197;11.7019;15.2645;22.5526
1;10.1297;9.5715;11.2514;18.1783;19.9654;13.6462;29.1367;6.5569;8.678;12.3414;14.156;21.9098
1;10.4949;9.1588;11.0162;17.4075;20.2725;14.4199;28.1063;6.9972;8.1948;12.8272;15.0808;23.7867
1;9.7281;9.499;11.9024;16.1362;18.9577;13.9089;29.4299;6.568;10.1521;12.4524;13.8539;24.3966
1;9.1329;9.4068;11.8826;15.0028;20.4799;14.1118;30.6854;6.9329;10.3282;11.9156;13.2888;22.1658
1;9.2793;9.2811;11.1734;15.1247;19.0252;14.0874;32.2306;6.778;9.985;12.2343;13.151;19.4823
1;9.3463;9.3357;10.5835;16.259;19.3025;13.6153;29.6915;6.5978;8.9179;12.2005;11.1812;18.4485
1;8.7955;9.2445;10.982;15.5553;17.5867;12.0326;26.6095;6.9633;8.3728;12.1229;11.1314;16.7477
1;8.1807;9.2322;12.2022;16.9381;16.1102;13.5782;24.1448;6.6664;8.0865;11.7507;11.6042;14.8748
1;7.939;9.3061;12.598;17.01;18.3996;15.8483;25.0946;7.2365;8.5037;12.0913;13.5807;17.0972
1;7.9628;9.3211;13.0428;16.2779;17.3695;15.3989;25.9597;6.5526;8.6629;11.9522;14.4579;15.8109
1;6.8046;9.3245;14.4326;19.4344;19.3087;12.982;26.558;6.9673;7.7935;11.5987;14.0278;14.2568
1;10.2835;9.2853;16.1162;17.9907;21.1883;12.4763;30.2937;6.3827;7.8894;12.3087;14.6544;14.0443
1;15.4489;9.4832;14.5237;21.6085;21.2048;11.6071;30.8253;7.0169;8.2793;12.9726;13.5331;15.9544
1;16.4149;9.6399;14.9667;22.5444;23.7701;11.8062;34.3171;7.6408;7.7325;13.9427;15.4287;15.2803
1;16.2465;9.7973;13.9404;20.3384;27.5427;11.9962;31.5238;8.899;7.6455;16.2168;14.4197;15.714
1;17.1199;9.6559;16.2179;19.9585;25.6941;10.935;26.9944;9.4481;7.5643;16.2356;16.2224;16.2577
1;19.0539;9.8027;16.0111;23.6545;22.8862;10.6802;29.6098;10.2199;9.2547;15.2568;19.4358;15.0168
1;23.0241;9.7345;16.231;23.2384;24.2957;10.017;30.2097;9.8869;8.2034;16.0463;20.9956;13.8126
1;25.2591;10.0717;14.9186;27.2255;26.2149;9.6321;32.5861;8.4958;8.0056;15.7461;21.4772;12.9471
1;23.9516;9.893;13.4642;28.1282;26.8567;9.3862;27.7457;8.9388;9.9496;15.9761;24.9296;15.7309
1;24.0057;10.3206;14.1805;25.3194;32.9138;10.3966;30.7091;9.0958;8.9555;17.6245;25.1565;15.8416
1;25.4193;11.2841;13.0626;22.9044;33.1072;10.987;31.9372;9.6682;8.6719;19.7054;24.0622;15.4441
1;21.5781;10.6788;13.1479;19.3449;35.6836;12.1699;32.6483;9.2426;8.9271;18.072;24.6798;15.4074
1;20.4018;11.8577;14.9519;17.1556;32.6113;11.1742;33.0417;9.2358;8.1378;15.8208;24.7555;14.9903
1;21.1699;11.7464;15.5978;18.2302;30.7558;12.4606;29.2475;8.9289;7.7942;14.721;26.3264;15.0976
1;20.3635;11.2288;14.2822;17.1253;28.1492;14.1657;31.77;8.3744;8.9257;13.4753;27.393;15.1316
1;17.8499;10.5787;14.988;15.6948;26.0326;13.5646;32.4339;8.9474;8.997;12.1433;25.732;15.7941
1;15.7426;10.6145;14.1288;16.5443;24.1606;12.9449;31.0878;8.9445;9.439;12.2346;23.4419;14.7923
1;14.3317;10.1872;12.6381;17.5376;23.5932;15.003;32.7213;9.1247;9.3593;11.9137;21.1653;14.8088
1;12.6914;9.8786;15.5477;20.3458;23.2354;15.5772;32.9184;8.1179;8.4961;11.4707;20.655;17.2076
1;12.6262;10.1352;15.2305;19.4502;25.3316;15.4908;35.2564;8.1664;7.5667;11.0315;19.7904;16.8417
1;11.8809;12.2558;13.5089;17.9998;24.9588;13.6479;31.7811;9.2894;7.3832;11.3108;20.6356;16.503
1;13.1165;11.7071;16.7076;16.4786;22.6076;11.593;28.3187;11.4637;6.7063;11.1191;19.4449;15.1975
1;12.1083;10.8775;15.3642;17.8098;23.9987;11.7462;28.1086;11.8744;7.7533;11.4397;17.3147;13.9006
1;11.2151;10.7977;16.0566;18.9105;22.7084;10.7879;27.7913;10.5825;8.6755;11.5253;17.4077;15.7196
1;10.4022;10.7948;17.2013;17.6282;22.4543;10.9195;29.707;10.5276;8.898;10.9812;17.7307;15.6842
1;9.9735;10.4551;17.5304;18.765;24.1203;10.2602;30.3475;9.6567;10.0979;11.625;17.6858;15.4773
1;9.9562;10.385;17.3921;17.6228;25.8669;9.2721;30.5283;9.9356;10.7803;11.0103;18.0051;15.5565
1;11.4456;10.1641;16.4956;18.7116;24.6747;9.0276;33.6843;8.5535;9.8179;11.342;16.2729;14.7448
1;10.9977;10.7373;16.3486;22.974;25.0226;9.746;34.0647;8.5787;8.8675;11.4415;14.344;15.6174
1;10.2499;11.0781;17.4428;23.4539;24.2765;9.3233;33.3901;8.2174;8.4589;11.36;13.3545;15.5593
1;9.5316;10.5832;15.6774;21.569;22.2234;9.8668;34.4108;10.7387;9.2529;11.4226;13.1765;15.7988
1;9.0132;11.0566;17.7029;20.6451;20.2241;9.4622;35.9021;9.6216;8.9576;11.3537;15.0842;15.9635
1;8.7957;10.7183;17.0496;21.0093;22.3701;11.029;37.9102;9.2828;9.0497;11.5353;14.2412;15.0613
1;13.4494;10.9385;16.3339;25.9089;24.7656;11.8159;37.4055;12.7977;8.3567;14.326;15.8096;16.3011
1;18.2304;10.429;16.0243;25.608;24.3565;13.8686;33.9881;12.9593;9.0712;15.5194;15.0973;16.3225
1;19.7223;10.8717;15.3577;25.5977;24.2866;14.0509;30.3159;12.5459;8.6375;15.9613;16.9703;15.1434
1;20.8873;10.8415;17.8457;26.2704;24.6702;18.3098;29.3349;12.4272;7.5072;14.9161;18.256;16.7665
1;19.3077;10.9008;19.1615;26.4414;26.1282;21.2462;30.098;11.8149;7.454;18.1344;20.853;17.4352
1;17.8832;10.6874;18.4293;27.1397;25.1276;18.7922;31.5682;10.2918;6.82;15.4065;23.4527;19.478
1;21.0807;10.5137;18.5919;26.9636;23.8219;14.5877;33.6166;9.9411;8.0787;14.3493;23.5105;19.7446
1;22.0857;10.3;19.1839;24.3875;21.3192;12.5954;32.2827;8.6423;8.6779;14.4784;22.8881;20.1013
1;21.2693;10.3756;17.7289;21.7322;23.2675;12.1862;36.1628;8.7131;9.6147;13.7534;19.9782;19.5092
1;18.4727;10.3708;18.496;19.0239;26.6688;9.8884;34.9733;8.3724;8.7663;13.4385;21.3164;17.6575
1;16.4895;10.5553;22.2646;20.5779;27.1278;10.5644;30.3641;8.3692;7.664;14.3475;22.3651;17.549
1;14.0666;10.563;21.1286;19.4911;24.594;10.2354;29.6399;8.3981;7.2332;12.8521;19.6933;19.0203
1;13.177;11.9218;20.5314;20.1775;24.3741;9.3131;27.8598;7.9302;6.7864;12.5892;17.6081;18.4943
1;12.0302;13.7898;22.1991;19.3274;23.682;9.3798;29.0513;8.2123;6.2724;12.4654;17.3374;17.4979
1;13.1665;12.8943;22.4518;18.1112;21.5967;8.5215;25.3869;7.6144;6.1477;12.5836;16.364;17.2742
1;11.6505;12.1909;20.8687;17.025;20.3253;8.6228;24.6613;8.0998;7.1849;12.1074;14.4631;16.3476
1;12.4547;11.4768;22.7912;15.606;19.1892;8.3878;24.3207;7.2574;7.0755;12.0564;16.0419;17.8591
1;11.2465;11.0015;21.2248;18.1022;17.5712;8.6691;21.5239;7.9498;7.4965;12.2635;16.7014;16.6776
1;10.6295;10.5221;19.9543;19.4747;18.1168;9.5344;19.8114;7.4017;7.0132;11.6683;16.8619;18.966
1;12.5569;10.5676;18.7133;18.8164;18.6775;9.2625;18.306;7.6262;6.5229;10.936;16.3131;17.4341
1;13.2085;10.1195;19.7819;16.994;21.3681;8.8973;20.7305;7.4187;6.125;11.2499;17.1348;18.9778
1;11.9226;9.9995;20.9976;17.8828;23.0837;8.8667;19.7442;7.3678;6.2021;11.5858;16.5609;18.2874
1;10.9934;9.9557;21.3317;16.8702;22.2558;9.7333;18.8691;7.7145;5.7476;11.2384;16.7324;18.3368
1;10.2508;9.8259;24.1139;15.9797;23.8802;11.08;18.5378;7.5528;5.5137;11.1889;17.257;19.8376
1;11.1744;9.8374;22.117;17.369;21.3445;10.0772;19.7705;7.9232;5.786;11.3308;15.9092;21.0809
1;10.6706;9.6964;20.3305;15.1172;19.5717;10.5772;19.0398;7.3337;6.2062;11.2987;16.1234;18.4363
1;9.8045;9.6393;20.7593;16.1;20.6786;10.2539;23.0851;7.8414;7.2119;11.342;14.7413;17.4266
1;9.1968;9.7777;20.4222;15.9606;19.9038;10.0089;22.2324;7.1725;6.7079;11.2518;14.9322;17.7733
1;8.7037;9.7423;18.9673;14.6096;19.8417;10.6057;20.0655;7.4833;7.1175;11.2291;16.5053;20.4457
1;8.4527;9.7233;21.4788;13.9314;19.1797;10.7975;18.4253;7.4426;8.619;11.2147;15.8041;19.2116
1;8.5145;9.6109;19.9937;14.3936;18.5177;12.4542;19.9309;7.5887;9.1042;11.4236;14.183;17.2878
1;9.0115;9.5933;18.5115;15.1481;19.9379;11.2511;21.5911;7.657;9.5427;11.343;15.0482;14.7323
1;8.9465;9.5734;20.2948;14.2282;22.4559;12.8018;22.7575;7.6949;9.0429;12.7718;15.5589;16.7306
1;11.4131;9.5006;23.7483;16.1059;23.6255;13.1073;21.0626;10.627;8.6761;15.0083;19.0737;15.664
1;15.3255;9.4845;24.0741;15.3412;24.7509;15.1376;21.2021;10.5713;10.2845;15.4213;17.9855;15.0457
1;15.6294;9.496;22.454;18.3029;23.629;15.3853;21.9391;12.341;9.7643;14.4044;19.5384;16.9254
1;13.7766;9.4191;21.1429;19.1178;26.3856;16.4733;19.9713;11.4925;11.4889;14.8877;21.6369;16.1135
1;13.4713;9.2117;20.4763;18.5673;25.7088;17.5122;19.6329;11.4739;10.204;13.965;24.883;15.0424
1;15.8673;9.4078;18.1618;18.1932;22.7888;13.9686;22.6397;10.6612;9.9399;13.2441;26.5885;15.2233
1;19.0826;10.6283;21.1529;21.3296;24.5321;14.9429;20.4577;10.2034;10.8366;13.3361;24.7977;15.8528
1;17.0171;11.9301;21.2685;20.1153;26.6677;16.6324;25.0906;9.5196;10.3512;12.479;23.0457;16.2002
1;15.8083;11.3673;22.9034;18.0069;31.3871;16.0697;27.5917;9.1659;8.6141;12.2778;22.9505;18.315
1;16.0251;12.1246;26.0758;18.5501;29.1753;15.6899;27.9091;9.7538;7.7707;14.2272;23.9496;17.2927
1;13.9735;12.3291;23.9452;16.8496;24.9372;13.9367;29.6385;9.0277;7.6868;13.5467;22.5745;18.3168
1;13.7916;11.6804;23.7292;19.4005;22.4973;14.7965;33.8316;10.0952;6.9696;12.7886;22.8262;18.5713
1;13.5552;11.5319;22.251;19.7118;23.1114;13.1788;36.9636;9.4393;6.8064;12.0348;20.5022;17.4606
1;14.7227;13.4497;21.2649;17.9539;22.1233;12.8793;39.9767;11.2935;6.587;12.1487;18.4948;16.1289
1;14.354;12.9879;21.4009;18.9659;20.3032;14.8294;36.1436;9.7982;7.2216;12.2207;16.3994;15.9226
1;13.6977;12.353;19.9168;17.4275;20.797;13.4689;36.3299;9.6167;8.2404;11.9748;18.5334;18.2777
1;11.8753;14.4407;19.7655;19.633;22.5775;14.2023;36.2539;9.892;7.3659;11.985;16.3394;17.768
1;11.3032;15.2008;17.8681;18.4347;22.7914;15.084;37.0454;9.2834;8.0391;11.9225;14.7693;17.2419
1;10.0464;14.2231;16.0174;17.8933;21.9331;15.2959;36.805;10.7542;7.4825;12.1751;13.4477;17.1197
1;10.6584;14.8596;14.5098;20.3485;21.9799;13.58;36.4109;9.5151;6.8915;11.9382;12.568;16.1881
1;10.4668;15.4804;13.1715;21.0842;19.6201;16.4263;36.1219;9.9391;6.9724;11.5631;11.2484;14.5649
1;11.0879;14.4555;12.1351;19.612;20.2039;16.572;32.0675;9.0982;8.458;12.0716;11.6109;13.162
1;9.3787;16.4399;12.0609;18.9999;19.8768;14.693;31.9759;10.8492;7.9453;11.7675;13.2852;12.876
1;10.9647;15.0599;11.4281;19.2635;20.7521;13.9418;29.0613;10.5414;7.2799;11.7548;11.9754;13.2842
1;11.2185;14.0062;12.2373;18.6413;20.5659;12.821;26.8304;11.9786;7.0431;11.5697;11.4105;16.9865
1;13.485;12.4479;12.3515;19.0757;19.3494;14.0887;23.8509;11.8026;6.2639;11.7823;11.2891;15.8561
1;11.7958;12.6379;11.6154;24.1219;17.3939;15.6338;21.7347;11.0435;5.9138;11.7492;11.7194;15.4189
1;12.5632;14.9153;10.6306;27.1653;16.8915;14.3356;22.2306;13.2841;5.5229;11.8945;10.8335;13.6142
1;12.6843;16.5794;10.1639;26.8919;16.2147;12.0442;21.8119;12.8324;5.5695;12.4724;9.9577;14.9183
1;15.4028;15.7927;9.9384;23.7864;17.7334;13.5656;23.2856;14.3685;5.7443;11.221;9.7193;15.6047
1;14.1086;14.7951;11.0417;21.5884;15.9786;12.4905;27.5037;12.0258;6.5954;11.5199;8.8703;16.3035
1;15.7822;13.1148;15.3918;25.2118;17.0018;14.6052;26.0537;12.0766;6.368;13.069;10.195;15.4605
1;16.586;13.8639;19.7095;22.819;17.1167;14.8542;26.0978;10.7075;7.082;14.2311;13.2605;15.9374
1;18.5571;15.2783;19.4861;23.9464;16.8267;13.3488;27.543;10.2131;9.2485;16.7866;15.1383;16.1572
1;20.2941;19.428;23.6426;21.7997;21.7423;12.7818;28.9513;9.9159;9.0407;17.8947;16.6323;16.5814
1;23.0809;20.6267;25.9489;23.7029;20.7138;12.2188;30.8856;11.809;10.7395;17.0461;16.7976;15.9132
1;21.1427;19.6196;25.954;26.2488;20.406;11.132;28.2898;12.2151;9.9425;14.7048;18.2786;18.1497
1;20.9515;20.6734;25.7711;25.2599;18.5016;12.429;29.9603;10.8729;10.5506;14.3673;20.7306;20.1203
1;17.6323;18.7741;24.5507;25.6777;20.5922;12.595;28.198;11.078;9.4903;13.7135;20.8436;18.6365
1;19.9411;16.9684;22.3013;23.8302;18.6881;11.9521;27.38;10.9112;8.4329;13.6357;22.7767;16.457
1;18.6028;15.0636;24.8965;25.3584;18.6011;12.3167;28.1567;11.5664;7.7264;15.4775;21.042;17.2003
1;16.9988;16.0457;22.1446;22.4652;17.5679;13.5542;26.9262;10.0332;7.2314;15.9731;22.9036;16.6106
1;14.6419;20.7061;24.8279;22.4778;16.0381;14.1223;29.079;10.2428;6.9586;14.2342;21.7663;19.1741
1;13.6352;19.5181;22.7838;25.181;18.0866;12.076;31.9134;9.478;6.7123;13.549;20.017;18.32
1;13.2392;17.241;20.9317;26.431;18.8598;13.0319;29.0853;9.0137;7.3471;13.3104;22.9074;19.6225
1;13.4796;15.6235;20.3238;23.6175;17.4477;11.5956;26.7911;9.0978;6.9108;12.3038;21.0124;18.1299
1;12.7414;15.486;20.7126;22.5025;17.8258;12.9776;27.9319;8.355;7.89;11.9273;24.3499;16.377
1;12.8398;15.9106;19.7477;23.9626;18.423;12.3363;28.2194;8.7088;9.0524;12.0588;26.3339;16.5207
1;15.4077;17.8037;17.3947;27.3044;16.414;11.0154;27.0487;7.7018;9.4099;12.3731;23.8989;15.8343
1;16.5536;16.5047;17.7679;27.9804;18.6509;9.3733;28.2696;7.8892;9.0489;12.89;23.9436;14.7635
1;15.2564;14.4415;19.0994;26.6101;19.457;9.724;31.2863;7.5242;7.9608;12.3479;23.8838;14.5408
1;16.0599;13.9862;17.6614;26.3386;18.0368;10.4882;33.0831;7.627;7.7121;12.0985;23.5539;15.3139
1;16.5444;13.5994;16.4816;24.2871;16.0777;10.9552;32.0424;7.6438;7.2358;12.2128;22.6674;14.1121
1;16.8513;12.8864;19.0794;26.3288;15.2972;14.4699;31.3938;7.6879;8.1714;12.4035;21.994;13.6558
1;15.3038;12.682;18.2297;28.949;15.8401;14.1935;30.1981;7.7964;8.7462;12.6281;21.4766;13.5309
1;15.5393;12.4406;16.0733;28.0353;15.8258;13.0603;27.3916;7.5947;9.7977;12.2246;20.8866;15.0846
1;15.5452;12.098;15.2016;27.9393;15.6443;14.6297;29.546;8.2648;11.0462;12.447;19.6605;15.3261
1;15.448;12.6784;18.1591;29.3912;14.6461;15.3049;28.71;7.8728;10.7183;12.5629;19.258;14.4733
1;15.6916;14.7064;18.3253;28.6823;13.6716;15.0878;29.2913;8.2682;9.7644;11.7748;19.6053;13.8694
1;16.2522;15.5688;18.368;28.1897;13.9781;12.2594;28.6419;7.6015;10.3341;11.8957;17.625;13.554
1;15.6819;16.1423;18.6964;25.7957;14.5152;13.9656;28.0036;7.88;10.4443;12.5152;17.1775;14.221
1;14.2345;15.3844;18.0454;22.3183;16.2905;15.8618;28.1508;7.5194;9.6001;11.963;18.0036;15.3818
1;15.4842;15.0605;19.11;25.9295;14.5534;18.0683;27.9379;8.0202;10.5799;11.9818;18.6215;15.2651
1;15.8756;14.0686;20.7807;27.3442;16.3125;16.2997;30.5673;9.4075;12.1866;12.7954;17.7972;14.3171
1;17.8529;15.9458;22.3002;29.226;17.2937;18.0583;29.7032;10.5668;11.0435;13.9181;16.9718;16.6119
1;14.7269;17.3324;26.2493;26.5758;21.1473;18.8324;31.189;11.9984;12.0756;14.9599;20.0415;20.8821
1;14.1245;15.8312;28.0329;26.7396;21.3529;17.6944;31.0549;10.2096;11.4715;13.567;18.6292;26.2057
1;12.5959;14.7393;25.4234;24.595;21.3466;16.0926;27.8763;12.1239;11.2522;12.2908;20.6422;28.3747
1;13.1193;13.6659;23.1315;25.9096;22.5686;16.601;27.3428;13.2219;12.3032;11.4563;20.7244;31.2478
1;13.0575;13.6015;25.2775;27.0954;22.1867;16.0818;27.836;13.1832;14.5281;12.0056;22.8445;30.8907
1;12.2109;17.0499;23.3619;30.2621;22.5911;18.6529;27.427;12.8589;12.8309;12.9809;23.9592;30.1662
1;11.4454;16.2427;23.6801;33.4657;23.3389;15.9016;28.9694;12.5071;11.3626;13.2776;22.0573;30.2831
1;12.2175;17.3704;22.0511;32.5192;25.7998;14.7493;30.8761;11.6915;10.3357;14.8223;23.6063;29.1808
1;12.4707;15.9204;21.4548;30.9513;27.2982;14.5896;29.6494;10.6252;9.429;13.917;22.6595;29.5793
1;13.3154;14.789;22.2828;32.5448;26.821;15.5767;29.6755;12.6584;9.5284;12.958;23.6379;27.385
1;11.9204;14.6966;22.3561;32.5957;23.951;14.1642;27.1938;12.2071;9.6751;13.0461;22.5293;28.2122
1;10.8121;14.2009;21.0962;29.0358;22.2739;12.7964;28.3043;11.9095;12.2253;13.9786;22.6515;27.5994
1;10.1216;13.6237;18.6484;24.6377;21.8413;11.3748;27.209;9.709;11.6868;12.9318;21.8333;26.1087
1;11.0818;12.7502;18.9325;25.4757;23.4249;11.627;26.4486;9.7864;11.5479;11.9466;23.2419;22.6489
1;10.1973;13.8011;17.9944;29.659;21.509;10.4114;28.1121;8.7491;11.5936;11.5092;20.1218;22.8036
1;10.6656;14.1419;16.3984;29.3457;19.348;10.8816;29.504;10.3497;12.9336;11.8896;18.3804;22.6449
1;10.9419;12.9858;19.2026;28.875;19.7538;10.8313;28.2948;9.6385;11.7943;12.238;16.7507;23.3457
1;10.9049;12.601;17.7343;29.8062;17.8899;10.487;29.7087;9.4056;10.8102;12.1788;17.83;20.0787
1;9.9236;12.0629;20.2489;28.9897;18.3159;11.2268;30.1755;8.857;13.1078;11.8697;18.1588;19.1665
1;11.2364;11.5735;18.8195;30.5225;17.6643;9.9703;33.2337;9.2935;11.9164;12.1795;16.2729;18.199
1;10.7455;11.4606;21.4499;31.6663;17.4612;9.6295;35.1348;12.1262;10.5285;11.8297;14.9359;19.1638
1;11.3251;10.9058;19.6922;27.6764;19.8522;11.2958;34.3575;10.3656;10.7125;12.3333;15.9859;19.6205
1;10.7307;11.0933;22.795;26.3513;18.3129;10.8608;33.112;10.8965;12.9647;12.7242;16.9465;20.5546
1;10.8661;10.8492;21.088;25.7181;17.1625;11.3043;34.0842;9.7659;14.1711;11.6176;17.7981;20.5328
1;10.99;10.7536;22.7665;25.3866;17.0699;12.1332;30.8129;11.8009;12.5889;12.001;15.4012;20.9876
1;13.2824;10.4925;21.5511;24.8793;17.6198;12.433;27.303;10.1872;11.9091;11.9564;14.4949;18.9385
1;13.5812;10.6406;19.0972;26.1373;18.3011;12.4689;29.765;10.4709;11.7162;11.1562;13.6235;19.0536
1;11.7944;10.5515;19.0915;22.831;17.3935;11.1167;28.4643;11.0074;10.7062;11.7347;14.1221;17.0614
1;11.4865;10.0694;19.9585;27.2686;16.4417;10.0374;25.3649;13.7675;9.6496;11.4341;14.6299;16.6659
1;13.1617;10.5533;20.2112;23.561;16.3738;9.111;28.2753;12.8002;8.842;11.1597;12.9447;15.8542
1;12.4795;9.8436;24.3407;26.2946;18.5032;9.4888;31.2701;11.689;10.8687;10.5618;12.1051;15.4409
1;11.2905;9.9042;23.9929;25.2462;21.3623;11.9022;31.5606;14.5635;12.296;15.2111;13.1503;14.7884
1;11.8812;10.0305;25.9721;26.4532;23.6017;13.3384;33.7595;15.5796;12.1115;13.9165;15.2357;15.2456
