odour stim;16/11/2020 Female6;16/10/2020 Male8;17/11/2020 Male5;17/11/2020 Female11;18/11/2020 Female5;19/11/2020 Male3;19/11/2020 Female8;20/11/2020 Female2;20/11/2020 Male7;23/11/2020 Female3;23/11/2020 Male7;25/11/2020 Female3;16/02/2021 Female7
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
0;6.8272;3.7935;22.4054;8.2027;9.8965;2.93;11.9174;9.6335;5.2868;4.6607;19.3689;14.2117;3.7576
0;8.5838;4.1167;22.7378;7.0081;8.6496;3.1226;12.2783;8.584;5.6214;5.3607;20.0577;15.2499;3.8655
0;8.962;4.0576;26.7049;7.4084;8.0179;3.058;12.7107;8.7756;5.6131;5.8936;20.0581;16.716;3.7953
0;8.4252;3.4926;25.1087;6.5857;8.5466;2.6625;12.2743;8.0924;6.0082;6.7794;19.5389;15.7769;3.8103
0;9.0182;3.5838;21.8716;6.2768;8.7011;2.6766;12.2144;8.2917;6.4143;7.129;18.4117;16.3013;3.8895
0;9.3783;3.8053;18.6496;5.4687;8.8504;2.4937;12.9974;7.6099;6.4823;6.6355;18.2232;17.3203;3.6005
0;9.5689;3.3946;20.0214;6.7219;9.4266;2.3605;11.6472;8.2521;6.2255;6.3215;17.7905;16.6363;4.2005
0;9.1704;3.097;19.7659;7.7983;9.1584;2.3884;11.6198;8.3534;6.2621;6.2414;18.8207;16.3797;3.7246
0;8.824;3.2206;21.9325;6.6637;9.2977;1.9344;11.6567;9.0349;6.6118;5.6212;21.0065;14.2629;3.8569
0;9.0169;3.3945;22.9075;7.6971;9.4656;2.0982;10.6928;7.5364;7.2433;5.6941;20.2431;15.1101;4.1943
0;8.3028;3.3242;25.5299;8.1105;8.8445;2.2137;10.1375;8.0067;6.6558;5.6779;18.9362;13.9623;4.2929
0;8.646;3.0954;27.609;8.8886;8.7938;2.1039;11.1991;8.5361;7.1074;5.982;19.8161;11.0503;3.7841
0;8.2134;2.952;26.3289;8.158;9.4879;1.9412;10.7152;9.2166;7.5009;5.917;18.6065;12.2204;3.5028
0;7.0584;2.5718;23.9186;8.1631;9.6129;1.6358;9.6816;9.3278;7.0113;6.7517;19.6013;14.3849;3.2111
0;6.9778;2.4798;21.037;8.2501;8.8867;1.5475;9.5578;9.435;6.7353;6.4988;18.8205;13.7508;3.2567
0;7.2074;3.0004;17.5984;6.8445;8.6445;1.8416;9.0221;9.242;6.2999;6.865;17.4897;12.2115;3.6519
0;7.4875;3.4554;20.1688;8.8374;9.0485;1.9096;9.3767;9.4094;6.6059;6.2015;17.0802;11.5341;4.1075
0;7.3204;2.8049;21.18;9.6582;9.667;1.7301;8.9376;10.3127;7.1255;6.2528;15.7867;10.2932;4.7465
0;6.4721;2.6559;19.3066;9.9578;9.5839;1.6359;10.2509;10.7749;7.5047;6.483;15.1381;9.1191;4.7018
0;6.4388;2.6948;18.0868;10.1809;9.8685;1.2007;10.8556;10.184;7.8485;7.1508;15.7565;9.4844;4.1421
0;5.8446;2.7785;17.9807;10.1762;9.8992;1.4461;10.9355;8.6916;7.8519;7.4556;15.9023;10.1181;4.3126
0;5.655;2.9489;17.1961;9.3577;10.3943;1.6561;10.0298;9.9975;7.7855;8.1393;15.3509;9.668;3.6374
0;6.0548;2.398;16.6705;9.7257;9.3976;1.3219;11.8099;9.6232;8.316;7.9833;15.8228;9.9621;3.0669
0;5.5495;3.0333;17.7652;12.1728;9.3364;1.3998;11.1469;10.6608;8.1657;7.0369;15.6955;9.8322;3.3791
0;5.9971;3.4257;18.6013;13.6001;9.2786;1.1701;12.2767;10.9422;8.427;6.8253;15.2265;10.0304;3.8343
0;6.1586;3.5241;15.3607;14.5676;9.6986;1.3574;11.7416;11.5938;9.3619;7.1427;17.1993;11.1109;3.6773
0;6.0512;3.3483;14.6602;15.9091;8.3579;1.2809;11.2764;11.6249;9.1735;7.6267;17.3859;9.9614;3.5837
0;5.0203;3.2149;15.5806;16.2983;8.5654;1.4286;11.6997;12.32;9.775;8.4816;17.8954;9.204;3.8378
0;4.9303;3.0283;14.5701;15.5828;9.457;1.1888;10.8902;13.1349;9.7512;9.0973;17.7619;10.8011;3.5599
0;4.847;3.4229;15.5974;14.5468;10.6782;0.9751;11.5216;12.3569;9.4078;9.4392;17.5568;10.3669;4.0929
0;5.3987;3.9978;16.269;13.6599;10.6867;1.418;12.5662;11.9618;9.2452;8.6034;17.2182;11.016;4.1555
0;5.6544;3.2796;15.8221;12.5524;10.1083;2.4703;12.5483;11.1866;9.6661;8.0586;16.2231;10.8622;4.0575
0;5.8743;2.9519;16.0082;11.971;10.1198;3.4338;11.7389;12.9628;9.9613;8.6633;14.4693;10.5459;3.9523
0;6.0118;2.9067;13.5022;13.0786;10.109;3.7827;12.2898;15.9094;8.4442;8.1138;15.0923;10.0914;4.0374
0;5.132;3.2156;10.9325;11.7867;10.632;4.6576;14.3134;18.0642;7.7438;8.0552;15.1334;11.9144;3.9803
0;4.6922;3.2674;12.422;12.5678;10.3273;5.7893;13.4141;17.9219;7.8576;8.4698;16.6979;12.3409;4.3808
0;5.6232;2.8889;11.2703;16.2086;10.8919;6.4486;12.1512;18.3636;6.8482;9.0081;17.0103;12.3565;4.7938
0;5.636;3.1449;11.9352;19.5651;12.0705;4.5835;11.6376;18.2908;7.2686;9.1765;16.0712;10.4744;4.051
0;6.053;2.9044;11.469;18.7838;11.2343;5.1966;10.992;17.4539;7.3684;8.6891;16.1347;10.037;3.4851
0;6.8698;2.8411;9.7435;19.7274;11.8056;6.7425;12.9512;18.7139;6.3649;9.1905;16.6213;8.6277;3.952
0;7.4824;3.2801;11.9774;22.0193;11.3664;8.1672;12.818;18.2273;6.4461;8.4437;16.1799;8.9698;3.9815
0;8.0515;3.5634;12.5804;22.2593;11.994;8.9962;12.5669;18.8652;5.5768;8.802;15.6974;10.0837;3.609
0;9.3483;2.9413;11.6252;23.2617;10.9315;8.3832;13.3992;17.1888;5.8778;9.2687;15.3774;10.5456;3.5591
0;10.5445;3.2868;11.462;20.003;11.2914;8.2666;12.9822;16.9201;6.4048;9.3591;15.9778;8.3889;4.4076
0;10.0847;3.5806;10.9468;15.3127;11.531;8.2731;14.0811;17.8114;7.1563;9.1921;16.2434;10.1114;4.2814
0;9.3025;4.048;9.4958;13.3898;11.762;7.3947;14.7078;18.8133;8.3783;9.4841;15.0023;10.6545;3.5352
0;9.7612;4.1659;9.4354;12.1571;12.324;7.3153;14.4781;19.4193;8.0875;9.2286;16.0474;9.8386;3.3705
0;10.0734;3.818;8.9999;10.7335;12.9284;7.8497;16.0397;18.5515;8.9795;9.4597;16.4196;7.8568;3.3826
0;10.1855;3.0124;9.6767;13.0013;12.4307;8.5262;16.3002;19.0783;8.3966;9.3884;16.0732;8.1112;3.3539
0;10.7491;3.1769;9.3807;14.0474;13.4682;8.736;15.6774;19.2322;7.0239;9.044;17.5312;8.3546;3.6721
0;10.3578;3.0183;9.1371;11.7531;13.1148;8.7163;15.2539;20.6707;6.6616;9.8856;16.6803;6.8672;3.9306
0;9.5476;3.1193;8.5018;10.2211;13.1254;7.8653;16.1015;20.647;6.4422;8.9794;15.6036;5.9579;4.1309
0;9.217;2.8295;8.4101;10.6276;13.5721;8.8135;15.7469;21.2149;6.3463;9.6179;15.5483;5.6116;4.2731
0;9.2263;3.3086;8.488;9.575;14.7924;8.7792;16.0936;20.4128;6.1389;9.765;15.708;6.5371;4.3447
0;8.6314;3.3146;6.9387;7.7079;15.4652;8.8252;15.398;20.483;5.778;9.8541;15.9467;7.2683;4.588
0;8.0838;3.3914;7.8262;7.4249;14.9471;8.5532;15.8447;19.4803;5.5854;9.5181;15.7029;7.0692;4.2394
0;7.7982;3.3123;10.24;6.5595;13.6372;8.4728;15.6576;19.3337;4.7494;10.0847;15.5006;6.2027;4.5902
0;8.4815;3.7218;10.7318;7.1423;14.0376;9.1534;15.3066;19.0865;4.3524;10.6926;15.5346;5.4575;4.7433
0;8.0042;3.5954;12.2143;6.5261;14.2131;8.9941;16.0305;18.9615;4.4829;10.3798;15.9037;5.413;5.0169
0;8.8302;3.3618;11.5637;7.0771;14.2882;9.0133;15.485;18.4806;4.5641;9.5441;15.727;5.3643;5.0688
0;8.669;3.415;13.6765;7.3238;14.8938;8.3199;14.798;17.3304;5.1874;10.3335;16.5697;4.9636;4.8293
0;8.5675;3.0662;12.3324;7.4423;14.0958;7.346;14.337;17.5313;5.0229;10.4877;15.5659;5.1329;4.229
0;7.5975;3.7105;12.7642;6.5344;13.4865;8.2369;14.1685;16.6216;4.8169;9.4145;13.222;5.403;3.8642
0;7.9228;3.9453;13.0649;5.7352;12.0812;8.449;13.7226;16.2251;4.7556;10.2124;12.5113;5.4627;4.2344
0;7.5397;3.5137;13.1416;6.8394;12.1016;7.8922;13.8569;16.0133;4.8838;10.5924;13.2578;5.3487;4.3741
0;8.1739;3.1625;15.7136;6.4453;11.6045;8.2302;12.0365;15.3662;5.2361;9.4719;12.7797;4.5333;3.9042
0;8.2952;2.9166;17.8529;6.2535;12.9759;8.6448;15.6781;14.7712;5.1204;7.9175;12.169;4.1796;4.5877
0;7.7029;2.8507;19.335;6.7715;13.7115;8.3315;16.4869;14.4744;5.0527;7.6947;12.4519;3.7368;4.8698
0;6.3581;3.0059;18.1799;6.0524;14.0849;8.2827;17.1313;14.9135;5.3177;8.4222;12.318;4.4447;4.4819
0;7.6613;3.5521;16.8538;7.0012;13.5338;7.9554;18.684;14.869;5.7222;8.8443;13.3858;4.3346;4.4051
0;7.0275;3.7238;14.2552;5.7902;14.019;7.1157;20.0831;16.9323;5.8181;8.5317;12.5696;3.752;4.6033
0;6.3546;3.9474;17.2632;6.4412;13.1507;7.7264;19.5735;16.8283;5.6134;9.3642;10.9962;4.1543;4.6507
0;6.4391;3.9364;16.1544;5.8975;11.7939;7.1912;18.098;16.9672;5.6976;9.3217;11.012;3.7593;4.1542
0;7.9361;3.8139;18.438;5.5535;11.3896;7.5487;18.8761;16.2928;5.7205;8.3959;11.4225;4.0588;3.7967
0;7.406;3.8174;18.6321;7.509;11.9464;7.9974;18.7418;16.0841;5.6214;9.858;10.3615;3.9606;3.9723
0;7.9304;3.78;19.6145;7.5005;11.2599;7.5968;19.4794;15.4955;5.5977;10.2965;10.28;4.0327;3.4278
0;7.7091;4.3529;16.7078;7.1512;10.1931;7.5736;20.2556;15.468;5.909;10.254;10.6521;4.2932;3.8162
0;8.4658;3.8412;17.5063;8.271;10.151;7.4236;19.3456;16.926;5.8942;10.8663;10.2684;4.0565;3.6341
0.5;8.9116;3.7479;16.5937;8.5614;10.7394;6.9914;20.6524;17.1163;6.0309;10.9698;9.8123;4.6187;3.6461
0.5;8.3795;3.19;17.9569;7.5586;10.5519;6.9686;22.3359;16.7142;6.065;11.0088;9.4431;4.566;3.5694
0.5;8.5443;3.5336;18.4248;7.5501;9.867;7.5152;23.5455;17.1793;5.5677;10.3791;10.1302;5.1943;3.6866
0.5;7.3429;3.4623;19.5824;10.1851;10.203;7.6991;23.9919;16.4876;5.1169;10.8887;10.1585;5.1129;3.1589
0.5;6.7646;2.9341;20.8893;11.0014;9.317;7.8603;22.9784;15.3414;5.6235;10.1141;10.7179;4.8334;3.358
0.5;6.2752;3.5108;22.2715;9.3659;10.4878;7.4846;22.5688;13.9181;5.3403;10.5958;10.2953;3.9739;3.844
0.5;6.547;3.1118;25.8531;7.2978;10.8705;7.0505;20.126;14.7062;5.5135;9.6838;10.65;4.0546;3.9891
0.5;6.8466;3.5008;24.8646;7.6175;10.7229;6.7051;19.1261;13.7198;4.789;9.4881;10.1322;4.934;3.9192
0.5;6.3006;3.5333;24.267;8.8029;10.5413;7.4444;19.4466;13.4722;5.1864;10.3203;9.6176;4.9842;3.3963
0.5;5.5887;3.8643;24.6212;9.7336;10.4594;7.4605;20.0099;13.3945;5.6242;9.4973;9.5994;4.9385;3.8
0.5;4.8628;3.7784;21.1607;12.2616;10.3421;7.3167;21.2712;12.8492;5.7318;7.9358;8.1042;5.5194;3.9804
0.5;5.3837;4.1811;21.3;12.7121;10.9882;6.9166;22.3364;13.8549;5.9023;7.0659;6.9853;5.3515;4.0142
0.5;5.8493;4.0404;23.5167;14.9666;9.5632;6.7285;22.4604;13.5826;5.9831;7.1445;7.1227;5.0496;4.0306
0.5;5.5865;2.7921;23.6897;15.09;8.9722;7.2601;22.5359;13.314;6.246;6.4526;8.13;6.0471;4.4978
0.5;5.2852;3.2885;21.1749;17.4477;9.4967;6.8626;23.7263;13.2433;5.8183;6.6403;8.2968;5.6109;4.7911
0.5;4.821;3.1009;18.1442;19.1963;10.1138;6.9129;22.7327;13.3716;5.7204;6.5114;7.6304;6.7302;4.703
0.5;5.8857;2.9875;17.3998;18.774;9.604;6.8016;22.5801;13.6633;5.988;6.4839;7.0025;5.3721;4.2243
0.5;5.8107;3.181;15.8513;14.5622;11.0992;7.6887;21.7859;13.1533;6.2067;6.6597;6.8948;5.4042;4.7886
0.5;5.4395;3.2759;16.2636;12.2534;11.2167;6.7615;23.1365;12.8642;6.3507;6.9815;6.8205;5.7511;5.3004
0.5;5.8387;3.5312;16.3178;12.1659;9.7087;7.028;23.7024;12.3891;6.9005;7.306;7.159;5.8559;5.1249
0.5;4.8158;3.4927;14.9233;17.4118;10.3463;7.2897;24.0943;11.4591;6.1506;7.6578;6.7714;5.9365;4.6957
0.5;5.0271;3.6756;13.6411;19.6443;9.2976;8.0752;23.0759;11.5121;6.0512;7.8279;6.7553;6.6958;3.8
0.5;4.2849;3.4503;12.1869;19.2312;9.6303;8.6737;22.5295;12.1481;6.3686;8.4024;8.012;7.0107;4.0547
0.5;4.8073;3.5167;11.7501;21.2704;10.4344;8.3437;23.1958;11.8493;5.1315;8.4259;7.7494;6.9352;3.586
0.5;5.1516;3.8309;10.8632;21.7419;9.9923;7.7096;22.9159;13.2838;5.2204;7.7853;7.4006;6.2069;3.98
0.5;5.2259;4.3048;9.3483;17.2226;10.0022;7.5342;22.499;12.7015;5.0756;7.7493;7.8176;6.6593;4.0623
0.5;5.9156;3.6971;7.2695;13.9927;10.6101;7.7837;22.893;13.9214;5.7565;8.6959;7.675;6.2573;3.7781
0.5;5.3147;3.734;7.8288;15.7833;11.0207;7.0941;22.9687;13.1234;5.5229;8.0057;7.2971;6.7941;4.0113
0.5;5.1427;3.5205;10.3045;14.3006;11.6361;6.9759;23.1606;13.751;5.2127;7.7284;7.6349;7.0644;4.768
0.5;5.0379;3.5986;8.7655;14.1652;12.1651;6.8769;23.1932;14.3814;5.3648;6.7423;7.7081;6.5001;4.8845
0.5;4.4795;3.0816;8.4984;16.7704;12.3485;5.7637;23.2884;15.0588;5.2957;6.7297;8.7099;6.5678;4.6325
0.5;4.8693;3.7789;9.1824;18.0795;12.8562;5.9347;23.1447;16.0804;5.3912;6.7606;8.7148;6.7384;4.6291
0.5;4.8697;2.991;8.8708;19.0645;11.9121;6.2602;22.2587;17.2496;5.1124;6.7533;8.4047;6.6933;4.1162
0.5;4.8079;3.3016;9.1275;16.9577;11.5171;4.1792;21.1808;17.7105;5.4258;7.2273;8.2099;6.0918;4.4231
0.5;4.5611;3.8174;9.5089;19.061;11.2172;2.8429;19.8752;17.2879;6.0128;6.3013;9.0932;5.633;4.2768
0.5;4.7603;3.5699;9.9685;19.7594;11.8774;2.806;17.2798;16.5437;5.564;6.7449;8.9146;5.3154;5.0224
0.5;5.1156;3.2779;9.3465;20.607;12.2159;3.0777;16.7016;16.9446;5.7883;7.3268;7.6926;5.0293;4.3923
0.5;5.2492;3.7173;9.3052;20.833;13.5049;3.6306;16.4485;17.0185;5.739;8.7142;8.282;5.0741;3.9232
0.5;5.4624;4.2898;9.2658;17.0336;13.1021;3.5056;16.2486;17.1805;6.1203;9.5443;8.4501;5.223;4.1309
0.5;5.4291;4.7412;8.2635;17.5208;14.2822;3.4216;16.5317;16.3776;6.365;8.3744;8.7983;5.5457;3.7651
0.5;5.4184;3.8078;7.842;19.4966;13.6044;2.8724;15.5155;15.6368;6.0474;8.3809;8.3396;6.301;4.478
0.5;5.8819;2.9717;7.9819;18.7608;13.9631;2.2492;14.4922;15.6867;6.6053;8.4458;8.9746;6.0927;4.5204
0.5;4.9684;2.8475;8.9329;19.6804;12.6695;2.1453;14.8163;16.1457;5.9741;9.0677;9.9994;5.7661;4.1706
0.5;4.7271;2.9966;8.0196;22.5384;12.3925;1.9507;14.8159;16.239;6.0179;8.8093;10.0375;5.1948;4.0403
0.5;4.6178;2.9037;8.2692;20.1318;12.7631;1.4757;14.0699;14.4637;5.8181;8.6334;9.3309;5.4817;4.2184
0.5;5.1055;3.1414;9.4095;18.571;13.2538;1.6583;12.204;13.0957;5.9218;9.8146;9.004;6.2017;4.6352
0.5;5.3233;3.0535;9.5216;19.0657;13.433;1.674;12.021;13.1638;5.5957;9.5092;8.9333;6.1693;4.4271
0.5;5.1932;3.4733;9.1086;15.0269;11.9645;1.9514;11.5403;14.2016;5.5731;9.6349;9.0379;5.5021;4.0513
0.5;5.5574;3.9717;7.9366;11.5467;10.0759;2.0133;10.9006;13.2574;6.1608;9.3544;9.889;5.7501;3.4931
0.5;5.5731;3.4832;9.0764;10.137;11.2167;1.6234;10.9333;12.6943;6.7035;9.4323;9.7837;5.4362;3.7606
0.5;5.1506;3.9174;8.9263;10.4646;11.939;1.5681;11.7285;12.3013;7.061;9.028;9.1367;5.0067;3.9371
0.5;5.3643;4.4054;7.9561;10.9433;11.9043;1.7495;12.0954;12.032;7.3856;8.6547;9.5806;4.9965;4.3463
0.5;5.416;4.1296;8.342;10.5298;11.8036;1.6519;11.276;12.5927;6.1519;8.0481;9.5753;5.1856;4.3475
0.5;5.3264;3.5844;7.6522;9.7525;12.0899;1.5936;11.6474;12.0299;6.2211;7.2659;7.9498;6.4906;3.7937
0.5;5.8434;3.0171;7.7883;9.4302;11.83;1.595;13.0289;12.2767;6.6951;6.3642;6.7501;5.8657;3.2107
0.5;5.9377;3.1213;7.5346;10.5275;11.3109;1.5245;13.8561;11.9675;6.8603;6.3734;7.2264;5.4465;3.3298
0.5;6.5227;3.1588;7.1242;11.2456;10.8786;1.5154;12.9955;11.652;6.6382;6.4359;8.8154;6.037;3.827
0.5;6.407;3.1367;7.5437;12.0704;11.2734;1.6251;13.4106;11.9518;6.9604;6.753;7.9605;5.6573;3.8234
0.5;6.0566;3.4407;7.0491;10.5011;11.0785;1.3933;13.5793;11.9688;7.2093;6.7205;7.9653;6.1698;4.4134
0.5;6.2073;3.5162;6.4163;10.7043;10.4582;1.4025;12.8377;11.6964;6.2511;6.6193;7.7654;6.4348;5.0631
0.5;6.431;3.8429;7.2144;10.7495;10.4609;1.4629;11.7614;11.4359;6.0438;6.9983;8.1422;5.9733;5.0058
0.5;6.7959;3.8705;9.003;8.6638;10.0838;1.1657;12.718;11.1523;6.5043;7.7034;8.1569;3.5425;4.1517
0.5;6.5325;3.476;9.6631;9.2192;9.4884;1.3698;11.6239;10.636;6.5353;8.426;8.0382;2.8085;3.5455
0.5;6.478;3.6805;9.7272;8.9985;10.8645;1.2686;11.6111;11.2171;7.211;8.9025;7.8899;2.6652;3.7547
0.5;6.558;3.928;10.9179;10.6963;10.311;1.5628;12.0555;11.3675;6.8623;8.5868;8.4011;3.0833;4.4996
0.5;6.8965;4.1953;11.2887;10.7619;11.5323;1.6036;12.053;12.0325;6.8207;8.6643;8.2055;3.6832;4.3457
0.5;6.5272;5.0135;12.1539;9.6285;11.421;2.2207;11.7178;11.4838;6.2487;9.2457;7.5564;4.5246;4.0934
0.5;7.0386;4.5657;12.5076;10.3254;12.0045;3.4224;11.7282;10.8754;6.6297;8.0111;6.6436;4.1015;3.6588
0.5;7.4634;3.7354;12.2265;10.2528;11.6474;4.3248;12.2522;10.9817;6.8315;7.4099;7.1602;5.0631;3.727
0.5;7.2598;3.443;10.1568;10.4789;11.7947;5.9226;12.1915;11.1312;5.927;9.0516;7.353;4.8375;3.1298
0.5;6.3441;3.4426;10.3492;10.378;11.7149;7.285;13.0471;10.5169;5.9269;8.4171;6.8174;4.132;3.4542
0.5;6.8881;3.4184;12.7019;10.9913;11.3126;6.9198;14.2259;10.4487;6.1135;8.0065;7.482;3.5729;4.4014
0.5;7.6456;3.5116;13.8487;10.4241;10.9232;6.3296;13.8883;10.2913;6.0216;8.5632;7.515;3.1653;4.0049
0.5;7.6078;3.4804;12.5467;10.4708;11.7604;5.805;13.8508;11.1849;6.8055;8.7754;7.4616;3.378;3.762
0.5;6.9674;3.7972;13.1166;10.9589;11.7713;8.8436;14.8459;11.6863;6.452;9.0924;7.6541;3.865;3.4283
0.5;7.7078;3.6866;13.9231;10.4339;11.3577;9.3499;14.4599;10.8541;6.1148;9.9461;7.0396;3.7617;4.0397
0.5;7.7633;3.5665;12.5441;10.242;11.9035;9.4713;13.7454;11.1359;5.8965;9.1894;7.2363;4.1173;3.8325
0.5;7.5452;4.4759;12.8292;11.7198;11.208;8.745;14.7365;11.172;5.5555;8.5837;7.44;4.5835;4.0286
0.5;7.2948;4.1961;11.496;10.7747;12.4366;8.2059;15.2351;11.818;5.0786;9.2394;7.1649;5.49;4.4702
0.5;7.0625;4.0277;10.2563;11.5049;12.1192;8.721;14.2123;11.5799;5.1776;9.44;7.4692;6.7565;4.2512
0.5;6.654;4.1199;11.624;11.243;10.2973;8.5363;13.5913;10.9974;5.4597;9.4403;8.3293;5.5978;3.8317
0.5;6.1185;4.1637;11.4377;10.5451;12.116;7.924;14.0447;11.7958;4.9411;9.488;8.6121;6.1859;4.0292
0.5;5.2579;5.0087;12.0953;10.02;12.9177;8.1931;13.6036;12.0283;4.8191;9.5688;8.6544;5.7724;3.7785
0.5;4.8243;4.5044;12.6493;8.8901;13.8696;8.7218;13.9809;13.3542;4.3239;9.3861;8.1056;5.9583;3.7168
0.5;4.8194;3.7024;11.4961;9.7981;12.0644;8.4121;13.4255;13.395;4.7286;9.1258;8.0316;6.7301;3.8134
0.5;5.1394;3.4044;10.5756;10.4137;11.8307;8.4447;13.1545;12.5408;5.022;9.4119;8.0587;7.2259;4.1302
0.5;5.4799;3.5154;9.9782;8.6596;12.2697;8.7849;13.3255;11.9605;5.5776;10.5151;7.4955;5.9337;4.3692
0.5;6.1517;3.3178;9.1835;10.2521;12.8913;7.8159;12.6009;11.5031;5.6175;10.0666;7.8189;6.2393;3.8081
0.5;5.6036;3.0351;9.3561;11.2067;13.8472;8.2773;13.3876;11.6578;5.6737;9.9641;7.1804;6.078;4.2737
0.5;6.1069;3.3394;9.9593;11.6794;15.5818;8.1452;14.458;11.8173;5.6255;10.9331;8.0945;5.7253;4.8195
0.5;5.4683;3.8173;10.5003;12.5222;14.356;8.0532;14.7405;11.9745;4.7836;11.4174;7.677;5.7332;4.8285
0.5;4.8145;3.5685;8.8599;11.2295;14.2495;8.3618;13.8966;12.0319;5.103;10.0224;8.269;6.0064;4.4186
0.5;4.9978;3.68;9.8316;12.2487;14.0087;7.6516;15.8452;12.8984;4.3396;9.7944;7.9891;6.4971;4.9083
0.5;5.5061;3.7708;9.4499;12.6813;13.7923;7.0558;15.5377;14.1671;4.5555;9.9264;8.9648;7.1613;4.931
0.5;5.1931;3.8549;9.6514;12.7817;13.8417;8.3751;13.9663;15.2887;4.2198;9.9464;8.9182;6.7986;4.4762
0.5;4.7635;3.8444;8.9034;14.1644;12.9772;7.8848;14.0553;15.0232;4.4743;9.144;9.0967;6.8653;4.3457
0.5;4.9624;4.3759;10.335;15.8787;11.4111;8.2391;13.7633;16.1063;3.9003;8.4862;9.6654;7.2488;4.3747
0.5;5.2531;4.6532;11.1079;13.3653;12.0701;6.9655;14.2054;15.2006;3.9576;7.9677;10.2685;7.5079;4.7114
0.5;5.6039;3.3993;11.1489;12.6054;12.2028;7.2612;14.4229;15.0874;4.2956;7.5674;10.6701;7.1638;4.7566
0.5;5.3686;3.0463;9.8177;13.7942;13.2921;7.532;14.5658;16.2629;4.2499;6.599;10.4395;8.1061;4.2085
0.5;4.7782;3.2377;9.3853;12.2127;12.9008;7.1877;14.4098;17.0472;3.8648;6.6557;11.7165;7.258;4.1663
0.5;4.4426;3.5751;10.6431;12.3303;13.8464;7.8625;14.2333;17.5334;4.0187;7.592;11.272;6.2846;4.0794
0.5;4.7832;3.5556;11.9314;13.1518;13.6124;7.7301;13.8624;17.8512;4.0244;8.1548;11.0423;5.9933;3.7825
0.5;5.454;3.8851;10.6501;18.303;13.3225;7.8579;15.0298;18.2054;3.9536;8.6815;11.5309;6.4242;4.574
0.5;5.3418;3.7823;9.6319;20.6921;12.5473;7.4587;17.0423;18.3619;4.3269;9.0896;11.4622;5.4021;4.9348
0.5;5.7149;3.6125;10.8611;19.5102;12.9332;8.975;16.263;18.8126;3.8362;9.4282;10.8528;6.1335;4.8826
0.5;5.4656;3.398;9.2139;18.5092;12.5427;9.0228;16.9945;19.0124;3.7461;10.0472;10.5315;6.1005;5.2318
0.5;6.1037;3.6792;10.6641;18.6058;12.3535;8.0156;18.5296;19.5768;3.5998;10.0955;11.4954;5.4742;4.98
0.5;6.011;3.5242;10.2778;17.3512;13.2711;6.9445;17.929;20.2187;3.5519;10.7412;10.9249;5.2838;4.3759
0.5;6.342;3.6014;12.246;18.6788;13.2082;6.8526;15.9647;18.5556;4.1161;10.6047;11.4675;5.1101;4.2084
0.5;6.695;3.8061;11.8896;19.5444;12.9044;7.2026;16.5765;17.9315;4.0624;10.6317;12.2126;5.0965;4.215
0.5;5.6446;4.196;11.2111;20.2119;13.0781;7.3671;16.7937;18.0932;4.1014;9.607;10.7903;5.5869;4.2143
0.5;5.3623;3.6072;9.8687;20.7638;13.6709;8.4508;18.1156;18.6346;3.9368;9.9923;11.3062;5.0377;4.4577
0.5;5.6047;3.5939;8.8114;22.7188;12.8054;8.6378;18.2397;17.9574;3.7745;10.6366;12.5406;6.4996;4.2803
0.5;5.3979;3.2259;10.0869;22.2143;12.0151;9.3971;17.1976;18.2819;3.7182;9.8094;11.9716;5.2846;4.9054
0.5;5.1378;2.8632;9.1238;22.2058;12.26;8.6437;16.9644;18.3345;3.2941;9.5147;10.7805;5.4222;5.4094
0.5;5.983;3.0367;8.9175;26.0872;12.6089;8.3633;17.4934;18.6778;3.3646;9.7146;12.033;4.3194;5.4566
0.5;6.2676;3.4731;9.7606;24.8808;11.0855;7.4903;18.31;19.8105;3.9079;9.403;12.9286;4.772;4.8166
0.5;5.4129;3.2034;8.811;23.5716;10.1357;7.4605;18.778;19.204;4.7845;9.0609;11.1562;4.8713;4.8055
0.5;6.2527;3.6538;9.0098;21.8354;11.9264;6.8764;17.7809;20.12;5.266;8.9965;12.0291;4.9928;4.294
0.5;6.7484;3.4455;9.4215;16.6268;12.2466;6.7067;17.341;19.2912;5.9889;7.7855;11.6177;5.1551;4.7348
0.5;6.8899;3.3586;8.3519;12.5145;13.0218;6.5041;18.3417;19.9696;4.9519;8.42;11.0125;4.8939;4.8313
0.5;7.2548;3.4617;8.7935;10.0244;14.6578;3.9711;20.4149;19.8599;4.9877;8.7086;11.1376;4.8929;4.1547
0.5;7.3107;3.3435;10.0582;11.3507;14.0889;3.4972;20.9692;19.6905;5.7474;9.2766;11.7723;4.5169;3.9729
0.5;7.4168;3.4709;9.384;9.9397;13.7659;4.2578;21.0731;19.9871;6.3071;8.6568;12.6198;5.3058;4.2415
0.5;7.207;3.6989;9.7497;9.6555;12.8872;4.5853;21.197;18.8525;6.9001;8.9368;13.3016;5.3801;4.3765
0.5;7.4616;4.0777;8.15;11.5692;11.4775;3.8906;21.4089;19.5638;6.1605;10.5664;13.0972;5.0674;5.0581
