odour stim;16/11/2020 Female3;17/11/2020 Female3;17/11/2020 Female8;17/11/2020 Male13;18/11/2020 Male2;18/11/2020 Male7;19/11/2020 Unknown6;20/11/2020 Male4;20/11/2020 Male10;23/11/2020 Female6;23/11/2020 Female10;23/11/2020 Male11;16/02/2021 Female5
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
0.5;2.8071;9.7328;13.8904;9.1309;15.8167;9.3076;7.4512;14.3984;22.6647;6.7734;6.6978;14.4204;13.8744
0.5;3.3896;10.1145;13.603;11.0337;17.5948;9.1798;7.3818;14.6004;22.5021;6.144;6.239;15.4687;13.5244
0.5;3.3507;8.7553;11.5722;11.849;17.4479;8.6861;7.3007;11.768;22.9358;7.297;6.0363;14.4376;12.9184
0.5;3.4902;8.1854;13.0434;10.5433;18.0145;9.896;8.6429;12.8207;22.3549;8.0206;6.5576;13.7489;12.8021
0.5;4.3554;7.7152;13.4936;10.3808;16.2548;10.8146;8.6652;16.814;22.8109;7.4245;5.708;13.2194;12.1344
0.5;4.0705;8.9868;13.5343;10.3713;16.102;10.3164;8.8042;14.398;22.4966;8.0754;5.1053;12.9754;11.7822
0.5;4.2202;9.9833;11.1795;9.5179;16.2293;10.3651;8.6826;15.2195;22.0726;6.8024;4.7742;13.5016;11.8886
0.5;3.5945;10.4727;7.5465;8.5437;15.0008;12.3907;8.6678;13.874;21.8956;6.4202;4.8274;12.8781;12.5478
0.5;3.5767;11.5706;13.7738;7.7151;15.703;11.2169;8.4334;14.5496;21.8884;6.1803;5.6627;13.1681;12.5614
0.5;3.5682;10.5571;13.1748;7.7138;15.5411;10.2992;8.2692;13.6324;21.7563;6.1525;5.4216;12.1217;13.4952
0.5;3.1719;11.6873;13.209;7.9069;17.3316;8.8846;8.4802;16.2275;22.1492;6.5561;5.6439;12.2566;13.6725
0.5;3.2912;12.412;14.4318;7.9418;15.8314;8.8114;8.7312;16.8025;22.1105;6.5029;5.3645;11.1448;14.006
0.5;3.3362;11.2042;15.0263;8.627;16.4333;8.0038;8.6715;16.5848;21.5949;6.2713;5.9748;10.8166;13.8039
0.5;3.7378;10.7033;15.3036;8.4571;15.9153;7.7051;8.772;14.3272;20.9753;6.7627;5.4637;10.2912;14.7899
0.5;3.266;10.7518;13.6059;9.341;15.2515;7.1439;8.6651;17.8055;20.2686;6.4492;4.6507;10.7556;14.0743
0.5;3.8381;10.5159;6.6969;8.5714;16.2518;6.8328;8.9759;19.041;20.2241;7.1445;4.9929;10.0774;14.5752
0.5;4.3941;10.9052;8.668;7.7157;16.0563;6.7484;8.5181;16.9801;20.4637;8.3526;5.8203;10.7834;15.8539
0.5;3.656;12.0758;14.2031;8.2244;16.749;5.5791;8.4229;15.9984;20.3854;9.1176;5.6755;11.8462;15.7188
0.5;3.1589;11.7287;12.9269;7.9729;18.933;5.9766;10.4226;14.7747;20.1635;10.3197;7.2113;11.3437;14.162
0.5;2.8976;11.5977;12.6285;7.9573;18.1122;6.2056;11.7897;14.2079;20.7869;11.6711;6.6153;11.507;13.8037
0.5;3.4506;11.6712;11.3402;7.3795;18.5885;7.0225;10.5438;14.7947;20.5495;12.8156;5.8401;10.6197;13.7318
0.5;3.4305;11.9676;10.2149;7.8843;16.9374;6.8379;9.7727;14.8788;20.5649;13.2078;5.7726;9.4197;13.9651
0.5;3.563;11.9395;10.4548;8.4754;18.1667;7.0636;8.6952;13.6719;19.9406;13.4897;6.4929;8.5914;14.1237
0.5;3.2221;11.3319;10.611;7.311;17.2992;7.5229;9.8667;15.0882;20.0102;13.6236;6.789;7.5646;14.1779
0.5;3.0295;11.5267;10.6027;6.8329;15.873;6.4741;9.8983;14.7796;20.0435;13.1922;7.0305;7.5961;14.9687
0.5;2.9315;12.1498;10.0124;6.9743;18.792;6.6941;11.3544;15.8949;19.857;12.6588;7.1637;7.9816;15.9951
0.5;3.2139;13.4034;9.6525;6.7638;19.8081;6.4946;11.8514;15.5996;20.1651;13.2306;6.3332;8.843;14.8107
5;2.8327;13.8213;10.1329;7.0036;22.3649;6.1261;12.1634;16.7208;19.8344;12.8727;6.0786;9.5646;15.1055
5;3.0123;14.3021;10.0793;7.208;25.6988;6.0246;11.212;18.9536;19.9149;13.8312;5.9351;9.8711;14.4169
5;2.8173;13.9692;6.1967;9.1209;27.9234;6.9911;10.7453;14.4204;22.1148;12.7798;6.0827;10.4993;18.0218
5;2.4979;14.44;6.1289;13.8093;28.08;6.5395;9.5262;6.812;23.9901;17.172;6.4376;9.998;18.4049
5;2.8467;15.1338;9.5205;17.7481;27.1703;6.7659;11.277;9.7278;24.8151;18.3709;7.2317;9.8363;19.2382
5;2.5482;16.3228;12.3962;17.1626;31.3791;6.9321;11.8132;10.6738;25.6948;17.6424;7.2188;9.9907;17.9503
5;2.3223;19.0624;11.4892;14.8263;30.9477;6.7976;12.089;10.4606;25.1726;19.6385;7.6208;9.7306;16.4793
5;2.9183;23.2076;11.9223;15.3797;31.5628;6.3187;12.7999;13.5497;24.2158;18.3623;6.7918;10.193;15.2207
5;2.5051;25.827;13.6863;15.7219;30.2421;8.6682;12.131;11.3766;24.6501;16.6629;7.3875;10.7348;14.8613
5;2.4938;27.7407;12.9244;16.7932;30.9234;9.7486;12.7014;13.9337;25.9146;15.2487;7.1132;12.3448;15.5641
5;2.5416;28.2607;12.181;16.1453;29.9228;12.0748;12.683;11.651;25.8605;14.6682;8.439;11.5955;17.1941
5;2.9665;28.5765;12.4399;14.618;31.8918;13.9298;12.2715;15.1767;25.9632;15.8388;8.1034;11.0805;18.7842
5;3.1849;28.8586;11.061;15.0592;30.1256;15.6815;11.2635;13.653;25.9347;14.972;7.7475;11.7707;17.0629
5;2.7421;27.1987;11.2783;12.9848;29.188;17.4378;10.913;14.756;25.1083;13.9652;9.009;11.4425;17.8862
5;2.7318;26.7813;9.4712;11.6908;30.1666;18.5876;11.1109;15.9145;24.9281;13.7508;8.368;12.1903;16.3697
5;3.2928;26.1709;10.3309;10.012;29.1003;17.4265;10.7301;16.7622;24.8119;14.367;7.6783;12.8216;14.852
5;3.1127;27.3842;9.283;9.6394;32.4263;14.9978;11.0448;17.7415;24.9737;13.6106;8.9682;13.8266;13.7039
5;3.2297;25.6789;7.0746;11.6196;31.2413;15.2884;11.7495;16.7209;24.9975;12.6431;8.7772;12.8581;13.0672
5;3.5535;24.803;8.2901;13.3069;29.8712;15.4098;13.3805;14.322;24.2513;12.0588;9.0315;11.8054;13.3316
5;3.7073;25.0721;11.5012;13.7475;30.1251;16.1938;12.0368;13.5285;23.6168;10.9747;9.6034;10.0222;13.6688
5;3.8861;26.0738;11.304;14.3155;29.0293;14.4136;12.0036;12.8247;23.5751;10.9856;10.594;10.2961;13.166
5;4.186;27.1225;11.2475;14.0037;27.9579;14.1676;12.9028;13.3393;24.1752;11.781;9.8546;11.3083;12.4134
5;4.6198;28.0293;11.4794;15.7522;26.7514;12.4079;13.1228;14.1289;24.7757;10.8993;8.3483;10.9975;12.318
5;5.1405;29.183;10.625;16.5747;26.6565;12.5757;12.6955;12.1599;24.4971;10.8979;7.1339;9.7095;11.7752
5;4.5535;28.7248;11.8258;16.4726;24.1516;14.0177;12.6058;14.0181;24.2802;11.3998;6.0074;11.1104;10.6023
5;4.2579;28.6107;11.2863;17.8765;26.3775;14.0137;14.587;14.6898;23.5984;11.4086;6.0762;12.6917;10.7974
5;4.5065;28.0425;6.7243;18.0726;25.6398;15.0047;13.6712;15.3356;23.0563;12.1601;6.3936;16.2559;10.7347
5;4.1362;28.9642;8.7947;17.4218;26.2105;15.4249;13.8837;15.466;22.8372;11.4886;5.5724;16.3523;10.4845
5;4.4814;27.2682;13.4114;18.5855;29.4899;16.5088;13.652;17.1083;22.2169;11.8865;6.4243;16.2026;9.7426
1;4.7037;28.8345;12.1487;20.3904;30.8166;15.0056;14.1731;18.8599;21.4271;11.379;6.2876;17.2292;11.6345
1;5.0897;28.1766;12.3407;21.5707;32.2246;13.9839;14.9578;16.8542;21.1477;11.4307;6.4189;16.4262;12.1735
1;4.9684;26.2051;10.7386;21.267;33.2721;13.1967;14.6002;19.033;20.2765;11.9406;6.3534;15.4159;12.2897
1;5.0355;26.05;10.8672;21.6669;30.4931;14.5903;13.4708;18.0002;19.8057;11.1416;6.0954;16.9098;12.547
1;4.7591;25.8952;11.7023;23.5288;28.1965;14.0441;13.1189;15.9671;19.2203;11.6676;6.1124;21.4796;14.6118
1;4.349;28.6361;11.6774;24.1289;32.4865;14.4239;13.8353;15.0482;20.0592;15.0431;7.1479;24.8001;16.7977
1;4.7545;30.8645;12.5651;22.8599;33.947;12.985;15.6034;16.4496;20.1226;14.5272;6.9127;27.4438;16.7592
1;5.3978;30.7407;11.5734;21.4748;34.1492;11.3083;14.5736;15.9583;20.2091;12.6871;6.9643;25.5429;15.9317
1;5.9007;28.9163;7.3515;19.652;34.1614;10.9692;15.2615;14.2313;19.6626;14.5442;6.7281;26.5541;16.3582
1;5.4873;29.2057;15.016;18.1587;34.6519;12.0414;17.2879;14.6382;20.0178;13.1705;7.428;29.2478;16.5725
1;5.2149;29.7203;20.5193;15.6498;31.7143;14.0927;17.8903;14.6586;19.605;12.4534;7.1787;30.9052;17.1927
1;4.8235;28.263;21.3492;13.4717;31.2947;11.9078;18.0963;16.5584;18.8449;12.535;8.2964;30.8176;17.1546
1;5.0759;27.6375;24.5872;12.4178;31.4487;12.3448;16.6115;14.5972;18.5049;11.7893;7.3946;33.6149;17.0885
1;4.8304;26.1379;27.029;12.3787;28.1209;11.011;16.3336;14.0569;17.8457;12.1195;6.7233;33.1348;18.1091
1;4.6745;27.1675;29.8026;11.2302;27.2078;9.0775;18.4628;12.4087;18.4828;10.2815;7.4088;32.5233;16.9982
1;4.1247;27.7274;31.4452;10.7466;28.7994;8.044;20.943;12.6689;18.5706;9.4565;6.7458;29.0005;14.7316
1;4.5393;24.4879;32.5512;10.811;27.5815;8.1339;20.0425;13.4194;18.2062;9.553;7.6756;27.075;12.6029
1;4.4286;25.8964;30.8431;10.0971;29.8076;8.188;17.9728;13.1524;18.144;9.2242;8.392;26.7265;10.9126
1;4.1432;27.7484;29.7914;10.4382;28.1265;8.0647;18.0032;12.7015;17.609;9.632;8.1748;26.0371;10.2714
1;4.3754;28.9398;29.8122;10.333;29.1645;7.3062;16.9269;12.7443;18.0484;9.0137;8.2313;25.0116;9.7818
1;5.0275;28.1968;29.1563;9.6451;27.4129;5.9142;15.1566;12.4657;17.8895;10.0386;7.1113;23.985;10.5351
1;4.3952;27.9162;27.7772;9.4441;26.7564;6.9096;16.2782;12.3421;17.7206;10.1735;6.5025;21.8514;10.8018
1;3.8422;28.197;27.7676;8.8684;25.2655;6.6883;16.0207;14.0614;17.8114;9.89;6.0208;20.2644;12.2178
1;4.5074;27.9742;27.8456;9.1914;28.9671;6.8099;17.3799;13.2407;17.2224;9.6551;6.7196;23.822;11.7525
1;4.5727;27.5802;27.0323;9.4974;30.2282;5.9459;18.3248;14.4565;17.2439;9.3661;6.5422;24.9717;12.2303
1;4.4611;26.6415;25.6156;9.0846;33.1977;7.2352;18.745;14.2553;17.177;9.1014;5.2107;25.4323;12.7188
1;3.9338;25.269;26.1499;9.339;32.1218;6.35;17.4882;15.2453;17.2371;9.6837;5.1543;25.7124;12.7943
1;3.9012;25.1081;27.1041;10.5473;33.4772;6.2076;16.7642;13.2011;18.0458;8.7117;5.3309;25.4806;12.1959
1;3.2091;24.4437;26.2279;9.9096;30.6691;6.6755;17.6007;13.6472;17.6737;8.8144;6.2937;23.9505;10.9138
1;3.4408;23.8126;27.2569;9.0573;30.8536;5.9054;16.2257;11.3885;17.5005;8.8116;5.2375;25.3164;11.6366
1;3.7495;22.2118;26.1149;9.015;31.2619;5.446;16.1666;12.9285;17.3456;8.156;6.2264;25.5981;10.142
1;3.6632;20.2368;26.593;8.7705;30.7045;6.6747;17.7679;13.2598;18.0199;8.6329;6.4179;25.9527;10.0497
1;3.8463;20.9631;26.8265;8.7742;33.2031;7.3945;17.1171;15.6478;17.7239;9.6848;7.4949;26.8238;9.736
1;3.2511;22.0101;24.6854;9.9728;34.8309;7.3353;17.0166;17.1202;16.9799;9.0162;7.5463;26.5271;9.1632
1;3.5261;22.7644;26.5127;9.5677;36.4223;7.6765;14.3514;17.588;17.0574;9.564;7.257;25.1923;7.3034
1;3.6972;21.9955;27.561;9.0562;34.6388;8.1042;15.507;17.0135;16.9331;9.7197;7.605;22.1691;6.4867
1;4.5899;22.7327;26.5167;9.2706;34.589;8.4688;13.6896;14.6168;17.7729;9.3651;7.1952;20.3527;6.0439
1;4.5348;24.7557;23.3556;8.7383;34.4899;12.0515;16.7362;18.8432;18.2279;10.1862;7.833;21.2869;6.467
1;4.1257;25.3908;20.3763;8.2783;36.2506;14.4783;23.5312;16.7855;17.7893;9.3786;6.7219;21.2029;7.5058
1;3.9411;25.4794;24.532;8.9477;36.7521;20.0948;25.1371;14.3777;17.4573;8.3633;6.6654;24.2977;7.4016
1;3.7081;24.4317;25.7215;10.2655;34.4351;18.7438;25.9278;14.3217;17.6585;6.6538;6.2859;23.9949;7.9464
1;4.1395;25.6642;22.3624;10.1762;32.9053;22.1212;26.0279;18.2164;17.9372;7.2951;5.8749;24.6224;9.0169
1;4.5431;23.8222;24.136;10.5234;31.2724;20.9137;28.1302;18.1319;20.7895;7.7876;5.5971;26.1357;9.731
1;4.408;23.0868;20.9628;10.4569;33.1848;21.006;30.22;20.6738;24.1452;8.9686;6.0295;27.9692;10.8806
1;4.0931;21.6922;22.4379;14.0256;30.5947;17.7907;30.8042;17.1432;26.5135;8.9608;5.9901;26.126;12.5162
1;4.146;19.1502;26.4522;17.9412;29.5622;18.7261;31.5636;13.8384;27.3283;9.5178;6.1198;25.2358;13.1867
1;3.9435;18.9605;28.204;17.9471;27.1115;19.9796;31.2299;11.3924;27.273;9.573;5.8201;26.5141;15.3809
1;4.7691;20.7175;26.1373;16.3127;25.7174;19.0081;30.8341;12.4555;27.495;9.1113;6.2996;27.3187;15.4538
1;4.4943;19.8214;24.9218;14.9562;24.9978;15.4162;28.4708;13.4057;26.9239;9.3929;7.2569;25.3128;16.0836
1;4.5172;19.054;22.4279;14.1892;25.0296;15.2712;27.8723;12.5704;25.1875;10.3148;6.4084;24.3116;14.4898
1;4.0927;17.8871;22.889;14.7544;24.5381;14.3211;24.6509;13.6361;24.8187;10.5281;7.2988;24.3978;13.8266
1;3.9059;16.781;23.3749;15.2983;25.6145;14.0438;21.8155;13.4123;24.0396;11.1975;7.0891;23.5843;13.6033
1;4.7255;16.7056;21.9865;16.0698;26.7629;14.7109;20.5257;14.3171;23.8005;10.7897;7.028;22.4354;13.6991
1;4.1473;15.4922;21.3713;14.899;25.4398;14.5636;19.4986;14.0018;23.2158;12.3214;5.8907;25.0567;13.4673
1;4.3662;15.0135;21.1519;15.7786;25.6735;14.5239;17.773;14.8311;22.9672;10.7908;5.7082;24.4253;13.8608
1;3.9401;15.7239;20.6864;16.1887;25.9566;13.4779;19.3413;13.9508;23.0844;10.5138;6.6455;24.7413;14.0899
1;3.9593;15.7832;18.4789;17.4974;26.4218;10.9964;18.3842;16.132;23.2998;9.7924;5.8199;26.2931;14.0974
1;3.9237;14.4079;16.4777;19.0391;26.5439;10.6245;16.4272;15.3974;23.3041;9.1745;6.3122;25.319;14.1843
1;3.6023;14.9253;16.1748;18.1763;25.3589;12.2481;15.538;15.1201;22.0993;9.5263;5.8333;23.7023;13.8533
1;3.5633;13.0058;8.9675;18.2015;26.8623;12.6647;16.0416;16.2307;22.321;8.941;6.3018;21.1892;13.975
1;3.2983;12.692;7.2751;17.5414;26.8409;14.8011;15.2984;16.158;22.0179;8.7039;6.4872;22.5397;13.7287
1;3.5289;11.1549;17.3656;18.091;24.7904;14.452;14.7587;16.7715;22.0652;8.4981;6.1331;23.3473;15.1442
1;3.6723;12.531;20.7191;17.2439;19.5687;15.4863;13.3254;15.5835;21.4136;9.0882;5.4328;24.6687;13.8665
1;3.6865;11.9067;21.8268;17.2135;16.4056;14.6593;11.771;17.1033;22.1763;9.2452;5.7454;23.862;13.8541
1;4.0103;11.506;22.1552;16.7782;14.2156;14.2148;11.2298;16.2636;21.8834;9.2038;6.1949;21.3191;13.0751
1;4.3049;11.0493;21.5658;18.4059;12.5278;14.6942;12.1081;18.0117;21.3554;9.9103;6.0001;21.5251;11.98
1;3.7646;12.1659;21.0753;17.5982;16.9222;15.4898;13.2937;14.9443;21.9645;10.103;6.1939;19.5713;11.7023
1;3.6848;12.4626;20.9475;17.5376;16.8605;15.5668;13.234;15.7719;22.378;8.9135;5.8611;20.0696;12.1834
1;4.4444;12.0133;20.5721;17.7347;15.0093;12.8269;11.9353;15.4226;22.3308;8.8869;6.1578;18.7868;12.0699
1;3.8148;13.1027;20.7756;19.2764;17.2323;15.5106;14.195;15.2597;22.4889;10.8896;5.1422;20.3979;12.4197
1;3.8698;12.2619;23.536;19.3074;17.0266;16.2768;14.9663;14.1835;22.6966;11.1718;6.3418;22.0452;14.3915
1;3.5782;11.4593;28.4155;20.0213;20.6263;17.149;15.2947;14.6988;23.3734;11.1051;6.1402;22.8354;15.9093
1;3.4419;10.7693;28.4076;20.044;19.721;19.34;15.2435;16.3724;22.9572;12.0777;5.7401;23.2251;16.766
1;3.5222;11.5969;27.2736;16.9006;21.9427;17.6906;15.9822;18.6962;23.1001;10.0699;4.6637;20.6902;17.2218
1;3.2868;11.7562;24.9188;14.6921;20.1859;15.3249;19.051;19.6648;24.4167;10.3226;4.5693;21.7305;16.9387
1;3.763;12.2889;21.4442;14.9755;18.9908;17.7896;17.821;13.494;25.8318;9.5564;4.8679;24.2469;16.2526
1;3.6128;11.1366;19.0377;16.2929;18.7385;19.2061;18.1955;15.341;25.9461;9.5621;4.7327;23.8217;15.846
1;3.7992;10.3939;19.0406;18.6101;17.8848;19.133;18.9553;12.3321;26.3994;10.3334;5.576;21.934;15.858
1;3.5805;11.4619;18.4741;19.2384;15.7566;18.1469;20.1835;12.5979;26.9885;10.7958;5.8695;24.6191;15.5491
1;3.5243;10.9408;18.3242;18.8157;22.9175;19.9884;21.6373;9.4702;27.1084;10.2907;6.0074;23.6137;15.411
1;3.0858;10.995;17.2684;17.4304;23.9928;20.5494;19.5564;10.2084;27.3885;9.9209;7.2477;23.35;14.3749
1;3.0052;10.619;14.9381;16.9147;26.1104;19.4118;17.4118;10.5239;26.6624;9.3266;6.7914;21.2731;12.3522
1;3.6665;11.8516;14.1502;14.6092;20.3846;18.1198;19.4264;11.0872;25.2537;7.8263;7.6606;18.8418;12.4127
1;3.4431;12.1127;12.6094;14.4994;18.2753;16.4537;19.5585;11.0492;24.7013;7.2796;6.8667;18.6087;13.0463
1;3.1544;10.2873;12.5873;14.8277;21.5181;13.6777;17.963;10.1362;23.661;6.9245;7.5379;18.5905;13.7396
1;2.9603;11.1386;12.1225;13.3383;23.6356;11.9343;15.6753;10.6847;23.1426;6.131;7.3609;18.3482;12.5943
1;3.4528;10.4252;11.4138;12.6805;26.3726;11.1545;16.666;11.4519;22.2551;6.5702;6.5847;18.1049;11.2673
1;3.3234;10.8727;10.6793;12.4297;27.0451;9.4619;16.6401;11.9802;22.4664;6.3501;6.1501;16.7008;10.5395
1;3.2825;11.4581;10.4193;12.3547;29.2108;10.3134;18.8092;13.324;21.5049;6.1853;6.9005;16.3764;11.3645
1;3.3208;11.2067;9.5354;12.838;30.2715;10.3436;19.7594;13.0151;21.3534;5.5923;6.6595;15.3163;10.9091
1;3.5625;11.3465;9.0153;14.2225;28.8391;9.1356;22.0485;14.4025;20.949;6.6082;6.0114;14.2968;10.8874
1;4.0416;10.9033;8.5544;14.3463;28.6157;8.9721;22.9582;16.4162;20.4566;6.5763;6.4868;14.0291;11.1208
1;3.732;11.1689;9.0021;14.9061;24.9517;8.2643;22.9254;13.6947;19.1325;5.6497;6.6326;13.08;10.4365
1;4.0628;10.5143;8.5013;15.5522;24.8703;7.5531;23.4101;10.2781;18.4163;5.96;5.4531;11.8282;11.0149
1;3.6219;10.8972;8.5735;14.2292;22.6305;9.0356;22.3827;12.7376;18.5302;5.7566;6.8329;12.7244;11.1853
1;3.8096;9.8389;8.557;13.3586;23.7444;9.0453;23.226;11.7321;18.5362;5.3331;6.7175;11.2105;11.0238
1;4.2583;10.908;8.9173;11.8593;23.1919;9.2874;23.0844;10.9773;18.1306;5.3328;6.5269;11.4357;11.1844
1;3.9989;10.3456;8.3453;12.1048;23.2533;10.9207;20.7215;11.7203;18.4697;5.5936;7.0888;9.8093;12.0214
1;3.5822;11.0926;8.2493;13.0696;24.9438;12.5192;17.9584;11.0952;18.0618;5.294;5.9134;10.0175;12.7485
1;3.8423;11.4724;8.3874;13.4258;25.037;12.8067;15.236;12.5059;17.9973;5.3593;5.8324;9.1001;12.7693
1;3.9606;12.1533;8.6136;13.2629;23.0186;11.2636;14.4258;13.409;18.0108;5.5535;5.5881;10.4831;12.958
1;3.914;12.7201;9.8305;15.9045;22.9056;10.9689;17.3199;14.4233;19.19;4.5901;5.9661;11.243;12.6034
1;3.2504;11.6927;9.1499;17.0929;22.1144;10.0808;20.6666;12.961;21.2799;5.5625;6.5819;10.49;14.0163
1;4.1808;11.9965;10.0449;17.4026;24.4189;9.8055;19.6283;11.4654;23.5098;5.38;7.415;10.1615;13.9645
1;4.3788;10.9134;15.4494;16.9983;28.6087;8.738;18.7483;12.6722;26.2843;5.1413;7.3231;10.3664;12.8983
1;3.9412;11.1521;17.4001;17.3458;27.053;10.1546;18.3472;14.5748;27.2289;5.2626;7.5729;10.8011;12.0496
1;3.7211;12.3333;15.1857;20.9271;25.7554;9.672;17.8739;14.2082;27.4188;5.3998;8.2677;10.7475;11.9988
1;3.7979;12.6411;15.6236;23.5259;24.9424;10.2814;16.8907;14.9742;27.0751;5.6337;7.4063;11.49;13.0457
1;3.7602;11.755;16.2224;22.8366;25.4813;9.3156;18.7395;15.2922;26.2805;5.683;7.5965;11.727;12.4654
1;3.9028;12.396;15.5378;22.3596;26.3574;7.6962;18.1479;12.6332;26.314;5.7343;8.29;11.6542;13.073
1;3.8387;12.4558;15.0031;22.1938;26.2383;7.7646;18.6528;13.1261;25.8348;5.6348;8.6687;9.806;12.44
1;3.7312;12.4908;13.409;22.1873;27.8945;8.5185;16.6333;13.1543;24.6036;4.5974;8.323;9.7252;10.6859
1;3.7531;12.567;12.0522;21.6525;28.5788;9.7006;15.6536;16.2513;23.4457;4.7444;8.6951;9.5276;9.4368
1;3.7762;13.0176;12.3588;20.0566;29.6016;10.0676;14.7901;17.0091;23.2523;4.3779;8.9498;9.9229;9.7719
1;3.7472;11.6016;12.8018;19.0289;28.9409;9.4298;12.9368;16.9743;22.7683;3.8218;9.3507;11.7398;10.4745
1;3.9527;12.1889;14.1977;18.2774;27.3578;8.0166;11.6388;14.0435;22.8245;4.5661;7.599;10.2515;9.9985
1;4.487;13.0807;13.895;17.501;25.9042;7.6347;8.7535;13.0383;22.4369;4.6945;7.998;11.1386;9.4408
1;4.0454;13.446;14.3942;18.8294;25.7317;7.8056;8.2914;14.9994;21.8718;4.6206;8.6843;12.4204;10.3052
1;4.1205;12.7576;14.0046;18.086;27.1753;9.0044;8.5211;16.8181;22.2205;4.2761;7.6943;11.8191;10.367
1;3.7879;12.3167;13.1356;18.9064;28.509;8.0462;9.3669;16.1359;23.1758;4.3591;8.0667;11.384;10.6461
1;4.1889;12.6076;12.4041;19.5155;27.7258;8.6571;9.6176;15.3029;23.4599;4.0913;7.8784;11.9636;11.107
1;4.5186;11.8358;12.9617;19.3466;29.4752;8.8995;10.3926;15.3926;23.3152;4.639;7.6712;14.316;11.1093
1;5.1133;11.3618;12.5821;18.786;30.2331;7.9559;8.8236;14.7388;21.7925;4.7985;8.176;15.348;10.8458
1;5.2754;12.4584;12.4333;18.0873;30.4332;8.6527;9.4347;14.6462;21.4946;5.2039;7.9646;15.7915;11.1079
1;5.4313;12.6846;11.3873;18.2889;29.2115;8.5056;8.8117;13.1979;20.8998;5.3371;6.9191;15.0408;11.1728
1;5.6323;13.3518;11.3583;17.0379;24.8783;9.3468;9.295;14.3747;20.4;6.2719;6.67;15.9945;12.0489
1;4.5715;12.8611;11.1008;15.461;23.9937;8.9766;10.598;14.2865;20.2081;6.2096;7.1387;15.3671;12.5478
1;3.9175;12.5853;11.4244;15.0266;20.9006;10.3727;10.4887;13.0768;19.692;6.5295;5.9014;15.7035;13.6103
1;4.7691;12.6528;10.3195;13.2423;17.9493;8.4545;9.7073;13.9908;19.9357;6.1932;6.4456;14.7604;14.1147
1;4.332;12.1962;11.0403;14.2015;17.5415;10.0017;9.846;12.9057;19.7144;5.9054;6.4966;13.9743;13.5608
1;3.9306;11.5488;11.195;13.126;14.6936;11.1764;9.3334;16.2122;19.3507;5.875;6.5219;12.8862;14.1242
1;3.5497;12.0774;11.2205;11.362;14.3187;11.7692;10.0928;16.7075;19.7663;5.741;6.993;11.7773;14.3941
1;3.5537;13.3083;11.7745;10.3962;13.1123;10.6257;9.0141;18.9687;19.2335;5.896;7.4077;12.6328;14.9167
1;3.9216;14.7077;13.5805;11.3555;11.092;10.3762;9.7568;15.2123;18.3446;5.6402;7.88;13.1363;14.6168
1;3.239;17.9008;20.4358;11.4203;11.0077;12.1991;10.9284;11.3589;18.754;5.5855;7.1743;14.9969;16.0239
1;3.2482;19.6059;25.256;14.6258;9.9539;13.7177;12.7859;11.5185;20.0753;5.1656;6.5339;14.0975;17.2473
1;3.6982;19.1875;26.4946;14.005;10.4208;14.5408;15.6118;11.291;23.6751;4.6022;5.062;14.4252;19.4233
1;3.6923;21.0502;28.285;13.1508;12.486;12.9339;16.7129;13.9523;25.8023;4.9445;6.2382;14.2857;19.565
1;3.7494;20.9741;28.4495;10.8787;13.088;14.7318;16.3405;12.9753;26.6502;5.8723;5.6672;13.2431;17.2756
1;4.3236;21.5547;27.4804;8.9984;12.9915;14.6223;14.5485;11.7639;26.0431;7.1745;4.8721;12.4451;16.9057
1;3.7668;26.0179;25.4462;7.7292;12.9066;14.6879;12.461;16.1278;25.3554;7.5974;4.7235;12.9957;13.9884
1;3.49;26.5512;25.5112;6.6687;13.3583;13.149;13.2338;16.9349;24.7043;7.3403;4.9542;16.8635;13.2499
1;3.7384;29.0751;25.5011;6.2808;12.4389;13.3378;13.7297;17.5663;23.906;8.3097;5.032;16.6037;12.7014
1;3.8785;29.2832;26.0193;6.1888;12.287;13.924;12.3558;15.8461;24.3336;7.1517;4.7717;15.0977;14.2937
1;3.5124;29.0408;27.3218;7.2905;13.2295;13.1243;12.2315;14.5677;24.4917;6.571;4.8113;16.7534;13.68
1;3.8755;29.4626;26.0721;6.4722;13.1822;14.5473;11.9042;15.0719;23.2233;6.3242;5.0871;17.0627;14.8334
1;3.9303;28.0962;25.7525;5.9071;13.3153;14.3098;11.3857;16.3109;22.4947;5.7559;4.9094;16.38;13.9447
1;4.2701;28.6937;26.9897;5.1423;12.6071;13.6889;11.5276;15.5787;21.5521;5.5429;5.3961;16.3616;14.1763
1;4.9662;29.6763;27.384;5.4931;13.2704;11.9482;11.5841;17.2789;22.2432;5.9557;5.9358;15.6532;13.6008
1;5.1143;27.9039;26.7881;5.95;13.6638;11.3214;12.5235;17.7151;22.1994;6.4795;6.572;15.1234;13.6568
1;4.4944;29.0326;26.0006;5.6864;14.5675;11.5266;11.4285;17.896;21.0711;6.2667;6.3777;14.5811;13.4226
1;4.8376;28.6111;26.1893;5.9767;15.8411;11.8107;12.9579;18.4897;21.7979;5.9303;5.5626;14.3625;12.5236
