odour stim,26/05/2021 Female 3,01/06/2021 Male 4,02/06/2021 Male 2,02/06/2021 Male 3,04/06/2021 Male 4,04/06/2021 Male 7,08/06/2021 Male 5,08/06/2021 Male 11,09/06/2021 Female 10,10/06/2021 Male 2,29/09/2021 Male 4,29/09/2021 Male 5,29/09/2021 female 10,30/09/2021 Male 1,30/09/2021 female 2,30/09/2021 female 3,19/10/2021 male4,19/10/2021 female7,27/10/2021 female 4,,
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,,
0,5.3397,1.667,4.5599,5.7583,5.1842,13.2106,5.1679,16.4936,4.7919,9.3534,10.6696,9.5041,7.7249,17.3437,7.6567,8.6908,5.9698,8.7759,20.3091,,
0,5.0173,1.1959,4.4769,5.6575,5.1772,16.29,5.1965,16.2885,5.0725,9.0825,10.6334,8.0592,6.6803,15.027,8.0825,9.0781,5.8147,8.1842,23.2032,,
0,5.471,1.4992,4.5846,5.5132,3.9459,16.9256,4.9131,15.9432,4.8171,8.9671,10.587,9.0949,7.2941,15.4163,7.4801,9.5392,6.0914,8.2914,23.0499,,
0,5.4557,1.331,4.7822,5.8308,4.117,17.148,5.3096,16.2106,5.162,8.8584,10.5733,8.0752,7.2786,15.5043,9.053,9.2816,6.2375,7.3979,20.8729,,
0,5.0035,1.6043,4.2919,5.3848,4.834,16.0052,5.3144,16.0802,5.2007,8.9451,10.3999,8.9605,6.9029,15.4124,8.9209,8.4992,6.6248,7.9588,22.7731,,
0,5.288,1.5344,3.7425,4.9152,5.4764,15.2908,5.4819,16.5809,4.9241,9.0379,9.9139,9.1876,7.2763,16.9297,9.7079,9.3135,6.0129,7.9759,22.3031,,
0,5.3513,1.4555,4.4833,4.949,5.1062,14.869,5.1372,17.4102,5.2046,8.4809,10.2715,9.9299,7.1629,9.9792,9.2335,9.0397,6.8108,8.0756,21.7368,,
0,5.033,1.7582,4.4969,4.9076,5.1935,17.6695,5.3447,18.2507,4.8884,9.1664,10.3577,9.3633,7.1268,15.1494,9.7088,8.7793,6.0663,8.2103,22.939,,
0,4.9403,1.88,4.5615,5.189,5.1097,16.9328,5.4165,17.9629,5.0705,8.9377,10.5016,8.979,6.9889,13.74,9.7647,8.8821,6.0071,7.8392,19.0439,,
0,5.3405,1.6542,4.6404,5.2999,4.8973,17.0286,5.3103,18.2435,4.7803,8.7249,10.4328,9.005,6.3953,14.7225,8.3359,8.5578,6.0039,7.7952,23.4468,,
0,5.1632,1.8251,4.9283,5.5106,4.9017,18.1564,5.4146,18.9061,4.8024,8.7631,10.2444,8.4339,7.5798,13.3945,9.7985,8.5704,6.3771,7.8522,23.2627,,
0,5.2404,1.9808,4.7284,4.9391,5.2772,18.2848,5.1962,19.1072,5.0198,8.9079,10.6142,9.6539,7.9093,11.3703,9.427,8.2972,6.1654,7.2852,21.4594,,
0,5.1267,2.8529,4.4113,5.6485,4.8247,18.0316,5.6335,19.8866,5.0802,9.0255,10.6125,8.1371,8.0088,12.4937,9.2549,8.8156,5.6538,7.9038,20.5073,,
0,5.0807,3.4303,4.3323,5.4455,4.6437,17.7313,5.2606,19.9578,4.8264,9.0181,10.8262,9.3981,8.0646,8.4598,9.9217,7.4167,5.5824,7.9285,20.5996,,
0,5.4188,2.7487,3.9235,4.3318,3.8501,15.7636,5.2284,18.7498,5.21,8.9055,10.6429,9.4442,8.2084,11.6065,9.3416,8.1204,5.9453,7.4948,20.2007,,
0,5.1882,2.6745,3.9241,4.8254,3.3843,15.1799,5.4758,17.3866,4.7203,9.0305,10.6295,8.7126,8.8697,11.3617,9.2644,7.1242,5.7053,8.0983,20.3636,,
0,5.7242,2.5511,3.7418,4.9515,4.1455,14.5328,5.9449,17.1032,4.9841,8.4433,10.596,9.334,8.1716,9.6169,8.8704,7.5618,5.5663,9.0646,19.527,,
0,5.6477,2.4833,3.5981,5.1394,4.2558,13.5314,6.075,16.1393,4.864,9.1753,10.7418,9.6442,7.592,9.6149,10.5064,7.0967,5.9955,8.4165,18.5572,,
0,5.9074,2.039,3.4287,5.554,4.6082,13.1718,6.5278,15.4799,4.847,9.0135,10.3464,9.6737,7.3919,6.741,10.6758,7.4275,5.7709,8.044,20.8311,,
0,5.8022,2.1551,3.7075,4.9901,4.9068,15.2142,7.61,15.3365,4.7842,8.6923,10.466,9.5602,7.7057,9.372,9.491,7.3328,5.6371,7.9615,20.764,,
0,5.934,1.8927,3.8014,5.2217,4.6654,16.5948,8.3653,15.4388,4.8551,8.8091,10.0736,8.4284,7.3864,9.4383,10.2778,7.8079,5.2773,7.7464,20.0212,,
0,5.4643,1.8185,3.6151,5.4471,5.1259,16.1828,9.9729,15.6119,4.9171,8.8279,9.9662,9.4748,7.2473,8.8098,10.5137,7.6935,5.4672,7.7814,16.9607,,
0,4.9507,1.9344,3.5436,5.1166,5.5797,16.7961,11.4011,15.9124,4.9709,8.5691,9.2192,9.6724,7.435,10.4443,10.5869,7.2209,5.7819,8.0014,14.765,,
0,5.1888,1.8728,3.3196,5.0981,5.836,18.8811,14.4461,15.4563,5.0046,8.4157,9.7372,9.9954,7.6254,8.8257,9.6295,7.2483,5.2941,7.8021,18.6132,,
0,5.2528,1.6091,3.6817,4.9904,6.0137,21.1763,13.8118,15.1716,5.2956,8.6498,9.6688,8.516,7.91,9.9993,10.6628,6.5003,5.5875,7.6405,18.5446,,
0,5.2087,1.7486,3.8465,5.1375,6.7181,21.3059,13.3491,16.5157,5.1286,8.653,8.8366,8.9332,7.7147,9.5717,10.5282,7.2322,5.6493,8.4625,18.2416,,
0,5.0076,1.5763,4.0595,4.8528,7.3087,20.9241,12.5643,20.61,5.5451,8.8191,11.1526,8.6625,7.2487,8.2268,10.5168,6.4998,4.9852,8.4859,19.1815,,
0,4.9495,1.6103,3.3852,5.2685,8.0217,23.1768,12.0066,21.4611,4.9163,8.3534,12.9066,9.5977,8.464,8.8144,10.5832,7.1864,5.1248,8.0454,19.3253,,
0,5.0523,1.6958,3.7128,5.1439,9.2739,22.8125,12.1551,19.8381,5.0821,8.5174,13.6817,9.058,7.0516,7.0812,10.9453,6.0255,5.3887,7.6845,18.0671,,
0,5.1037,1.42,3.6367,5.1115,9.8413,22.361,14.3406,19.4314,5.2189,8.6154,19.749,8.4202,7.6678,9.1989,10.2333,6.7774,5.2632,7.5746,18.3142,,
0,4.5248,1.5428,3.7926,5.3919,9.9159,19.9671,16.0846,17.4431,5.0062,8.8672,23.9563,8.994,6.6153,9.2025,9.5175,6.3136,5.3295,7.6845,17.0535,,
0,4.9583,1.241,3.6029,4.9828,9.6408,18.2506,14.1849,17.5943,4.8508,8.8998,27.1507,8.1215,6.5324,8.2039,10.6125,7.5165,5.1229,7.7162,19.1689,,
0,5.1529,1.6247,3.9983,4.848,9.9107,16.7245,13.2718,16.3607,5.0697,8.4897,28.6033,9.383,7.1161,9.0498,8.5642,8.5059,5.4022,8.5402,17.8028,,
0,5.1197,1.0308,3.582,4.7536,9.3974,14.8781,12.3256,15.1841,4.8408,8.8194,28.7961,7.7502,6.4541,8.9549,10.1668,11.2893,5.1866,9.9945,18.3717,,
0,5.2259,1.5498,3.6255,5.1447,9.672,14.3619,12.6269,15.4223,4.8799,8.6799,25.1617,8.4356,7.4529,8.7092,9.6157,10.9488,4.7375,10.9505,17.0761,,
0,5.3246,1.3685,3.9496,5.3145,10.3743,13.3104,12.8721,14.0572,4.9345,8.3077,25.8461,8.4428,6.1767,6.5712,10.4973,9.6944,5.4794,14.4735,16.9309,,
0,4.8397,1.3722,3.9235,5.6245,9.3872,12.8037,14.3841,14.526,4.7083,8.7851,28.426,8.668,6.7941,9.1478,10.427,9.8142,5.3031,19.545,18.3278,,
0,4.8481,1.3028,3.6603,5.9446,9.1394,12.1131,13.8108,13.4152,4.7989,9.3839,28.4778,8.5022,6.6108,9.4756,10.3127,10.0106,5.2471,22.9058,17.4221,,
0,5.0875,1.4209,3.7963,5.6541,9.5311,12.4216,13.6458,14.0933,4.8102,8.62,29.8429,7.5496,5.9692,11.0207,10.4231,11.0795,5.4537,22.6447,18.4468,,
0,4.8367,1.2361,3.7859,5.4645,11.1312,11.9437,13.2489,11.7859,4.7594,8.653,30.712,8.8445,6.4325,10.5776,9.7727,9.6474,5.4311,20.4131,17.9692,,
0,5.5872,1.6364,4.0043,5.3456,12.102,13.342,13.6899,11.8992,4.9725,8.8892,40.3088,8.2851,5.8147,10.4342,10.0102,10.367,4.8308,19.921,17.8265,,
0,6.0343,1.4012,3.8214,6.0574,12.2627,13.1113,13.2605,12.7228,5.1623,8.3661,40.2889,9.3938,6.9155,11.9418,9.8695,9.5387,4.9395,20.1306,18.1306,,
0,5.5731,1.3803,3.6749,5.5601,11.4853,12.0621,11.9548,13.1492,4.8659,8.6601,39.7452,9.3009,6.099,9.4582,10.1517,9.9153,5.2741,20.8089,17.3116,,
0,5.6388,1.4507,4.1959,5.2798,10.4711,11.2085,11.037,13.6311,5.1151,9.0751,42.21,8.9583,6.2606,14.8045,7.7657,9.2668,5.2317,19.9285,14.7322,,
0,5.3197,1.5652,3.467,5.1999,10.0588,11.3334,9.8576,13.3238,4.7164,8.7861,45.7601,9.7364,6.1859,12.7616,9.4516,11.0067,5.2021,20.9663,16.6329,,
0,5.4787,1.3345,3.4221,4.6127,10.5197,10.2843,9.4124,13.5529,5.0837,8.7103,44.4209,9.9302,5.9502,13.3189,6.8171,9.5092,5.1712,21.6701,16.2774,,
0,5.6517,1.6609,3.4299,5.0754,12.1741,10.3911,8.7186,13.5453,5.0267,8.9887,41.7804,9.7649,6.2797,13.147,8.8295,10.1435,5.0347,21.2797,14.4463,,
0,5.5623,1.5635,3.4426,4.8195,13.2504,10.1953,8.2967,13.5009,4.7578,8.6052,35.4298,10.0221,6.2069,11.56,7.7343,8.9239,4.9247,23.2419,16.1064,,
0,5.2315,1.8688,3.0999,4.7212,13.0219,10.3163,8.1802,14.0414,5.079,8.7132,39.0081,9.0038,5.6815,11.4978,8.7406,9.7768,5.0862,23.1519,15.061,,
0,5.3042,1.4938,3.3123,5.287,11.8792,10.3426,8.3589,14.3458,4.8865,8.1693,36.8936,9.1582,6.1497,8.5867,8.1754,8.9428,5.1403,23.4715,15.4402,,
0,5.0409,1.3656,3.5704,5.0616,10.5264,10.0842,7.4786,14.4488,4.7637,8.7521,33.6382,10.1996,5.4686,10.0712,8.3623,9.7304,5.4093,23.1333,16.0086,,
0,5.392,1.1999,3.6098,5.3677,12.2178,9.562,7.2004,14.6823,5.0488,8.8113,30.4469,9.522,6.1351,9.5742,8.6409,12.2176,5.8063,20.4838,16.4362,,
0,5.3554,1.3536,3.7945,5.377,12.7735,10.4655,7.1829,13.7655,5.1093,8.7033,27.8475,9.72,5.6358,8.9844,7.8654,13.0915,5.4054,19.7849,15.9753,,
0,5.3497,1.5741,4.371,5.1063,12.7238,11.3426,6.4648,13.9209,4.8191,8.9841,25.0589,9.2141,5.7281,8.7612,8.4632,13.1241,5.4118,20.6564,15.6293,,
0,5.313,1.4053,4.3002,5.3893,12.2137,11.5612,6.192,13.6751,5.0744,8.7284,25.5421,9.7321,5.6161,7.3054,7.0928,12.238,5.7014,19.2674,15.7549,,
0,5.1451,1.4453,4.6233,5.5539,12.4886,11.9344,6.2977,13.6635,4.8373,8.529,23.8764,9.454,5.5832,7.2825,9.4656,11.3207,5.3861,17.31,16.7549,,
0,5.2135,1.3951,4.6785,5.2037,13.2784,12.2403,6.3927,13.7366,4.9853,8.7684,22.7799,9.5274,5.3876,6.6689,9.355,10.9245,5.5701,17.3828,16.4493,,
0,4.9036,1.4047,4.0567,4.8541,13.0666,11.7505,5.8166,13.1114,4.7993,8.4256,22.4726,10.1079,4.9109,7.426,10.397,10.5725,5.3449,16.0014,18.3359,,
0,4.7779,1.4639,4.0839,5.6265,13.2517,11.3655,5.586,13.2796,4.8706,8.9058,20.9698,8.5697,5.1661,6.9115,10.3845,9.9346,5.7767,19.4488,17.4962,,
0,4.9353,1.459,4.0752,5.2911,11.9823,11.5792,5.5093,13.0792,4.9244,9.0814,19.0635,9.5769,5.0316,6.7219,8.9257,9.9312,5.1538,27.1223,17.9239,,
0,4.9745,1.0025,4.0149,5.2931,12.0806,11.8312,5.622,12.5009,4.9659,8.6002,17.9703,9.1073,5.0132,7.2896,9.1786,8.9956,5.6332,27.6742,16.7438,,
0,4.7925,1.243,4.1724,5.3406,14.99,12.21,5.7895,12.6012,5.0496,9.2001,17.2402,8.9181,4.6199,6.577,8.9809,10.7283,5.6448,24.7168,16.5623,,
0.5,5.0591,1.1293,4.4362,5.2342,18.4306,12.1607,5.507,12.5531,5.2491,9.1547,16.574,10.2983,4.7421,6.5061,9.7185,12.0223,4.9755,23.3251,16.059,,
0.5,4.562,1.3858,4.693,5.4845,18.1996,11.7659,5.4138,13.0069,5.2863,9.1406,15.9932,9.2285,5.0096,5.7768,9.5586,14.2571,5.027,19.7725,16.6258,,
0.5,4.9016,1.1771,5.4219,4.4392,16.2969,10.7292,5.5503,13.2403,5.0151,8.8523,15.982,9.1578,4.8276,6.6889,7.8298,11.984,5.5309,18.2838,15.9284,,
0.5,4.8665,1.2626,5.2719,5.1986,15.2133,10.8426,5.5143,13.0818,5.2437,8.6416,15.9736,8.1184,4.825,6.0785,7.0308,12.3072,5.9009,17.5842,15.648,,
0.5,4.7564,1.532,4.8722,5.3576,12.4895,10.0425,5.5549,13.2198,4.9279,8.8106,15.9659,8.4315,4.5063,6.8506,5.3474,10.2488,5.6982,17.2055,15.3671,,
0.5,4.892,1.6062,5.0321,6.1249,12.2865,9.7371,5.4173,12.248,4.9554,9.0839,17.7837,8.0415,4.3558,6.8869,6.4232,11.1163,5.4601,16.69,16.2723,,
0.5,5.0873,1.1577,6.0215,6.1665,11.8299,9.9767,5.2436,13.1732,5.2976,8.1965,18.0315,8.7431,4.3555,6.9962,7.5192,9.7882,5.9672,15.1182,16.5209,,
0.5,4.7723,1.5009,5.1601,6.1727,10.4449,10.692,5.4356,13.8301,5.2999,8.7776,16.7829,8.1982,4.4237,7.2543,7.53,10.0125,5.0727,14.8131,15.646,,
0.5,4.7977,1.2841,5.9005,5.6327,9.9867,10.5346,5.1502,13.6361,5.2503,9.33,16.159,8.0728,4.6895,8.0075,7.6772,9.5778,5.408,14.0921,17.7963,,
0.5,5.0813,1.4342,5.3703,5.8145,9.4045,11.9402,5.4531,13.2011,5.1747,9.2489,15.6646,8.1771,4.8192,13.3432,7.7725,9.1818,5.1602,13.6784,19.5729,,
0.5,5.0013,1.1637,5.1197,5.664,8.9459,11.7433,5.3734,14.1875,5.2193,8.9529,14.7304,8.6636,4.8244,13.71,8.5541,8.9968,5.4138,13.477,14.707,,
0.5,5.3704,1.4234,4.8841,5.8586,8.8367,13.5403,5.1863,14.9931,5.2619,8.4398,14.694,15.3058,4.9683,17.0297,8.8575,8.5103,5.5251,13.8144,16.6172,,
0.5,5.547,1.3941,5.3833,5.927,8.2385,13.0578,5.0993,14.9681,5.2418,9.0436,14.3273,23.937,5.0633,17.186,8.6256,8.8526,5.482,14.1072,14.3192,,
1,5.4993,1.3114,4.5847,5.9923,8.9257,16.1774,5.1354,14.9386,5.0469,8.7043,14.5445,29.6306,4.8311,14.6589,9.2453,9.5042,5.6789,13.0832,13.3253,,
1,5.2991,1.2987,4.883,5.9873,8.7366,17.921,5.3405,16.1926,5.2697,8.5538,14.0967,29.3779,4.2373,12.9557,9.7725,9.5929,5.2349,13.4378,11.6021,,
1,13.0734,1.3401,18.74,10.3986,8.2419,18.7865,5.9305,24.2071,5.7451,20.137,13.4551,22.7692,6.8204,8.026,12.5517,8.5888,6.1937,18.6131,19.1614,,
1,19.6595,2.3201,35.9293,52.2487,8.1902,19.9688,5.4816,24.9987,6.659,46.0113,15.0227,20.4724,6.4934,9.5575,20.3613,14.3912,7.7625,38.3966,32.4771,,
1,17.953,2.6853,35.0473,60.2092,7.6519,18.4933,5.7184,23.7803,6.4831,50.204,15.3728,17.6493,5.2653,8.4337,28.6607,15.8419,7.7136,49.8481,41.2617,,
1,16.0929,2.4615,32.9466,60.268,8.1214,16.3478,6.021,21.809,6.69,46.7592,14.3413,18.8267,3.3116,5.9314,23.2941,22.4431,7.8565,55.222,36.1977,,
1,14.7893,2.6468,28.0824,59.1883,8.924,14.697,6.6574,20.3009,6.3162,41.3824,15.3006,18.034,3.0533,6.0426,26.0047,19.6185,8.3674,57.3443,35.3928,,
1,13.5262,2.5682,25.192,56.9974,9.5369,13.6309,6.6562,18.89,6.3905,37.3598,15.0146,16.5231,2.9563,5.0102,23.4543,19.0485,11.2928,55.8632,46.8487,,
1,11.5744,2.268,22.2589,55.4946,8.6885,13.5408,6.5864,17.9761,6.1248,35.3506,15.0422,18.2627,3.5424,6.1292,20.0431,17.6507,12.7169,56.1718,48.12,,
1,10.785,2.2347,18.5334,49.3635,8.5121,14.1969,6.2715,17.2788,6.0639,31.6508,13.7831,15.3843,4.1246,6.5197,19.3725,17.8181,12.0341,66.9993,51.7413,,
1,9.0428,2.0277,15.9539,45.8361,8.4916,13.5715,6.3456,19.4231,6.2766,30.3159,14.0261,20.3848,4.2138,6.4094,21.5977,16.1936,11.7947,67.9368,50.8275,,
1,8.4785,1.8534,14.8367,41.1604,8.0162,14.5121,6.3657,19.5483,6.122,28.3152,13.5219,19.6579,4.334,7.0088,22.4512,15.3024,11.0193,65.6082,42.3308,,
1,8.0368,1.7018,12.7892,40.175,7.459,14.0795,6.2309,19.4282,5.7861,26.4911,13.9479,19.0145,5.3298,6.1162,21.0788,16.4491,10.1853,58.6866,43.5582,,
1,7.9654,1.749,11.6056,37.6481,6.7886,13.6655,6.3558,18.9875,5.9678,24.6909,12.6334,19.4585,4.9493,7.0439,21.8943,16.1968,9.8263,56.2921,35.5502,,
1,6.8724,1.5296,10.1543,33.0212,7.0078,12.8136,5.8959,19.3797,6.3688,24.119,13.1367,18.0111,5.2058,7.2158,14.558,18.8363,9.6319,57.3271,33.9506,,
1,7.0662,1.6517,9.0414,29.9652,6.615,12.6728,5.8285,19.4451,6.4928,24.664,12.0605,19.2489,5.6466,6.4546,18.237,17.7343,9.036,61.1601,32.1225,,
1.5,7.0866,1.7159,8.8471,28.1083,6.4124,12.4725,5.8884,19.2919,6.3661,23.9348,13.2167,15.2473,5.9157,7.804,13.5853,18.0102,8.5425,65.4564,36.3273,,
1.5,6.5804,1.4786,8.2714,27.7762,6.009,12.1444,6.0188,21.4939,6.6153,21.9168,13.6135,18.1822,6.4719,6.8411,15.4441,17.8387,8.8752,66.0598,34.0454,,
1.5,6.5439,1.4833,7.7695,25.2262,6.2049,11.9016,6.7661,20.4414,7.081,20.9667,12.2325,16.9608,5.8339,8.6205,16.0908,21.6138,9.675,62.8845,48.0091,,
1.5,7.0714,1.663,6.8451,26.7469,5.9689,11.4172,7.7162,20.3217,6.6935,20.284,13.4717,15.8345,5.5611,8.1724,19.9489,20.5215,9.7181,58.3285,53.7736,,
1.5,6.7574,1.5529,6.5181,24.4886,5.6437,11.5925,9.2521,18.755,6.5351,20.2479,14.1604,16.251,7.2064,8.5663,18.2213,21.3619,10.6512,51.921,56.4791,,
1.5,7.0384,1.6303,6.2843,21.4242,5.1736,12.1569,8.9988,19.6241,6.7141,20.3506,16.4598,18.2428,6.0658,9.5442,16.9828,18.3201,11.1731,45.7313,64.241,,
1.5,7.9086,1.4852,6.3836,19.851,4.9199,12.6122,8.7998,19.6775,6.4568,22.2521,18.2555,20.5007,7.1353,8.0459,15.9787,22.3511,12.1435,44.6467,61.7463,,
1.5,7.9421,1.5249,6.6354,17.9847,5.5893,12.4228,9.04,19.5506,6.3193,23.3888,19.3803,21.7518,7.133,12.7222,14.6575,20.7509,12.7799,42.5519,66.2879,,
1.5,7.7632,1.2399,6.7244,17.5116,5.4562,12.2653,8.8843,19.222,6.5122,25.6675,17.4359,25.698,7.06,12.6704,15.6186,21.3968,12.9891,39.989,65.2698,,
2,8.8735,1.6209,6.815,16.72,5.2156,11.81,9.6314,19.5754,8.1124,25.0765,15.1387,26.8587,6.4081,13.8326,14.6455,18.8083,13.3874,34.4598,76.0136,,
2,8.879,1.6427,6.5371,13.9461,5.7806,11.4395,9.0831,20.8432,7.721,26.2174,14.1113,23.3515,7.3279,15.1728,15.5163,17.3717,15.8726,34.9347,71.0857,,
2,8.7838,1.8243,5.9428,13.0175,5.7405,11.4716,8.623,19.798,8.0372,28.8849,18.5005,24.8873,7.1293,13.8472,13.0924,17.7081,14.9254,29.6887,65.9536,,
2,8.2611,1.3515,5.6889,12.0995,6.1729,11.728,8.4759,20.4205,7.6959,34.7882,23.5732,26.3527,7.6016,14.88,14.7113,19.1465,15.518,29.1491,66.7857,,
2,8.6577,1.7334,5.1833,11.4279,5.4887,12.7703,8.2979,20.9533,7.1937,42.8693,24.1901,27.2235,8.3949,12.4504,12.5407,23.3765,15.325,25.5684,63.3051,,
2,8.9192,1.7953,5.0839,10.7846,5.7385,12.8646,8.2187,21.779,6.9241,53.1671,23.6107,25.3907,8.4745,17.7513,15.0916,26.0776,14.3121,23.079,69.6112,,
2,7.9777,1.8526,6.4006,10.5573,5.7233,14.613,8.3118,21.3499,6.9082,58.5588,21.5477,33.2267,9.3917,17.5759,17.1474,26.8283,14.619,21.9491,73.0792,,
2,8.4367,1.7156,10.1687,9.9093,5.5029,14.6655,8.2236,23.0129,6.754,58.4104,23.4178,28.2627,9.3493,16.3463,15.833,25.2056,15.4311,21.1223,73.1528,,
2,8.4111,1.4993,9.2891,10.0284,5.5398,14.5122,8.4382,20.5265,7.1782,67.1448,24.1667,29.7231,10.1019,14.4562,15.9043,26.4019,14.8758,22.9148,74.9092,,
2,9.5814,1.6983,8.4263,9.9968,5.769,14.8738,7.8907,20.2992,9.3173,73.1229,24.6543,27.8782,10.8558,9.4679,14.928,26.2489,13.6918,27.4124,72.0141,,
2,10.7637,1.7547,7.4427,10.4845,5.5146,15.4113,7.3433,21.7133,9.3483,72.318,23.7228,26.6621,9.3409,13.2771,17.6336,28.4595,16.1963,34.5533,75.5885,,
2,9.9893,1.7253,7.1438,9.8887,5.9126,15.4323,7.7763,22.7896,9.3437,71.0885,22.5451,24.9245,8.3992,13.0269,15.9675,29.5837,16.9299,38.7175,80.9092,,
2,9.155,1.6756,6.3711,9.7586,5.7649,16.6155,7.0092,21.925,8.8745,69.7008,20.6502,20.8289,7.9472,13.9236,17.2998,30.1945,20.5386,38.3278,80.059,,
2,8.5427,1.4466,6.3349,8.9862,5.5575,17.9454,6.6681,20.9925,9.0322,67.6027,20.7324,21.3908,11.392,14.4137,17.8208,29.1343,23.121,39.521,78.4312,,
2,8.5263,1.5228,5.7449,8.6695,5.6777,18.4981,6.7412,23.0354,10.6408,68.3109,19.7581,21.7174,12.7101,13.2602,20.0965,29.4337,24.6345,47.5704,85.3505,,
2,8.3543,1.4695,5.304,9.2233,5.8047,19.3998,7.6404,23.1631,12.9361,68.17,19.7299,24.693,11.4498,15.3368,18.2998,26.7025,24.7317,51.501,81.476,,
2,7.9102,1.6973,5.145,8.4987,6.0963,19.459,8.2059,24.3389,14.6358,69.0386,19.0599,21.8387,12.1048,12.1755,18.844,24.773,25.9736,57.0756,82.6122,,
2,7.6957,1.8974,4.9787,9.107,6.108,18.8265,7.4945,38.7311,15.8764,73.0471,18.3278,21.9382,12.338,13.4856,18.159,19.7185,29.0946,58.3443,82.2612,,
2,8.9034,1.6506,4.7269,8.2407,6.3349,17.9201,7.6005,54.4001,16.7276,70.1087,19.8581,19.4588,13.5255,14.1472,19.7428,22.2657,26.5257,62.2179,76.2143,,
2,9.5785,1.569,5.2071,7.4817,6.1923,20.0418,7.8894,62.7053,15.9899,66.9487,20.085,20.1492,12.4234,12.3048,19.5673,21.8313,25.5238,62.8887,66.5219,,
2,11.9886,1.4814,5.6384,7.3139,6.2435,21.2558,7.447,57.8552,16.4111,60.0853,18.7803,20.0556,12.2233,13.8633,21.0848,23.7368,23.7941,72.0701,62.1931,,
2,12.2023,1.5598,4.7525,8.2564,6.447,20.8651,7.4099,53.9697,15.828,61.2203,18.09,17.4626,12.6278,10.517,22.0403,23.1165,23.2059,65.4055,57.2713,,
2,11.8589,1.7554,4.8481,9.2198,6.2947,19.7528,6.7831,51.0186,15.7489,61.3736,17.0893,18.9735,12.8095,14.8895,22.7139,22.5504,24.0817,64.9436,58.4271,,
2.5,11.0831,1.6368,4.7385,8.7016,5.9056,21.2331,6.8416,48.1161,15.2801,61.2635,19.4693,18.1902,13.0368,15.2238,25.2809,22.9467,23.3372,62.8405,51.9481,,
2.5,12.1375,1.3185,4.4873,8.0539,5.9386,24.0389,6.4299,45.712,14.7284,61.8715,20.6409,18.4908,16.5452,14.4499,22.8043,25.0517,23.4723,67.0632,53.3278,,
2.5,11.8718,1.7284,4.7251,7.8345,6.38,25.2374,6.4087,40.036,14.0763,60.8198,22.3006,15.7144,16.7628,15.483,25.8341,23.6171,26.2947,72.5643,44.2824,,
2.5,11.4926,1.4109,4.7589,8.0447,6.212,24.7457,6.2135,37.8197,15.3433,57.2036,21.973,15.4223,18.4145,12.3506,22.734,23.0539,27.3192,71.2694,44.5058,,
2.5,11.8135,1.6478,4.7376,7.0067,6.1637,23.6881,6.3807,35.7385,14.9117,53.1473,21.406,14.7164,15.0585,16.8684,27.0665,20.8012,25.9646,65.9031,34.4014,,
2.5,11.2501,1.5911,4.7279,7.2498,5.8626,22.197,5.9331,33.8312,16.0585,51.0397,22.0889,14.8104,16.4473,17.2462,25.064,20.8195,24.2793,58.1595,42.0489,,
2.5,11.0006,1.4295,4.443,6.725,5.9201,22.8735,5.936,35.4456,17.2073,45.9225,22.4809,14.3813,16.5183,14.4146,24.7927,19.5642,21.7889,53.4062,38.296,,
2.5,9.6394,1.7079,4.539,8.2291,5.9829,27.3635,6.0629,35.1341,16.458,46.5042,22.6896,13.0628,15.1957,15.2489,23.5796,17.6826,23.769,49.6206,40.8316,,
2.5,9.5621,1.5364,4.1254,8.2469,5.934,28.413,5.8552,35.4867,14.7714,42.4327,22.6178,13.3998,15.6154,11.4353,22.0525,17.5113,24.2568,46.4708,39.1578,,
3,8.2274,1.8143,4.1472,7.9489,6.0742,27.8753,5.3641,34.3719,13.9427,38.1296,22.9328,11.6957,14.8181,14.686,21.9211,15.7173,28.3655,45.3285,38.3732,,
3,7.9886,1.7157,3.8472,8.3033,5.8499,28.2755,5.6871,34.5347,11.8714,47.977,23.5114,12.068,15.0111,14.3048,22.4047,15.7944,28.3932,54.8866,38.3853,,
3,8.6,1.5188,4.2758,7.4728,5.906,29.4692,5.6149,37.8976,10.9198,55.9157,22.5638,11.2282,15.5807,13.8906,24.2922,17.5051,26.9936,57.2653,31.6087,,
3,8.3293,1.267,4.2122,8.3141,6.2749,30.1281,6.1221,38.291,10.1546,55.5375,21.837,11.6094,15.5045,13.2476,20.5126,20.6377,27.6873,60.0399,34.2915,,
3,8.6753,1.4455,3.8944,7.154,7.2841,28.8501,5.6806,36.8771,9.8001,53.5499,23.3401,11.0953,15.255,11.8154,21.6046,19.8352,27.3005,56.3237,27.9012,,
3,10.5491,1.6525,4.196,7.6196,7.5111,27.3925,5.804,35.0966,8.6769,51.7316,24.2768,11.7579,16.0942,12.1933,21.743,21.4466,26.6763,49.1904,29.9107,,
