odour stim;16/11/2020 Male4;16/11/2020 Female10;17/11/2020 Female3;17/11/2020 Female9;18/11/2020 Female3;18/11/2020 Female8;19/11/2020 Male5;19/11/2020 Female10;20/11/2020 Male10;23/11/2020 Male5;23/11/2020 Female9;25/11/2020 Female4;16/02/2021 Male6
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
1;11.5708;7.9992;22.6577;9.1545;24.2143;10.1764;16.4579;13.0265;25.0736;8.5948;4.4765;8.5139;19.9122
1;10.0733;7.1495;22.6955;8.5194;25.2232;8.9368;15.9488;12.9155;22.5332;13.2123;4.5402;7.8327;19.1229
1;9.39;6.9176;22.793;8.4827;26.5225;9.4056;16.4479;12.5826;23.6935;15.3146;5.4172;7.0646;17.013
1;9.1869;7.2186;23.5889;11.3831;26.9748;9.1545;16.1093;10.543;22.0661;15.642;4.9041;6.3206;15.2815
1;9.5523;7.6121;23.911;11.4111;23.6837;10.4308;15.708;9.8005;20.6728;15.818;5.6355;6.6448;15.5237
1;10.5234;7.5597;22.501;11.3505;23.7064;12.0343;16.4003;10.6314;20.4559;16.8979;5.533;7.3002;15.1482
1;11.3255;8.7121;20.9553;10.8049;25.4075;10.6627;15.187;10.5685;19.6463;16.7559;7.1417;6.7779;15.4276
1;10.2042;10.3666;19.6936;10.0181;24.4381;9.9519;14.4747;11.1579;20.374;15.1532;7.2601;5.8787;15.4822
1;10.9769;10.5017;16.989;10.1274;25.1829;9.5675;14.0496;11.046;19.1024;15.1624;6.773;5.4654;13.0632
1;11.1118;10.2403;16.7777;10.9528;26.6387;10.1757;16.2768;10.7974;17.515;14.361;6.3159;5.5329;11.5859
1;10.5842;9.951;23.299;10.6374;24.8448;10.8142;15.159;9.4002;14.8725;13.7461;6.8506;5.1392;10.2975
1;9.2298;8.9725;22.9876;10.9318;25.8199;10.6254;14.0892;9.4398;14.2787;13.1458;7.6944;4.3911;11.9351
1;8.0772;9.5012;22.0423;9.9371;25.6721;9.7682;14.9512;9.9595;14.77;11.471;8.2482;4.4156;11.1727
1;7.1127;9.3111;21.6602;9.182;26.7489;10.357;15.0457;10.9813;14.9332;12.0898;7.3544;4.7523;10.4133
1;8.1163;8.5418;17.1932;8.5312;23.2593;8.495;13.6233;11.1557;13.9565;13.1521;7.764;4.5115;10.6055
1;8.283;8.2997;17.4183;8.7845;23.6514;8.1763;13.6311;11.0497;13.3446;14.6169;7.1028;5.0999;10.122
1;9.2259;7.6548;17.9318;7.8799;22.3116;8.6668;15.1626;10.8697;14.1983;13.3557;7.4276;5.3539;9.655
1;11.8234;7.5052;19.1561;6.9239;24.0958;7.6022;16.0317;10.6457;14.2873;14.1385;9.0604;5.0607;10.6325
1;12.1757;7.6263;17.4676;6.5275;23.0549;7.107;16.1858;9.6575;15.7009;14.3777;9.2068;4.2899;10.913
1;13.1314;6.2824;16.9605;6.6429;24.1471;8.3688;15.3259;9.7802;15.7892;14.9444;8.7439;4.2126;11.5757
1;12.1762;6.4958;16.5327;6.3982;23.0822;9.2078;15.5266;9.3726;16.5188;14.09;8.1721;4.533;10.1913
1;12.3624;7.5082;16.6702;6.7517;22.5329;10.2653;15.8953;10.1241;16.6807;15.4371;8.6849;4.3229;9.936
1;11.6773;6.5815;17.309;6.0338;22.2013;9.4109;16.5647;10.9685;15.8225;14.1582;9.0024;4.3601;9.7668
1;12.147;6.6578;17.0584;5.4549;23.0853;8.4888;15.0222;11.8229;15.9428;14.8459;9.5865;4.3161;8.645
1;11.3611;6.3548;18.2423;6.9712;20.8071;8.3125;13.9865;10.8399;15.3606;14.3622;11.4232;4.6589;8.523
1;9.5075;5.9644;18.0934;5.8614;17.6664;9.0665;14.346;11.4941;16.8745;13.4424;11.3403;5.0825;7.5568
1;13.0417;5.8277;18.4173;5.8233;16.3702;8.8682;13.6421;11.6114;16.212;13.2684;11.0747;4.7225;9.4566
1;12.9979;5.3229;17.9574;5.533;18.019;8.7258;15.3272;10.8406;15.9288;13.2144;11.1015;5.383;9.9701
1;13.3666;5.1888;17.1771;5.5906;17.9044;8.2648;17.3274;12.5815;17.144;14.3487;9.5729;5.8151;12.7142
1;14.8797;4.3748;15.962;5.1715;14.3391;7.1105;17.6927;13.1443;14.4028;14.6885;8.4684;7.6708;16.2451
1;15.2569;3.9933;16.4453;5.6736;13.9678;6.9482;16.9542;14.1158;14.6986;14.519;8.9857;9.0488;17.8947
1;15.8026;4.2646;15.9098;5.7448;15.5062;7.4171;15.1043;15.6348;15.179;13.4461;7.9954;11.734;19.057
1;16.7213;4.5518;15.4156;4.4595;17.7282;8.5238;15.1647;13.9957;15.6084;15.3004;8.1934;13.0556;18.7852
1;17.4007;4.1388;13.905;4.7141;17.9676;8.297;15.126;11.915;14.8242;16.4618;8.3148;12.2995;17.185
1;19.6381;4.6433;14.1755;5.5732;19.5912;8.0927;14.017;10.0951;15.1818;14.8974;9.0619;10.8628;14.8243
1;20.4572;5.0341;14.1144;6.0153;19.1588;6.8159;13.3611;8.8285;15.7794;17.7782;8.7331;10.5326;12.5591
1;20.4375;4.835;14.4199;6.2196;18.6365;8.6782;14.0154;10.0887;16.2422;17.0891;8.0273;10.9938;10.831
1;18.5505;4.8439;14.0265;6.9927;18.2057;8.4732;16.3907;10.8013;15.4436;17.1532;8.2297;12.2495;9.7031
1;17.596;4.479;14.4602;6.9615;17.0836;8.4721;16.403;9.9864;12.1413;16.9105;8.9004;11.7674;10.0522
1;20.253;3.7913;13.3303;6.4605;19.8596;7.2249;14.8594;8.8866;13.1774;16.9205;8.2659;11.1772;10.7302
1;21.1564;3.6824;12.4694;4.6059;19.2377;7.725;14.5054;8.6052;14.4857;13.1999;8.1677;11.4682;10.131
1;21.4955;3.6708;12.5594;4.4762;18.8017;8.7052;14.6491;8.9032;14.5494;14.142;8.5793;11.4667;8.4329
1;22.2922;3.6656;13.4141;4.706;15.337;7.8206;16.0776;9.9256;14.1719;12.3584;8.3741;11.0396;6.9274
1;21.1973;3.3401;13.4144;4.9002;12.4342;8.3377;15.8612;9.9454;12.7815;10.6674;9.1386;10.4285;6.8117
1;19.6181;3.8989;12.6694;4.5358;13.3402;7.9966;15.9437;10.4856;12.862;10.4016;9.3874;11.6296;6.7602
1;20.2466;4.1707;13.7754;4.5044;13.7829;8.0634;16.4029;8.3935;13.1543;9.8732;9.4311;11.9494;7.3628
1;20.044;4.5908;13.7631;4.5366;13.0221;7.5401;18.0054;8.958;11.9502;9.1569;10.6567;11.1125;8.2026
1;19.6116;4.7781;13.7392;4.4944;13.632;8.0097;18.35;9.9907;11.8004;9.7218;10.7334;11.5324;7.6166
1;17.5408;4.481;13.3884;3.8709;14.3719;8.7485;18.3413;10.2721;12.7308;11.5396;9.0129;10.7826;7.0943
1;17.3185;3.9741;12.4722;3.9164;14.664;8.8087;19.16;8.7177;13.2838;13.2316;8.0944;10.702;6.8038
1;16.7423;3.9547;12.2078;4.8091;16.4077;8.8626;20.0041;8.0703;15.0051;13.9047;8.2;10.9451;7.4909
1;16.5824;4.2618;12.3004;4.4129;15.9898;10.016;18.5109;8.0924;15.668;10.4948;7.7628;11.2724;7.6193
1;16.543;4.5939;12.3003;3.6603;16.4873;10.6329;19.865;8.1705;16.264;8.7279;7.1277;11.2439;7.1664
1;15.8773;4.7103;13.3893;4.3572;16.094;10.8025;20.799;7.4791;16.2863;6.6427;7.2858;9.8321;7.1054
1;15.7655;4.1195;14.0058;3.9882;15.2547;10.6328;21.0465;6.9117;16.7016;8.214;8.5653;8.6129;7.8796
1;13.3388;4.5917;12.9931;3.6729;13.2229;10.1162;20.0195;7.248;17.1393;9.2506;8.3802;7.9023;8.7112
1;13.2251;4.5229;12.8417;4.4286;14.1892;10.2817;19.4754;8.147;16.9378;10.4826;8.6738;8.3441;9.6239
1;11.4315;4.5269;12.2374;4.2565;18.2469;11.2207;19.1205;7.9009;17.306;10.2675;8.44;8.5901;9.7573
1;13.9028;5.0121;12.3273;4.1432;20.3536;10.1607;18.652;8.4183;16.4777;10.1242;8.2278;8.8024;11.5936
1;14.925;5.2451;12.5872;5.1515;21.4193;11.489;20.5197;8.8883;16.6326;11.1569;8.34;8.3389;12.6454
1;14.1679;5.8985;12.6109;5.6282;22.0167;12.823;21.0449;11.5157;16.5682;12.8068;8.525;7.8731;12.991
1;15.6479;5.4987;13.0058;6.6041;24.9364;13.9484;21.5183;11.6305;16.5405;13.5582;7.7233;7.2311;15.6523
1;16.051;4.5768;12.5272;6.3522;26.0468;13.7012;19.7926;10.774;16.4824;14.3003;6.7987;6.2226;15.7735
1;14.2525;3.9791;13.3353;4.4509;25.8139;12.4628;19.5029;11.4322;14.1588;15.653;6.2067;6.8187;14.5155
1;11.753;3.9546;13.3238;5.143;25.2924;13.162;19.722;11.9497;12.713;19.881;5.3969;13.8695;14.0013
1;11.8203;4.0664;13.5221;4.7875;29.3346;11.8799;18.0145;11.7113;12.6874;17.658;6.0376;17.0195;14.2942
1;11.7277;4.3618;13.5118;4.605;28.6946;10.9879;16.1591;12.5304;12.8803;19.8116;5.1821;17.4382;13.8043
1;10.9346;4.0609;13.5837;5.0664;29.2759;12.3419;17.9678;11.7969;13.2479;16.7979;6.5152;16.3359;11.3456
1;11.7122;4.6366;13.073;5.1872;28.0112;12.4699;18.5301;9.4077;12.618;15.8587;6.0767;18.689;10.0642
1;12.9591;4.4159;14.1644;5.7026;27.3188;12.9743;15.0683;10.7891;14.1287;15.1032;6.0024;19.8926;9.1937
1;12.4597;4.4429;13.7383;5.7361;27.4034;14.3193;12.3381;10.5533;14.2914;13.0974;7.0028;19.9605;8.9052
1;9.3338;4.2557;12.1077;5.899;24.7175;14.6717;12.5318;10.2948;14.2107;13.3784;6.9182;19.0146;9.8029
1;7.661;5.577;10.3332;5.635;24.2566;12.2134;12.9306;11.4677;13.4326;12.1084;8.4138;17.6643;9.2301
1;8.1025;6.0344;11.8963;5.7025;25.1036;12.8388;12.4021;13.3916;13.8813;12.4591;8.934;16.3811;8.9142
1;8.4489;5.6981;14.4013;5.3093;23.0772;13.1159;11.7675;12.8906;13.5081;11.6768;7.8141;15.2391;7.7217
1;9.3547;7.0234;14.4268;5.9223;24.1434;12.9264;11.5453;11.3015;15.0427;13.3937;7.7742;14.3271;7.0003
1;9.6964;7.737;15.0483;5.1924;23.776;14.1102;12.3377;12.868;14.1653;12.312;7.042;12.2034;5.952
1;9.9738;7.2999;15.3481;5.0334;22.7984;15.1985;11.9876;12.9497;14.2039;12.6055;8.3635;10.7928;5.1917
1;9.568;7.9632;16.3964;4.9367;21.4905;13.6538;13.4222;12.4528;15.4847;11.8609;8.6421;10.1694;5.7208
1;9.3516;8.1511;16.1618;5.3102;19.4649;11.875;15.064;12.3057;15.0113;14.3188;7.1615;9.7731;5.2797
1;8.5518;6.995;16.4737;3.8699;19.3554;12.3997;13.8788;11.642;15.6388;14.182;6.7167;9.5941;4.9574
1;7.5543;7.1675;16.3391;4.2113;18.553;12.6946;13.8722;10.7505;16.3605;13.4778;6.2;9.6092;5.2711
1;7.6556;7.54;14.2681;3.6011;17.2819;12.3937;12.775;11.7793;16.7854;11.431;6.7992;8.8677;5.1975
1;6.8646;8.0149;13.6371;4.0018;17.3188;13.5921;12.2375;12.6641;17.2194;9.639;7.3861;8.6837;5.0468
1;8.3247;7.2823;17.5103;4.6523;17.1406;12.337;11.0383;12.2032;15.6102;11.175;7.528;8.7594;5.034
1;7.9915;7.8527;19.57;5.1144;18.4985;11.9139;11.6899;12.4355;15.6858;11.7458;7.7005;9.1173;4.6734
1;7.2113;7.8856;19.2109;5.4382;18.0988;12.2426;12.6155;12.3359;15.4105;13.842;7.5523;10.4186;4.9275
1;6.7496;8.6414;18.8098;5.0606;19.1173;13.9428;13.4967;12.6575;14.7686;12.541;9.1361;11.5296;5.3123
1;6.5814;8.8204;19.2236;5.5536;19.6778;14.3301;12.7077;13.4125;14.7824;10.0923;8.7366;11.9116;5.2997
1;7.1134;9.6783;18.9515;5.4656;19.266;13.8338;12.3012;13.7661;15.617;8.3797;8.3156;12.0318;4.8384
1;7.9105;9.7267;19.0245;4.7082;17.3003;13.2532;14.0245;13.9616;15.4744;8.2496;8.4104;11.276;5.0482
1;10.1249;9.71;19.3798;5.8815;15.9029;12.614;14.2302;13.0452;14.3463;9.9671;9.8813;10.795;5.355
1;13.1212;8.7593;19.832;7.368;20.639;12.2275;15.4918;14.256;14.3844;12.3319;10.1627;10.3398;5.5677
1;13.0576;9.5104;20.5904;7.8462;21.8658;9.8705;15.0298;14.3771;15.255;16.2097;9.2316;8.9986;8.3343
1;13.0273;9.811;21.0836;8.0675;21.5305;10.9254;15.6785;13.9084;14.6949;17.271;8.2851;9.507;11.4883
1;14.4771;9.0002;20.81;11.4724;22.1057;12.7455;14.9098;15.2549;13.2634;19.0108;8.1038;10.8107;14.1548
1;16.7548;9.7415;20.2664;12.1212;23.9665;11.1003;14.2823;15.801;11.6903;18.1274;7.4752;10.9909;12.4721
1;15.6142;10.5723;16.0067;10.4143;24.4382;8.8948;12.5621;14.8476;12.2584;17.8518;7.318;11.4019;11.8328
1;22.0266;10.6046;18.2264;11.6981;26.0276;8.727;12.2372;15.0705;10.886;15.3759;6.7236;12.5002;10.588
1;24.8084;9.1029;19.3914;11.4125;25.952;10.2952;12.1293;14.3948;11.6571;15.4218;6.2924;13.8682;9.5243
1;26.4988;8.4406;21.2555;11.9661;25.5223;10.4619;13.7825;15.0786;11.9095;13.6919;6.5474;13.0903;7.7337
1;26.3253;8.8331;21.2115;11.7146;24.4129;12.099;13.7319;17.04;11.2486;15.047;7.1766;13.5734;7.057
1;23.9859;7.9647;20.3701;11.307;25.3041;12.8465;12.9923;17.4982;12.5403;14.6335;8.1739;12.3025;9.3414
1;23.1903;7.4697;18.8423;11.1475;23.7558;10.8092;12.9583;17.5826;14.795;11.5749;8.4561;10.9475;11.3437
1;23.0707;7.163;18.9086;10.8179;22.6876;12.1059;12.6053;17.5553;15.1804;9.3813;7.474;9.4709;12.0275
1;19.9185;6.8343;18.4406;9.6495;21.516;12.3667;11.4693;15.9596;13.9167;8.2462;8.0235;10.2791;12.6893
1;22.0334;6.8971;17.1151;8.2945;20.7926;11.6045;11.6107;16.5173;13.2483;8.6709;8.0498;9.7558;13.5293
1;21.5113;6.3114;16.1738;7.9133;17.5598;9.4907;12.2004;17.1661;12.2341;8.166;9.1717;8.964;13.6597
1;20.4008;6.6316;17.4511;7.0877;16.7187;9.0581;11.7406;17.2105;11.2584;9.4441;9.2731;8.4977;12.9558
1;18.8234;5.9308;17.9051;7.1903;14.5402;10.7057;11.381;16.9328;9.981;9.6638;8.9741;9.0108;13.3243
1;19.9642;5.8885;18.1862;6.5545;13.6767;9.962;10.2536;16.4379;8.5875;9.3643;8.8694;8.3407;13.5535
1;20.6367;6.2524;16.5604;5.9736;13.3441;9.0977;10.0191;15.6676;7.8278;10.2096;9.0884;7.1363;12.6824
1;20.1317;7.0346;16.1086;5.5265;12.2271;9.8449;11.9621;13.5654;7.1741;10.264;8.771;6.4523;10.9386
1;18.8046;8.3086;15.3224;6.2783;13.9016;11.1077;12.3903;13.9565;7.5624;10.1877;8.9865;6.89;10.8351
1;17.9382;9.0762;15.5301;6.4172;14.0559;10.5792;13.3923;14.4837;6.9022;10.6482;9.1546;7.599;10.5217
1;16.6277;8.2981;16.5554;6.4431;14.6809;11.5766;11.6972;15.8754;7.2464;11.6578;7.6944;8.0312;10.3268
1;16.0835;8.8379;17.5447;5.9479;14.2684;11.687;10.8161;15.0538;7.1286;9.4795;6.442;8.0854;10.0001
1;15.9837;8.5229;16.8422;6.4981;14.3685;12.024;9.854;15.3322;7.0289;10.8645;7.7815;7.415;10.7373
1;16.5993;8.806;16.2755;6.3895;15.9068;10.6035;8.5599;15.8337;6.8127;10.6797;7.4759;8.0019;11.2648
1;16.4738;9.4479;15.3929;6.4267;15.4829;8.8656;8.8581;15.7145;6.4847;10.9548;6.407;8.4491;11.5764
1;17.0364;8.5249;16.1474;5.9934;16.4944;10.5165;9.7214;15.6124;6.8961;9.8198;6.9299;8.7302;10.6009
1;17.4309;8.6085;16.0825;5.9942;16.205;11.7296;9.7618;15.9285;6.535;10.0268;6.5554;8.6437;10.524
1;17.5819;7.9263;15.306;4.4978;14.8747;11.0809;9.5261;16.3958;6.5044;10.81;6.8652;8.0945;9.0174
1;15.6474;8.5221;15.3006;4.5433;15.3387;11.3598;10.1158;15.1572;7.019;8.8677;6.5837;8.9409;8.6607
1;19.1271;9.3251;17.1903;8.0973;14.8208;13.3061;11.3233;15.7055;7.9188;7.5365;8.6738;10.4258;8.1436
1;14.4382;10.6716;18.7688;8.8189;15.33;12.3233;11.1378;16.5241;8.8488;5.9778;8.0335;10.2619;7.8664
1;14.1863;11.6917;18.6121;7.9443;14.368;10.7278;10.8128;16.2368;10.4078;5.7694;7.498;9.3348;7.8469
1;12.7025;10.3948;20.4567;8.0806;14.8561;11.7593;11.8859;15.4328;10.9725;5.924;7.4317;9.3445;10.2302
1;12.4729;9.0482;22.8185;7.8497;14.3264;12.7462;12.2602;15.3681;12.6266;7.8082;6.6559;8.2835;14.2773
1;11.5158;7.7477;22.82;9.9141;13.7015;12.4645;11.5668;17.3421;14.7026;9.8361;5.7927;10.3087;17.8365
1;11.672;7.3263;20.9948;13.3536;15.622;11.8402;10.6807;17.3989;15.5691;11.9217;7.0739;12.7072;20.6634
1;13.7985;6.92;19.8564;13.4499;18.277;12.4738;10.2779;15.9924;15.6748;12.2918;6.9304;13.5663;20.2134
1;13.9612;7.3672;16.0442;12.9603;20.0011;12.0182;10.1127;15.7841;14.79;11.6049;8.2654;13.8621;18.798
1;15.3893;7.2624;21.5276;12.9029;18.9824;10.7114;9.1161;15.3741;16.1268;10.892;7.9913;13.8008;16.284
1;15.4229;7.4808;22.5745;10.8208;21.1673;10.2986;9.6499;15.7592;18.2319;8.8605;7.2799;13.3894;14.1801
1;15.6746;7.5113;17.0445;11.2416;20.4365;9.1952;10.047;15.6152;19.2481;7.501;8.0124;12.2631;12.9172
1;12.4973;6.4866;18.4687;8.4436;22.118;9.4807;9.2618;15.4702;18.2202;6.5318;8.4849;11.7194;11.8482
1;13.5145;6.8214;17.3083;8.0326;21.6213;8.1946;8.6496;15.2557;18.182;5.0839;7.3455;9.9395;10.7216
1;11.0906;5.9819;13.6742;6.3175;19.5475;9.1964;8.5679;14.9521;17.8668;3.6672;7.66;9.3813;9.3472
1;10.0267;5.2314;18.3696;5.6581;18.4054;10.4051;9.3389;15.1324;18.4877;3.6574;8.102;8.8552;7.3295
1;12.2158;4.8994;19.4292;4.4099;18.1667;9.8623;9.6679;15.2986;18.2506;3.6236;7.0008;8.84;7.8685
1;9.8918;5.0461;19.4433;4.1399;19.9125;9.8607;9.556;14.1186;18.4817;3.6945;7.1105;8.2459;7.6429
1;9.2823;5.2632;20.1848;4.8375;18.7352;10.0999;8.688;13.1316;19.5771;3.366;7.0191;8.6877;7.3238
1;10.0384;5.4282;19.2745;4.1324;17.9196;10.0538;8.303;11.77;20.1646;3.0013;6.7049;7.7197;7.4653
1;8.6732;5.4479;19.0819;4.7915;16.0725;10.432;9.2603;10.1464;19.4463;3.7401;6.8292;8.3546;7.1917
1;7.4823;5.7719;18.0122;6.0948;14.95;9.9937;12.0524;11.2249;16.7956;4.4189;8.4888;8.74;7.0808
1;8.4396;4.7488;17.3484;6.0901;14.931;8.9311;12.2008;12.0665;15.0918;4.1233;8.4975;8.3166;7.2257
1;9.4175;4.4849;15.9295;7.069;13.333;9.6035;11.3425;11.7818;15.3062;4.0117;7.6004;7.9868;6.4548
1;10.7098;4.1242;16.2474;8.3918;13.1805;9.7869;9.9909;12.5241;14.4319;3.9447;7.515;7.3462;5.8805
1;12.0343;3.8589;15.501;9.5625;14.1791;11.8393;10.5764;12.5381;12.9896;4.6655;7.7232;8.1853;6.6814
1;11.441;3.3761;15.4415;7.6627;13.9796;11.4067;11.2981;11.8368;11.4931;4.491;8.2849;8.5225;6.2873
1;11.1658;3.3424;15.2608;8.2966;12.9518;10.3919;10.3463;12.2411;10.3954;6.4746;9.0048;8.8556;6.1547
1;11.4447;3.7474;13.8711;8.2826;13.5658;11.1785;10.3472;12.7985;8.7315;5.2577;7.8867;8.9569;6.8059
1;11.1071;3.3707;14.4966;8.169;14.4576;10.1829;10.9293;13.8136;8.1713;4.9438;8.2587;8.1779;6.5815
1;12.7126;3.1345;13.847;8.5792;15.7733;10.0336;9.6334;14.1331;7.0474;4.4475;9.2127;8.2116;6.6866
1;15.894;3.3707;14.4709;9.2362;14.5574;10.6275;9.1763;15.3299;7.2789;5.3028;9.0779;7.3382;6.7113
1;20.4183;3.5267;15.9622;9.936;15.6429;10.5434;10.4912;16.2373;8.2527;5.3894;10.0226;9.3062;6.9269
1;21.2665;4.7304;20.3204;11.1648;17.572;9.6541;10.97;17.8112;11.2877;6.1028;9.0225;11.8562;7.8573
1;22.9254;5.3308;21.1985;11.6897;17.8037;9.7024;11.2121;17.3147;11.2603;6.6898;8.9116;15.1056;7.1671
1;22.4653;5.8229;22.4573;11.0838;18.8477;9.0243;11.7018;17.6219;11.9848;7.0647;8.6607;17.0887;6.4968
1;22.3291;5.1261;23.775;11.5524;20.0187;7.711;11.0442;18.2123;14.3323;6.3416;7.59;18.8835;6.5901
1;22.3428;5.446;25.3895;11.1171;19.7273;7.0745;11.8351;18.4418;16.4594;6.1117;7.0092;19.7999;7.476
1;21.5926;6.4356;25.0066;11.7184;18.513;8.5044;11.633;18.2688;15.8462;5.5957;6.0636;20.45;8.5932
1;23.0975;5.8664;24.7462;10.8382;18.9296;8.7166;11.6093;19.881;13.2923;4.5427;7.1647;19.7534;7.7486
1;25.0949;5.8891;25.0154;10.8159;19.4993;8.63;11.7507;21.2857;13.7787;4.2514;6.5855;19.5668;7.5005
1;22.829;6.1718;24.5337;10.1669;18.4798;7.7656;10.7004;19.6102;14.0804;5.1898;6.1812;19.3072;7.8271
1;20.4264;6.6015;24.9244;9.699;17.8619;8.1853;11.5452;20.2449;14.5842;5.8103;5.5906;19.9121;9.1009
1;20.2495;6.0975;24.5456;7.5073;17.8518;8.7187;12.5769;17.2131;14.7946;5.0822;5.9081;18.7121;9.8285
1;22.0452;7.0407;24.1391;8.6749;19.9298;8.6059;13.8343;15.2997;12.7384;3.6164;6.2436;18.456;9.4981
1;22.4245;6.713;24.1185;8.3522;18.8797;8.746;15.8106;13.0924;12.7252;3.5056;6.4762;16.7848;9.8019
1;22.1111;6.8427;22.9931;8.2272;17.6542;8.3464;14.7471;12.5032;9.5805;3.5008;6.6929;17.1115;9.0762
1;22.3425;6.3461;22.4092;6.8137;16.0545;8.3505;13.8562;11.1215;10.0373;4.1918;5.7739;16.8091;8.9641
1;20.2747;7.425;21.7795;6.4193;15.0542;7.3183;12.8584;9.6553;10.7674;4.0265;6.3921;15.31;8.236
1;17.8711;7.9982;19.1115;6.3193;13.5232;7.1997;12.3201;8.6551;9.3826;4.4213;5.7444;14.7454;6.8944
1;16.6581;7.9175;18.9549;6.6191;16.2745;7.8628;12.0238;7.3275;11.8646;5.6752;6.1408;14.5799;7.0943
1;17.4923;8.1358;19.7501;5.6812;17.5524;8.3647;12.4754;6.9809;9.2258;6.3394;6.1316;14.8885;6.7672
1;15.9606;7.5593;19.7286;6.1079;18.4927;8.7957;11.9559;7.1738;8.5858;5.7676;6.4513;13.7891;7.3817
1;14.0212;8.6441;20.2351;5.7731;18.911;8.7273;9.5721;6.765;8.5358;6.4011;6.5677;12.9469;7.5394
1;14.1296;9.3639;20.4579;5.3844;19.7464;8.1888;8.6009;7.1826;6.3789;7.9273;6.7331;11.6324;6.3466
1;13.3262;9.409;20.4986;5.0543;20.3789;7.7422;8.3122;9.027;6.0674;8.3912;6.0509;10.9801;6.7359
1;12.9986;8.646;19.8029;4.4619;20.7216;8.001;8.8194;8.8175;6.1333;9.2679;5.1815;12.0947;6.762
1;12.104;8.1071;19.7411;4.6169;21.1385;8.3091;9.5339;7.7168;6.0641;9.4932;5.8737;11.6886;7.5085
1;11.8824;7.6202;18.995;4.9467;18.807;8.7921;9.6503;7.3894;7.4426;10.8858;6.6613;10.9091;7.1105
1;11.2167;6.4065;19.1048;4.3763;18.7706;9.0345;10.4366;8.2949;6.8111;10.9521;6.4368;9.6328;6.42
1;11.7811;6.0792;19.6591;4.143;17.3997;9.7551;10.0492;9.6973;7.3685;9.7192;6.1404;9.8804;7.2662
1;12.4487;4.9992;18.909;5.1733;17.0029;9.7606;9.7826;10.5606;8.5237;9.9604;7.8905;11.0974;7.3262
1;11.7484;4.4422;17.8475;5.7299;16.6823;9.9573;10.4559;9.9369;8.7672;8.9287;8.3056;11.812;8.4792
1;14.9208;4.6082;17.9506;5.5849;16.9297;12.0739;10.5715;8.8984;11.2794;7.2182;7.6907;11.8353;7.6816
1;15.8129;4.7241;17.0962;5.4386;18.0267;11.8049;11.5995;9.7057;11.878;7.6915;8.5325;12.7118;8.3682
1;16.6753;4.7561;17.8053;6.8302;18.6616;11.3889;12.0274;10.0318;13.4077;6.4598;8.1855;13.5153;9.0456
1;16.4532;4.8077;18.2263;7.9522;23.1793;11.5576;11.9545;8.8177;15.2715;6.5411;7.394;14.9171;11.1717
1;15.5881;4.5092;18.2577;7.1297;25.2068;11.4366;11.6851;9.6898;13.6954;6.5192;7.6799;16.1214;9.5051
1;14.8762;4.0391;17.9086;8.6573;24.9817;12.5652;10.0664;11.2878;12.5543;9.1989;7.1366;17.6424;11.1778
1;17.7442;4.3115;19.3361;8.6468;25.245;13.7055;10.51;12.447;13.1371;8.8414;5.9568;17.3488;16.8277
1;19.0812;3.6653;19.2528;9.4058;25.3038;13.4451;11.3725;14.6706;13.8171;9.7929;7.0237;17.1444;20.3111
1;23.2425;4.2506;18.0924;9.332;25.2997;12.3368;11.5694;15.3103;13.0959;8.5489;7.9506;16.9488;20.9564
1;23.6931;4.424;17.9472;9.7343;23.47;14.1176;10.8777;14.6422;11.0945;7.3308;8.2469;14.9553;20.7639
1;22.8658;4.0373;17.8845;11.1678;23.0674;14.3176;10.2676;13.7556;10.0517;6.052;8.0209;14.7312;19.8782
1;20.2904;4.0682;16.7119;11.8872;23.8579;14.3998;9.8514;14.7344;10.3007;8.0781;8.5731;15.6677;21.3114
1;18.5795;3.9772;15.6349;12.6832;23.9057;12.7848;10.016;15.2784;9.9982;8.1071;8.2708;15.3831;21.9344
1;15.4914;3.4799;15.9268;10.3777;21.6122;12.9027;9.1652;15.157;9.1701;8.7416;7.6525;15.3813;20.4116
1;11.7982;3.9841;13.8901;10.375;17.8508;15.3737;9.0712;14.9253;8.8297;12.5671;8.1375;14.5039;16.858
1;12.8611;3.7067;14.1762;10.5287;16.8262;14.2726;9.1954;14.6736;7.4504;14.5031;8.9418;12.9507;14.1061
1;12.9196;3.6506;16.6953;11.7566;17.6488;12.8955;9.7959;15.9743;7.7865;17.8658;8.2443;13.8672;11.8904
1;11.6287;3.9248;16.8565;10.5393;16.5005;10.3948;9.4267;16.3071;6.7746;19.8565;7.0946;13.0106;12.1931
1;11.5239;3.518;16.1153;9.6563;15.2163;9.9981;9.1472;16.6069;5.747;20.4993;6.0277;10.9987;12.1989
1;12.6626;3.1412;14.0806;9.8356;12.9373;12.3662;9.1728;18.0962;5.3269;19.1154;6.1457;9.2657;11.9622
1;12.9431;3.3376;13.9265;9.3539;11.7506;12.5204;8.7937;18.1533;4.6856;18.704;6.4497;8.5489;11.3566
1;12.1785;3.5389;13.752;7.9737;10.8486;11.1636;9.9493;19.3802;4.9094;19.0977;6.7152;7.162;10.5968
