odour stim;07/12/2020 Female10;09/12/2020 Male4;09/12/2020 Female11;11/12/2020 Female3;11/12/2020 Male8;14/12/2020 Male3;14/12/2020 Male7;15/12/2020 Male3;15/12/2020 Female8;08/02/2021 Female2;09/02/2021 Female5;10/02/2021 Female2
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
0;26.5936;15.8441;11.1771;29.321;16.5268;18.3378;33.9298;20.624;18.4631;8.6329;13.3246;14.5182
0;23.716;15.9812;10.3231;31.0369;16.2946;18.7952;33.7916;18.9343;15.6673;9.9832;14.9492;13.5617
0;23.3347;18.5052;9.7829;33.0582;16.0604;17.1339;31.2628;17.4255;16.4877;9.6887;14.9944;14.2179
0;22.2367;16.8402;10.4834;32.6238;17.1557;16.663;29.3995;20.8901;16.5541;9.3732;14.9052;13.4945
0;24.4015;15.3855;11.6931;31.8153;18.745;18.2762;27.6068;21.0123;19.0107;8.7616;13.9169;13.554
0;23.873;14.1587;11.4109;31.9337;17.5428;21.5829;26.6195;19.8509;17.4932;8.0593;13.5889;14.0855
0;21.4046;12.3808;11.0908;35.2233;15.7101;20.8423;26.9197;19.1145;18.4649;7.4981;13.1079;13.4105
0;21.817;13.1212;10.1654;37.6929;14.5678;20.1416;24.5377;20.3844;17.4558;7.5379;12.9077;13.9624
0;20.9898;15.1405;9.8837;34.0192;14.668;19.1127;22.3723;18.5873;15.1287;8.0107;12.5837;15.5753
0;20.7428;16.2715;9.3672;35.4971;14.0078;17.2038;22.3222;18.5149;15.7344;8.657;12.4706;14.1881
0;17.8762;15.0444;9.2088;35.9165;14.831;18.1308;26.5003;19.9809;14.5895;8.5956;14.2024;13.0273
0;17.6695;15.712;8.8259;33.3625;14.4083;18.1356;28.6119;19.1659;14.1569;7.0776;13.2455;12.1707
0;16.4014;15.9324;8.9924;32.1565;13.2197;17.2262;27.7494;20.7648;13.5107;6.5649;14.3708;13.376
0;18.942;15.5415;8.4419;34.0961;13.8132;15.9279;27.1848;20.4797;12.6276;7.8707;13.749;11.9765
0;18.3884;15.1347;9.1;33.0049;13.8298;15.0811;25.6133;21.051;12.423;7.9908;13.455;12.1097
0;16.317;13.4597;8.4387;29.7478;14.4129;14.339;22.9393;23.1739;12.3862;7.4347;13.2333;11.0236
0;15.6099;13.3687;8.8784;30.7855;15.5332;16.9525;21.326;23.7729;13.6547;7.7543;14.3881;11.7991
0;15.7272;14.7768;9.572;31.7928;15.3923;15.9585;22.1272;22.1153;14.4004;8.7425;13.7618;13.045
0;18.1947;14.8516;9.4943;33.283;15.9821;18.2361;20.3632;22.9153;13.9115;9.1906;13.303;14.5242
0;18.6048;16.4244;8.8678;32.8406;15.9678;17.8092;23.8273;23.0284;12.9611;8.4443;12.7174;14.8236
0;16.6365;14.9719;9.0462;36.4398;14.8442;17.5426;25.6229;25.1369;12.0041;8.786;12.7967;13.9458
0;13.055;15.9733;8.7082;38.6575;14.2357;16.9711;27.4019;26.5609;11.6502;8.3303;14.3443;12.3135
0;12.9055;15.9472;10.138;32.3364;12.4606;15.864;29.7175;23.37;11.1095;7.306;13.9991;13.0422
0;12.8518;17.595;10.9359;31.4771;12.637;18.3142;32.3656;24.4156;10.6457;7.4024;13.47;12.3937
0;13.6045;16.1008;10.7222;34.2884;11.0873;17.2245;30.5946;26.0992;10.8029;6.6335;13.6888;12.6944
0;12.6692;17.4292;11.3812;31.6162;13.4394;15.814;28.3438;25.4177;11.3826;7.3875;14.3226;13.0802
0;11.221;17.2237;11.1703;29.7214;13.9296;17.5201;32.7147;23.6581;12.9798;7.6174;14.6837;13.701
0;9.6213;18.6377;10.1425;25.9103;13.6108;17.342;36.5804;21.5515;14.3004;8.0975;17.4199;13.9147
0;9.0664;17.9812;10.1019;30.3257;16.3438;16.3574;35.6015;26.5314;13.654;8.3396;16.4977;13.2507
0;9.0209;18.3372;11.552;28.6638;16.3966;17.0693;37.4407;25.6201;12.9626;9.6133;15.5342;14.187
0;8.1301;18.1418;11.3713;30.4907;15.373;19.0098;37.4858;26.5756;14.1312;8.9446;14.636;14.6583
0;7.6666;19.2739;10.4805;29.5777;14.1229;18.5494;40.8975;26.0064;13.9473;8.5983;13.6836;14.1075
0;8.2417;21.1326;10.2767;26.8505;15.2437;17.333;41.5956;24.2186;12.7981;8.801;13.0473;14.5014
0.5;8.275;22.431;9.5171;30.9211;14.007;19.2562;38.4544;23.0652;11.7715;8.5001;12.5856;14.3452
0.5;8.0382;22.1245;9.5532;28.9428;13.3648;18.548;38.9632;22.4801;11.6529;8.2816;16.2903;14.0705
0.5;7.0939;21.1846;9.4153;25.807;13.951;17.8182;41.8347;20.008;10.5508;8.7385;15.1223;15.3228
0.5;6.848;18.6763;9.2842;30.063;14.0312;17.0587;43.5768;21.0887;10.468;8.4156;16.3472;14.8097
0.5;6.4675;19.3406;8.7819;32.3416;12.7486;17.6582;46.2122;24.4341;10.445;8.0717;16.0967;15.6693
0.5;6.6034;18.4012;8.3055;32.2046;13.8936;16.1579;47.2847;23.4202;10.14;8.5758;15.8324;16.407
0.5;6.5074;19.8214;8.3029;29.5184;14.968;17.3085;40.3021;22.2628;9.7708;9.2832;14.8318;17.971
0.5;6.3215;21.0172;7.7186;31.4171;17.9606;17.299;42.3222;23.6168;9.7539;9.1768;13.7433;18.239
0.5;5.9585;21.3523;8.2642;28.3441;19.644;18.7848;41.0587;22.7724;11.126;8.5433;15.0503;17.196
0.5;6.1181;20.0806;7.9214;27.9338;18.6568;17.1855;38.6999;20.8488;11.1144;8.2846;15.1703;16.6238
0.5;6.1583;20.5832;7.7618;27.7118;20.192;19.9382;41.3524;20.0721;9.7463;7.1234;14.0689;16.6648
0.5;6.2092;23.2547;8.0147;26.6794;20.4978;20.5903;36.7511;22.6921;11.4621;8.472;13.8169;16.3282
0.5;6.62;23.4009;7.904;24.7147;20.2984;19.0773;41.3511;20.4174;13.3373;8.5776;12.9597;14.4017
0.5;6.4193;20.2217;7.7331;22.3182;20.7568;19.5916;41.3521;20.699;12.1064;8.2926;14.3212;15.7422
0.5;6.2115;21.6219;7.8022;22.8478;21.4037;17.9032;26.1952;18.1391;13.091;6.9131;15.9287;13.5647
0.5;6.291;23.1038;7.7291;20.7016;20.7;20.1682;22.3061;19.3912;14.9566;7.6496;15.2921;12.1353
0.5;6.1203;22.23;7.9598;17.8601;20.7637;20.205;22.8462;19.9292;16.6293;7.7192;16.1702;11.2646
0.5;5.7433;21.8482;6.9101;17.6303;22.0075;21.4664;23.5396;22.1007;18.4658;8.5667;14.7266;10.5359
0.5;5.6748;20.8073;6.4801;16.4791;22.6569;20.4115;22.7721;23.94;21.0678;8.6905;13.7245;10.0243
0.5;5.7342;21.9639;6.3523;15.5648;20.9587;21.1784;23.8979;24.6684;19.6153;8.7243;11.8782;9.2778
0.5;6.3409;19.2784;7.3665;14.3998;20.8591;22.566;24.6377;25.4397;19.7934;8.3375;12.3274;9.0904
0.5;6.6126;19.7177;7.5785;13.9123;21.6878;21.169;25.0812;23.5303;22.9447;7.7042;13.3597;8.3774
0.5;6.4032;22.0172;8.0665;15.4846;21.9607;19.4858;27.2171;21.688;23.556;7.2063;13.4904;7.6997
0.5;6.6473;21.7832;8.0056;16.4803;26.6023;19.277;27.75;22.1869;22.741;6.613;13.3938;7.5139
0.5;6.152;20.268;8.7853;15.2199;23.1786;21.6771;25.1959;25.118;23.748;6.8327;14.4905;6.9619
0.5;6.1223;22.2969;8.526;15.837;22.646;19.9338;25.4281;25.9752;22.604;7.2345;13.2958;7.0754
0.5;6.1842;22.9544;9.6735;16.3697;22.3921;18.8572;36.1048;24.1138;22.1201;8.5348;12.6714;8.6168
0.5;7.6756;25.3482;8.8356;15.0175;22.6638;20.4013;38.749;21.9394;21.6853;7.3562;12.4383;8.1836
0.5;10.9354;24.8575;7.6981;13.829;23.1409;19.7856;31.6403;23.8793;22.4212;7.5904;11.7566;9.6421
0.5;11.8418;24.8446;6.9881;13.687;24.5403;20.997;23.6048;21.9288;20.8631;7.1102;11.5776;9.0462
0.5;11.3444;23.8648;6.9406;12.9392;24.3157;22.1174;22.7027;22.2526;24.1072;6.5228;11.2457;8.3277
0.5;10.2455;22.8418;6.801;12.7929;23.06;20.2275;24.6976;24.3018;22.8827;6.663;11.3338;8.1728
0.5;10.0615;23.7616;6.5399;14.4595;21.2606;18.5759;25.5379;25.014;25.7086;6.2912;11.3874;8.9033
0.5;12.1429;21.8422;7.3528;13.8824;17.8876;21.2438;25.0593;24.2626;26.7799;6.7134;11.5373;8.46
0.5;12.7452;19.347;7.2364;15.1756;21.6566;19.5707;27.0416;22.4305;26.3705;6.5249;11.3557;9.7898
0.5;12.4426;16.6904;6.9962;13.5892;20.1349;18.9449;24.7278;25.0646;23.1214;6.0739;11.0819;10.4994
0.5;12.8123;14.3965;8.3608;13.2669;17.7029;18.4883;22.9281;24.9999;22.8178;5.7923;11.069;10.0585
0.5;14.8765;13.0905;9.7632;14.2395;16.6726;19.1346;23.9373;25.7112;22.2613;5.4159;10.6638;10.7569
0.5;19.4734;12.4504;9.1817;15.0687;17.483;19.6384;25.1807;24.0794;24.0026;5.0654;11.0286;10.8656
0.5;16.7354;10.8473;8.346;14.3286;20.3047;22.1564;24.6848;20.8902;25.3953;5.2646;10.8792;10.6172
0.5;14.3579;11.2061;7.7518;14.1539;19.0027;21.0211;21.9376;18.1619;28.9337;5.8098;10.9051;12.4415
0.5;13.7827;12.4839;7.8329;13.2506;17.8111;18.429;23.8839;16.3898;28.6775;5.7082;10.8268;13.4408
0.5;12.0357;12.7279;7.2418;13.4012;16.9963;20.7873;22.1341;15.4673;22.3825;5.3295;11.074;13.8925
0.5;11.5362;12.0098;7.1443;12.9494;18.7065;19.0567;22.5586;15.7436;23.9222;6.2195;10.8618;14.1336
0.5;12.4542;11.3191;6.8049;14.9935;22.6943;18.4853;23.9426;16.1372;24.4833;6.0557;10.9857;12.8402
0.5;12.117;11.8272;6.9968;13.7218;21.8063;18.1271;22.0269;14.8764;24.2637;6.3989;10.8146;12.9913
0.5;10.7062;12.3647;7.6355;12.8946;26.0531;18.5456;24.0208;17.8876;27.4193;5.8616;10.7707;13.4974
0.5;9.6856;12.2455;8.6732;15.4533;23.7549;18.0382;22.6657;20.1009;24.3092;6.9166;10.6734;12.9403
0.5;9.2328;10.9943;9.0129;15.061;20.0954;18.8508;24.5575;17.416;27.4007;7.621;10.6109;11.8666
0.5;9.5906;10.5642;8.868;14.3113;19.3784;19.7572;22.1065;16.9745;26.0897;7.164;11.2954;13.6477
0.5;10.1418;11.8091;7.9005;13.7599;18.2456;17.5326;24.1127;18.0484;23.7138;7.3073;11.0879;14.3614
0.5;9.0739;13.5948;7.8435;16.0373;22.3356;18.7267;24.8916;14.7672;27.6874;7.2547;10.9936;12.887
0.5;10.6051;14.3087;7.1372;16.6764;22.8803;17.2178;23.2504;14.5652;31.6517;7.6889;10.6967;12.0716
0.5;10.2133;12.6821;7.2574;17.787;23.3955;20.3126;22.0207;15.2258;29.3545;7.1539;10.9912;11.1041
0.5;12.8991;11.6506;6.6325;16.2289;22.2887;17.984;25.2773;14.2479;29.0518;7.4457;12.1141;10.323
0.5;12.8024;12.5251;7.0573;14.903;22.6259;17.4693;32.9586;14.8187;29.907;7.504;13.8748;10.9312
0.5;14.2143;11.597;6.6707;14.1251;22.6419;18.981;35.149;14.1296;29.6867;7.1809;13.4696;10.5797
0.5;14.0555;10.5551;6.7242;13.3057;19.7474;19.9802;23.1376;14.6887;28.4269;7.9505;12.4845;9.8113
0.5;11.7446;11.3771;6.3281;12.3079;17.7486;18.8159;21.0821;15.6928;26.8541;7.5699;12.1932;9.2784
0.5;10.6526;11.8276;6.6338;14.2879;18.8802;19.5277;22.3687;15.1744;23.8111;7.0964;11.5936;9.7705
0.5;9.4238;11.6611;6.3371;14.7488;20.2925;20.2681;24.3457;16.9432;23.5478;7.169;13.0874;9.8324
0.5;10.1103;12.2116;6.5037;13.7501;18.1016;19.8;27.1122;15.4701;27.9327;7.7935;12.9637;11.2481
0.5;9.3063;12.7598;6.2914;13.5525;16.7576;20.7983;26.2183;16.7579;26.046;8.2344;12.5108;12.6042
0.5;9.3706;12.1425;6.5816;14.1905;17.599;18.7033;29.4024;16.4136;27.3602;7.4767;12.2265;13.7451
0.5;9.8797;12.115;6.2869;14.2939;17.647;19.9357;42.3726;17.2375;29.4287;6.7753;10.6904;13.4988
0.5;9.1901;12.3864;6.6137;13.7069;20.2593;18.3117;42.16;17.5149;28.9709;7.4264;11.8935;12.3704
0.5;11.1151;12.3983;6.4521;12.6347;18.627;18.8048;44.2173;21.5781;28.0995;7.5724;12.2487;11.4193
0.5;12.9009;13.3278;6.4677;13.8846;18.2203;17.4866;32.5765;20.0614;28.2313;7.8484;12.1488;11.9359
0.5;12.1339;13.988;6.4381;14.3487;20.6441;17.7915;25.042;19.9312;31.3732;7.5637;11.7483;13.0471
0.5;12.6899;12.8952;6.0455;13.9348;21.9542;18.6402;25.7577;18.3812;28.2483;7.5684;11.0651;12.4118
0.5;14.6058;13.7336;5.9706;16.1181;20.3173;16.7869;26.2673;17.148;27.2004;7.326;13.4163;13.8592
0.5;14.6237;13.4622;6.0526;15.4835;17.4433;15.4473;28.1217;15.633;27.2719;6.5585;12.775;14.1824
0.5;15.7049;13.9256;6.0913;17.5283;16.473;16.5884;28.7288;14.041;24.3315;5.9398;12.4509;12.7289
0.5;15.0799;15.2326;6.5896;17.7278;14.8047;17.3306;27.5211;13.5021;25.5936;6.8148;11.3535;13.5076
0.5;15.475;16.5871;6.4463;18.9034;14.0092;15.7284;28.7916;12.5816;26.5783;6.6741;13.2889;12.716
0.5;17.3807;16.3337;6.4413;20.0424;13.9155;18.3964;28.7495;12.0706;22.8059;7.571;14.3079;14.4985
0.5;15.0513;14.1435;6.4091;21.4648;13.495;17.9569;32.8416;13.5886;19.4557;8.106;16.5268;15.6233
0.5;16.815;15.1559;6.3919;25.1524;13.5152;16.9353;32.6223;14.4771;16.0559;7.1446;15.197;16.8796
0.5;20.6039;15.2762;6.4924;26.8225;15.3403;15.1271;34.1718;13.5951;16.3904;6.612;12.695;16.2105
0.5;20.452;13.2649;5.9469;24.6774;14.8419;14.1093;33.1843;12.5534;15.4453;7.1387;13.2847;16.0355
0.5;21.192;13.7852;6.0597;21.8221;16.217;15.5365;35.0887;10.8252;13.7953;6.4241;13.4147;14.8241
0.5;23.9187;14.3944;5.7928;20.9321;18.6038;17.5705;35.154;10.7655;13.3299;6.1811;14.6028;13.8345
0.5;21.7976;13.2658;5.9986;21.628;16.9528;17.1605;34.798;10.8907;12.2885;7.0538;14.0801;12.3084
0.5;21.8825;12.8091;6.5169;23.5716;16.4109;17.0808;32.2836;10.8458;12.785;7.4501;15.1451;13.1562
0.5;21.2013;13.7488;6.4314;26.5032;19.3815;16.3222;35.586;10.7624;12.1327;7.6804;14.4337;13.9428
0.5;21.8501;12.4603;5.9924;24.6184;20.921;17.36;37.4501;11.112;11.7416;7.6929;12.471;13.1208
0.5;23.1538;11.2656;6.3225;25.9821;18.4073;17.688;38.304;11.273;12.4097;6.7271;13.8586;11.0744
0.5;25.6027;10.5534;6.0435;27.0401;20.4241;17.2066;37.8377;12.002;12.526;7.104;12.5432;10.5795
0.5;22.979;11.5017;6.501;28.6066;19.4282;17.0941;31.1082;13.615;11.8286;8.4933;15.2091;9.1028
0.5;23.8914;13.2597;6.1318;29.7005;21.2732;15.8986;23.8872;13.8893;11.4701;7.8849;14.0752;8.7323
0.5;23.1933;13.4943;6.253;26.8533;23.5313;16.2335;25.586;15.2639;10.9729;7.6152;13.3939;8.1652
0.5;23.0509;13.0313;6.3096;26.6404;20.3071;17.2309;27.0973;15.0669;12.7437;7.6839;12.5758;9.7036
0.5;21.1552;13.1358;7.2013;29.4634;19.6256;15.9268;29.397;15.1848;11.4889;8.0216;12.4431;11.191
0.5;19.8272;14.3517;7.0257;28.4091;18.2032;19.3129;31.8695;16.2315;10.926;6.8866;12.2304;10.5668
0.5;20.5186;16.1215;7.0499;23.1709;19.0467;18.8064;31.6218;17.5279;11.3221;7.5683;12.5473;9.5707
0.5;20.5468;17.053;6.6939;20.6056;22.1568;19.9323;34.4405;20.3104;13.1082;7.8678;12.3814;8.9888
0.5;18.1745;18.0807;6.7443;22.2;21.676;19.1811;31.1105;18.8224;12.428;7.879;14.0068;10.0149
0.5;20.846;19.2663;7.3819;20.5542;23.6227;19.468;32.1514;19.2919;13.0353;7.4878;13.4834;9.2133
0.5;19.2533;19.4648;8.0884;24.0255;22.247;18.6469;29.8879;20.0003;12.8198;8.1958;12.9588;10.2588
0.5;20.4854;16.639;7.7757;23.614;23.043;17.5695;30.1484;19.8149;13.3462;8.6164;12.472;10.4207
0.5;18.4016;15.8206;7.8327;21.3163;24.5907;19.6717;34.8779;19.1621;13.2367;9.3942;12.0858;11.439
0.5;20.4732;14.6903;8.6853;23.132;25.4153;17.7538;33.8687;20.1779;12.1325;8.635;11.9241;10.5733
0.5;20.4341;13.0574;8.4019;25.5248;26.8151;18.6205;30.1104;22.4995;11.4609;8.896;12.0022;10.4249
0.5;18.7808;13.1919;8.5607;25.8459;24.3086;17.4028;27.3524;22.4698;11.2872;7.5704;11.7478;9.8135
0.5;18.6876;11.8405;7.7782;24.7375;19.4841;16.3182;25.3493;19.7672;10.7989;8.8375;11.6744;10.9321
0.5;15.627;11.382;7.6709;23.6172;20.2227;14.6117;26.0573;22.1235;11.6413;9.3181;11.5602;10.4711
0.5;14.6408;11.2656;7.3738;24.4774;20.1622;16.4335;25.5054;21.2248;10.6728;10.2614;11.4629;9.5829
0.5;15.3508;11.2282;7.7057;25.2151;21.7842;16.505;23.9434;25.08;11.5674;9.2628;11.3723;10.7016
0.5;15.1236;12.9243;7.2928;23.5565;22.5228;15.7673;21.9103;23.0209;13.3705;8.6366;12.2268;10.0681
0.5;15.5261;13.3612;8.6189;25.5038;21.1725;14.4882;23.2372;21.5645;13.1503;9.0992;12.8828;9.7967
0.5;14.4544;12.362;7.4482;23.4473;22.6347;14.4019;23.5189;21.0245;13.4853;8.5491;12.6715;10.8476
0.5;12.6378;12.3161;7.2231;23.4556;25.6777;15.0357;23.8109;20.8994;14.787;9.3001;12.6723;11.4177
0.5;11.9259;12.3057;8.5367;23.391;22.1793;17.9829;22.2467;22.8445;15.9557;9.6082;12.2502;12.7666
0.5;11.0963;13.0464;8.2873;21.4825;22.2513;17.7327;20.0494;24.1789;16.3461;10.1763;13.6884;13.804
0.5;9.8121;12.3054;8.7945;25.5002;23.5838;16.514;23.9842;26.2037;15.0806;8.4917;12.6351;14.1001
0.5;9.1978;12.8417;9.0669;25.452;21.4408;19.092;23.9087;26.95;13.3761;8.8014;12.4248;12.3407
0.5;8.4994;15.4783;9.1132;25.8952;23.6366;17.8787;22.9963;27.32;12.8;8.9334;12.1367;11.0308
0.5;9.9906;15.4121;9.5417;28.314;21.6926;19.6876;20.5339;24.002;12.5002;9.7751;11.9772;10.1967
0.5;10.4422;16.8577;9.4429;26.9316;23.3871;18.8567;18.4349;25.2107;14.0204;9.5785;11.761;9.2713
0.5;9.9417;17.7304;9.182;25.2303;22.7308;18.7123;19.6687;24.9141;14.0349;9.9668;11.5313;8.4583
0.5;9.0442;15.4772;8.5058;22.3859;24.8166;21.5302;22.777;25.0202;12.8527;9.3327;11.558;9.0332
0.5;9.0315;15.934;8.1019;25.2821;24.854;21.0338;21.1486;25.3059;12.585;10.2734;11.4246;8.9128
0.5;10.0188;16.8744;7.5327;28.0076;19.5859;20.8277;21.3082;23.7908;11.0674;10.9877;11.4684;8.7655
0.5;9.5374;16.9628;7.3265;22.0396;22.0146;20.1161;20.2413;23.9656;11.1095;10.1203;11.6606;7.9727
0.5;9.7879;17.6968;6.9362;19.5256;23.0609;21.4874;18.9804;26.337;12.4362;8.8362;11.3724;8.9004
0.5;10.1494;16.136;6.8084;22.0103;25.7427;21.0472;22.0022;28.0556;13.7056;8.4305;12.7955;8.9437
0.5;10.59;17.4516;6.9506;24.4002;26.1238;19.7406;20.7095;27.6115;14.7167;8.907;12.298;10.3516
0.5;9.2336;19.5461;6.5144;25.6436;27.6158;17.8649;18.9961;26.9058;15.6742;8.8391;12.0954;9.8672
0.5;8.3846;19.4642;6.7438;25.0498;27.785;17.8653;17.919;26.8599;15.5484;8.8452;12.0706;11.0832
0.5;8.4733;18.1138;6.2239;24.7793;26.2409;20.8738;19.1832;24.0165;15.2458;8.0201;13.3769;11.0992
0.5;9.8936;17.6334;6.5886;25.2954;24.3888;18.8755;17.6608;25.5477;14.7531;8.1352;14.9529;12.2041
0.5;10.1227;16.6839;6.3631;22.3485;23.085;19.6812;21.2814;21.0157;16.0914;7.2039;15.771;11.5091
0.5;9.2225;18.5821;6.7243;22.5383;20.6192;18.2727;21.5903;22.8934;18.4797;7.0646;14.846;10.7106
0.5;8.0523;18.6228;6.4196;21.5346;24.3498;19.1222;20.6672;24.336;19.7884;6.355;13.0213;11.6074
0.5;7.9199;20.3024;6.5763;23.0119;23.8323;17.3304;19.572;27.1203;21.1674;7.2209;14.1013;12.5805
0.5;8.4212;19.9389;6.4397;20.5021;21.8988;16.9484;23.1359;24.5741;20.0173;6.8534;13.306;10.9176
0.5;7.9439;17.4899;6.5261;18.5432;23.6197;18.326;22.9939;23.7575;19.836;7.4059;14.3213;10.3645
0.5;7.7818;17.6049;6.3909;17.3324;25.3943;18.9698;20.2165;23.2135;19.0431;7.8364;16.9402;9.7317
0.5;9.4546;17.0225;6.3948;15.3307;26.7224;21.3343;22.0278;24.6127;21.3563;7.6503;16.081;10.9131
0.5;9.8;16.6044;6.3223;15.0951;26.0041;19.697;21.7802;23.7916;23.3716;7.5657;14.9158;12.3659
0.5;10.0144;15.7982;6.3311;14.1852;26.2308;20.5717;23.9556;22.794;21.4272;8.4378;14.472;12.5014
0.5;12.6683;14.4575;6.4944;15.1715;28.2533;18.7529;23.1181;25.2754;21.742;7.4034;14.5763;12.4611
0.5;12.6424;15.837;6.5621;13.8458;26.4871;20.7905;20.19;23.0449;20.5413;7.5429;15.618;14.7508
0.5;11.2751;15.5993;6.6404;13.6711;27.5563;21.9551;20.2783;25.2756;20.0775;7.6169;16.7817;14.9286
0.5;10.1402;15.4351;6.6097;12.5555;21.3287;22.9825;21.1125;26.7881;22.5937;7.8935;15.6042;14.6314
0.5;8.9741;15.8633;6.4402;12.4173;22.8495;22.4321;23.9125;23.9547;22.4141;8.2957;16.5198;13.0963
0.5;9.25;16.1688;6.2274;12.1786;23.9983;19.8327;23.4038;21.7889;23.5199;8.0622;14.9058;15.0153
0.5;8.5881;16.9174;6.3267;13.2127;22.0784;20.1142;20.9252;19.294;24.6252;8.5075;14.4376;13.5506
0.5;9.1493;16.6078;6.1866;13.017;25.4044;20.4329;20.3283;17.3842;28.4715;7.406;13.8318;14.6359
0.5;8.4522;17.1789;6.5684;11.6258;24.6223;19.6329;18.8393;15.0962;24.8654;7.3945;18.5704;13.9898
0.5;7.8787;16.3326;6.1829;11.8229;27.9877;18.3802;19.6963;13.6133;23.7643;7.8016;17.5881;15.8383
0.5;9.4074;18.4298;6.2719;12.1461;28.4933;18.6074;20.6905;12.8376;22.1642;6.9695;18.2422;14.66
0.5;8.8384;18.039;5.8672;12.4432;26.6991;20.6394;19.2299;14.1495;22.9165;6.0943;17.3792;16.3812
0.5;9.1715;17.4674;6.1945;14.2756;21.9433;19.2875;19.9408;13.0292;23.4878;6.7879;17.7861;14.3593
0.5;8.5248;16.5658;6.1171;15.3612;20.9851;17.8121;24.3244;12.0771;26.1998;6.4424;15.8683;15.6902
5;9.4263;16.5761;6.3329;14.0603;21.5017;17.8997;29.2483;11.6502;25.5504;5.9439;15.4865;13.9703
5;10.2039;17.3229;6.0395;15.2368;24.1683;17.6628;29.3431;11.6865;25.7588;5.9182;14.7595;15.6145
5;10.2197;17.1788;6.3169;14.8947;24.3413;18.8206;27.3055;15.2079;31.2618;7.8988;16.8042;15.8684
5;10.8088;16.7626;6.1145;13.6091;24.4239;20.5584;23.0815;14.9531;28.8243;10.122;17.1146;15.7997
5;9.2079;14.4766;6.1662;12.3192;26.6326;18.7738;20.7909;13.8551;26.444;9.6642;15.8627;15.8295
5;11.9743;12.8067;6.1192;13.356;26.854;19.9088;23.2969;15.0198;22.4395;9.1464;15.0189;15.8298
5;13.2023;10.9025;6.1522;14.8602;25.2498;21.5379;23.897;13.2189;19.7502;8.7581;16.3431;13.6994
5;12.8059;9.743;6.2959;14.0923;23.8857;20.3068;24.1057;15.0081;17.1769;8.3746;15.7757;15.3086
5;11.2091;9.5998;7.0695;13.1641;27.5451;18.6293;24.8201;17.3768;15.3616;10.1145;14.6477;15.2451
5;9.7331;8.5414;6.7345;12.479;23.2812;17.4184;26.115;18.25;16.4406;11.5603;14.6319;15.4031
5;9.9877;9.3406;7.1034;12.0902;17.5402;19.7324;24.5225;17.0841;16.8879;11.2176;14.1393;13.5848
5;10.4907;11.4151;8.7215;13.5329;17.293;17.5826;24.9025;16.2824;16.8639;11.5663;16.9886;14.0355
5;9.1277;11.188;8.3904;12.7682;15.484;16.895;26.1654;17.4851;15.065;12.6055;16.1627;13.4508
5;10.56;12.6317;8.0969;13.5277;14.2022;17.7476;29.4293;17.4078;14.4906;11.6598;15.2587;14.4497
5;11.5644;11.7764;8.5729;14.7092;14.4585;19.9932;29.2416;15.8042;14.0177;12.7584;14.9958;12.7723
5;10.2569;12.3722;8.257;13.8507;11.7456;20.0914;29.8142;16.9192;15.2623;13.39;14.0675;14.7452
5;11.4752;11.3936;7.4456;12.4201;12.9522;19.0866;38.6531;19.6156;15.8673;14.195;14.1013;13.3841
5;11.8572;12.7835;8.4802;12.5594;12.4485;19.0409;35.729;19.1967;15.5688;14.4864;13.5752;15.4453
5;12.1817;12.8131;8.753;14.7542;11.9977;17.0181;34.9359;17.2508;14.5784;13.8509;13.0599;15.0676
5;12.3061;13.0262;8.7805;14.0035;11.8959;20.2519;23.2405;15.577;13.1613;14.335;12.8759;15.3264
5;14.6125;13.065;7.8089;13.0986;11.5786;18.1059;20.3208;14.1127;14.8784;12.4118;12.2786;16.5531
5;12.9804;13.1472;9.107;12.3142;10.8925;17.1294;24.945;14.2255;17.5708;10.6167;12.2162;17.5115
5;12.6927;13.8303;8.2573;11.9277;10.6221;16.6758;27.9357;12.56;19.1305;9.7934;12.3068;15.7275
5;16.4428;14.421;8.1595;13.2006;12.4414;17.9358;28.7144;12.966;18.6696;10.4899;11.6692;14.8586
5;18.4881;14.423;8.4579;12.7886;12.8253;16.6369;32.8428;13.9114;16.0807;9.7445;12.4213;14.886
5;15.4321;14.0508;9.1071;14.8314;13.6644;15.9288;33.9256;12.3468;15.5255;10.0618;12.2814;14.613
5;12.9963;13.1046;8.9609;14.7573;12.448;17.9187;32.027;13.3066;15.6023;11.0748;12.0666;13.2116
5;13.7103;11.4027;9.8902;15.5772;11.9887;16.718;34.0766;14.3663;17.6338;12.64;11.7972;14.805
5;14.9948;13.4677;9.1681;15.8638;11.3852;16.7774;34.1181;13.5112;15.3575;13.1119;11.9859;13.4483
1;13.308;14.6438;10.1654;17.8068;12.1227;17.7115;35.5804;12.9644;14.534;12.9692;11.8454;13.7136
1;13.7523;13.5488;9.4237;16.075;11.0988;20.6927;34.4253;12.2236;14.5257;12.0433;11.5344;14.6262
1;12.728;13.2157;9.0481;15.5725;11.622;19.8176;39.4745;13.0136;17.4245;12.9518;11.0873;15.2784
1;12.791;12.3627;8.5963;14.3488;13.0496;18.795;39.6809;13.8752;16.6193;13.7417;11.2737;15.2221
1;12.2834;11.6288;8.3548;16.0215;13.2589;19.4923;25.7702;13.4884;14.9585;12.3021;11.3257;15.6105
